date,TRV
2016-04-06,0.0
2016-04-07,32.85
2016-04-08,43.07
2016-04-09,0.0
2016-04-10,50.37
2016-04-11,29.93
2016-04-12,30.66
2016-04-13,57.67
2016-04-14,40.15
2016-04-15,35.04
2016-04-16,37.23
2016-04-17,15.33
2016-04-18,56.21
2016-04-19,62.78
2016-04-20,42.339999999999996
2016-04-21,62.05
2016-04-22,64.97
2016-04-23,48.91
2016-04-24,51.83
2016-04-25,31.39
2016-04-26,21.9
2016-04-27,28.47
2016-04-28,24.09
2016-04-29,0.0
2016-04-30,73.0
2016-05-01,15.96
2016-05-02,0.0
2016-05-03,40.28
2016-05-04,53.2
2016-05-05,66.12
2016-05-06,56.24
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,49.4
2016-05-10,59.28
2016-05-11,75.24
2016-05-12,21.28
2016-05-13,72.96000000000001
2016-05-14,0.0
2016-05-15,24.32
2016-05-16,38.0
2016-05-17,70.68
2016-05-18,53.2
2016-05-19,17.48
2016-05-20,68.4
2016-05-21,22.8
2016-05-22,19.76
2016-05-23,52.44
2016-05-24,76.0
2016-05-25,15.96
2016-05-26,60.04
2016-05-27,40.28
2016-05-28,58.52
2016-05-29,19.0
2016-05-30,40.28
2016-05-31,47.88
2016-06-01,35.28
2016-06-02,22.68
2016-06-03,58.8
2016-06-04,30.24
2016-06-05,84.0
2016-06-06,26.04
2016-06-07,49.559999999999995
2016-06-08,68.03999999999999
2016-06-09,50.4
2016-06-10,67.2
2016-06-11,31.08
2016-06-12,29.4
2016-06-13,41.16
2016-06-14,68.03999999999999
2016-06-15,0.0
2016-06-16,47.04
2016-06-17,61.32
2016-06-18,0.0
2016-06-19,23.52
2016-06-20,63.0
2016-06-21,42.0
2016-06-22,26.88
2016-06-23,36.12
2016-06-24,77.28
2016-06-25,81.48
2016-06-26,19.32
2016-06-27,78.11999999999999
2016-06-28,57.12
2016-06-29,69.72
2016-06-30,37.8
2016-07-01,27.200000000000003
2016-07-02,18.360000000000003
2016-07-03,38.080000000000005
2016-07-04,0.0
2016-07-05,27.200000000000003
2016-07-06,37.400000000000006
2016-07-07,31.96
2016-07-08,25.840000000000003
2016-07-09,15.64
2016-07-10,31.96
2016-07-11,0.0
2016-07-12,30.6
2016-07-13,37.400000000000006
2016-07-14,32.64
2016-07-15,19.040000000000003
2016-07-16,68.0
2016-07-17,27.200000000000003
2016-07-18,29.92
2016-07-19,44.88
2016-07-20,48.28
2016-07-21,44.88
2016-07-22,0.0
2016-07-23,29.240000000000002
2016-07-24,26.520000000000003
2016-07-25,54.400000000000006
2016-07-26,12.920000000000002
2016-07-27,44.88
2016-07-28,34.68
2016-07-29,46.24
2016-07-30,21.080000000000002
2016-07-31,18.360000000000003
2016-08-01,22.94
2016-08-02,33.3
2016-08-03,58.46
2016-08-04,23.68
2016-08-05,68.82
2016-08-06,37.74
2016-08-07,40.7
2016-08-08,26.64
2016-08-09,41.44
2016-08-10,36.26
2016-08-11,42.18
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,29.6
2016-08-15,42.18
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,37.0
2016-08-19,39.22
2016-08-20,0.0
2016-08-21,28.12
2016-08-22,35.519999999999996
2016-08-23,74.0
2016-08-24,37.74
2016-08-25,62.16
2016-08-26,34.78
2016-08-27,25.9
2016-08-28,17.759999999999998
2016-08-29,35.519999999999996
2016-08-30,39.96
2016-08-31,17.759999999999998
2016-09-01,39.65
2016-09-02,11.59
2016-09-03,12.81
2016-09-04,25.62
2016-09-05,25.62
2016-09-06,22.57
2016-09-07,29.28
2016-09-08,0.0
2016-09-09,42.089999999999996
2016-09-10,21.349999999999998
2016-09-11,61.0
2016-09-12,0.0
2016-09-13,37.21
2016-09-14,38.43
2016-09-15,18.3
2016-09-16,0.0
2016-09-17,23.79
2016-09-18,36.6
2016-09-19,42.699999999999996
2016-09-20,43.92
2016-09-21,23.79
2016-09-22,14.03
2016-09-23,40.87
2016-09-24,46.97
2016-09-25,16.47
2016-09-26,0.0
2016-09-27,12.81
2016-09-28,0.0
2016-09-29,30.5
2016-09-30,14.64
2016-10-01,13.600000000000001
2016-10-02,25.16
2016-10-03,14.280000000000001
2016-10-04,0.0
2016-10-05,18.360000000000003
2016-10-06,25.840000000000003
2016-10-07,17.68
2016-10-08,10.88
2016-10-09,68.0
2016-10-10,9.520000000000001
2016-10-11,0.0
2016-10-12,37.400000000000006
2016-10-13,14.96
2016-10-14,40.120000000000005
2016-10-15,16.32
2016-10-16,10.200000000000001
2016-10-17,31.96
2016-10-18,8.84
2016-10-19,20.400000000000002
2016-10-20,17.0
2016-10-21,32.64
2016-10-22,17.0
2016-10-23,14.96
2016-10-24,17.0
2016-10-25,14.280000000000001
2016-10-26,27.200000000000003
2016-10-27,10.200000000000001
2016-10-28,25.840000000000003
2016-10-29,27.880000000000003
2016-10-30,0.0
2016-10-31,7.48
2016-11-01,31.499999999999996
2016-11-02,48.3
2016-11-03,42.699999999999996
2016-11-04,53.9
2016-11-05,0.0
2016-11-06,39.199999999999996
2016-11-07,27.299999999999997
2016-11-08,68.6
2016-11-09,39.199999999999996
2016-11-10,13.299999999999999
2016-11-11,70.0
2016-11-12,31.499999999999996
2016-11-13,0.0
2016-11-14,40.599999999999994
2016-11-15,31.499999999999996
2016-11-16,33.599999999999994
2016-11-17,56.699999999999996
2016-11-18,62.99999999999999
2016-11-19,0.0
2016-11-20,46.9
2016-11-21,53.199999999999996
2016-11-22,45.5
2016-11-23,53.9
2016-11-24,36.4
2016-11-25,25.9
2016-11-26,0.0
2016-11-27,19.599999999999998
2016-11-28,21.0
2016-11-29,49.699999999999996
2016-11-30,58.8
2016-12-01,77.22
2016-12-02,31.200000000000003
2016-12-03,0.0
2016-12-04,45.24
2016-12-05,31.98
2016-12-06,42.120000000000005
2016-12-07,54.6
2016-12-08,60.06
2016-12-09,50.7
2016-12-10,60.84
2016-12-11,14.040000000000001
2016-12-12,78.0
2016-12-13,21.060000000000002
2016-12-14,48.36
2016-12-15,36.660000000000004
2016-12-16,23.400000000000002
2016-12-17,42.120000000000005
2016-12-18,35.1
2016-12-19,29.64
2016-12-20,50.7
2016-12-21,49.92
2016-12-22,20.28
2016-12-23,38.22
2016-12-24,37.44
2016-12-25,25.740000000000002
2016-12-26,49.92
2016-12-27,37.44
2016-12-28,53.82
2016-12-29,52.260000000000005
2016-12-30,29.64
2016-12-31,44.46
2017-01-01,23.04
2017-01-02,18.0
2017-01-03,56.879999999999995
2017-01-04,31.68
2017-01-05,51.839999999999996
2017-01-06,38.879999999999995
2017-01-07,30.959999999999997
2017-01-08,0.0
2017-01-09,38.16
2017-01-10,28.08
2017-01-11,33.839999999999996
2017-01-12,29.52
2017-01-13,31.68
2017-01-14,0.0
2017-01-15,52.559999999999995
2017-01-16,13.68
2017-01-17,0.0
2017-01-18,66.24
2017-01-19,35.28
2017-01-20,33.12
2017-01-21,65.52
2017-01-22,34.56
2017-01-23,39.6
2017-01-24,72.0
2017-01-25,28.799999999999997
2017-01-26,27.36
2017-01-27,28.799999999999997
2017-01-28,30.959999999999997
2017-01-29,25.2
2017-01-30,36.0
2017-01-31,0.0
2017-02-01,32.34
2017-02-02,32.34
2017-02-03,11.55
2017-02-04,35.42
2017-02-05,0.0
2017-02-06,30.03
2017-02-07,18.48
2017-02-08,0.0
2017-02-09,48.51
2017-02-10,50.82
2017-02-11,28.490000000000002
2017-02-12,24.64
2017-02-13,17.71
2017-02-14,0.0
2017-02-15,77.0
2017-02-16,43.120000000000005
2017-02-17,40.04
2017-02-18,18.48
2017-02-19,37.730000000000004
2017-02-20,38.5
2017-02-21,43.120000000000005
2017-02-22,61.6
2017-02-23,27.72
2017-02-24,0.0
2017-02-25,16.17
2017-02-26,28.490000000000002
2017-02-27,23.87
2017-02-28,54.67
2017-03-01,41.6
2017-03-02,25.6
2017-03-03,42.400000000000006
2017-03-04,0.0
2017-03-05,43.2
2017-03-06,29.6
2017-03-07,0.0
2017-03-08,39.2
2017-03-09,11.200000000000001
2017-03-10,35.2
2017-03-11,37.6
2017-03-12,0.0
2017-03-13,49.6
2017-03-14,28.8
2017-03-15,9.600000000000001
2017-03-16,23.200000000000003
2017-03-17,40.0
2017-03-18,26.400000000000002
2017-03-19,40.0
2017-03-20,22.400000000000002
2017-03-21,14.4
2017-03-22,31.200000000000003
2017-03-23,80.0
2017-03-24,25.6
2017-03-25,19.200000000000003
2017-03-26,25.6
2017-03-27,26.400000000000002
2017-03-28,20.0
2017-03-29,26.400000000000002
2017-03-30,21.6
2017-03-31,33.6
2017-04-01,21.32
2017-04-02,36.08
2017-04-03,58.22
2017-04-04,48.379999999999995
2017-04-05,46.739999999999995
2017-04-06,46.739999999999995
2017-04-07,33.62
2017-04-08,30.34
2017-04-09,0.0
2017-04-10,35.26
2017-04-11,29.52
2017-04-12,0.0
2017-04-13,14.76
2017-04-14,17.22
2017-04-15,0.0
2017-04-16,33.62
2017-04-17,47.559999999999995
2017-04-18,36.9
2017-04-19,19.68
2017-04-20,44.279999999999994
2017-04-21,64.78
2017-04-22,12.299999999999999
2017-04-23,63.959999999999994
2017-04-24,0.0
2017-04-25,82.0
2017-04-26,46.739999999999995
2017-04-27,41.0
2017-04-28,10.66
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,50.37
2017-05-02,51.83
2017-05-03,19.71
2017-05-04,38.69
2017-05-05,15.33
2017-05-06,43.07
2017-05-07,45.26
2017-05-08,36.5
2017-05-09,31.39
2017-05-10,20.439999999999998
2017-05-11,56.21
2017-05-12,37.23
2017-05-13,16.79
2017-05-14,48.18
2017-05-15,45.26
2017-05-16,20.439999999999998
2017-05-17,34.31
2017-05-18,53.29
2017-05-19,18.98
2017-05-20,21.169999999999998
2017-05-21,20.439999999999998
2017-05-22,53.29
2017-05-23,21.169999999999998
2017-05-24,14.6
2017-05-25,73.0
2017-05-26,24.09
2017-05-27,16.06
2017-05-28,0.0
2017-05-29,67.16
2017-05-30,54.019999999999996
2017-05-31,14.6
2017-06-01,43.989999999999995
2017-06-02,62.25
2017-06-03,58.099999999999994
2017-06-04,35.69
2017-06-05,77.19
2017-06-06,22.41
2017-06-07,47.309999999999995
2017-06-08,29.88
2017-06-09,39.839999999999996
2017-06-10,0.0
2017-06-11,33.199999999999996
2017-06-12,24.07
2017-06-13,42.33
2017-06-14,30.709999999999997
2017-06-15,30.709999999999997
2017-06-16,68.06
2017-06-17,38.18
2017-06-18,16.599999999999998
2017-06-19,60.589999999999996
2017-06-20,73.86999999999999
2017-06-21,28.22
2017-06-22,66.39999999999999
2017-06-23,83.0
2017-06-24,34.86
2017-06-25,36.519999999999996
2017-06-26,0.0
2017-06-27,33.199999999999996
2017-06-28,29.88
2017-06-29,52.29
2017-06-30,0.0
2017-07-01,15.200000000000001
2017-07-02,20.0
2017-07-03,32.0
2017-07-04,37.6
2017-07-05,17.6
2017-07-06,9.600000000000001
2017-07-07,16.8
2017-07-08,10.4
2017-07-09,0.0
2017-07-10,38.400000000000006
2017-07-11,69.60000000000001
2017-07-12,32.800000000000004
2017-07-13,37.6
2017-07-14,34.4
2017-07-15,37.6
2017-07-16,80.0
2017-07-17,28.8
2017-07-18,28.8
2017-07-19,21.6
2017-07-20,28.0
2017-07-21,40.0
2017-07-22,16.8
2017-07-23,22.400000000000002
2017-07-24,25.6
2017-07-25,36.0
2017-07-26,19.200000000000003
2017-07-27,43.2
2017-07-28,14.4
2017-07-29,29.6
2017-07-30,22.400000000000002
2017-07-31,31.200000000000003
2017-08-01,78.02
2017-08-02,21.58
2017-08-03,59.76
2017-08-04,19.09
2017-08-05,19.919999999999998
2017-08-06,20.75
2017-08-07,31.54
2017-08-08,62.25
2017-08-09,27.389999999999997
2017-08-10,72.21
2017-08-11,0.0
2017-08-12,63.91
2017-08-13,45.65
2017-08-14,39.839999999999996
2017-08-15,39.839999999999996
2017-08-16,83.0
2017-08-17,47.309999999999995
2017-08-18,37.35
2017-08-19,58.099999999999994
2017-08-20,42.33
2017-08-21,64.74
2017-08-22,31.54
2017-08-23,28.22
2017-08-24,12.45
2017-08-25,63.08
2017-08-26,0.0
2017-08-27,34.03
2017-08-28,43.989999999999995
2017-08-29,34.86
2017-08-30,53.949999999999996
2017-08-31,10.79
2017-09-01,63.959999999999994
2017-09-02,47.559999999999995
2017-09-03,25.419999999999998
2017-09-04,18.04
2017-09-05,82.0
2017-09-06,61.49999999999999
2017-09-07,58.22
2017-09-08,77.89999999999999
2017-09-09,56.58
2017-09-10,49.199999999999996
2017-09-11,59.86
2017-09-12,45.099999999999994
2017-09-13,56.58
2017-09-14,52.48
2017-09-15,75.44
2017-09-16,52.48
2017-09-17,27.06
2017-09-18,60.68
2017-09-19,75.44
2017-09-20,73.8
2017-09-21,45.099999999999994
2017-09-22,18.86
2017-09-23,25.419999999999998
2017-09-24,18.04
2017-09-25,28.7
2017-09-26,54.94
2017-09-27,50.839999999999996
2017-09-28,24.599999999999998
2017-09-29,13.12
2017-09-30,23.779999999999998
2017-10-01,31.6
2017-10-02,37.13
2017-10-03,37.13
2017-10-04,38.71
2017-10-05,48.190000000000005
2017-10-06,35.550000000000004
2017-10-07,26.86
2017-10-08,0.0
2017-10-09,41.08
2017-10-10,38.71
2017-10-11,54.510000000000005
2017-10-12,28.44
2017-10-13,35.550000000000004
2017-10-14,24.490000000000002
2017-10-15,71.89
2017-10-16,11.850000000000001
2017-10-17,11.06
2017-10-18,74.26
2017-10-19,65.57000000000001
2017-10-20,60.830000000000005
2017-10-21,36.34
2017-10-22,22.91
2017-10-23,79.0
2017-10-24,75.84
2017-10-25,42.660000000000004
2017-10-26,45.03
2017-10-27,35.550000000000004
2017-10-28,28.44
2017-10-29,38.71
2017-10-30,57.67
2017-10-31,27.650000000000002
2017-11-01,60.03
2017-11-02,39.15
2017-11-03,53.07
2017-11-04,18.27
2017-11-05,59.16
2017-11-06,32.19
2017-11-07,34.8
2017-11-08,53.94
2017-11-09,33.93
2017-11-10,87.0
2017-11-11,30.45
2017-11-12,0.0
2017-11-13,54.81
2017-11-14,48.72
2017-11-15,40.89
2017-11-16,54.81
2017-11-17,72.21
2017-11-18,0.0
2017-11-19,69.6
2017-11-20,58.29
2017-11-21,58.29
2017-11-22,46.98
2017-11-23,20.88
2017-11-24,30.45
2017-11-25,47.85
2017-11-26,49.589999999999996
2017-11-27,43.5
2017-11-28,23.49
2017-11-29,33.93
2017-11-30,74.82
2017-12-01,7.59
2017-12-02,0.0
2017-12-03,12.419999999999998
2017-12-04,26.909999999999997
2017-12-05,20.009999999999998
2017-12-06,23.459999999999997
2017-12-07,61.41
2017-12-08,0.0
2017-12-09,10.35
2017-12-10,0.0
2017-12-11,26.22
2017-12-12,69.0
2017-12-13,22.77
2017-12-14,13.799999999999999
2017-12-15,22.08
2017-12-16,26.909999999999997
2017-12-17,15.18
2017-12-18,21.389999999999997
2017-12-19,23.459999999999997
2017-12-20,31.049999999999997
2017-12-21,8.969999999999999
2017-12-22,24.839999999999996
2017-12-23,0.0
2017-12-24,25.529999999999998
2017-12-25,42.089999999999996
2017-12-26,15.87
2017-12-27,20.009999999999998
2017-12-28,42.779999999999994
2017-12-29,26.909999999999997
2017-12-30,19.32
2017-12-31,33.12
2018-01-01,52.0
2018-01-02,79.0
2018-01-03,55.0
2018-01-04,56.0
2018-01-05,40.0
2018-01-06,40.0
2018-01-07,37.0
2018-01-08,51.0
2018-01-09,30.0
2018-01-10,31.0
2018-01-11,33.0
2018-01-12,30.0
2018-01-13,27.0
2018-01-14,15.0
2018-01-15,17.0
2018-01-16,37.0
2018-01-17,23.0
2018-01-18,57.0
2018-01-19,28.0
2018-01-20,66.0
2018-01-21,68.0
2018-01-22,25.0
2018-01-23,100.0
2018-01-24,68.0
2018-01-25,41.0
2018-01-26,70.0
2018-01-27,66.0
2018-01-28,51.0
2018-01-29,60.0
2018-01-30,20.0
2018-01-31,39.0
2018-02-01,41.83
2018-02-02,31.150000000000002
2018-02-03,36.49
2018-02-04,28.48
2018-02-05,87.22
2018-02-06,70.31
2018-02-07,56.96
2018-02-08,57.85
2018-02-09,89.0
2018-02-10,19.580000000000002
2018-02-11,43.61
2018-02-12,73.87
2018-02-13,16.02
2018-02-14,39.160000000000004
2018-02-15,73.87
2018-02-16,41.83
2018-02-17,19.580000000000002
2018-02-18,24.03
2018-02-19,80.99
2018-02-20,24.03
2018-02-21,52.51
2018-02-22,70.31
2018-02-23,45.39
2018-02-24,37.38
2018-02-25,24.03
2018-02-26,73.87
2018-02-27,70.31
2018-02-28,80.1
2018-03-01,35.699999999999996
2018-03-02,26.349999999999998
2018-03-03,14.45
2018-03-04,53.55
2018-03-05,61.199999999999996
2018-03-06,39.1
2018-03-07,48.449999999999996
2018-03-08,46.75
2018-03-09,47.6
2018-03-10,14.45
2018-03-11,31.45
2018-03-12,68.0
2018-03-13,32.3
2018-03-14,58.65
2018-03-15,28.9
2018-03-16,37.4
2018-03-17,13.6
2018-03-18,22.95
2018-03-19,36.55
2018-03-20,34.85
2018-03-21,34.0
2018-03-22,30.599999999999998
2018-03-23,29.75
2018-03-24,55.25
2018-03-25,0.0
2018-03-26,85.0
2018-03-27,51.0
2018-03-28,55.25
2018-03-29,73.1
2018-03-30,74.8
2018-03-31,43.35
2018-04-01,43.68
2018-04-02,83.72
2018-04-03,51.870000000000005
2018-04-04,49.14
2018-04-05,62.79
2018-04-06,28.21
2018-04-07,59.15
2018-04-08,62.79
2018-04-09,70.07000000000001
2018-04-10,52.78
2018-04-11,0.0
2018-04-12,57.330000000000005
2018-04-13,12.74
2018-04-14,17.29
2018-04-15,25.48
2018-04-16,60.97
2018-04-17,18.2
2018-04-18,30.03
2018-04-19,36.4
2018-04-20,66.43
2018-04-21,36.4
2018-04-22,26.39
2018-04-23,38.22
2018-04-24,84.63000000000001
2018-04-25,91.0
2018-04-26,67.34
2018-04-27,46.410000000000004
2018-04-28,0.0
2018-04-29,53.690000000000005
2018-04-30,70.98
2018-05-01,35.88
2018-05-02,78.0
2018-05-03,33.54
2018-05-04,35.1
2018-05-05,0.0
2018-05-06,19.5
2018-05-07,42.9
2018-05-08,22.62
2018-05-09,37.44
2018-05-10,46.800000000000004
2018-05-11,57.72
2018-05-12,23.400000000000002
2018-05-13,27.3
2018-05-14,24.96
2018-05-15,50.7
2018-05-16,52.260000000000005
2018-05-17,48.36
2018-05-18,9.36
2018-05-19,37.44
2018-05-20,42.9
2018-05-21,22.62
2018-05-22,38.22
2018-05-23,28.86
2018-05-24,50.7
2018-05-25,37.44
2018-05-26,17.94
2018-05-27,22.62
2018-05-28,20.28
2018-05-29,0.0
2018-05-30,24.96
2018-05-31,44.46
2018-06-01,30.03
2018-06-02,28.490000000000002
2018-06-03,38.5
2018-06-04,69.3
2018-06-05,40.04
2018-06-06,0.0
2018-06-07,47.74
2018-06-08,32.34
2018-06-09,42.35
2018-06-10,28.490000000000002
2018-06-11,58.52
2018-06-12,46.97
2018-06-13,48.51
2018-06-14,52.36
2018-06-15,74.69
2018-06-16,77.0
2018-06-17,0.0
2018-06-18,44.660000000000004
2018-06-19,23.1
2018-06-20,41.58
2018-06-21,31.57
2018-06-22,0.0
2018-06-23,26.95
2018-06-24,22.330000000000002
2018-06-25,43.89
2018-06-26,45.43
2018-06-27,30.03
2018-06-28,50.050000000000004
2018-06-29,61.6
2018-06-30,32.34
2018-07-01,36.519999999999996
2018-07-02,34.86
2018-07-03,11.62
2018-07-04,48.14
2018-07-05,70.55
2018-07-06,51.46
2018-07-07,43.16
2018-07-08,56.44
2018-07-09,29.88
2018-07-10,57.269999999999996
2018-07-11,39.01
2018-07-12,26.56
2018-07-13,44.82
2018-07-14,18.259999999999998
2018-07-15,0.0
2018-07-16,38.18
2018-07-17,39.839999999999996
2018-07-18,31.54
2018-07-19,83.0
2018-07-20,56.44
2018-07-21,9.129999999999999
2018-07-22,54.779999999999994
2018-07-23,53.949999999999996
2018-07-24,43.989999999999995
2018-07-25,0.0
2018-07-26,36.519999999999996
2018-07-27,39.839999999999996
2018-07-28,19.919999999999998
2018-07-29,0.0
2018-07-30,13.28
2018-07-31,0.0
2018-08-01,33.75
2018-08-02,58.5
2018-08-03,48.75
2018-08-04,0.0
2018-08-05,27.75
2018-08-06,13.5
2018-08-07,46.5
2018-08-08,54.75
2018-08-09,27.75
2018-08-10,38.25
2018-08-11,19.5
2018-08-12,15.75
2018-08-13,22.5
2018-08-14,75.0
2018-08-15,32.25
2018-08-16,28.5
2018-08-17,48.0
2018-08-18,0.0
2018-08-19,47.25
2018-08-20,63.75
2018-08-21,25.5
2018-08-22,67.5
2018-08-23,22.5
2018-08-24,46.5
2018-08-25,34.5
2018-08-26,21.75
2018-08-27,42.75
2018-08-28,36.0
2018-08-29,0.0
2018-08-30,51.0
2018-08-31,28.5
2018-09-01,0.0
2018-09-02,26.07
2018-09-03,55.300000000000004
2018-09-04,30.810000000000002
2018-09-05,79.0
2018-09-06,23.700000000000003
2018-09-07,0.0
2018-09-08,26.07
2018-09-09,42.660000000000004
2018-09-10,56.88
2018-09-11,71.89
2018-09-12,57.67
2018-09-13,53.72
2018-09-14,13.43
2018-09-15,48.190000000000005
2018-09-16,15.8
2018-09-17,60.830000000000005
2018-09-18,38.71
2018-09-19,48.980000000000004
2018-09-20,62.410000000000004
2018-09-21,45.82
2018-09-22,66.36
2018-09-23,77.42
2018-09-24,26.86
2018-09-25,67.15
2018-09-26,24.490000000000002
2018-09-27,25.28
2018-09-28,62.410000000000004
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,39.13
2018-10-02,34.58
2018-10-03,84.63000000000001
2018-10-04,44.59
2018-10-05,13.65
2018-10-06,24.57
2018-10-07,30.03
2018-10-08,38.22
2018-10-09,49.14
2018-10-10,50.050000000000004
2018-10-11,67.34
2018-10-12,0.0
2018-10-13,29.12
2018-10-14,30.94
2018-10-15,48.230000000000004
2018-10-16,54.6
2018-10-17,60.06
2018-10-18,91.0
2018-10-19,63.7
2018-10-20,0.0
2018-10-21,70.98
2018-10-22,40.04
2018-10-23,45.5
2018-10-24,12.74
2018-10-25,35.49
2018-10-26,30.03
2018-10-27,0.0
2018-10-28,27.3
2018-10-29,32.76
2018-10-30,40.95
2018-10-31,36.4
2018-11-01,37.5
2018-11-02,34.5
2018-11-03,35.25
2018-11-04,69.75
2018-11-05,55.5
2018-11-06,30.75
2018-11-07,48.75
2018-11-08,54.0
2018-11-09,44.25
2018-11-10,22.5
2018-11-11,0.0
2018-11-12,72.75
2018-11-13,0.0
2018-11-14,43.5
2018-11-15,51.75
2018-11-16,38.25
2018-11-17,20.25
2018-11-18,66.75
2018-11-19,54.75
2018-11-20,46.5
2018-11-21,17.25
2018-11-22,0.0
2018-11-23,45.0
2018-11-24,75.0
2018-11-25,30.75
2018-11-26,40.5
2018-11-27,60.75
2018-11-28,36.75
2018-11-29,51.0
2018-11-30,46.5
2018-12-01,0.0
2018-12-02,20.02
2018-12-03,61.6
2018-12-04,32.34
2018-12-05,9.24
2018-12-06,32.34
2018-12-07,24.64
2018-12-08,23.87
2018-12-09,14.63
2018-12-10,50.82
2018-12-11,60.06
2018-12-12,40.81
2018-12-13,35.42
2018-12-14,25.41
2018-12-15,41.58
2018-12-16,54.67
2018-12-17,46.97
2018-12-18,21.560000000000002
2018-12-19,25.41
2018-12-20,32.34
2018-12-21,11.55
2018-12-22,0.0
2018-12-23,44.660000000000004
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,77.0
2018-12-27,21.560000000000002
2018-12-28,32.34
2018-12-29,22.330000000000002
2018-12-30,0.0
2018-12-31,28.490000000000002
2019-01-01,0.0
2019-01-02,42.64
2019-01-03,55.76
2019-01-04,34.44
2019-01-05,40.18
2019-01-06,59.86
2019-01-07,23.779999999999998
2019-01-08,39.36
2019-01-09,26.24
2019-01-10,33.62
2019-01-11,28.7
2019-01-12,35.26
2019-01-13,0.0
2019-01-14,22.139999999999997
2019-01-15,51.66
2019-01-16,12.299999999999999
2019-01-17,27.88
2019-01-18,37.72
2019-01-19,27.06
2019-01-20,34.44
2019-01-21,41.0
2019-01-22,82.0
2019-01-23,59.04
2019-01-24,26.24
2019-01-25,26.24
2019-01-26,9.84
2019-01-27,11.479999999999999
2019-01-28,22.959999999999997
2019-01-29,18.04
2019-01-30,31.159999999999997
2019-01-31,43.46
2019-02-01,29.44
2019-02-02,48.760000000000005
2019-02-03,88.32000000000001
2019-02-04,72.68
2019-02-05,91.08
2019-02-06,11.040000000000001
2019-02-07,40.480000000000004
2019-02-08,71.76
2019-02-09,79.12
2019-02-10,51.52
2019-02-11,48.760000000000005
2019-02-12,11.96
2019-02-13,15.64
2019-02-14,66.24000000000001
2019-02-15,58.88
2019-02-16,51.52
2019-02-17,23.92
2019-02-18,0.0
2019-02-19,40.480000000000004
2019-02-20,92.0
2019-02-21,57.96
2019-02-22,50.6
2019-02-23,41.4
2019-02-24,50.6
2019-02-25,65.32000000000001
2019-02-26,82.8
2019-02-27,49.68
2019-02-28,38.64
2019-03-01,55.68
2019-03-02,24.36
2019-03-03,50.46
2019-03-04,22.62
2019-03-05,36.54
2019-03-06,58.29
2019-03-07,51.33
2019-03-08,39.15
2019-03-09,34.8
2019-03-10,48.72
2019-03-11,66.12
2019-03-12,47.85
2019-03-13,49.589999999999996
2019-03-14,59.16
2019-03-15,44.37
2019-03-16,14.79
2019-03-17,19.14
2019-03-18,75.69
2019-03-19,34.8
2019-03-20,87.0
2019-03-21,66.12
2019-03-22,60.03
2019-03-23,0.0
2019-03-24,51.33
2019-03-25,33.93
2019-03-26,50.46
2019-03-27,45.24
2019-03-28,53.07
2019-03-29,58.29
2019-03-30,18.27
2019-03-31,16.53
2019-04-01,73.96
2019-04-02,60.199999999999996
2019-04-03,68.8
2019-04-04,66.22
2019-04-05,70.52
2019-04-06,68.8
2019-04-07,30.099999999999998
2019-04-08,47.3
2019-04-09,44.72
2019-04-10,25.8
2019-04-11,52.46
2019-04-12,57.62
2019-04-13,44.72
2019-04-14,36.98
2019-04-15,13.76
2019-04-16,23.22
2019-04-17,19.78
2019-04-18,86.0
2019-04-19,41.28
2019-04-20,75.67999999999999
2019-04-21,42.14
2019-04-22,61.06
2019-04-23,73.1
2019-04-24,34.4
2019-04-25,19.78
2019-04-26,13.76
2019-04-27,67.94
2019-04-28,69.66
2019-04-29,41.28
2019-04-30,61.92
2019-05-01,36.96
2019-05-02,36.08
2019-05-03,77.44
2019-05-04,45.76
2019-05-05,72.16
2019-05-06,28.16
2019-05-07,0.0
2019-05-08,53.68
2019-05-09,34.32
2019-05-10,31.68
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,88.0
2019-05-14,56.32
2019-05-15,42.24
2019-05-16,32.56
2019-05-17,64.24
2019-05-18,61.6
2019-05-19,31.68
2019-05-20,55.44
2019-05-21,58.08
2019-05-22,19.36
2019-05-23,29.92
2019-05-24,29.04
2019-05-25,47.52
2019-05-26,0.0
2019-05-27,59.84
2019-05-28,65.12
2019-05-29,84.48
2019-05-30,50.160000000000004
2019-05-31,60.72
2019-06-01,38.64
2019-06-02,19.32
2019-06-03,25.2
2019-06-04,42.0
2019-06-05,50.4
2019-06-06,52.08
2019-06-07,39.48
2019-06-08,0.0
2019-06-09,24.36
2019-06-10,25.2
2019-06-11,68.88
2019-06-12,49.559999999999995
2019-06-13,42.839999999999996
2019-06-14,33.6
2019-06-15,27.72
2019-06-16,19.32
2019-06-17,28.56
2019-06-18,15.12
2019-06-19,68.88
2019-06-20,81.48
2019-06-21,38.64
2019-06-22,0.0
2019-06-23,21.84
2019-06-24,0.0
2019-06-25,55.44
2019-06-26,84.0
2019-06-27,52.08
2019-06-28,81.48
2019-06-29,31.919999999999998
2019-06-30,11.76
