date,GS
2013-12-19,55.25
2013-12-20,57.2
2013-12-21,55.25
2013-12-22,57.2
2013-12-23,58.5
2013-12-24,63.7
2013-12-25,50.7
2013-12-26,65.0
2013-12-27,53.300000000000004
2013-12-28,55.25
2013-12-29,53.300000000000004
2013-12-30,57.2
2013-12-31,59.800000000000004
2014-01-01,49.92
2014-01-02,78.0
2014-01-03,69.42
2014-01-04,62.400000000000006
2014-01-05,46.02
2014-01-06,60.84
2014-01-07,57.72
2014-01-08,63.96
2014-01-09,63.96
2014-01-10,58.5
2014-01-11,55.38
2014-01-12,53.82
2014-01-13,64.74000000000001
2014-01-14,60.84
2014-01-15,58.5
2014-01-16,61.620000000000005
2014-01-17,60.06
2014-01-18,58.5
2014-01-19,54.6
2014-01-20,53.04
2014-01-21,56.940000000000005
2014-01-22,53.82
2014-01-23,59.28
2014-01-24,58.5
2014-01-25,49.92
2014-01-26,56.160000000000004
2014-01-27,52.260000000000005
2014-01-28,58.5
2014-01-29,59.28
2014-01-30,56.940000000000005
2014-01-31,56.940000000000005
2014-02-01,53.29
2014-02-02,51.83
2014-02-03,51.83
2014-02-04,58.4
2014-02-05,63.51
2014-02-06,60.589999999999996
2014-02-07,63.51
2014-02-08,62.78
2014-02-09,51.83
2014-02-10,56.94
2014-02-11,56.94
2014-02-12,57.67
2014-02-13,54.019999999999996
2014-02-14,55.48
2014-02-15,58.4
2014-02-16,51.83
2014-02-17,57.67
2014-02-18,62.78
2014-02-19,64.24
2014-02-20,62.05
2014-02-21,61.32
2014-02-22,59.86
2014-02-23,58.4
2014-02-24,68.62
2014-02-25,73.0
2014-02-26,68.62
2014-02-27,63.51
2014-02-28,63.51
2014-03-01,63.08
2014-03-02,63.84
2014-03-03,63.84
2014-03-04,67.64
2014-03-05,67.64
2014-03-06,62.32
2014-03-07,69.92
2014-03-08,66.12
2014-03-09,66.12
2014-03-10,64.6
2014-03-11,67.64
2014-03-12,75.24
2014-03-13,68.4
2014-03-14,76.0
2014-03-15,63.84
2014-03-16,61.56
2014-03-17,63.84
2014-03-18,66.88
2014-03-19,66.88
2014-03-20,64.6
2014-03-21,70.68
2014-03-22,64.6
2014-03-23,68.4
2014-03-24,69.16
2014-03-25,60.04
2014-03-26,62.32
2014-03-27,66.12
2014-03-28,66.12
2014-03-29,64.6
2014-03-30,66.88
2014-03-31,61.56
2014-04-01,59.28
2014-04-02,63.84
2014-04-03,58.52
2014-04-04,60.8
2014-04-05,50.160000000000004
2014-04-06,59.28
2014-04-07,59.28
2014-04-08,66.12
2014-04-09,60.04
2014-04-10,61.56
2014-04-11,60.8
2014-04-12,60.04
2014-04-13,66.12
2014-04-14,60.8
2014-04-15,59.28
2014-04-16,63.08
2014-04-17,64.6
2014-04-18,59.28
2014-04-19,76.0
2014-04-20,63.08
2014-04-21,61.56
2014-04-22,63.08
2014-04-23,57.0
2014-04-24,61.56
2014-04-25,63.84
2014-04-26,57.0
2014-04-27,62.32
2014-04-28,59.28
2014-04-29,55.480000000000004
2014-04-30,56.24
2014-05-01,61.56
2014-05-02,67.64
2014-05-03,69.16
2014-05-04,76.0
2014-05-05,65.36
2014-05-06,63.08
2014-05-07,60.04
2014-05-08,63.08
2014-05-09,65.36
2014-05-10,60.04
2014-05-11,61.56
2014-05-12,67.64
2014-05-13,62.32
2014-05-14,59.28
2014-05-15,66.88
2014-05-16,67.64
2014-05-17,65.36
2014-05-18,60.04
2014-05-19,68.4
2014-05-20,64.6
2014-05-21,66.88
2014-05-22,62.32
2014-05-23,67.64
2014-05-24,69.16
2014-05-25,60.04
2014-05-26,72.2
2014-05-27,63.08
2014-05-28,65.36
2014-05-29,68.4
2014-05-30,65.36
2014-05-31,61.56
2014-06-01,60.06
2014-06-02,70.07000000000001
2014-06-03,73.15
2014-06-04,70.84
2014-06-05,77.0
2014-06-06,72.38
2014-06-07,62.370000000000005
2014-06-08,64.68
2014-06-09,73.15
2014-06-10,68.53
2014-06-11,68.53
2014-06-12,66.99
2014-06-13,73.15
2014-06-14,63.910000000000004
2014-06-15,54.67
2014-06-16,73.92
2014-06-17,71.61
2014-06-18,75.46000000000001
2014-06-19,74.69
2014-06-20,70.07000000000001
2014-06-21,66.99
2014-06-22,66.22
2014-06-23,71.61
2014-06-24,73.15
2014-06-25,66.22
2014-06-26,67.76
2014-06-27,66.22
2014-06-28,61.6
2014-06-29,64.68
2014-06-30,66.22
2014-07-01,68.64
2014-07-02,68.64
2014-07-03,67.86
2014-07-04,58.5
2014-07-05,56.940000000000005
2014-07-06,60.84
2014-07-07,70.98
2014-07-08,62.400000000000006
2014-07-09,65.52
2014-07-10,63.96
2014-07-11,66.3
2014-07-12,60.84
2014-07-13,55.38
2014-07-14,73.32000000000001
2014-07-15,75.66
2014-07-16,66.3
2014-07-17,78.0
2014-07-18,70.2
2014-07-19,63.96
2014-07-20,60.06
2014-07-21,69.42
2014-07-22,71.76
2014-07-23,70.98
2014-07-24,64.74000000000001
2014-07-25,71.76
2014-07-26,65.52
2014-07-27,74.88
2014-07-28,63.96
2014-07-29,67.86
2014-07-30,65.52
2014-07-31,71.76
2014-08-01,68.62
2014-08-02,63.51
2014-08-03,56.21
2014-08-04,59.86
2014-08-05,68.62
2014-08-06,72.27
2014-08-07,64.24
2014-08-08,67.16
2014-08-09,57.67
2014-08-10,60.589999999999996
2014-08-11,59.129999999999995
2014-08-12,65.7
2014-08-13,67.16
2014-08-14,67.89
2014-08-15,59.86
2014-08-16,56.94
2014-08-17,63.51
2014-08-18,57.67
2014-08-19,67.16
2014-08-20,58.4
2014-08-21,69.35
2014-08-22,58.4
2014-08-23,62.05
2014-08-24,56.94
2014-08-25,73.0
2014-08-26,63.51
2014-08-27,59.86
2014-08-28,69.35
2014-08-29,61.32
2014-08-30,62.05
2014-08-31,54.019999999999996
2014-09-01,62.99999999999999
2014-09-02,62.99999999999999
2014-09-03,58.8
2014-09-04,68.6
2014-09-05,62.99999999999999
2014-09-06,59.49999999999999
2014-09-07,51.8
2014-09-08,56.699999999999996
2014-09-09,60.9
2014-09-10,58.8
2014-09-11,56.0
2014-09-12,64.39999999999999
2014-09-13,58.099999999999994
2014-09-14,51.099999999999994
2014-09-15,58.099999999999994
2014-09-16,67.19999999999999
2014-09-17,62.3
2014-09-18,59.49999999999999
2014-09-19,58.8
2014-09-20,53.9
2014-09-21,50.4
2014-09-22,60.199999999999996
2014-09-23,66.5
2014-09-24,62.3
2014-09-25,62.99999999999999
2014-09-26,65.8
2014-09-27,58.8
2014-09-28,52.5
2014-09-29,70.0
2014-09-30,64.39999999999999
2014-10-01,71.0
2014-10-02,67.45
2014-10-03,63.9
2014-10-04,59.64
2014-10-05,53.25
2014-10-06,55.379999999999995
2014-10-07,62.48
2014-10-08,61.059999999999995
2014-10-09,57.51
2014-10-10,62.48
2014-10-11,56.8
2014-10-12,61.059999999999995
2014-10-13,42.599999999999994
2014-10-14,64.61
2014-10-15,60.349999999999994
2014-10-16,58.93
2014-10-17,56.8
2014-10-18,68.86999999999999
2014-10-19,57.51
2014-10-20,56.8
2014-10-21,64.61
2014-10-22,69.58
2014-10-23,63.9
2014-10-24,58.93
2014-10-25,58.93
2014-10-26,58.22
2014-10-27,60.349999999999994
2014-10-28,62.48
2014-10-29,63.19
2014-10-30,64.61
2014-10-31,61.769999999999996
2014-11-01,55.760000000000005
2014-11-02,60.52
2014-11-03,60.52
2014-11-04,67.32000000000001
2014-11-05,62.56
2014-11-06,64.60000000000001
2014-11-07,59.160000000000004
2014-11-08,55.760000000000005
2014-11-09,64.60000000000001
2014-11-10,61.2
2014-11-11,55.080000000000005
2014-11-12,65.96000000000001
2014-11-13,64.60000000000001
2014-11-14,68.0
2014-11-15,61.2
2014-11-16,56.440000000000005
2014-11-17,63.24
2014-11-18,57.120000000000005
2014-11-19,59.84
2014-11-20,62.56
2014-11-21,61.88
2014-11-22,63.92
2014-11-23,55.080000000000005
2014-11-24,60.52
2014-11-25,66.64
2014-11-26,61.2
2014-11-27,59.160000000000004
2014-11-28,68.0
2014-11-29,66.64
2014-11-30,55.760000000000005
2014-12-01,62.78
2014-12-02,60.589999999999996
2014-12-03,59.86
2014-12-04,61.32
2014-12-05,59.129999999999995
2014-12-06,54.019999999999996
2014-12-07,56.21
2014-12-08,57.67
2014-12-09,54.75
2014-12-10,62.05
2014-12-11,53.29
2014-12-12,58.4
2014-12-13,59.86
2014-12-14,56.21
2014-12-15,62.05
2014-12-16,67.89
2014-12-17,64.24
2014-12-18,67.16
2014-12-19,57.67
2014-12-20,66.42999999999999
2014-12-21,58.4
2014-12-22,66.42999999999999
2014-12-23,67.89
2014-12-24,63.51
2014-12-25,51.83
2014-12-26,57.67
2014-12-27,56.94
2014-12-28,51.83
