date,MCD
2014-07-28,26.880000000000003
2014-07-29,26.040000000000003
2014-07-30,23.8
2014-07-31,25.76
2014-08-01,17.42
2014-08-02,12.74
2014-08-03,13.52
2014-08-04,9.88
2014-08-05,26.0
2014-08-06,17.94
2014-08-07,12.48
2014-08-08,25.48
2014-08-09,11.700000000000001
2014-08-10,10.66
2014-08-11,18.98
2014-08-12,17.42
2014-08-13,15.08
2014-08-14,11.96
2014-08-15,16.900000000000002
2014-08-16,14.3
2014-08-17,14.3
2014-08-18,17.68
2014-08-19,20.02
2014-08-20,19.76
2014-08-21,23.14
2014-08-22,18.98
2014-08-23,14.3
2014-08-24,14.040000000000001
2014-08-25,23.400000000000002
2014-08-26,19.5
2014-08-27,19.76
2014-08-28,17.68
2014-08-29,16.900000000000002
2014-08-30,14.56
2014-08-31,4.42
2014-09-01,10.25
2014-09-02,21.0
2014-09-03,23.0
2014-09-04,15.75
2014-09-05,14.25
2014-09-06,16.5
2014-09-07,12.0
2014-09-08,18.25
2014-09-09,19.25
2014-09-10,19.0
2014-09-11,13.25
2014-09-12,14.25
2014-09-13,9.0
2014-09-14,7.25
2014-09-15,20.75
2014-09-16,16.25
2014-09-17,17.0
2014-09-18,13.75
2014-09-19,14.5
2014-09-20,13.5
2014-09-21,13.0
2014-09-22,15.25
2014-09-23,22.5
2014-09-24,16.75
2014-09-25,15.75
2014-09-26,17.25
2014-09-27,11.25
2014-09-28,9.25
2014-09-29,19.5
2014-09-30,25.0
2014-10-01,16.799999999999997
2014-10-02,21.7
2014-10-03,15.049999999999999
2014-10-04,14.0
2014-10-05,11.2
2014-10-06,21.349999999999998
2014-10-07,15.749999999999998
2014-10-08,13.649999999999999
2014-10-09,19.25
2014-10-10,16.799999999999997
2014-10-11,12.6
2014-10-12,15.399999999999999
2014-10-13,21.0
2014-10-14,21.7
2014-10-15,19.25
2014-10-16,24.15
2014-10-17,18.2
2014-10-18,20.65
2014-10-19,17.849999999999998
2014-10-20,17.849999999999998
2014-10-21,35.0
2014-10-22,22.049999999999997
2014-10-23,15.749999999999998
2014-10-24,14.0
2014-10-25,10.5
2014-10-26,13.299999999999999
2014-10-27,18.549999999999997
2014-10-28,18.2
2014-10-29,14.7
2014-10-30,17.5
2014-10-31,12.95
2014-11-01,22.0
2014-11-02,15.62
2014-11-03,11.44
2014-11-04,12.1
2014-11-05,9.46
2014-11-06,17.38
2014-11-07,17.6
2014-11-08,10.34
2014-11-09,12.540000000000001
2014-11-10,18.92
2014-11-11,16.28
2014-11-12,16.06
2014-11-13,15.62
2014-11-14,14.74
2014-11-15,15.84
2014-11-16,12.1
2014-11-17,14.08
2014-11-18,18.92
2014-11-19,12.540000000000001
2014-11-20,18.7
2014-11-21,15.62
2014-11-22,10.12
2014-11-23,7.04
2014-11-24,11.66
2014-11-25,12.98
2014-11-26,11.88
2014-11-27,10.78
2014-11-28,13.64
2014-11-29,11.88
2014-11-30,9.68
2014-12-01,13.64
2014-12-02,20.46
2014-12-03,25.419999999999998
2014-12-04,20.77
2014-12-05,24.18
2014-12-06,16.12
2014-12-07,18.29
2014-12-08,25.419999999999998
2014-12-09,20.15
2014-12-10,23.56
2014-12-11,31.0
2014-12-12,22.01
2014-12-13,19.22
2014-12-14,18.6
2014-12-15,23.56
2014-12-16,21.7
2014-12-17,25.11
2014-12-18,23.87
2014-12-19,24.18
2014-12-20,12.709999999999999
2014-12-21,16.43
2014-12-22,11.16
2014-12-23,22.01
2014-12-24,13.95
2014-12-25,15.19
2014-12-26,19.53
2014-12-27,13.64
2014-12-28,8.06
2014-12-29,22.63
2014-12-30,16.74
2014-12-31,20.46
2015-01-01,8.32
2015-01-02,11.700000000000001
2015-01-03,8.58
2015-01-04,9.88
2015-01-05,9.1
2015-01-06,15.08
2015-01-07,13.52
2015-01-08,13.52
2015-01-09,12.48
2015-01-10,9.88
2015-01-11,7.800000000000001
2015-01-12,14.3
