date,TRV
2019-06-14,88.11
2019-06-15,43.61
2019-06-16,31.150000000000002
2019-06-17,0.0
2019-06-18,21.36
2019-06-19,66.75
2019-06-20,89.0
2019-06-21,22.25
2019-06-22,33.82
2019-06-23,24.92
2019-06-24,69.42
2019-06-25,63.19
2019-06-26,53.4
2019-06-27,33.82
2019-06-28,65.86
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,35.1
2019-07-02,0.0
2019-07-03,53.1
2019-07-04,38.7
2019-07-05,27.900000000000002
2019-07-06,24.3
2019-07-07,30.6
2019-07-08,32.4
2019-07-09,40.5
2019-07-10,0.0
2019-07-11,34.2
2019-07-12,31.5
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,26.1
2019-07-16,90.0
2019-07-17,60.300000000000004
2019-07-18,23.400000000000002
2019-07-19,43.2
2019-07-20,35.1
2019-07-21,17.1
2019-07-22,59.4
2019-07-23,40.5
2019-07-24,34.2
2019-07-25,50.4
2019-07-26,32.4
2019-07-27,34.2
2019-07-28,42.300000000000004
2019-07-29,0.0
2019-07-30,41.4
2019-07-31,36.0
2019-08-01,32.68
2019-08-02,27.36
2019-08-03,0.0
2019-08-04,12.92
2019-08-05,47.88
2019-08-06,53.96
2019-08-07,39.52
2019-08-08,43.32
2019-08-09,0.0
2019-08-10,39.52
2019-08-11,12.92
2019-08-12,28.12
2019-08-13,25.080000000000002
2019-08-14,68.4
2019-08-15,36.480000000000004
2019-08-16,49.4
2019-08-17,13.68
2019-08-18,38.76
2019-08-19,15.2
2019-08-20,0.0
2019-08-21,24.32
2019-08-22,76.0
2019-08-23,0.0
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,19.0
2019-08-27,25.080000000000002
2019-08-28,58.52
2019-08-29,50.160000000000004
2019-08-30,41.8
2019-08-31,38.76
2019-09-01,0.0
2019-09-02,31.16
2019-09-03,38.76
2019-09-04,42.56
2019-09-05,43.32
2019-09-06,37.24
2019-09-07,12.92
2019-09-08,31.92
2019-09-09,76.0
2019-09-10,17.48
2019-09-11,50.160000000000004
2019-09-12,13.68
2019-09-13,12.16
2019-09-14,12.92
2019-09-15,43.32
2019-09-16,21.28
2019-09-17,34.96
2019-09-18,49.4
2019-09-19,37.24
2019-09-20,22.8
2019-09-21,38.0
2019-09-22,0.0
2019-09-23,22.8
2019-09-24,50.92
2019-09-25,17.48
2019-09-26,24.32
2019-09-27,25.84
2019-09-28,24.32
2019-09-29,34.2
2019-09-30,31.16
2019-10-01,17.94
2019-10-02,0.0
2019-10-03,55.38
2019-10-04,23.400000000000002
2019-10-05,31.200000000000003
2019-10-06,25.740000000000002
2019-10-07,11.700000000000001
2019-10-08,14.040000000000001
2019-10-09,0.0
2019-10-10,42.9
2019-10-11,35.88
2019-10-12,15.600000000000001
2019-10-13,25.740000000000002
2019-10-14,20.28
2019-10-15,35.1
2019-10-16,46.800000000000004
2019-10-17,9.36
2019-10-18,0.0
2019-10-19,45.24
2019-10-20,19.5
2019-10-21,35.1
2019-10-22,78.0
2019-10-23,48.36
2019-10-24,26.52
2019-10-25,31.200000000000003
2019-10-26,8.58
2019-10-27,11.700000000000001
2019-10-28,35.88
2019-10-29,43.68
2019-10-30,33.54
2019-10-31,11.700000000000001
2019-11-01,80.08
2019-11-02,45.76
2019-11-03,44.88
2019-11-04,58.08
2019-11-05,37.84
2019-11-06,58.08
2019-11-07,44.88
2019-11-08,59.84
2019-11-09,19.36
2019-11-10,35.2
2019-11-11,44.0
2019-11-12,44.0
2019-11-13,40.48
2019-11-14,88.0
2019-11-15,54.56
2019-11-16,12.32
2019-11-17,57.2
2019-11-18,56.32
2019-11-19,59.84
2019-11-20,46.64
2019-11-21,25.52
2019-11-22,57.2
2019-11-23,30.8
2019-11-24,46.64
2019-11-25,27.28
2019-11-26,15.84
2019-11-27,10.56
2019-11-28,27.28
2019-11-29,64.24
2019-11-30,29.92
2019-12-01,44.8
2019-12-02,65.1
2019-12-03,37.099999999999994
2019-12-04,32.9
2019-12-05,44.8
2019-12-06,23.099999999999998
2019-12-07,21.7
2019-12-08,19.599999999999998
2019-12-09,42.699999999999996
2019-12-10,30.799999999999997
2019-12-11,23.099999999999998
2019-12-12,42.699999999999996
2019-12-13,34.3
2019-12-14,14.0
2019-12-15,52.5
2019-12-16,53.199999999999996
2019-12-17,41.3
2019-12-18,46.9
2019-12-19,33.599999999999994
2019-12-20,19.599999999999998
2019-12-21,43.4
2019-12-22,34.3
2019-12-23,36.4
2019-12-24,70.0
2019-12-25,0.0
2019-12-26,66.5
2019-12-27,53.9
2019-12-28,42.0
2019-12-29,41.3
2019-12-30,29.4
2019-12-31,61.599999999999994
2020-01-01,26.1
2020-01-02,52.2
2020-01-03,28.8
2020-01-04,54.9
2020-01-05,30.6
2020-01-06,17.1
2020-01-07,15.3
2020-01-08,41.4
2020-01-09,16.2
2020-01-10,17.1
2020-01-11,20.7
2020-01-12,0.0
2020-01-13,25.2
2020-01-14,20.7
2020-01-15,16.2
2020-01-16,29.7
2020-01-17,28.8
2020-01-18,41.4
2020-01-19,22.5
2020-01-20,19.8
2020-01-21,27.0
2020-01-22,28.8
2020-01-23,90.0
2020-01-24,49.5
2020-01-25,28.8
2020-01-26,7.2
2020-01-27,36.9
2020-01-28,38.7
2020-01-29,46.800000000000004
2020-01-30,39.6
2020-01-31,66.60000000000001
2020-02-01,39.2
2020-02-02,0.0
2020-02-03,80.0
2020-02-04,52.0
2020-02-05,44.800000000000004
2020-02-06,56.0
2020-02-07,37.6
2020-02-08,32.800000000000004
2020-02-09,43.2
2020-02-10,51.2
2020-02-11,31.200000000000003
2020-02-12,56.0
2020-02-13,21.6
2020-02-14,33.6
2020-02-15,48.800000000000004
2020-02-16,9.600000000000001
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,29.6
2020-02-20,42.400000000000006
2020-02-21,32.800000000000004
2020-02-22,29.6
2020-02-23,25.6
2020-02-24,39.2
2020-02-25,52.0
2020-02-26,52.0
2020-02-27,52.800000000000004
2020-02-28,45.6
2020-02-29,20.0
2020-03-01,30.69
2020-03-02,40.589999999999996
2020-03-03,45.54
2020-03-04,35.64
2020-03-05,35.64
2020-03-06,43.56
2020-03-07,36.63
2020-03-08,28.71
2020-03-09,99.0
2020-03-10,59.4
2020-03-11,50.49
2020-03-12,87.12
2020-03-13,51.48
2020-03-14,50.49
2020-03-15,41.58
2020-03-16,93.06
2020-03-17,68.31
2020-03-18,63.36
2020-03-19,77.22
2020-03-20,57.42
2020-03-21,47.519999999999996
2020-03-22,24.75
2020-03-23,58.41
2020-03-24,54.45
2020-03-25,71.28
2020-03-26,50.49
2020-03-27,31.68
2020-03-28,33.66
2020-03-29,40.589999999999996
2020-03-30,56.43
2020-03-31,68.31
2020-04-01,56.64
2020-04-02,27.84
2020-04-03,46.08
2020-04-04,31.68
2020-04-05,39.36
2020-04-06,40.32
2020-04-07,49.92
2020-04-08,49.92
2020-04-09,50.879999999999995
2020-04-10,38.4
2020-04-11,55.68
2020-04-12,20.16
2020-04-13,61.44
2020-04-14,46.08
2020-04-15,31.68
2020-04-16,36.48
2020-04-17,48.96
2020-04-18,38.4
2020-04-19,20.16
2020-04-20,59.519999999999996
2020-04-21,96.0
2020-04-22,83.52
2020-04-23,48.0
2020-04-24,85.44
2020-04-25,0.0
2020-04-26,58.559999999999995
2020-04-27,70.08
2020-04-28,48.0
2020-04-29,95.03999999999999
2020-04-30,57.599999999999994
2020-05-01,87.0
2020-05-02,41.76
2020-05-03,30.45
2020-05-04,44.37
2020-05-05,34.8
2020-05-06,23.49
2020-05-07,38.28
2020-05-08,39.15
2020-05-09,26.1
2020-05-10,39.15
2020-05-11,31.32
2020-05-12,38.28
2020-05-13,69.6
2020-05-14,51.33
2020-05-15,67.86
2020-05-16,46.98
2020-05-17,36.54
2020-05-18,51.33
2020-05-19,61.77
2020-05-20,35.67
2020-05-21,47.85
2020-05-22,45.24
2020-05-23,35.67
2020-05-24,0.0
2020-05-25,45.24
2020-05-26,71.34
2020-05-27,50.46
2020-05-28,40.89
2020-05-29,42.63
2020-05-30,19.14
2020-05-31,28.71
2020-06-01,94.0
2020-06-02,65.8
2020-06-03,71.44
2020-06-04,75.19999999999999
2020-06-05,59.22
2020-06-06,52.64
2020-06-07,50.76
2020-06-08,83.66
2020-06-09,68.61999999999999
2020-06-10,76.14
2020-06-11,64.86
2020-06-12,60.16
2020-06-13,0.0
2020-06-14,24.439999999999998
2020-06-15,73.32
2020-06-16,23.5
2020-06-17,53.58
2020-06-18,94.0
2020-06-19,56.4
2020-06-20,94.0
2020-06-21,30.08
2020-06-22,63.919999999999995
2020-06-23,30.08
2020-06-24,62.04
2020-06-25,78.96
2020-06-26,60.16
2020-06-27,55.459999999999994
2020-06-28,65.8
2020-06-29,92.11999999999999
2020-06-30,55.459999999999994
2020-07-01,23.76
2020-07-02,23.76
2020-07-03,54.56
2020-07-04,29.92
2020-07-05,40.48
2020-07-06,45.76
2020-07-07,56.32
2020-07-08,71.28
2020-07-09,70.4
2020-07-10,34.32
2020-07-11,64.24
2020-07-12,38.72
2020-07-13,40.48
2020-07-14,88.0
2020-07-15,56.32
2020-07-16,68.64
2020-07-17,66.0
2020-07-18,0.0
2020-07-19,33.44
2020-07-20,44.88
2020-07-21,80.08
2020-07-22,75.68
2020-07-23,65.12
2020-07-24,68.64
2020-07-25,26.4
2020-07-26,41.36
2020-07-27,73.04
2020-07-28,43.12
2020-07-29,23.76
2020-07-30,58.96
2020-07-31,53.68
2020-08-01,15.39
2020-08-02,42.120000000000005
2020-08-03,54.27
2020-08-04,42.120000000000005
2020-08-05,46.980000000000004
2020-08-06,37.260000000000005
2020-08-07,37.260000000000005
2020-08-08,27.540000000000003
2020-08-09,19.44
2020-08-10,81.0
2020-08-11,27.540000000000003
2020-08-12,29.970000000000002
2020-08-13,38.07
2020-08-14,46.980000000000004
2020-08-15,33.21
2020-08-16,31.590000000000003
2020-08-17,22.68
2020-08-18,25.110000000000003
2020-08-19,52.650000000000006
2020-08-20,34.02
2020-08-21,45.36
2020-08-22,28.35
2020-08-23,0.0
2020-08-24,29.160000000000004
2020-08-25,42.93
2020-08-26,46.17
2020-08-27,35.64
2020-08-28,38.07
2020-08-29,28.35
2020-08-30,31.590000000000003
2020-08-31,68.85000000000001
2020-09-01,29.52
2020-09-02,39.6
2020-09-03,72.0
2020-09-04,12.959999999999999
2020-09-05,12.959999999999999
2020-09-06,46.08
2020-09-07,10.799999999999999
2020-09-08,25.919999999999998
2020-09-09,33.12
2020-09-10,30.24
2020-09-11,42.48
2020-09-12,43.199999999999996
2020-09-13,41.76
2020-09-14,30.959999999999997
2020-09-15,26.64
2020-09-16,41.76
2020-09-17,17.28
2020-09-18,36.0
2020-09-19,29.52
2020-09-20,38.16
2020-09-21,31.68
2020-09-22,36.72
2020-09-23,50.4
2020-09-24,54.72
2020-09-25,33.839999999999996
2020-09-26,26.64
2020-09-27,42.48
2020-09-28,23.759999999999998
2020-09-29,20.16
2020-09-30,19.439999999999998
2020-10-01,67.67999999999999
2020-10-02,22.56
2020-10-03,31.02
2020-10-04,29.139999999999997
2020-10-05,44.18
2020-10-06,59.22
2020-10-07,33.839999999999996
2020-10-08,29.139999999999997
2020-10-09,33.839999999999996
2020-10-10,45.12
2020-10-11,14.1
2020-10-12,29.139999999999997
2020-10-13,43.239999999999995
2020-10-14,41.36
2020-10-15,28.2
2020-10-16,26.32
2020-10-17,29.139999999999997
2020-10-18,0.0
2020-10-19,58.279999999999994
2020-10-20,94.0
2020-10-21,30.08
2020-10-22,44.18
2020-10-23,40.419999999999995
2020-10-24,52.64
2020-10-25,0.0
2020-10-26,33.839999999999996
2020-10-27,28.2
2020-10-28,61.099999999999994
2020-10-29,29.139999999999997
2020-10-30,30.08
2020-10-31,16.919999999999998
2020-11-01,56.24
2020-11-02,76.0
2020-11-03,0.0
2020-11-04,15.2
2020-11-05,34.96
2020-11-06,33.44
2020-11-07,41.04
2020-11-08,30.4
2020-11-09,60.04
2020-11-10,20.52
2020-11-11,38.76
2020-11-12,43.32
2020-11-13,41.04
2020-11-14,0.0
2020-11-15,26.6
2020-11-16,50.160000000000004
2020-11-17,63.84
2020-11-18,12.16
2020-11-19,42.56
2020-11-20,0.0
2020-11-21,59.28
2020-11-22,19.0
2020-11-23,72.2
2020-11-24,47.88
2020-11-25,35.72
2020-11-26,29.64
2020-11-27,69.92
2020-11-28,36.480000000000004
2020-11-29,27.36
2020-11-30,47.88
2020-12-01,47.25
2020-12-02,56.25
2020-12-03,12.75
2020-12-04,30.0
2020-12-05,38.25
2020-12-06,27.75
2020-12-07,20.25
2020-12-08,30.75
2020-12-09,32.25
2020-12-10,0.0
2020-12-11,21.0
2020-12-12,18.0
2020-12-13,10.5
2020-12-14,13.5
2020-12-15,33.0
2020-12-16,67.5
2020-12-17,18.75
2020-12-18,20.25
2020-12-19,31.5
2020-12-20,71.25
2020-12-21,75.0
2020-12-22,37.5
2020-12-23,37.5
2020-12-24,43.5
2020-12-25,23.25
2020-12-26,35.25
2020-12-27,27.75
2020-12-28,42.0
2020-12-29,47.25
2020-12-30,32.25
2020-12-31,27.75
2021-01-01,55.300000000000004
2021-01-02,41.870000000000005
2021-01-03,19.75
2021-01-04,0.0
2021-01-05,38.71
2021-01-06,76.63000000000001
2021-01-07,45.82
2021-01-08,28.44
2021-01-09,41.870000000000005
2021-01-10,16.59
2021-01-11,30.020000000000003
2021-01-12,29.23
2021-01-13,41.08
2021-01-14,55.300000000000004
2021-01-15,40.29
2021-01-16,42.660000000000004
2021-01-17,26.07
2021-01-18,79.0
2021-01-19,64.78
2021-01-20,9.48
2021-01-21,74.26
2021-01-22,69.52000000000001
2021-01-23,36.34
2021-01-24,15.010000000000002
2021-01-25,44.24
2021-01-26,59.25
2021-01-27,48.980000000000004
2021-01-28,27.650000000000002
2021-01-29,33.18
2021-01-30,26.07
2021-01-31,20.54
2021-02-01,73.03999999999999
2021-02-02,64.74
2021-02-03,51.46
2021-02-04,53.949999999999996
2021-02-05,82.17
2021-02-06,0.0
2021-02-07,40.669999999999995
2021-02-08,63.91
2021-02-09,70.55
2021-02-10,69.72
2021-02-11,39.839999999999996
2021-02-12,70.55
2021-02-13,0.0
2021-02-14,70.55
2021-02-15,71.38
2021-02-16,73.03999999999999
2021-02-17,43.989999999999995
2021-02-18,57.269999999999996
2021-02-19,42.33
2021-02-20,47.309999999999995
2021-02-21,34.86
2021-02-22,59.76
2021-02-23,83.0
2021-02-24,55.61
2021-02-25,54.779999999999994
2021-02-26,63.08
2021-02-27,75.53
2021-02-28,76.36
2021-03-01,64.4
2021-03-02,75.44
2021-03-03,80.04
2021-03-04,80.96000000000001
2021-03-05,27.6
2021-03-06,30.360000000000003
2021-03-07,17.48
2021-03-08,92.0
2021-03-09,64.4
2021-03-10,63.480000000000004
2021-03-11,76.36
2021-03-12,15.64
2021-03-13,48.760000000000005
2021-03-14,23.0
2021-03-15,32.2
2021-03-16,33.120000000000005
2021-03-17,54.28
2021-03-18,55.2
2021-03-19,58.88
2021-03-20,26.68
2021-03-21,46.92
2021-03-22,81.88000000000001
2021-03-23,44.160000000000004
2021-03-24,53.36
2021-03-25,50.6
2021-03-26,39.56
2021-03-27,64.4
2021-03-28,21.16
2021-03-29,57.04
2021-03-30,63.480000000000004
2021-03-31,33.120000000000005
2021-04-01,33.37
2021-04-02,50.41
2021-04-03,0.0
2021-04-04,14.91
2021-04-05,58.93
2021-04-06,26.979999999999997
2021-04-07,56.089999999999996
2021-04-08,20.59
2021-04-09,44.019999999999996
2021-04-10,29.11
2021-04-11,36.92
2021-04-12,16.33
2021-04-13,29.11
2021-04-14,37.629999999999995
2021-04-15,19.88
2021-04-16,53.959999999999994
2021-04-17,39.05
2021-04-18,29.11
2021-04-19,71.0
2021-04-20,48.28
2021-04-21,39.05
2021-04-22,0.0
2021-04-23,58.22
2021-04-24,22.009999999999998
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,68.16
2021-04-28,58.22
2021-04-29,40.47
2021-04-30,17.75
2021-05-01,0.0
2021-05-02,46.2
2021-05-03,40.81
2021-05-04,46.97
2021-05-05,77.0
2021-05-06,46.97
2021-05-07,63.14
2021-05-08,16.17
2021-05-09,26.18
2021-05-10,37.730000000000004
2021-05-11,24.64
2021-05-12,26.18
2021-05-13,26.18
2021-05-14,31.57
2021-05-15,53.9
2021-05-16,23.87
2021-05-17,73.92
2021-05-18,54.67
2021-05-19,53.9
2021-05-20,52.36
2021-05-21,43.89
2021-05-22,41.58
2021-05-23,0.0
2021-05-24,27.72
2021-05-25,51.59
2021-05-26,39.27
2021-05-27,41.58
2021-05-28,25.41
2021-05-29,19.25
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,89.0
2021-06-02,45.39
2021-06-03,37.38
2021-06-04,46.28
2021-06-05,23.14
2021-06-06,19.580000000000002
2021-06-07,12.46
2021-06-08,9.790000000000001
2021-06-09,43.61
2021-06-10,67.64
2021-06-11,17.8
2021-06-12,30.26
2021-06-13,0.0
2021-06-14,45.39
2021-06-15,39.160000000000004
2021-06-16,38.27
2021-06-17,70.31
2021-06-18,10.68
2021-06-19,33.82
2021-06-20,48.95
2021-06-21,30.26
2021-06-22,32.04
2021-06-23,23.14
2021-06-24,24.03
2021-06-25,47.17
2021-06-26,24.03
2021-06-27,41.83
2021-06-28,57.85
2021-06-29,9.790000000000001
2021-06-30,48.06
2021-07-01,41.34
2021-07-02,69.42
2021-07-03,45.24
2021-07-04,78.0
2021-07-05,0.0
2021-07-06,50.7
2021-07-07,34.32
2021-07-08,38.22
2021-07-09,35.1
2021-07-10,28.080000000000002
2021-07-11,28.86
2021-07-12,35.88
2021-07-13,55.38
2021-07-14,50.7
2021-07-15,0.0
2021-07-16,68.64
2021-07-17,13.26
2021-07-18,24.18
2021-07-19,57.72
2021-07-20,73.32000000000001
2021-07-21,61.620000000000005
2021-07-22,45.24
2021-07-23,35.1
2021-07-24,19.5
2021-07-25,45.24
2021-07-26,36.660000000000004
2021-07-27,49.14
2021-07-28,67.08
2021-07-29,46.02
2021-07-30,33.54
2021-07-31,45.24
2021-08-01,41.83
2021-08-02,29.37
2021-08-03,43.61
2021-08-04,40.94
2021-08-05,22.25
2021-08-06,32.04
2021-08-07,60.52
2021-08-08,0.0
2021-08-09,61.410000000000004
2021-08-10,34.71
2021-08-11,24.03
2021-08-12,31.150000000000002
2021-08-13,33.82
2021-08-14,18.69
2021-08-15,89.0
2021-08-16,40.94
2021-08-17,27.59
2021-08-18,41.83
2021-08-19,33.82
2021-08-20,38.27
2021-08-21,32.93
2021-08-22,39.160000000000004
2021-08-23,14.24
2021-08-24,37.38
2021-08-25,18.69
2021-08-26,26.7
2021-08-27,54.29
2021-08-28,18.69
2021-08-29,22.25
2021-08-30,29.37
2021-08-31,39.160000000000004
2021-09-01,47.559999999999995
2021-09-02,0.0
2021-09-03,37.72
2021-09-04,31.979999999999997
2021-09-05,0.0
2021-09-06,17.22
2021-09-07,34.44
2021-09-08,40.18
2021-09-09,42.64
2021-09-10,23.779999999999998
2021-09-11,27.88
2021-09-12,41.82
2021-09-13,55.76
2021-09-14,59.04
2021-09-15,58.22
2021-09-16,82.0
2021-09-17,22.959999999999997
2021-09-18,80.36
2021-09-19,21.32
2021-09-20,49.199999999999996
2021-09-21,61.49999999999999
2021-09-22,22.139999999999997
2021-09-23,54.94
2021-09-24,42.64
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,60.68
2021-09-28,56.58
2021-09-29,0.0
2021-09-30,45.099999999999994
2021-10-01,28.44
2021-10-02,0.0
2021-10-03,15.010000000000002
2021-10-04,79.0
2021-10-05,45.03
2021-10-06,28.44
2021-10-07,47.400000000000006
2021-10-08,50.56
2021-10-09,48.980000000000004
2021-10-10,0.0
2021-10-11,31.6
2021-10-12,39.5
2021-10-13,22.91
2021-10-14,45.82
2021-10-15,35.550000000000004
2021-10-16,0.0
2021-10-17,22.91
2021-10-18,45.82
2021-10-19,37.92
2021-10-20,47.400000000000006
2021-10-21,36.34
2021-10-22,44.24
2021-10-23,29.23
2021-10-24,35.550000000000004
2021-10-25,34.760000000000005
2021-10-26,31.6
2021-10-27,45.03
2021-10-28,11.850000000000001
2021-10-29,56.09
2021-10-30,64.78
2021-10-31,18.17
2021-11-01,76.56
2021-11-02,37.41
2021-11-03,43.5
2021-11-04,39.15
2021-11-05,59.16
2021-11-06,17.4
2021-11-07,26.97
2021-11-08,65.25
2021-11-09,69.6
2021-11-10,22.62
2021-11-11,87.0
2021-11-12,33.06
2021-11-13,44.37
2021-11-14,33.06
2021-11-15,50.46
2021-11-16,26.1
2021-11-17,53.07
2021-11-18,37.41
2021-11-19,46.98
2021-11-20,29.58
2021-11-21,0.0
2021-11-22,17.4
2021-11-23,10.44
2021-11-24,43.5
2021-11-25,13.92
2021-11-26,42.63
2021-11-27,42.63
2021-11-28,46.98
2021-11-29,75.69
2021-11-30,47.85
2021-12-01,20.52
2021-12-02,53.96
2021-12-03,47.88
2021-12-04,67.64
2021-12-05,28.12
2021-12-06,22.04
2021-12-07,22.8
2021-12-08,0.0
2021-12-09,40.28
2021-12-10,41.8
2021-12-11,29.64
2021-12-12,22.04
2021-12-13,48.64
2021-12-14,38.0
2021-12-15,12.92
2021-12-16,76.0
2021-12-17,37.24
2021-12-18,56.24
2021-12-19,21.28
2021-12-20,40.28
2021-12-21,61.56
2021-12-22,44.84
2021-12-23,0.0
2021-12-24,47.12
2021-12-25,0.0
2021-12-26,13.68
2021-12-27,46.36
2021-12-28,49.4
2021-12-29,29.64
2021-12-30,44.08
2021-12-31,27.36
2022-01-01,19.68
2022-01-02,34.44
2022-01-03,27.88
2022-01-04,80.36
2022-01-05,32.8
2022-01-06,31.979999999999997
2022-01-07,41.0
2022-01-08,33.62
2022-01-09,59.04
2022-01-10,28.7
2022-01-11,32.8
2022-01-12,25.419999999999998
2022-01-13,37.72
2022-01-14,37.72
2022-01-15,18.86
2022-01-16,63.13999999999999
2022-01-17,37.72
2022-01-18,58.22
2022-01-19,37.72
2022-01-20,70.52
2022-01-21,82.0
2022-01-22,40.18
2022-01-23,21.32
2022-01-24,27.88
2022-01-25,44.279999999999994
2022-01-26,31.979999999999997
2022-01-27,43.46
2022-01-28,18.04
2022-01-29,35.26
2022-01-30,36.08
2022-01-31,70.52
2022-02-01,34.86
2022-02-02,29.88
2022-02-03,11.62
2022-02-04,39.01
2022-02-05,23.24
2022-02-06,26.56
2022-02-07,42.33
2022-02-08,36.519999999999996
2022-02-09,24.07
2022-02-10,50.629999999999995
2022-02-11,12.45
2022-02-12,18.259999999999998
2022-02-13,20.75
2022-02-14,7.47
2022-02-15,38.18
2022-02-16,25.73
2022-02-17,15.77
2022-02-18,20.75
2022-02-19,6.64
2022-02-20,12.45
2022-02-21,19.09
2022-02-22,20.75
2022-02-23,35.69
2022-02-24,12.45
2022-02-25,83.0
2022-02-26,14.11
2022-02-27,19.09
2022-02-28,8.299999999999999
2022-03-01,21.5
2022-03-02,30.96
2022-03-03,31.82
2022-03-04,56.76
2022-03-05,36.98
2022-03-06,14.62
2022-03-07,27.52
2022-03-08,36.12
2022-03-09,31.82
2022-03-10,37.839999999999996
2022-03-11,49.88
2022-03-12,24.08
2022-03-13,23.22
2022-03-14,54.18
2022-03-15,44.72
2022-03-16,43.0
2022-03-17,30.099999999999998
2022-03-18,49.019999999999996
2022-03-19,33.54
2022-03-20,30.96
2022-03-21,39.56
2022-03-22,86.0
2022-03-23,34.4
2022-03-24,37.839999999999996
2022-03-25,67.08
2022-03-26,0.0
2022-03-27,29.24
2022-03-28,28.38
2022-03-29,35.26
2022-03-30,37.839999999999996
2022-03-31,24.94
2022-04-01,56.4
2022-04-02,15.04
2022-04-03,20.68
2022-04-04,31.959999999999997
2022-04-05,62.04
2022-04-06,44.18
2022-04-07,37.599999999999994
2022-04-08,23.5
2022-04-09,32.9
2022-04-10,36.66
2022-04-11,9.399999999999999
2022-04-12,26.32
2022-04-13,62.98
2022-04-14,25.38
2022-04-15,23.5
2022-04-16,74.25999999999999
2022-04-17,50.76
2022-04-18,30.08
2022-04-19,94.0
2022-04-20,49.82
2022-04-21,39.48
2022-04-22,51.699999999999996
2022-04-23,13.16
2022-04-24,35.72
2022-04-25,39.48
2022-04-26,27.259999999999998
2022-04-27,47.0
2022-04-28,31.959999999999997
2022-04-29,40.419999999999995
2022-04-30,48.879999999999995
2022-05-01,96.0
2022-05-02,73.92
2022-05-03,55.68
2022-05-04,40.32
2022-05-05,38.4
2022-05-06,34.56
2022-05-07,47.04
2022-05-08,49.92
2022-05-09,0.0
2022-05-10,36.48
2022-05-11,31.68
2022-05-12,60.48
2022-05-13,45.12
2022-05-14,34.56
2022-05-15,43.199999999999996
2022-05-16,31.68
2022-05-17,44.16
2022-05-18,23.04
2022-05-19,26.88
2022-05-20,32.64
2022-05-21,48.96
2022-05-22,48.0
2022-05-23,90.24
2022-05-24,48.0
2022-05-25,32.64
2022-05-26,44.16
2022-05-27,52.8
2022-05-28,41.28
2022-05-29,45.12
2022-05-30,49.92
2022-05-31,57.599999999999994
2022-06-01,28.71
2022-06-02,52.2
2022-06-03,33.06
2022-06-04,31.32
2022-06-05,53.07
2022-06-06,9.57
2022-06-07,34.8
2022-06-08,35.67
2022-06-09,58.29
2022-06-10,19.14
2022-06-11,19.14
2022-06-12,13.05
2022-06-13,80.04
2022-06-14,48.72
2022-06-15,43.5
2022-06-16,0.0
2022-06-17,87.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,38.28
2022-06-21,71.34
2022-06-22,61.77
2022-06-23,48.72
2022-06-24,50.46
2022-06-25,0.0
2022-06-26,50.46
2022-06-27,86.13
2022-06-28,57.42
2022-06-29,63.51
2022-06-30,62.64
2022-07-01,56.55
2022-07-02,71.34
2022-07-03,24.36
2022-07-04,32.19
2022-07-05,50.46
2022-07-06,35.67
2022-07-07,57.42
2022-07-08,42.63
2022-07-09,63.51
2022-07-10,36.54
2022-07-11,61.77
2022-07-12,46.98
2022-07-13,51.33
2022-07-14,47.85
2022-07-15,0.0
2022-07-16,21.75
2022-07-17,26.1
2022-07-18,74.82
2022-07-19,0.0
2022-07-20,46.11
2022-07-21,87.0
2022-07-22,41.76
2022-07-23,49.589999999999996
2022-07-24,14.79
2022-07-25,61.77
2022-07-26,57.42
2022-07-27,43.5
2022-07-28,40.02
2022-07-29,55.68
2022-07-30,25.23
2022-07-31,33.06
2022-08-01,42.63
2022-08-02,46.11
2022-08-03,50.46
2022-08-04,63.51
2022-08-05,27.84
2022-08-06,48.72
2022-08-07,0.0
2022-08-08,44.37
2022-08-09,87.0
2022-08-10,46.98
2022-08-11,23.49
2022-08-12,33.93
2022-08-13,76.56
2022-08-14,42.63
2022-08-15,49.589999999999996
2022-08-16,32.19
2022-08-17,47.85
2022-08-18,49.589999999999996
2022-08-19,58.29
2022-08-20,20.01
2022-08-21,18.27
2022-08-22,42.63
2022-08-23,51.33
2022-08-24,35.67
2022-08-25,37.41
2022-08-26,51.33
2022-08-27,0.0
2022-08-28,13.05
2022-08-29,51.33
2022-08-30,68.73
2022-08-31,64.38
2022-09-01,15.39
2022-09-02,31.590000000000003
2022-09-03,28.35
2022-09-04,30.78
2022-09-05,0.0
2022-09-06,22.68
2022-09-07,18.630000000000003
2022-09-08,42.120000000000005
2022-09-09,56.7
2022-09-10,54.27
2022-09-11,32.400000000000006
2022-09-12,26.73
2022-09-13,36.45
2022-09-14,31.590000000000003
2022-09-15,63.18000000000001
2022-09-16,37.260000000000005
2022-09-17,41.31
2022-09-18,24.3
2022-09-19,12.15
2022-09-20,73.71000000000001
2022-09-21,74.52000000000001
2022-09-22,51.84
2022-09-23,22.68
2022-09-24,33.21
2022-09-25,0.0
