date,Visa_unscaled,Visa_monthly,scale,Visa
2018-11-02,84,76.0,0.76,63.84
2018-11-03,73,76.0,0.76,55.480000000000004
2018-11-04,74,76.0,0.76,56.24
2018-11-05,98,76.0,0.76,74.48
2018-11-06,100,76.0,0.76,76.0
2018-11-07,80,76.0,0.76,60.8
2018-11-08,94,76.0,0.76,71.44
2018-11-09,89,76.0,0.76,67.64
2018-11-10,69,76.0,0.76,52.44
2018-11-11,65,76.0,0.76,49.4
2018-11-12,88,76.0,0.76,66.88
2018-11-13,94,76.0,0.76,71.44
2018-11-14,95,76.0,0.76,72.2
2018-11-15,89,76.0,0.76,67.64
2018-11-16,77,76.0,0.76,58.52
2018-11-17,67,76.0,0.76,50.92
2018-11-18,65,76.0,0.76,49.4
2018-11-19,87,76.0,0.76,66.12
2018-11-20,90,76.0,0.76,68.4
2018-11-21,78,76.0,0.76,59.28
2018-11-22,58,76.0,0.76,44.08
2018-11-23,65,76.0,0.76,49.4
2018-11-24,67,76.0,0.76,50.92
2018-11-25,67,76.0,0.76,50.92
2018-11-26,100,76.0,0.76,76.0
2018-11-27,97,76.0,0.76,73.72
2018-11-28,98,76.0,0.76,74.48
2018-11-29,89,76.0,0.76,67.64
2018-11-30,90,76.0,0.76,68.4
2018-12-01,56,82.0,0.82,45.919999999999995
2018-12-02,54,82.0,0.82,44.279999999999994
2018-12-03,77,82.0,0.82,63.13999999999999
2018-12-04,76,82.0,0.82,62.31999999999999
2018-12-05,65,82.0,0.82,53.3
2018-12-06,68,82.0,0.82,55.76
2018-12-07,67,82.0,0.82,54.94
2018-12-08,56,82.0,0.82,45.919999999999995
2018-12-09,54,82.0,0.82,44.279999999999994
2018-12-10,77,82.0,0.82,63.13999999999999
2018-12-11,90,82.0,0.82,73.8
2018-12-12,75,82.0,0.82,61.49999999999999
2018-12-13,84,82.0,0.82,68.88
2018-12-14,70,82.0,0.82,57.4
2018-12-15,60,82.0,0.82,49.199999999999996
2018-12-16,56,82.0,0.82,45.919999999999995
2018-12-17,80,82.0,0.82,65.6
2018-12-18,79,82.0,0.82,64.78
2018-12-19,74,82.0,0.82,60.68
2018-12-20,83,82.0,0.82,68.06
2018-12-21,77,82.0,0.82,63.13999999999999
2018-12-22,63,82.0,0.82,51.66
2018-12-23,56,82.0,0.82,45.919999999999995
2018-12-24,65,82.0,0.82,53.3
2018-12-25,66,82.0,0.82,54.12
2018-12-26,100,82.0,0.82,82.0
2018-12-27,87,82.0,0.82,71.33999999999999
2018-12-28,89,82.0,0.82,72.97999999999999
2018-12-29,60,82.0,0.82,49.199999999999996
2018-12-30,59,82.0,0.82,48.379999999999995
2018-12-31,64,82.0,0.82,52.48
2019-01-01,58,88.0,0.88,51.04
2019-01-02,100,88.0,0.88,88.0
2019-01-03,95,88.0,0.88,83.6
2019-01-04,96,88.0,0.88,84.48
2019-01-05,68,88.0,0.88,59.84
2019-01-06,68,88.0,0.88,59.84
2019-01-07,87,88.0,0.88,76.56
2019-01-08,88,88.0,0.88,77.44
2019-01-09,99,88.0,0.88,87.12
2019-01-10,100,88.0,0.88,88.0
2019-01-11,94,88.0,0.88,82.72
2019-01-12,75,88.0,0.88,66.0
2019-01-13,66,88.0,0.88,58.08
2019-01-14,87,88.0,0.88,76.56
2019-01-15,95,88.0,0.88,83.6
2019-01-16,83,88.0,0.88,73.04
2019-01-17,79,88.0,0.88,69.52
2019-01-18,75,88.0,0.88,66.0
2019-01-19,64,88.0,0.88,56.32
2019-01-20,65,88.0,0.88,57.2
2019-01-21,73,88.0,0.88,64.24
2019-01-22,80,88.0,0.88,70.4
2019-01-23,89,88.0,0.88,78.32000000000001
2019-01-24,82,88.0,0.88,72.16
2019-01-25,69,88.0,0.88,60.72
2019-01-26,61,88.0,0.88,53.68
2019-01-27,63,88.0,0.88,55.44
2019-01-28,74,88.0,0.88,65.12
2019-01-29,74,88.0,0.88,65.12
2019-01-30,80,88.0,0.88,70.4
2019-01-31,82,88.0,0.88,72.16
2019-02-01,84,75.0,0.75,63.0
2019-02-02,74,75.0,0.75,55.5
2019-02-03,65,75.0,0.75,48.75
2019-02-04,87,75.0,0.75,65.25
2019-02-05,93,75.0,0.75,69.75
2019-02-06,88,75.0,0.75,66.0
2019-02-07,94,75.0,0.75,70.5
2019-02-08,85,75.0,0.75,63.75
2019-02-09,70,75.0,0.75,52.5
2019-02-10,69,75.0,0.75,51.75
2019-02-11,96,75.0,0.75,72.0
2019-02-12,100,75.0,0.75,75.0
2019-02-13,97,75.0,0.75,72.75
2019-02-14,91,75.0,0.75,68.25
2019-02-15,89,75.0,0.75,66.75
2019-02-16,71,75.0,0.75,53.25
2019-02-17,63,75.0,0.75,47.25
2019-02-18,83,75.0,0.75,62.25
2019-02-19,90,75.0,0.75,67.5
2019-02-20,86,75.0,0.75,64.5
2019-02-21,90,75.0,0.75,67.5
2019-02-22,84,75.0,0.75,63.0
2019-02-23,73,75.0,0.75,54.75
2019-02-24,68,75.0,0.75,51.0
2019-02-25,80,75.0,0.75,60.0
2019-02-26,90,75.0,0.75,67.5
2019-02-27,84,75.0,0.75,63.0
2019-02-28,80,75.0,0.75,60.0
2019-03-01,70,80.0,0.8,56.0
2019-03-02,58,80.0,0.8,46.400000000000006
2019-03-03,54,80.0,0.8,43.2
2019-03-04,70,80.0,0.8,56.0
2019-03-05,66,80.0,0.8,52.800000000000004
2019-03-06,75,80.0,0.8,60.0
2019-03-07,60,80.0,0.8,48.0
2019-03-08,79,80.0,0.8,63.2
2019-03-09,100,80.0,0.8,80.0
2019-03-10,68,80.0,0.8,54.400000000000006
2019-03-11,83,80.0,0.8,66.4
2019-03-12,77,80.0,0.8,61.6
2019-03-13,71,80.0,0.8,56.800000000000004
2019-03-14,75,80.0,0.8,60.0
2019-03-15,64,80.0,0.8,51.2
2019-03-16,52,80.0,0.8,41.6
2019-03-17,51,80.0,0.8,40.800000000000004
2019-03-18,65,80.0,0.8,52.0
2019-03-19,74,80.0,0.8,59.2
2019-03-20,70,80.0,0.8,56.0
2019-03-21,59,80.0,0.8,47.2
2019-03-22,62,80.0,0.8,49.6
2019-03-23,47,80.0,0.8,37.6
2019-03-24,49,80.0,0.8,39.2
2019-03-25,64,80.0,0.8,51.2
2019-03-26,73,80.0,0.8,58.400000000000006
2019-03-27,59,80.0,0.8,47.2
2019-03-28,66,80.0,0.8,52.800000000000004
2019-03-29,63,80.0,0.8,50.400000000000006
2019-03-30,52,80.0,0.8,41.6
2019-03-31,50,80.0,0.8,40.0
2019-04-01,85,78.0,0.78,66.3
2019-04-02,91,78.0,0.78,70.98
2019-04-03,100,78.0,0.78,78.0
2019-04-04,80,78.0,0.78,62.400000000000006
2019-04-05,81,78.0,0.78,63.18
2019-04-06,63,78.0,0.78,49.14
2019-04-07,63,78.0,0.78,49.14
2019-04-08,99,78.0,0.78,77.22
2019-04-09,86,78.0,0.78,67.08
2019-04-10,94,78.0,0.78,73.32000000000001
2019-04-11,86,78.0,0.78,67.08
2019-04-12,82,78.0,0.78,63.96
2019-04-13,66,78.0,0.78,51.480000000000004
2019-04-14,60,78.0,0.78,46.800000000000004
2019-04-15,81,78.0,0.78,63.18
2019-04-16,88,78.0,0.78,68.64
2019-04-17,79,78.0,0.78,61.620000000000005
2019-04-18,74,78.0,0.78,57.72
2019-04-19,71,78.0,0.78,55.38
2019-04-20,60,78.0,0.78,46.800000000000004
2019-04-21,61,78.0,0.78,47.58
2019-04-22,98,78.0,0.78,76.44
2019-04-23,95,78.0,0.78,74.10000000000001
2019-04-24,88,78.0,0.78,68.64
2019-04-25,76,78.0,0.78,59.28
2019-04-26,71,78.0,0.78,55.38
2019-04-27,63,78.0,0.78,49.14
2019-04-28,57,78.0,0.78,44.46
2019-04-29,85,78.0,0.78,66.3
2019-04-30,91,78.0,0.78,70.98
2019-05-01,81,80.0,0.8,64.8
2019-05-02,80,80.0,0.8,64.0
2019-05-03,76,80.0,0.8,60.800000000000004
2019-05-04,60,80.0,0.8,48.0
2019-05-05,56,80.0,0.8,44.800000000000004
2019-05-06,81,80.0,0.8,64.8
2019-05-07,100,80.0,0.8,80.0
2019-05-08,91,80.0,0.8,72.8
2019-05-09,81,80.0,0.8,64.8
2019-05-10,87,80.0,0.8,69.60000000000001
2019-05-11,61,80.0,0.8,48.800000000000004
2019-05-12,60,80.0,0.8,48.0
2019-05-13,86,80.0,0.8,68.8
2019-05-14,93,80.0,0.8,74.4
2019-05-15,89,80.0,0.8,71.2
2019-05-16,81,80.0,0.8,64.8
2019-05-17,77,80.0,0.8,61.6
2019-05-18,61,80.0,0.8,48.800000000000004
2019-05-19,63,80.0,0.8,50.400000000000006
2019-05-20,83,80.0,0.8,66.4
2019-05-21,91,80.0,0.8,72.8
2019-05-22,85,80.0,0.8,68.0
2019-05-23,77,80.0,0.8,61.6
2019-05-24,70,80.0,0.8,56.0
2019-05-25,58,80.0,0.8,46.400000000000006
2019-05-26,54,80.0,0.8,43.2
2019-05-27,63,80.0,0.8,50.400000000000006
2019-05-28,88,80.0,0.8,70.4
2019-05-29,80,80.0,0.8,64.0
2019-05-30,85,80.0,0.8,68.0
2019-05-31,86,80.0,0.8,68.8
2019-06-01,68,86.0,0.86,58.48
2019-06-02,76,86.0,0.86,65.36
2019-06-03,99,86.0,0.86,85.14
2019-06-04,94,86.0,0.86,80.84
2019-06-05,91,86.0,0.86,78.26
2019-06-06,84,86.0,0.86,72.24
2019-06-07,89,86.0,0.86,76.53999999999999
2019-06-08,69,86.0,0.86,59.339999999999996
2019-06-09,69,86.0,0.86,59.339999999999996
2019-06-10,92,86.0,0.86,79.12
2019-06-11,97,86.0,0.86,83.42
2019-06-12,99,86.0,0.86,85.14
2019-06-13,100,86.0,0.86,86.0
2019-06-14,88,86.0,0.86,75.67999999999999
2019-06-15,67,86.0,0.86,57.62
2019-06-16,63,86.0,0.86,54.18
2019-06-17,99,86.0,0.86,85.14
2019-06-18,97,86.0,0.86,83.42
2019-06-19,93,86.0,0.86,79.98
2019-06-20,98,86.0,0.86,84.28
2019-06-21,82,86.0,0.86,70.52
2019-06-22,64,86.0,0.86,55.04
2019-06-23,65,86.0,0.86,55.9
2019-06-24,99,86.0,0.86,85.14
2019-06-25,81,86.0,0.86,69.66
2019-06-26,93,86.0,0.86,79.98
2019-06-27,86,86.0,0.86,73.96
2019-06-28,84,86.0,0.86,72.24
2019-06-29,64,86.0,0.86,55.04
2019-06-30,61,86.0,0.86,52.46
2019-07-01,92,78.0,0.78,71.76
2019-07-02,91,78.0,0.78,70.98
2019-07-03,83,78.0,0.78,64.74000000000001
2019-07-04,63,78.0,0.78,49.14
2019-07-05,71,78.0,0.78,55.38
2019-07-06,60,78.0,0.78,46.800000000000004
2019-07-07,59,78.0,0.78,46.02
2019-07-08,94,78.0,0.78,73.32000000000001
2019-07-09,92,78.0,0.78,71.76
2019-07-10,90,78.0,0.78,70.2
2019-07-11,88,78.0,0.78,68.64
2019-07-12,87,78.0,0.78,67.86
2019-07-13,66,78.0,0.78,51.480000000000004
2019-07-14,67,78.0,0.78,52.260000000000005
2019-07-15,97,78.0,0.78,75.66
2019-07-16,100,78.0,0.78,78.0
2019-07-17,87,78.0,0.78,67.86
2019-07-18,84,78.0,0.78,65.52
2019-07-19,78,78.0,0.78,60.84
2019-07-20,64,78.0,0.78,49.92
2019-07-21,63,78.0,0.78,49.14
2019-07-22,87,78.0,0.78,67.86
2019-07-23,96,78.0,0.78,74.88
2019-07-24,83,78.0,0.78,64.74000000000001
2019-07-25,83,78.0,0.78,64.74000000000001
2019-07-26,79,78.0,0.78,61.620000000000005
2019-07-27,63,78.0,0.78,49.14
2019-07-28,61,78.0,0.78,47.58
2019-07-29,84,78.0,0.78,65.52
2019-07-30,86,78.0,0.78,67.08
2019-07-31,85,78.0,0.78,66.3
2019-08-01,85,78.0,0.78,66.3
2019-08-02,71,78.0,0.78,55.38
2019-08-03,58,78.0,0.78,45.24
2019-08-04,58,78.0,0.78,45.24
2019-08-05,85,78.0,0.78,66.3
2019-08-06,92,78.0,0.78,71.76
2019-08-07,86,78.0,0.78,67.08
2019-08-08,78,78.0,0.78,60.84
2019-08-09,70,78.0,0.78,54.6
2019-08-10,60,78.0,0.78,46.800000000000004
2019-08-11,55,78.0,0.78,42.9
2019-08-12,90,78.0,0.78,70.2
2019-08-13,100,78.0,0.78,78.0
2019-08-14,89,78.0,0.78,69.42
2019-08-15,87,78.0,0.78,67.86
2019-08-16,84,78.0,0.78,65.52
2019-08-17,56,78.0,0.78,43.68
2019-08-18,61,78.0,0.78,47.58
2019-08-19,78,78.0,0.78,60.84
2019-08-20,87,78.0,0.78,67.86
2019-08-21,76,78.0,0.78,59.28
2019-08-22,78,78.0,0.78,60.84
2019-08-23,72,78.0,0.78,56.160000000000004
2019-08-24,54,78.0,0.78,42.120000000000005
2019-08-25,54,78.0,0.78,42.120000000000005
2019-08-26,76,78.0,0.78,59.28
2019-08-27,87,78.0,0.78,67.86
2019-08-28,80,78.0,0.78,62.400000000000006
2019-08-29,72,78.0,0.78,56.160000000000004
2019-08-30,68,78.0,0.78,53.04
2019-08-31,52,78.0,0.78,40.56
2019-09-01,51,74.0,0.74,37.74
2019-09-02,57,74.0,0.74,42.18
2019-09-03,83,74.0,0.74,61.42
2019-09-04,75,74.0,0.74,55.5
2019-09-05,79,74.0,0.74,58.46
2019-09-06,72,74.0,0.74,53.28
2019-09-07,57,74.0,0.74,42.18
2019-09-08,54,74.0,0.74,39.96
2019-09-09,83,74.0,0.74,61.42
2019-09-10,79,74.0,0.74,58.46
2019-09-11,86,74.0,0.74,63.64
2019-09-12,79,74.0,0.74,58.46
2019-09-13,81,74.0,0.74,59.94
2019-09-14,57,74.0,0.74,42.18
2019-09-15,58,74.0,0.74,42.92
2019-09-16,89,74.0,0.74,65.86
2019-09-17,91,74.0,0.74,67.34
2019-09-18,100,74.0,0.74,74.0
2019-09-19,80,74.0,0.74,59.2
2019-09-20,72,74.0,0.74,53.28
2019-09-21,57,74.0,0.74,42.18
2019-09-22,51,74.0,0.74,37.74
2019-09-23,80,74.0,0.74,59.2
2019-09-24,76,74.0,0.74,56.24
2019-09-25,75,74.0,0.74,55.5
2019-09-26,73,74.0,0.74,54.019999999999996
2019-09-27,73,74.0,0.74,54.019999999999996
2019-09-28,59,74.0,0.74,43.66
2019-09-29,58,74.0,0.74,42.92
2019-09-30,79,74.0,0.74,58.46
2019-10-01,87,75.0,0.75,65.25
2019-10-02,100,75.0,0.75,75.0
2019-10-03,88,75.0,0.75,66.0
2019-10-04,90,75.0,0.75,67.5
2019-10-05,72,75.0,0.75,54.0
2019-10-06,64,75.0,0.75,48.0
2019-10-07,92,75.0,0.75,69.0
2019-10-08,93,75.0,0.75,69.75
2019-10-09,84,75.0,0.75,63.0
2019-10-10,90,75.0,0.75,67.5
2019-10-11,83,75.0,0.75,62.25
2019-10-12,66,75.0,0.75,49.5
2019-10-13,64,75.0,0.75,48.0
2019-10-14,93,75.0,0.75,69.75
2019-10-15,94,75.0,0.75,70.5
2019-10-16,99,75.0,0.75,74.25
2019-10-17,90,75.0,0.75,67.5
2019-10-18,82,75.0,0.75,61.5
2019-10-19,58,75.0,0.75,43.5
2019-10-20,63,75.0,0.75,47.25
2019-10-21,88,75.0,0.75,66.0
2019-10-22,97,75.0,0.75,72.75
2019-10-23,88,75.0,0.75,66.0
2019-10-24,84,75.0,0.75,63.0
2019-10-25,78,75.0,0.75,58.5
2019-10-26,59,75.0,0.75,44.25
2019-10-27,55,75.0,0.75,41.25
2019-10-28,77,75.0,0.75,57.75
2019-10-29,84,75.0,0.75,63.0
2019-10-30,89,75.0,0.75,66.75
2019-10-31,94,75.0,0.75,70.5
2019-11-01,80,74.0,0.74,59.2
2019-11-02,67,74.0,0.74,49.58
2019-11-03,68,74.0,0.74,50.32
2019-11-04,100,74.0,0.74,74.0
2019-11-05,91,74.0,0.74,67.34
2019-11-06,86,74.0,0.74,63.64
2019-11-07,88,74.0,0.74,65.12
2019-11-08,79,74.0,0.74,58.46
2019-11-09,60,74.0,0.74,44.4
2019-11-10,55,74.0,0.74,40.7
2019-11-11,84,74.0,0.74,62.16
2019-11-12,91,74.0,0.74,67.34
2019-11-13,88,74.0,0.74,65.12
2019-11-14,82,74.0,0.74,60.68
2019-11-15,89,74.0,0.74,65.86
2019-11-16,64,74.0,0.74,47.36
2019-11-17,60,74.0,0.74,44.4
2019-11-18,84,74.0,0.74,62.16
2019-11-19,91,74.0,0.74,67.34
2019-11-20,79,74.0,0.74,58.46
2019-11-21,72,74.0,0.74,53.28
2019-11-22,80,74.0,0.74,59.2
2019-11-23,58,74.0,0.74,42.92
2019-11-24,55,74.0,0.74,40.7
2019-11-25,83,74.0,0.74,61.42
2019-11-26,86,74.0,0.74,63.64
2019-11-27,73,74.0,0.74,54.019999999999996
2019-11-28,57,74.0,0.74,42.18
2019-11-29,58,74.0,0.74,42.92
2019-11-30,58,74.0,0.74,42.92
2019-12-01,54,84.0,0.84,45.36
2019-12-02,70,84.0,0.84,58.8
2019-12-03,86,84.0,0.84,72.24
2019-12-04,71,84.0,0.84,59.64
2019-12-05,69,84.0,0.84,57.96
2019-12-06,70,84.0,0.84,58.8
2019-12-07,55,84.0,0.84,46.199999999999996
2019-12-08,51,84.0,0.84,42.839999999999996
2019-12-09,65,84.0,0.84,54.6
2019-12-10,85,84.0,0.84,71.39999999999999
2019-12-11,75,84.0,0.84,63.0
2019-12-12,72,84.0,0.84,60.48
2019-12-13,79,84.0,0.84,66.36
2019-12-14,61,84.0,0.84,51.239999999999995
2019-12-15,64,84.0,0.84,53.76
2019-12-16,84,84.0,0.84,70.56
2019-12-17,93,84.0,0.84,78.11999999999999
2019-12-18,85,84.0,0.84,71.39999999999999
2019-12-19,71,84.0,0.84,59.64
2019-12-20,75,84.0,0.84,63.0
2019-12-21,65,84.0,0.84,54.6
2019-12-22,60,84.0,0.84,50.4
2019-12-23,82,84.0,0.84,68.88
2019-12-24,64,84.0,0.84,53.76
2019-12-25,70,84.0,0.84,58.8
2019-12-26,100,84.0,0.84,84.0
2019-12-27,96,84.0,0.84,80.64
2019-12-28,74,84.0,0.84,62.16
2019-12-29,65,84.0,0.84,54.6
2019-12-30,87,84.0,0.84,73.08
2019-12-31,71,84.0,0.84,59.64
2020-01-01,58,82.0,0.82,47.559999999999995
2020-01-02,100,82.0,0.82,82.0
2020-01-03,93,82.0,0.82,76.25999999999999
2020-01-04,72,82.0,0.82,59.04
2020-01-05,71,82.0,0.82,58.22
2020-01-06,89,82.0,0.82,72.97999999999999
2020-01-07,90,82.0,0.82,73.8
2020-01-08,89,82.0,0.82,72.97999999999999
2020-01-09,82,82.0,0.82,67.24
2020-01-10,85,82.0,0.82,69.7
2020-01-11,69,82.0,0.82,56.58
2020-01-12,64,82.0,0.82,52.48
2020-01-13,91,82.0,0.82,74.61999999999999
2020-01-14,94,82.0,0.82,77.08
2020-01-15,97,82.0,0.82,79.53999999999999
2020-01-16,91,82.0,0.82,74.61999999999999
2020-01-17,92,82.0,0.82,75.44
2020-01-18,71,82.0,0.82,58.22
2020-01-19,61,82.0,0.82,50.019999999999996
2020-01-20,82,82.0,0.82,67.24
2020-01-21,91,82.0,0.82,74.61999999999999
2020-01-22,87,82.0,0.82,71.33999999999999
2020-01-23,84,82.0,0.82,68.88
2020-01-24,74,82.0,0.82,60.68
2020-01-25,59,82.0,0.82,48.379999999999995
2020-01-26,56,82.0,0.82,45.919999999999995
2020-01-27,75,82.0,0.82,61.49999999999999
2020-01-28,80,82.0,0.82,65.6
2020-01-29,71,82.0,0.82,58.22
2020-01-30,77,82.0,0.82,63.13999999999999
2020-01-31,79,82.0,0.82,64.78
2020-02-01,80,79.0,0.79,63.2
2020-02-02,64,79.0,0.79,50.56
2020-02-03,83,79.0,0.79,65.57000000000001
2020-02-04,80,79.0,0.79,63.2
2020-02-05,85,79.0,0.79,67.15
2020-02-06,84,79.0,0.79,66.36
2020-02-07,76,79.0,0.79,60.040000000000006
2020-02-08,65,79.0,0.79,51.35
2020-02-09,63,79.0,0.79,49.77
2020-02-10,82,79.0,0.79,64.78
2020-02-11,85,79.0,0.79,67.15
2020-02-12,87,79.0,0.79,68.73
2020-02-13,83,79.0,0.79,65.57000000000001
2020-02-14,82,79.0,0.79,64.78
2020-02-15,66,79.0,0.79,52.14
2020-02-16,62,79.0,0.79,48.980000000000004
2020-02-17,85,79.0,0.79,67.15
2020-02-18,100,79.0,0.79,79.0
2020-02-19,89,79.0,0.79,70.31
2020-02-20,85,79.0,0.79,67.15
2020-02-21,86,79.0,0.79,67.94
2020-02-22,65,79.0,0.79,51.35
2020-02-23,58,79.0,0.79,45.82
2020-02-24,78,79.0,0.79,61.620000000000005
2020-02-25,83,79.0,0.79,65.57000000000001
2020-02-26,83,79.0,0.79,65.57000000000001
2020-02-27,84,79.0,0.79,66.36
2020-02-28,77,79.0,0.79,60.830000000000005
2020-02-29,66,79.0,0.79,52.14
2020-03-01,78,60.0,0.6,46.8
2020-03-02,100,60.0,0.6,60.0
2020-03-03,95,60.0,0.6,57.0
2020-03-04,94,60.0,0.6,56.4
2020-03-05,96,60.0,0.6,57.599999999999994
2020-03-06,87,60.0,0.6,52.199999999999996
2020-03-07,72,60.0,0.6,43.199999999999996
2020-03-08,67,60.0,0.6,40.199999999999996
2020-03-09,90,60.0,0.6,54.0
2020-03-10,88,60.0,0.6,52.8
2020-03-11,100,60.0,0.6,60.0
2020-03-12,89,60.0,0.6,53.4
2020-03-13,85,60.0,0.6,51.0
2020-03-14,67,60.0,0.6,40.199999999999996
2020-03-15,61,60.0,0.6,36.6
2020-03-16,78,60.0,0.6,46.8
2020-03-17,74,60.0,0.6,44.4
2020-03-18,74,60.0,0.6,44.4
2020-03-19,74,60.0,0.6,44.4
2020-03-20,71,60.0,0.6,42.6
2020-03-21,59,60.0,0.6,35.4
2020-03-22,59,60.0,0.6,35.4
2020-03-23,63,60.0,0.6,37.8
2020-03-24,67,60.0,0.6,40.199999999999996
2020-03-25,65,60.0,0.6,39.0
2020-03-26,65,60.0,0.6,39.0
2020-03-27,68,60.0,0.6,40.8
2020-03-28,57,60.0,0.6,34.199999999999996
2020-03-29,53,60.0,0.6,31.799999999999997
2020-03-30,61,60.0,0.6,36.6
2020-03-31,64,60.0,0.6,38.4
2020-04-01,65,53.0,0.53,34.45
2020-04-02,65,53.0,0.53,34.45
2020-04-03,63,53.0,0.53,33.39
2020-04-04,52,53.0,0.53,27.560000000000002
2020-04-05,53,53.0,0.53,28.09
2020-04-06,63,53.0,0.53,33.39
2020-04-07,64,53.0,0.53,33.92
2020-04-08,62,53.0,0.53,32.86
2020-04-09,62,53.0,0.53,32.86
2020-04-10,58,53.0,0.53,30.740000000000002
2020-04-11,61,53.0,0.53,32.33
2020-04-12,54,53.0,0.53,28.62
2020-04-13,66,53.0,0.53,34.980000000000004
2020-04-14,76,53.0,0.53,40.28
2020-04-15,83,53.0,0.53,43.99
2020-04-16,79,53.0,0.53,41.870000000000005
2020-04-17,75,53.0,0.53,39.75
2020-04-18,57,53.0,0.53,30.21
2020-04-19,52,53.0,0.53,27.560000000000002
2020-04-20,68,53.0,0.53,36.04
2020-04-21,100,53.0,0.53,53.0
2020-04-22,86,53.0,0.53,45.580000000000005
2020-04-23,87,53.0,0.53,46.11
2020-04-24,69,53.0,0.53,36.57
2020-04-25,53,53.0,0.53,28.09
2020-04-26,53,53.0,0.53,28.09
2020-04-27,62,53.0,0.53,32.86
2020-04-28,60,53.0,0.53,31.8
2020-04-29,61,53.0,0.53,32.33
2020-04-30,64,53.0,0.53,33.92
2020-05-01,83,58.0,0.58,48.13999999999999
2020-05-02,70,58.0,0.58,40.599999999999994
2020-05-03,72,58.0,0.58,41.76
2020-05-04,74,58.0,0.58,42.919999999999995
2020-05-05,80,58.0,0.58,46.4
2020-05-06,82,58.0,0.58,47.559999999999995
2020-05-07,74,58.0,0.58,42.919999999999995
2020-05-08,83,58.0,0.58,48.13999999999999
2020-05-09,79,58.0,0.58,45.82
2020-05-10,71,58.0,0.58,41.18
2020-05-11,81,58.0,0.58,46.98
2020-05-12,87,58.0,0.58,50.459999999999994
2020-05-13,91,58.0,0.58,52.779999999999994
2020-05-14,87,58.0,0.58,50.459999999999994
2020-05-15,97,58.0,0.58,56.26
2020-05-16,75,58.0,0.58,43.5
2020-05-17,70,58.0,0.58,40.599999999999994
2020-05-18,100,58.0,0.58,57.99999999999999
2020-05-19,93,58.0,0.58,53.94
2020-05-20,97,58.0,0.58,56.26
2020-05-21,89,58.0,0.58,51.62
2020-05-22,82,58.0,0.58,47.559999999999995
2020-05-23,72,58.0,0.58,41.76
2020-05-24,73,58.0,0.58,42.339999999999996
2020-05-25,78,58.0,0.58,45.239999999999995
2020-05-26,95,58.0,0.58,55.099999999999994
2020-05-27,94,58.0,0.58,54.519999999999996
2020-05-28,83,58.0,0.58,48.13999999999999
2020-05-29,89,58.0,0.58,51.62
2020-05-30,74,58.0,0.58,42.919999999999995
2020-05-31,67,58.0,0.58,38.86
2020-06-01,37,68.0,0.68,25.16
2020-06-02,38,68.0,0.68,25.840000000000003
2020-06-03,39,68.0,0.68,26.520000000000003
2020-06-04,40,68.0,0.68,27.200000000000003
2020-06-05,35,68.0,0.68,23.8
2020-06-06,35,68.0,0.68,23.8
2020-06-07,32,68.0,0.68,21.76
2020-06-08,45,68.0,0.68,30.6
2020-06-09,43,68.0,0.68,29.240000000000002
2020-06-10,46,68.0,0.68,31.28
2020-06-11,48,68.0,0.68,32.64
2020-06-12,41,68.0,0.68,27.880000000000003
2020-06-13,34,68.0,0.68,23.12
2020-06-14,32,68.0,0.68,21.76
2020-06-15,48,68.0,0.68,32.64
2020-06-16,48,68.0,0.68,32.64
2020-06-17,43,68.0,0.68,29.240000000000002
2020-06-18,40,68.0,0.68,27.200000000000003
2020-06-19,37,68.0,0.68,25.16
2020-06-20,35,68.0,0.68,23.8
2020-06-21,41,68.0,0.68,27.880000000000003
2020-06-22,80,68.0,0.68,54.400000000000006
2020-06-23,100,68.0,0.68,68.0
2020-06-24,54,68.0,0.68,36.720000000000006
2020-06-25,46,68.0,0.68,31.28
2020-06-26,42,68.0,0.68,28.560000000000002
2020-06-27,34,68.0,0.68,23.12
2020-06-28,33,68.0,0.68,22.44
2020-06-29,41,68.0,0.68,27.880000000000003
2020-06-30,41,68.0,0.68,27.880000000000003
2020-07-01,60,62.0,0.62,37.2
2020-07-02,56,62.0,0.62,34.72
2020-07-03,47,62.0,0.62,29.14
2020-07-04,44,62.0,0.62,27.28
2020-07-05,44,62.0,0.62,27.28
2020-07-06,72,62.0,0.62,44.64
2020-07-07,100,62.0,0.62,62.0
2020-07-08,86,62.0,0.62,53.32
2020-07-09,60,62.0,0.62,37.2
2020-07-10,67,62.0,0.62,41.54
2020-07-11,48,62.0,0.62,29.759999999999998
2020-07-12,48,62.0,0.62,29.759999999999998
2020-07-13,65,62.0,0.62,40.3
2020-07-14,80,62.0,0.62,49.6
2020-07-15,73,62.0,0.62,45.26
2020-07-16,67,62.0,0.62,41.54
2020-07-17,64,62.0,0.62,39.68
2020-07-18,49,62.0,0.62,30.38
2020-07-19,45,62.0,0.62,27.9
2020-07-20,76,62.0,0.62,47.12
2020-07-21,59,62.0,0.62,36.58
2020-07-22,60,62.0,0.62,37.2
2020-07-23,55,62.0,0.62,34.1
2020-07-24,54,62.0,0.62,33.48
2020-07-25,50,62.0,0.62,31.0
2020-07-26,48,62.0,0.62,29.759999999999998
2020-07-27,57,62.0,0.62,35.339999999999996
2020-07-28,58,62.0,0.62,35.96
2020-07-29,57,62.0,0.62,35.339999999999996
2020-07-30,52,62.0,0.62,32.24
2020-07-31,52,62.0,0.62,32.24
