date,HON
2013-11-27,48.989999999999995
2013-11-28,47.61
2013-11-29,51.059999999999995
2013-11-30,48.989999999999995
2013-12-01,40.019999999999996
2013-12-02,40.019999999999996
2013-12-03,47.61
2013-12-04,51.74999999999999
2013-12-05,51.059999999999995
2013-12-06,51.059999999999995
2013-12-07,53.81999999999999
2013-12-08,42.089999999999996
2013-12-09,52.44
2013-12-10,53.129999999999995
2013-12-11,53.129999999999995
2013-12-12,58.65
2013-12-13,53.81999999999999
2013-12-14,49.67999999999999
2013-12-15,69.0
2013-12-16,64.86
2013-12-17,51.059999999999995
2013-12-18,57.959999999999994
2013-12-19,56.58
2013-12-20,62.099999999999994
2013-12-21,56.58
2013-12-22,52.44
2013-12-23,68.30999999999999
2013-12-24,55.88999999999999
2013-12-25,61.41
2013-12-26,65.55
2013-12-27,55.199999999999996
2013-12-28,60.029999999999994
2013-12-29,51.74999999999999
2013-12-30,61.41
2013-12-31,57.959999999999994
2014-01-01,50.37
2014-01-02,57.67
2014-01-03,64.97
2014-01-04,51.83
2014-01-05,42.339999999999996
2014-01-06,57.67
2014-01-07,73.0
2014-01-08,59.86
2014-01-09,67.16
2014-01-10,59.129999999999995
2014-01-11,43.07
2014-01-12,57.67
2014-01-13,64.24
2014-01-14,53.29
2014-01-15,54.75
2014-01-16,60.589999999999996
2014-01-17,56.21
2014-01-18,46.72
2014-01-19,49.64
2014-01-20,57.67
2014-01-21,49.64
2014-01-22,54.75
2014-01-23,53.29
2014-01-24,54.75
2014-01-25,48.18
2014-01-26,59.129999999999995
2014-01-27,55.48
2014-01-28,59.86
2014-01-29,62.78
2014-01-30,53.29
2014-01-31,61.32
2014-02-01,49.64
2014-02-02,53.29
2014-02-03,48.91
2014-02-04,48.18
2014-02-05,52.56
2014-02-06,45.26
2014-02-07,56.21
2014-02-08,56.21
2014-02-09,45.99
2014-02-10,44.53
2014-02-11,62.78
2014-02-12,53.29
2014-02-13,60.589999999999996
2014-02-14,55.48
2014-02-15,48.18
2014-02-16,56.94
2014-02-17,54.75
2014-02-18,62.05
2014-02-19,59.86
2014-02-20,53.29
2014-02-21,57.67
2014-02-22,60.589999999999996
2014-02-23,45.99
2014-02-24,70.08
2014-02-25,52.56
2014-02-26,48.18
2014-02-27,51.83
2014-02-28,73.0
2014-03-01,55.38
2014-03-02,60.06
2014-03-03,63.96
2014-03-04,72.54
2014-03-05,67.86
2014-03-06,78.0
2014-03-07,66.3
2014-03-08,69.42
2014-03-09,62.400000000000006
2014-03-10,72.54
2014-03-11,68.64
2014-03-12,77.22
2014-03-13,67.08
2014-03-14,73.32000000000001
2014-03-15,64.74000000000001
2014-03-16,70.2
2014-03-17,53.04
2014-03-18,65.52
2014-03-19,73.32000000000001
2014-03-20,67.08
2014-03-21,74.88
2014-03-22,59.28
2014-03-23,61.620000000000005
2014-03-24,67.86
2014-03-25,55.38
2014-03-26,75.66
2014-03-27,70.98
2014-03-28,72.54
2014-03-29,56.940000000000005
