date,AAPL_unscaled,AAPL_monthly,scale,AAPL
2023-05-07,10,33.0,0.33,3.3000000000000003
2023-05-08,46,33.0,0.33,15.180000000000001
2023-05-09,40,33.0,0.33,13.200000000000001
2023-05-10,42,33.0,0.33,13.860000000000001
2023-05-11,37,33.0,0.33,12.21
2023-05-12,40,33.0,0.33,13.200000000000001
2023-05-13,8,33.0,0.33,2.64
2023-05-14,5,33.0,0.33,1.6500000000000001
2023-05-15,36,33.0,0.33,11.88
2023-05-16,34,33.0,0.33,11.22
2023-05-17,40,33.0,0.33,13.200000000000001
2023-05-18,40,33.0,0.33,13.200000000000001
2023-05-19,37,33.0,0.33,12.21
2023-05-20,9,33.0,0.33,2.97
2023-05-21,6,33.0,0.33,1.98
2023-05-22,36,33.0,0.33,11.88
2023-05-23,38,33.0,0.33,12.540000000000001
2023-05-24,36,33.0,0.33,11.88
2023-05-25,40,33.0,0.33,13.200000000000001
2023-05-26,37,33.0,0.33,12.21
2023-05-27,11,33.0,0.33,3.6300000000000003
2023-05-28,9,33.0,0.33,2.97
2023-05-29,11,33.0,0.33,3.6300000000000003
2023-05-30,45,33.0,0.33,14.850000000000001
2023-05-31,41,33.0,0.33,13.530000000000001
2023-06-01,40,38.0,0.38,15.2
2023-06-02,45,38.0,0.38,17.1
2023-06-03,10,38.0,0.38,3.8
2023-06-04,9,38.0,0.38,3.42
2023-06-05,100,38.0,0.38,38.0
2023-06-06,72,38.0,0.38,27.36
2023-06-07,49,38.0,0.38,18.62
2023-06-08,43,38.0,0.38,16.34
2023-06-09,39,38.0,0.38,14.82
2023-06-10,10,38.0,0.38,3.8
2023-06-11,7,38.0,0.38,2.66
2023-06-12,39,38.0,0.38,14.82
2023-06-13,45,38.0,0.38,17.1
2023-06-14,43,38.0,0.38,16.34
2023-06-15,40,38.0,0.38,15.2
2023-06-16,37,38.0,0.38,14.06
2023-06-17,10,38.0,0.38,3.8
2023-06-18,6,38.0,0.38,2.2800000000000002
2023-06-19,12,38.0,0.38,4.5600000000000005
2023-06-20,37,38.0,0.38,14.06
2023-06-21,32,38.0,0.38,12.16
2023-06-22,35,38.0,0.38,13.3
2023-06-23,35,38.0,0.38,13.3
2023-06-24,7,38.0,0.38,2.66
2023-06-25,5,38.0,0.38,1.9
2023-06-26,35,38.0,0.38,13.3
2023-06-27,38,38.0,0.38,14.44
2023-06-28,39,38.0,0.38,14.82
2023-06-29,41,38.0,0.38,15.58
2023-06-30,57,38.0,0.38,21.66
2023-07-01,30,32.0,0.32,9.6
2023-07-02,18,32.0,0.32,5.76
2023-07-03,76,32.0,0.32,24.32
2023-07-04,21,32.0,0.32,6.72
2023-07-05,75,32.0,0.32,24.0
2023-07-06,75,32.0,0.32,24.0
2023-07-07,75,32.0,0.32,24.0
2023-07-08,17,32.0,0.32,5.44
2023-07-09,12,32.0,0.32,3.84
2023-07-10,75,32.0,0.32,24.0
2023-07-11,69,32.0,0.32,22.080000000000002
2023-07-12,81,32.0,0.32,25.92
2023-07-13,85,32.0,0.32,27.2
2023-07-14,74,32.0,0.32,23.68
2023-07-15,19,32.0,0.32,6.08
2023-07-16,15,32.0,0.32,4.8
2023-07-17,79,32.0,0.32,25.28
2023-07-18,86,32.0,0.32,27.52
2023-07-19,100,32.0,0.32,32.0
2023-07-20,83,32.0,0.32,26.560000000000002
2023-07-21,77,32.0,0.32,24.64
2023-07-22,17,32.0,0.32,5.44
2023-07-23,13,32.0,0.32,4.16
2023-07-24,74,32.0,0.32,23.68
2023-07-25,82,32.0,0.32,26.240000000000002
2023-07-26,82,32.0,0.32,26.240000000000002
2023-07-27,85,32.0,0.32,27.2
2023-07-28,82,32.0,0.32,26.240000000000002
2023-07-29,19,32.0,0.32,6.08
2023-07-30,17,32.0,0.32,5.44
2023-07-31,86,32.0,0.32,27.52
2023-08-01,44,35.0,0.35,15.399999999999999
2023-08-02,45,35.0,0.35,15.749999999999998
2023-08-03,100,35.0,0.35,35.0
2023-08-04,87,35.0,0.35,30.45
2023-08-05,17,35.0,0.35,5.949999999999999
2023-08-06,10,35.0,0.35,3.5
2023-08-07,64,35.0,0.35,22.4
2023-08-08,50,35.0,0.35,17.5
2023-08-09,44,35.0,0.35,15.399999999999999
2023-08-10,43,35.0,0.35,15.049999999999999
2023-08-11,36,35.0,0.35,12.6
2023-08-12,7,35.0,0.35,2.4499999999999997
2023-08-13,7,35.0,0.35,2.4499999999999997
2023-08-14,37,35.0,0.35,12.95
2023-08-15,34,35.0,0.35,11.899999999999999
2023-08-16,35,35.0,0.35,12.25
2023-08-17,35,35.0,0.35,12.25
2023-08-18,39,35.0,0.35,13.649999999999999
2023-08-19,7,35.0,0.35,2.4499999999999997
2023-08-20,4,35.0,0.35,1.4
2023-08-21,36,35.0,0.35,12.6
2023-08-22,32,35.0,0.35,11.2
2023-08-23,43,35.0,0.35,15.049999999999999
2023-08-24,38,35.0,0.35,13.299999999999999
2023-08-25,30,35.0,0.35,10.5
2023-08-26,8,35.0,0.35,2.8
2023-08-27,7,35.0,0.35,2.4499999999999997
2023-08-28,32,35.0,0.35,11.2
2023-08-29,37,35.0,0.35,12.95
2023-08-30,38,35.0,0.35,13.299999999999999
2023-08-31,39,35.0,0.35,13.649999999999999
2023-09-01,49,28.0,0.28,13.72
2023-09-02,13,28.0,0.28,3.6400000000000006
2023-09-03,10,28.0,0.28,2.8000000000000003
2023-09-04,9,28.0,0.28,2.5200000000000005
2023-09-05,52,28.0,0.28,14.560000000000002
2023-09-06,58,28.0,0.28,16.240000000000002
2023-09-07,92,28.0,0.28,25.76
2023-09-08,73,28.0,0.28,20.44
2023-09-09,15,28.0,0.28,4.2
2023-09-10,11,28.0,0.28,3.08
2023-09-11,60,28.0,0.28,16.8
2023-09-12,100,28.0,0.28,28.000000000000004
2023-09-13,73,28.0,0.28,20.44
2023-09-14,57,28.0,0.28,15.96
2023-09-15,54,28.0,0.28,15.120000000000001
2023-09-16,14,28.0,0.28,3.9200000000000004
2023-09-17,10,28.0,0.28,2.8000000000000003
2023-09-18,52,28.0,0.28,14.560000000000002
2023-09-19,57,28.0,0.28,15.96
2023-09-20,54,28.0,0.28,15.120000000000001
2023-09-21,54,28.0,0.28,15.120000000000001
2023-09-22,45,28.0,0.28,12.600000000000001
2023-09-23,11,28.0,0.28,3.08
2023-09-24,9,28.0,0.28,2.5200000000000005
2023-09-25,46,28.0,0.28,12.88
2023-09-26,48,28.0,0.28,13.440000000000001
2023-09-27,48,28.0,0.28,13.440000000000001
2023-09-28,46,28.0,0.28,12.88
2023-09-29,41,28.0,0.28,11.48
2023-09-30,13,28.0,0.28,3.6400000000000006
2023-10-01,15,22.0,0.22,3.3
2023-10-02,87,22.0,0.22,19.14
2023-10-03,78,22.0,0.22,17.16
2023-10-04,86,22.0,0.22,18.92
2023-10-05,83,22.0,0.22,18.26
2023-10-06,77,22.0,0.22,16.94
2023-10-07,17,22.0,0.22,3.74
2023-10-08,13,22.0,0.22,2.86
2023-10-09,85,22.0,0.22,18.7
2023-10-10,80,22.0,0.22,17.6
2023-10-11,92,22.0,0.22,20.24
2023-10-12,89,22.0,0.22,19.580000000000002
2023-10-13,76,22.0,0.22,16.72
2023-10-14,14,22.0,0.22,3.08
2023-10-15,13,22.0,0.22,2.86
2023-10-16,83,22.0,0.22,18.26
2023-10-17,69,22.0,0.22,15.18
2023-10-18,77,22.0,0.22,16.94
2023-10-19,77,22.0,0.22,16.94
2023-10-20,72,22.0,0.22,15.84
2023-10-21,20,22.0,0.22,4.4
2023-10-22,13,22.0,0.22,2.86
2023-10-23,90,22.0,0.22,19.8
2023-10-24,97,22.0,0.22,21.34
2023-10-25,87,22.0,0.22,19.14
2023-10-26,93,22.0,0.22,20.46
2023-10-27,87,22.0,0.22,19.14
2023-10-28,17,22.0,0.22,3.74
2023-10-29,15,22.0,0.22,3.3
2023-10-30,98,22.0,0.22,21.56
2023-10-31,100,22.0,0.22,22.0
2023-11-01,43,29.0,0.29,12.469999999999999
2023-11-02,100,29.0,0.29,28.999999999999996
2023-11-03,82,29.0,0.29,23.779999999999998
2023-11-04,11,29.0,0.29,3.19
2023-11-05,6,29.0,0.29,1.7399999999999998
2023-11-06,42,29.0,0.29,12.18
2023-11-07,41,29.0,0.29,11.889999999999999
2023-11-08,42,29.0,0.29,12.18
2023-11-09,37,29.0,0.29,10.729999999999999
2023-11-10,39,29.0,0.29,11.309999999999999
2023-11-11,8,29.0,0.29,2.32
2023-11-12,8,29.0,0.29,2.32
2023-11-13,39,29.0,0.29,11.309999999999999
2023-11-14,46,29.0,0.29,13.34
2023-11-15,43,29.0,0.29,12.469999999999999
2023-11-16,41,29.0,0.29,11.889999999999999
2023-11-17,38,29.0,0.29,11.02
2023-11-18,10,29.0,0.29,2.9
2023-11-19,7,29.0,0.29,2.03
2023-11-20,42,29.0,0.29,12.18
2023-11-21,40,29.0,0.29,11.6
2023-11-22,37,29.0,0.29,10.729999999999999
2023-11-23,9,29.0,0.29,2.61
2023-11-24,25,29.0,0.29,7.249999999999999
2023-11-25,7,29.0,0.29,2.03
2023-11-26,6,29.0,0.29,1.7399999999999998
2023-11-27,34,29.0,0.29,9.86
2023-11-28,34,29.0,0.29,9.86
2023-11-29,36,29.0,0.29,10.44
2023-11-30,36,29.0,0.29,10.44
2023-12-01,65,24.0,0.24,15.6
2023-12-02,17,24.0,0.24,4.08
2023-12-03,14,24.0,0.24,3.36
2023-12-04,58,24.0,0.24,13.92
2023-12-05,80,24.0,0.24,19.2
2023-12-06,67,24.0,0.24,16.08
2023-12-07,72,24.0,0.24,17.28
2023-12-08,74,24.0,0.24,17.759999999999998
2023-12-09,19,24.0,0.24,4.56
2023-12-10,13,24.0,0.24,3.12
2023-12-11,74,24.0,0.24,17.759999999999998
2023-12-12,72,24.0,0.24,17.28
2023-12-13,85,24.0,0.24,20.4
2023-12-14,100,24.0,0.24,24.0
2023-12-15,87,24.0,0.24,20.88
2023-12-16,22,24.0,0.24,5.279999999999999
2023-12-17,13,24.0,0.24,3.12
2023-12-18,85,24.0,0.24,20.4
2023-12-19,93,24.0,0.24,22.32
2023-12-20,84,24.0,0.24,20.16
2023-12-21,76,24.0,0.24,18.24
2023-12-22,71,24.0,0.24,17.04
2023-12-23,15,24.0,0.24,3.5999999999999996
2023-12-24,14,24.0,0.24,3.36
2023-12-25,10,24.0,0.24,2.4
2023-12-26,69,24.0,0.24,16.56
2023-12-27,77,24.0,0.24,18.48
2023-12-28,68,24.0,0.24,16.32
2023-12-29,60,24.0,0.24,14.399999999999999
2023-12-30,16,24.0,0.24,3.84
2023-12-31,13,24.0,0.24,3.12
