date,CSCO
2015-09-18,26.130000000000003
2015-09-19,7.0200000000000005
2015-09-20,8.19
2015-09-21,30.03
2015-09-22,18.330000000000002
2015-09-23,23.01
2015-09-24,25.740000000000002
2015-09-25,35.49
2015-09-26,10.14
2015-09-27,0.0
2015-09-28,17.16
2015-09-29,24.57
2015-09-30,28.080000000000002
2015-10-01,16.400000000000002
2015-10-02,21.6
2015-10-03,16.0
2015-10-04,13.200000000000001
2015-10-05,30.8
2015-10-06,31.6
2015-10-07,39.2
2015-10-08,26.400000000000002
2015-10-09,14.0
2015-10-10,16.8
2015-10-11,0.0
2015-10-12,21.6
2015-10-13,17.2
2015-10-14,25.6
2015-10-15,25.6
2015-10-16,23.200000000000003
2015-10-17,13.600000000000001
2015-10-18,3.6
2015-10-19,20.0
2015-10-20,15.200000000000001
2015-10-21,24.8
2015-10-22,40.0
2015-10-23,32.4
2015-10-24,10.4
2015-10-25,15.200000000000001
2015-10-26,18.8
2015-10-27,28.0
2015-10-28,26.8
2015-10-29,22.8
2015-10-30,19.200000000000003
2015-10-31,5.6000000000000005
2015-11-01,3.96
2015-11-02,14.76
2015-11-03,12.24
2015-11-04,7.199999999999999
2015-11-05,12.6
2015-11-06,12.6
2015-11-07,7.199999999999999
2015-11-08,2.88
2015-11-09,9.719999999999999
2015-11-10,10.08
2015-11-11,14.399999999999999
2015-11-12,21.24
2015-11-13,36.0
2015-11-14,9.0
2015-11-15,0.0
2015-11-16,11.52
2015-11-17,11.879999999999999
2015-11-18,10.799999999999999
2015-11-19,5.04
2015-11-20,12.6
2015-11-21,3.5999999999999996
2015-11-22,0.0
2015-11-23,9.719999999999999
2015-11-24,8.64
2015-11-25,8.28
2015-11-26,6.12
2015-11-27,4.68
2015-11-28,2.52
2015-11-29,6.4799999999999995
2015-11-30,10.08
2015-12-01,21.9
2015-12-02,17.7
2015-12-03,18.0
2015-12-04,7.8
2015-12-05,3.9
2015-12-06,6.8999999999999995
2015-12-07,11.7
2015-12-08,7.199999999999999
2015-12-09,12.9
2015-12-10,27.0
2015-12-11,12.0
2015-12-12,6.6
2015-12-13,0.0
2015-12-14,12.0
2015-12-15,4.8
2015-12-16,16.8
2015-12-17,11.1
2015-12-18,13.799999999999999
2015-12-19,5.1
2015-12-20,5.7
2015-12-21,15.899999999999999
2015-12-22,30.0
2015-12-23,16.5
2015-12-24,18.3
2015-12-25,0.0
2015-12-26,11.4
