date,KO_unscaled,KO_monthly,scale,KO
2019-09-13,60,47.0,0.47,28.2
2019-09-14,61,47.0,0.47,28.669999999999998
2019-09-15,62,47.0,0.47,29.139999999999997
2019-09-16,57,47.0,0.47,26.79
2019-09-17,56,47.0,0.47,26.32
2019-09-18,63,47.0,0.47,29.61
2019-09-19,58,47.0,0.47,27.259999999999998
2019-09-20,72,47.0,0.47,33.839999999999996
2019-09-21,57,47.0,0.47,26.79
2019-09-22,57,47.0,0.47,26.79
2019-09-23,55,47.0,0.47,25.849999999999998
2019-09-24,56,47.0,0.47,26.32
2019-09-25,59,47.0,0.47,27.729999999999997
2019-09-26,55,47.0,0.47,25.849999999999998
2019-09-27,61,47.0,0.47,28.669999999999998
2019-09-28,63,47.0,0.47,29.61
2019-09-29,58,47.0,0.47,27.259999999999998
2019-09-30,59,47.0,0.47,27.729999999999997
2019-10-01,66,43.0,0.43,28.38
2019-10-02,64,43.0,0.43,27.52
2019-10-03,70,43.0,0.43,30.099999999999998
2019-10-04,72,43.0,0.43,30.96
2019-10-05,67,43.0,0.43,28.81
2019-10-06,81,43.0,0.43,34.83
2019-10-07,67,43.0,0.43,28.81
2019-10-08,67,43.0,0.43,28.81
2019-10-09,70,43.0,0.43,30.099999999999998
2019-10-10,69,43.0,0.43,29.669999999999998
2019-10-11,77,43.0,0.43,33.11
2019-10-12,75,43.0,0.43,32.25
2019-10-13,84,43.0,0.43,36.12
2019-10-14,71,43.0,0.43,30.53
2019-10-15,69,43.0,0.43,29.669999999999998
2019-10-16,72,43.0,0.43,30.96
2019-10-17,86,43.0,0.43,36.98
2019-10-18,100,43.0,0.43,43.0
2019-10-19,77,43.0,0.43,33.11
2019-10-20,74,43.0,0.43,31.82
2019-10-21,75,43.0,0.43,32.25
2019-10-22,74,43.0,0.43,31.82
2019-10-23,70,43.0,0.43,30.099999999999998
2019-10-24,74,43.0,0.43,31.82
2019-10-25,87,43.0,0.43,37.41
2019-10-26,75,43.0,0.43,32.25
2019-10-27,69,43.0,0.43,29.669999999999998
2019-10-28,70,43.0,0.43,30.099999999999998
2019-10-29,69,43.0,0.43,29.669999999999998
2019-10-30,68,43.0,0.43,29.24
2019-10-31,66,43.0,0.43,28.38
2019-11-01,60,46.0,0.46,27.6
2019-11-02,70,46.0,0.46,32.2
2019-11-03,100,46.0,0.46,46.0
2019-11-04,70,46.0,0.46,32.2
2019-11-05,63,46.0,0.46,28.98
2019-11-06,67,46.0,0.46,30.82
2019-11-07,68,46.0,0.46,31.28
2019-11-08,65,46.0,0.46,29.900000000000002
2019-11-09,64,46.0,0.46,29.44
2019-11-10,52,46.0,0.46,23.92
2019-11-11,55,46.0,0.46,25.3
2019-11-12,58,46.0,0.46,26.68
2019-11-13,59,46.0,0.46,27.14
2019-11-14,60,46.0,0.46,27.6
2019-11-15,64,46.0,0.46,29.44
2019-11-16,59,46.0,0.46,27.14
2019-11-17,58,46.0,0.46,26.68
2019-11-18,61,46.0,0.46,28.060000000000002
2019-11-19,61,46.0,0.46,28.060000000000002
2019-11-20,69,46.0,0.46,31.740000000000002
2019-11-21,56,46.0,0.46,25.76
2019-11-22,76,46.0,0.46,34.96
2019-11-23,68,46.0,0.46,31.28
2019-11-24,94,46.0,0.46,43.24
2019-11-25,68,46.0,0.46,31.28
2019-11-26,68,46.0,0.46,31.28
2019-11-27,66,46.0,0.46,30.360000000000003
2019-11-28,64,46.0,0.46,29.44
2019-11-29,61,46.0,0.46,28.060000000000002
2019-11-30,54,46.0,0.46,24.84
2019-12-01,75,45.0,0.45,33.75
2019-12-02,71,45.0,0.45,31.95
2019-12-03,74,45.0,0.45,33.300000000000004
2019-12-04,77,45.0,0.45,34.65
2019-12-05,77,45.0,0.45,34.65
2019-12-06,86,45.0,0.45,38.7
2019-12-07,85,45.0,0.45,38.25
2019-12-08,88,45.0,0.45,39.6
2019-12-09,75,45.0,0.45,33.75
2019-12-10,79,45.0,0.45,35.550000000000004
2019-12-11,70,45.0,0.45,31.5
2019-12-12,74,45.0,0.45,33.300000000000004
2019-12-13,78,45.0,0.45,35.1
2019-12-14,79,45.0,0.45,35.550000000000004
2019-12-15,85,45.0,0.45,38.25
2019-12-16,70,45.0,0.45,31.5
2019-12-17,75,45.0,0.45,33.75
2019-12-18,85,45.0,0.45,38.25
2019-12-19,73,45.0,0.45,32.85
2019-12-20,78,45.0,0.45,35.1
2019-12-21,83,45.0,0.45,37.35
2019-12-22,80,45.0,0.45,36.0
2019-12-23,86,45.0,0.45,38.7
2019-12-24,84,45.0,0.45,37.800000000000004
2019-12-25,86,45.0,0.45,38.7
2019-12-26,98,45.0,0.45,44.1
2019-12-27,100,45.0,0.45,45.0
2019-12-28,83,45.0,0.45,37.35
2019-12-29,83,45.0,0.45,37.35
2019-12-30,92,45.0,0.45,41.4
2019-12-31,89,45.0,0.45,40.050000000000004
2020-01-01,53,51.0,0.51,27.03
2020-01-02,59,51.0,0.51,30.09
2020-01-03,55,51.0,0.51,28.05
2020-01-04,53,51.0,0.51,27.03
2020-01-05,49,51.0,0.51,24.990000000000002
2020-01-06,51,51.0,0.51,26.01
2020-01-07,52,51.0,0.51,26.52
2020-01-08,49,51.0,0.51,24.990000000000002
2020-01-09,58,51.0,0.51,29.580000000000002
2020-01-10,57,51.0,0.51,29.07
2020-01-11,58,51.0,0.51,29.580000000000002
2020-01-12,53,51.0,0.51,27.03
2020-01-13,56,51.0,0.51,28.560000000000002
2020-01-14,49,51.0,0.51,24.990000000000002
2020-01-15,50,51.0,0.51,25.5
2020-01-16,63,51.0,0.51,32.13
2020-01-17,61,51.0,0.51,31.11
2020-01-18,61,51.0,0.51,31.11
2020-01-19,100,51.0,0.51,51.0
2020-01-20,50,51.0,0.51,25.5
2020-01-21,53,51.0,0.51,27.03
2020-01-22,54,51.0,0.51,27.54
2020-01-23,53,51.0,0.51,27.03
2020-01-24,51,51.0,0.51,26.01
2020-01-25,57,51.0,0.51,29.07
2020-01-26,77,51.0,0.51,39.27
2020-01-27,62,51.0,0.51,31.62
2020-01-28,58,51.0,0.51,29.580000000000002
2020-01-29,57,51.0,0.51,29.07
2020-01-30,62,51.0,0.51,31.62
2020-01-31,62,51.0,0.51,31.62
2020-02-01,82,48.0,0.48,39.36
2020-02-02,66,48.0,0.48,31.68
2020-02-03,74,48.0,0.48,35.519999999999996
2020-02-04,68,48.0,0.48,32.64
2020-02-05,78,48.0,0.48,37.44
2020-02-06,73,48.0,0.48,35.04
2020-02-07,71,48.0,0.48,34.08
2020-02-08,73,48.0,0.48,35.04
2020-02-09,74,48.0,0.48,35.519999999999996
2020-02-10,71,48.0,0.48,34.08
2020-02-11,69,48.0,0.48,33.12
2020-02-12,68,48.0,0.48,32.64
2020-02-13,80,48.0,0.48,38.4
2020-02-14,72,48.0,0.48,34.56
2020-02-15,72,48.0,0.48,34.56
2020-02-16,81,48.0,0.48,38.879999999999995
2020-02-17,73,48.0,0.48,35.04
2020-02-18,69,48.0,0.48,33.12
2020-02-19,67,48.0,0.48,32.16
2020-02-20,72,48.0,0.48,34.56
2020-02-21,78,48.0,0.48,37.44
2020-02-22,72,48.0,0.48,34.56
2020-02-23,100,48.0,0.48,48.0
2020-02-24,80,48.0,0.48,38.4
2020-02-25,73,48.0,0.48,35.04
2020-02-26,77,48.0,0.48,36.96
2020-02-27,77,48.0,0.48,36.96
2020-02-28,85,48.0,0.48,40.8
2020-02-29,77,48.0,0.48,36.96
2020-03-01,66,48.0,0.48,31.68
2020-03-02,63,48.0,0.48,30.24
2020-03-03,66,48.0,0.48,31.68
2020-03-04,64,48.0,0.48,30.72
2020-03-05,58,48.0,0.48,27.84
2020-03-06,58,48.0,0.48,27.84
2020-03-07,65,48.0,0.48,31.2
2020-03-08,56,48.0,0.48,26.88
2020-03-09,63,48.0,0.48,30.24
2020-03-10,63,48.0,0.48,30.24
2020-03-11,57,48.0,0.48,27.36
2020-03-12,62,48.0,0.48,29.759999999999998
2020-03-13,68,48.0,0.48,32.64
2020-03-14,63,48.0,0.48,30.24
2020-03-15,56,48.0,0.48,26.88
2020-03-16,72,48.0,0.48,34.56
2020-03-17,69,48.0,0.48,33.12
2020-03-18,65,48.0,0.48,31.2
2020-03-19,74,48.0,0.48,35.519999999999996
2020-03-20,71,48.0,0.48,34.08
2020-03-21,65,48.0,0.48,31.2
2020-03-22,63,48.0,0.48,30.24
2020-03-23,70,48.0,0.48,33.6
2020-03-24,87,48.0,0.48,41.76
2020-03-25,77,48.0,0.48,36.96
2020-03-26,69,48.0,0.48,33.12
2020-03-27,100,48.0,0.48,48.0
2020-03-28,87,48.0,0.48,41.76
2020-03-29,71,48.0,0.48,34.08
2020-03-30,67,48.0,0.48,32.16
2020-03-31,70,48.0,0.48,33.6
2020-04-01,78,49.0,0.49,38.22
2020-04-02,73,49.0,0.49,35.769999999999996
2020-04-03,74,49.0,0.49,36.26
2020-04-04,73,49.0,0.49,35.769999999999996
2020-04-05,74,49.0,0.49,36.26
2020-04-06,76,49.0,0.49,37.24
2020-04-07,69,49.0,0.49,33.81
2020-04-08,76,49.0,0.49,37.24
2020-04-09,82,49.0,0.49,40.18
2020-04-10,72,49.0,0.49,35.28
2020-04-11,72,49.0,0.49,35.28
2020-04-12,73,49.0,0.49,35.769999999999996
2020-04-13,73,49.0,0.49,35.769999999999996
2020-04-14,77,49.0,0.49,37.73
2020-04-15,70,49.0,0.49,34.3
2020-04-16,72,49.0,0.49,35.28
2020-04-17,80,49.0,0.49,39.2
2020-04-18,84,49.0,0.49,41.16
2020-04-19,72,49.0,0.49,35.28
2020-04-20,83,49.0,0.49,40.67
2020-04-21,100,49.0,0.49,49.0
2020-04-22,73,49.0,0.49,35.769999999999996
2020-04-23,80,49.0,0.49,39.2
2020-04-24,71,49.0,0.49,34.79
2020-04-25,75,49.0,0.49,36.75
2020-04-26,71,49.0,0.49,34.79
2020-04-27,76,49.0,0.49,37.24
2020-04-28,77,49.0,0.49,37.73
2020-04-29,73,49.0,0.49,35.769999999999996
2020-04-30,73,49.0,0.49,35.769999999999996
2020-05-01,81,49.0,0.49,39.69
2020-05-02,88,49.0,0.49,43.12
2020-05-03,87,49.0,0.49,42.63
2020-05-04,80,49.0,0.49,39.2
2020-05-05,88,49.0,0.49,43.12
2020-05-06,81,49.0,0.49,39.69
2020-05-07,85,49.0,0.49,41.65
2020-05-08,77,49.0,0.49,37.73
2020-05-09,81,49.0,0.49,39.69
2020-05-10,100,49.0,0.49,49.0
2020-05-11,82,49.0,0.49,40.18
2020-05-12,95,49.0,0.49,46.55
2020-05-13,88,49.0,0.49,43.12
2020-05-14,84,49.0,0.49,41.16
2020-05-15,80,49.0,0.49,39.2
2020-05-16,91,49.0,0.49,44.589999999999996
2020-05-17,93,49.0,0.49,45.57
2020-05-18,87,49.0,0.49,42.63
2020-05-19,94,49.0,0.49,46.06
2020-05-20,83,49.0,0.49,40.67
2020-05-21,87,49.0,0.49,42.63
2020-05-22,92,49.0,0.49,45.08
2020-05-23,77,49.0,0.49,37.73
2020-05-24,84,49.0,0.49,41.16
2020-05-25,83,49.0,0.49,40.67
2020-05-26,82,49.0,0.49,40.18
2020-05-27,81,49.0,0.49,39.69
2020-05-28,82,49.0,0.49,40.18
2020-05-29,82,49.0,0.49,40.18
2020-05-30,76,49.0,0.49,37.24
2020-05-31,77,49.0,0.49,37.73
2020-06-01,59,47.0,0.47,27.729999999999997
2020-06-02,63,47.0,0.47,29.61
2020-06-03,69,47.0,0.47,32.43
2020-06-04,65,47.0,0.47,30.549999999999997
2020-06-05,72,47.0,0.47,33.839999999999996
2020-06-06,64,47.0,0.47,30.08
2020-06-07,100,47.0,0.47,47.0
2020-06-08,78,47.0,0.47,36.66
2020-06-09,75,47.0,0.47,35.25
2020-06-10,72,47.0,0.47,33.839999999999996
2020-06-11,75,47.0,0.47,35.25
2020-06-12,74,47.0,0.47,34.78
2020-06-13,64,47.0,0.47,30.08
2020-06-14,65,47.0,0.47,30.549999999999997
2020-06-15,67,47.0,0.47,31.49
2020-06-16,67,47.0,0.47,31.49
2020-06-17,65,47.0,0.47,30.549999999999997
2020-06-18,66,47.0,0.47,31.02
2020-06-19,70,47.0,0.47,32.9
2020-06-20,66,47.0,0.47,31.02
2020-06-21,70,47.0,0.47,32.9
2020-06-22,64,47.0,0.47,30.08
2020-06-23,66,47.0,0.47,31.02
2020-06-24,60,47.0,0.47,28.2
2020-06-25,65,47.0,0.47,30.549999999999997
2020-06-26,70,47.0,0.47,32.9
2020-06-27,63,47.0,0.47,29.61
2020-06-28,67,47.0,0.47,31.49
2020-06-29,61,47.0,0.47,28.669999999999998
2020-06-30,65,47.0,0.47,30.549999999999997
2020-07-01,83,45.0,0.45,37.35
2020-07-02,78,45.0,0.45,35.1
2020-07-03,77,45.0,0.45,34.65
2020-07-04,72,45.0,0.45,32.4
2020-07-05,76,45.0,0.45,34.2
2020-07-06,79,45.0,0.45,35.550000000000004
2020-07-07,84,45.0,0.45,37.800000000000004
2020-07-08,83,45.0,0.45,37.35
2020-07-09,89,45.0,0.45,40.050000000000004
2020-07-10,82,45.0,0.45,36.9
2020-07-11,81,45.0,0.45,36.45
2020-07-12,87,45.0,0.45,39.15
2020-07-13,78,45.0,0.45,35.1
2020-07-14,79,45.0,0.45,35.550000000000004
2020-07-15,78,45.0,0.45,35.1
2020-07-16,84,45.0,0.45,37.800000000000004
2020-07-17,85,45.0,0.45,38.25
2020-07-18,77,45.0,0.45,34.65
2020-07-19,72,45.0,0.45,32.4
2020-07-20,95,45.0,0.45,42.75
2020-07-21,100,45.0,0.45,45.0
2020-07-22,87,45.0,0.45,39.15
2020-07-23,78,45.0,0.45,35.1
2020-07-24,78,45.0,0.45,35.1
2020-07-25,78,45.0,0.45,35.1
2020-07-26,78,45.0,0.45,35.1
2020-07-27,78,45.0,0.45,35.1
2020-07-28,78,45.0,0.45,35.1
2020-07-29,85,45.0,0.45,38.25
2020-07-30,83,45.0,0.45,37.35
2020-07-31,88,45.0,0.45,39.6
2020-08-01,76,43.0,0.43,32.68
2020-08-02,76,43.0,0.43,32.68
2020-08-03,78,43.0,0.43,33.54
2020-08-04,81,43.0,0.43,34.83
2020-08-05,81,43.0,0.43,34.83
2020-08-06,77,43.0,0.43,33.11
2020-08-07,87,43.0,0.43,37.41
2020-08-08,81,43.0,0.43,34.83
2020-08-09,100,43.0,0.43,43.0
2020-08-10,85,43.0,0.43,36.55
2020-08-11,75,43.0,0.43,32.25
2020-08-12,71,43.0,0.43,30.53
2020-08-13,83,43.0,0.43,35.69
2020-08-14,81,43.0,0.43,34.83
2020-08-15,76,43.0,0.43,32.68
2020-08-16,89,43.0,0.43,38.269999999999996
2020-08-17,79,43.0,0.43,33.97
2020-08-18,71,43.0,0.43,30.53
2020-08-19,74,43.0,0.43,31.82
2020-08-20,77,43.0,0.43,33.11
2020-08-21,75,43.0,0.43,32.25
2020-08-22,79,43.0,0.43,33.97
2020-08-23,83,43.0,0.43,35.69
2020-08-24,77,43.0,0.43,33.11
2020-08-25,75,43.0,0.43,32.25
2020-08-26,71,43.0,0.43,30.53
2020-08-27,70,43.0,0.43,30.099999999999998
2020-08-28,82,43.0,0.43,35.26
2020-08-29,81,43.0,0.43,34.83
2020-08-30,73,43.0,0.43,31.39
2020-08-31,74,43.0,0.43,31.82
2020-09-01,92,39.0,0.39,35.88
2020-09-02,100,39.0,0.39,39.0
2020-09-03,99,39.0,0.39,38.61
2020-09-04,100,39.0,0.39,39.0
2020-09-05,89,39.0,0.39,34.71
2020-09-06,94,39.0,0.39,36.660000000000004
2020-09-07,90,39.0,0.39,35.1
2020-09-08,92,39.0,0.39,35.88
2020-09-09,94,39.0,0.39,36.660000000000004
2020-09-10,92,39.0,0.39,35.88
2020-09-11,86,39.0,0.39,33.54
2020-09-12,90,39.0,0.39,35.1
2020-09-13,87,39.0,0.39,33.93
2020-09-14,90,39.0,0.39,35.1
2020-09-15,90,39.0,0.39,35.1
2020-09-16,78,39.0,0.39,30.42
2020-09-17,87,39.0,0.39,33.93
2020-09-18,84,39.0,0.39,32.76
2020-09-19,86,39.0,0.39,33.54
2020-09-20,78,39.0,0.39,30.42
2020-09-21,83,39.0,0.39,32.370000000000005
2020-09-22,81,39.0,0.39,31.59
2020-09-23,79,39.0,0.39,30.810000000000002
2020-09-24,88,39.0,0.39,34.32
2020-09-25,80,39.0,0.39,31.200000000000003
2020-09-26,87,39.0,0.39,33.93
2020-09-27,96,39.0,0.39,37.44
2020-09-28,84,39.0,0.39,32.76
2020-09-29,100,39.0,0.39,39.0
2020-09-30,87,39.0,0.39,33.93
2020-10-01,76,46.0,0.46,34.96
2020-10-02,75,46.0,0.46,34.5
2020-10-03,73,46.0,0.46,33.58
2020-10-04,74,46.0,0.46,34.04
2020-10-05,69,46.0,0.46,31.740000000000002
2020-10-06,77,46.0,0.46,35.42
2020-10-07,72,46.0,0.46,33.120000000000005
2020-10-08,71,46.0,0.46,32.660000000000004
2020-10-09,81,46.0,0.46,37.260000000000005
2020-10-10,80,46.0,0.46,36.800000000000004
2020-10-11,98,46.0,0.46,45.080000000000005
2020-10-12,90,46.0,0.46,41.4
2020-10-13,77,46.0,0.46,35.42
2020-10-14,72,46.0,0.46,33.120000000000005
2020-10-15,72,46.0,0.46,33.120000000000005
2020-10-16,79,46.0,0.46,36.34
2020-10-17,82,46.0,0.46,37.72
2020-10-18,83,46.0,0.46,38.18
2020-10-19,73,46.0,0.46,33.58
2020-10-20,74,46.0,0.46,34.04
2020-10-21,87,46.0,0.46,40.02
2020-10-22,100,46.0,0.46,46.0
2020-10-23,83,46.0,0.46,38.18
2020-10-24,88,46.0,0.46,40.480000000000004
2020-10-25,74,46.0,0.46,34.04
2020-10-26,74,46.0,0.46,34.04
2020-10-27,82,46.0,0.46,37.72
2020-10-28,72,46.0,0.46,33.120000000000005
2020-10-29,68,46.0,0.46,31.28
2020-10-30,79,46.0,0.46,36.34
2020-10-31,74,46.0,0.46,34.04
2020-11-01,55,43.0,0.43,23.65
2020-11-02,51,43.0,0.43,21.93
2020-11-03,51,43.0,0.43,21.93
2020-11-04,30,43.0,0.43,12.9
2020-11-05,36,43.0,0.43,15.48
2020-11-06,40,43.0,0.43,17.2
2020-11-07,44,43.0,0.43,18.919999999999998
2020-11-08,44,43.0,0.43,18.919999999999998
2020-11-09,56,43.0,0.43,24.08
2020-11-10,51,43.0,0.43,21.93
2020-11-11,53,43.0,0.43,22.79
2020-11-12,47,43.0,0.43,20.21
2020-11-13,52,43.0,0.43,22.36
2020-11-14,48,43.0,0.43,20.64
2020-11-15,51,43.0,0.43,21.93
2020-11-16,54,43.0,0.43,23.22
2020-11-17,49,43.0,0.43,21.07
2020-11-18,50,43.0,0.43,21.5
2020-11-19,56,43.0,0.43,24.08
2020-11-20,49,43.0,0.43,21.07
2020-11-21,57,43.0,0.43,24.509999999999998
2020-11-22,62,43.0,0.43,26.66
2020-11-23,60,43.0,0.43,25.8
2020-11-24,60,43.0,0.43,25.8
2020-11-25,54,43.0,0.43,23.22
2020-11-26,47,43.0,0.43,20.21
2020-11-27,54,43.0,0.43,23.22
2020-11-28,52,43.0,0.43,22.36
2020-11-29,100,43.0,0.43,43.0
2020-11-30,56,43.0,0.43,24.08
2020-12-01,74,42.0,0.42,31.08
2020-12-02,65,42.0,0.42,27.3
2020-12-03,68,42.0,0.42,28.56
2020-12-04,67,42.0,0.42,28.14
2020-12-05,64,42.0,0.42,26.88
2020-12-06,73,42.0,0.42,30.66
2020-12-07,72,42.0,0.42,30.24
2020-12-08,68,42.0,0.42,28.56
2020-12-09,79,42.0,0.42,33.18
2020-12-10,68,42.0,0.42,28.56
2020-12-11,76,42.0,0.42,31.919999999999998
2020-12-12,79,42.0,0.42,33.18
2020-12-13,85,42.0,0.42,35.699999999999996
2020-12-14,83,42.0,0.42,34.86
2020-12-15,71,42.0,0.42,29.82
2020-12-16,76,42.0,0.42,31.919999999999998
2020-12-17,75,42.0,0.42,31.5
2020-12-18,78,42.0,0.42,32.76
2020-12-19,84,42.0,0.42,35.28
2020-12-20,100,42.0,0.42,42.0
2020-12-21,80,42.0,0.42,33.6
2020-12-22,75,42.0,0.42,31.5
2020-12-23,72,42.0,0.42,30.24
2020-12-24,71,42.0,0.42,29.82
2020-12-25,68,42.0,0.42,28.56
2020-12-26,69,42.0,0.42,28.98
2020-12-27,70,42.0,0.42,29.4
2020-12-28,70,42.0,0.42,29.4
2020-12-29,81,42.0,0.42,34.019999999999996
2020-12-30,74,42.0,0.42,31.08
2020-12-31,66,42.0,0.42,27.72
2021-01-01,44,48.0,0.48,21.119999999999997
2021-01-02,43,48.0,0.48,20.64
2021-01-03,42,48.0,0.48,20.16
2021-01-04,45,48.0,0.48,21.599999999999998
2021-01-05,44,48.0,0.48,21.119999999999997
2021-01-06,43,48.0,0.48,20.64
2021-01-07,45,48.0,0.48,21.599999999999998
2021-01-08,45,48.0,0.48,21.599999999999998
2021-01-09,40,48.0,0.48,19.2
2021-01-10,36,48.0,0.48,17.28
2021-01-11,41,48.0,0.48,19.68
2021-01-12,44,48.0,0.48,21.119999999999997
2021-01-13,44,48.0,0.48,21.119999999999997
2021-01-14,45,48.0,0.48,21.599999999999998
2021-01-15,46,48.0,0.48,22.08
2021-01-16,46,48.0,0.48,22.08
2021-01-17,42,48.0,0.48,20.16
2021-01-18,42,48.0,0.48,20.16
2021-01-19,45,48.0,0.48,21.599999999999998
2021-01-20,43,48.0,0.48,20.64
2021-01-21,40,48.0,0.48,19.2
2021-01-22,46,48.0,0.48,22.08
2021-01-23,44,48.0,0.48,21.119999999999997
2021-01-24,100,48.0,0.48,48.0
2021-01-25,56,48.0,0.48,26.88
2021-01-26,52,48.0,0.48,24.96
2021-01-27,49,48.0,0.48,23.52
2021-01-28,49,48.0,0.48,23.52
2021-01-29,52,48.0,0.48,24.96
2021-01-30,45,48.0,0.48,21.599999999999998
2021-01-31,41,48.0,0.48,19.68
2021-02-01,84,49.0,0.49,41.16
2021-02-02,76,49.0,0.49,37.24
2021-02-03,81,49.0,0.49,39.69
2021-02-04,82,49.0,0.49,40.18
2021-02-05,79,49.0,0.49,38.71
2021-02-06,84,49.0,0.49,41.16
2021-02-07,80,49.0,0.49,39.2
2021-02-08,77,49.0,0.49,37.73
2021-02-09,78,49.0,0.49,38.22
2021-02-10,90,49.0,0.49,44.1
2021-02-11,83,49.0,0.49,40.67
2021-02-12,83,49.0,0.49,40.67
2021-02-13,70,49.0,0.49,34.3
2021-02-14,75,49.0,0.49,36.75
2021-02-15,76,49.0,0.49,37.24
2021-02-16,78,49.0,0.49,38.22
2021-02-17,77,49.0,0.49,37.73
2021-02-18,85,49.0,0.49,41.65
2021-02-19,83,49.0,0.49,40.67
2021-02-20,77,49.0,0.49,37.73
2021-02-21,100,49.0,0.49,49.0
2021-02-22,97,49.0,0.49,47.53
2021-02-23,90,49.0,0.49,44.1
2021-02-24,81,49.0,0.49,39.69
2021-02-25,82,49.0,0.49,40.18
2021-02-26,90,49.0,0.49,44.1
2021-02-27,84,49.0,0.49,41.16
2021-02-28,93,49.0,0.49,45.57
2021-03-01,76,47.0,0.47,35.72
2021-03-02,71,47.0,0.47,33.37
2021-03-03,68,47.0,0.47,31.959999999999997
2021-03-04,70,47.0,0.47,32.9
2021-03-05,80,47.0,0.47,37.599999999999994
2021-03-06,76,47.0,0.47,35.72
2021-03-07,77,47.0,0.47,36.19
2021-03-08,71,47.0,0.47,33.37
2021-03-09,67,47.0,0.47,31.49
2021-03-10,62,47.0,0.47,29.139999999999997
2021-03-11,69,47.0,0.47,32.43
2021-03-12,71,47.0,0.47,33.37
2021-03-13,59,47.0,0.47,27.729999999999997
2021-03-14,61,47.0,0.47,28.669999999999998
2021-03-15,65,47.0,0.47,30.549999999999997
2021-03-16,59,47.0,0.47,27.729999999999997
2021-03-17,64,47.0,0.47,30.08
2021-03-18,63,47.0,0.47,29.61
2021-03-19,64,47.0,0.47,30.08
2021-03-20,66,47.0,0.47,31.02
2021-03-21,64,47.0,0.47,30.08
2021-03-22,68,47.0,0.47,31.959999999999997
2021-03-23,66,47.0,0.47,31.02
2021-03-24,63,47.0,0.47,29.61
2021-03-25,67,47.0,0.47,31.49
2021-03-26,68,47.0,0.47,31.959999999999997
2021-03-27,66,47.0,0.47,31.02
2021-03-28,100,47.0,0.47,47.0
2021-03-29,74,47.0,0.47,34.78
2021-03-30,75,47.0,0.47,35.25
2021-03-31,67,47.0,0.47,31.49
2021-04-01,36,59.0,0.59,21.24
2021-04-02,39,59.0,0.59,23.009999999999998
2021-04-03,36,59.0,0.59,21.24
2021-04-04,48,59.0,0.59,28.32
2021-04-05,46,59.0,0.59,27.139999999999997
2021-04-06,35,59.0,0.59,20.65
2021-04-07,35,59.0,0.59,20.65
2021-04-08,35,59.0,0.59,20.65
2021-04-09,31,59.0,0.59,18.29
2021-04-10,37,59.0,0.59,21.83
2021-04-11,35,59.0,0.59,20.65
2021-04-12,39,59.0,0.59,23.009999999999998
2021-04-13,36,59.0,0.59,21.24
2021-04-14,35,59.0,0.59,20.65
2021-04-15,37,59.0,0.59,21.83
2021-04-16,37,59.0,0.59,21.83
2021-04-17,52,59.0,0.59,30.68
2021-04-18,100,59.0,0.59,59.0
2021-04-19,47,59.0,0.59,27.729999999999997
2021-04-20,42,59.0,0.59,24.779999999999998
2021-04-21,40,59.0,0.59,23.599999999999998
2021-04-22,40,59.0,0.59,23.599999999999998
2021-04-23,37,59.0,0.59,21.83
2021-04-24,42,59.0,0.59,24.779999999999998
2021-04-25,82,59.0,0.59,48.379999999999995
2021-04-26,46,59.0,0.59,27.139999999999997
2021-04-27,40,59.0,0.59,23.599999999999998
2021-04-28,35,59.0,0.59,20.65
2021-04-29,40,59.0,0.59,23.599999999999998
2021-04-30,39,59.0,0.59,23.009999999999998
2021-05-01,92,48.0,0.48,44.16
2021-05-02,100,48.0,0.48,48.0
2021-05-03,92,48.0,0.48,44.16
2021-05-04,74,48.0,0.48,35.519999999999996
2021-05-05,79,48.0,0.48,37.92
2021-05-06,75,48.0,0.48,36.0
2021-05-07,86,48.0,0.48,41.28
2021-05-08,85,48.0,0.48,40.8
2021-05-09,86,48.0,0.48,41.28
2021-05-10,88,48.0,0.48,42.239999999999995
2021-05-11,86,48.0,0.48,41.28
2021-05-12,95,48.0,0.48,45.6
2021-05-13,80,48.0,0.48,38.4
2021-05-14,78,48.0,0.48,37.44
2021-05-15,76,48.0,0.48,36.48
2021-05-16,90,48.0,0.48,43.199999999999996
2021-05-17,85,48.0,0.48,40.8
2021-05-18,77,48.0,0.48,36.96
2021-05-19,81,48.0,0.48,38.879999999999995
2021-05-20,69,48.0,0.48,33.12
2021-05-21,83,48.0,0.48,39.839999999999996
2021-05-22,85,48.0,0.48,40.8
2021-05-23,74,48.0,0.48,35.519999999999996
2021-05-24,82,48.0,0.48,39.36
2021-05-25,76,48.0,0.48,36.48
2021-05-26,74,48.0,0.48,35.519999999999996
2021-05-27,69,48.0,0.48,33.12
2021-05-28,72,48.0,0.48,34.56
2021-05-29,71,48.0,0.48,34.08
2021-05-30,83,48.0,0.48,39.839999999999996
2021-05-31,74,48.0,0.48,35.519999999999996
2021-06-01,72,50.0,0.5,36.0
2021-06-02,70,50.0,0.5,35.0
2021-06-03,74,50.0,0.5,37.0
2021-06-04,82,50.0,0.5,41.0
2021-06-05,82,50.0,0.5,41.0
2021-06-06,89,50.0,0.5,44.5
2021-06-07,90,50.0,0.5,45.0
2021-06-08,76,50.0,0.5,38.0
2021-06-09,73,50.0,0.5,36.5
2021-06-10,75,50.0,0.5,37.5
2021-06-11,81,50.0,0.5,40.5
2021-06-12,80,50.0,0.5,40.0
2021-06-13,100,50.0,0.5,50.0
