Date,Price,Volume,Market_cap
10-02-2023,2.99e-06,159786.975948,413319.15335815
09-02-2023,2.68e-06,60364.352374,370990.97923969
08-02-2023,2.57e-06,48510.708582,355710.48488778
07-02-2023,2.67e-06,53026.951177,368604.3573067
06-02-2023,2.6e-06,51069.140378,359135.69840776
05-02-2023,2.69e-06,76403.961491,372265.74842907
04-02-2023,2.84e-06,65500.370267,392158.81805158
03-02-2023,2.46e-06,50486.045963,340342.36176188
02-02-2023,2.5e-06,49945.672351,345689.02195279
01-02-2023,2.45e-06,52728.975792,337947.60040087
31-01-2023,2.48e-06,46319.743128,342871.08046499
30-01-2023,2.45e-06,46388.21073,338708.67312975
29-01-2023,2.57e-06,51699.164976,354393.95953267
28-01-2023,2.52e-06,54980.447825,346216.37809864
27-01-2023,2.49e-06,46830.010885,333159.24614667
26-01-2023,2.4e-06,47862.331045,332776.98945365
25-01-2023,2.39e-06,46103.776935,344292.70137921
24-01-2023,2.44e-06,47115.639895,335561.30676142
23-01-2023,2.39e-06,47209.315777,332350.21716183
22-01-2023,2.37e-06,46792.968036,339748.71483254
21-01-2023,2.44e-06,52806.704967,342168.26574306
20-01-2023,2.44e-06,54312.707205,339042.98799438
19-01-2023,2.41e-06,52059.915859,312975.04954021
18-01-2023,2.23e-06,46880.916641,348058.55740421
17-01-2023,2.51e-06,47019.618292,340037.03188934
16-01-2023,2.43e-06,47530.69824,348609.11474875
15-01-2023,2.51e-06,48263.659012,354744.39529618
14-01-2023,2.59e-06,57027.623622,333724.28176007
13-01-2023,2.38e-06,52473.316691,324520.5747464
12-01-2023,2.33e-06,47802.173546,314038.37436512
11-01-2023,2.27e-06,43141.516394,341181.90114973
10-01-2023,2.42e-06,44399.967152,316532.95989021
09-01-2023,2.31e-06,44910.593017,316947.31472035
08-01-2023,2.29e-06,47429.438651,328875.42919998
07-01-2023,2.36e-06,56077.345225,298884.79938818
06-01-2023,2.18e-06,45350.663022,311768.08303937
05-01-2023,2.26e-06,43080.876152,327902.9023252
04-01-2023,2.32e-06,45343.573608,340996.3544552
03-01-2023,2.5e-06,57246.375698,328315.04517247
02-01-2023,2.37e-06,64514.445762,392800.05203159
01-01-2023,2.82e-06,95156.114097,286580.99473773
31-12-2022,2.07e-06,43695.874137,307236.09396003
30-12-2022,2.22e-06,44458.983093,311159.97123839
29-12-2022,2.27e-06,46501.396953,299537.43280352
28-12-2022,2.13e-06,44725.476076,298057.08796566
27-12-2022,2.15e-06,44448.249849,301865.61017882
26-12-2022,2.17e-06,45723.522705,294586.69669036
25-12-2022,2.15e-06,46079.528452,304137.73739372
24-12-2022,2.2e-06,47357.246539,310465.467477
23-12-2022,2.28e-06,49423.383533,303850.52110527
22-12-2022,2.17e-06,48030.789063,310829.83606685
21-12-2022,2.26e-06,46917.559193,326864.92302381
20-12-2022,2.31e-06,44821.386434,330973.21708859
19-12-2022,2.35e-06,46236.135221,350397.60350456
18-12-2022,2.54e-06,49280.60057,349980.37321745
17-12-2022,2.53e-06,46134.667453,371972.80360938
16-12-2022,2.66e-06,48152.465704,406710.71427794
15-12-2022,2.91e-06,46293.496452,408112.3933152
14-12-2022,2.96e-06,48334.117079,419785.29927035
13-12-2022,3.02e-06,48077.820208,421567.28993506
12-12-2022,3.11e-06,52568.433482,409792.18701651
11-12-2022,3.01e-06,47908.302525,402895.18034981
10-12-2022,2.94e-06,46877.829017,407100.72468418
09-12-2022,2.95e-06,47818.239781,412323.43299188
08-12-2022,2.98e-06,48267.323526,411579.10389252
07-12-2022,2.95e-06,50007.534094,410841.1591124
06-12-2022,3.03e-06,50832.081157,418132.85265036
05-12-2022,3.04e-06,50208.681875,420521.4912788
04-12-2022,3.09e-06,55858.640774,406850.21017138
03-12-2022,2.94e-06,48014.299187,404535.41108597
02-12-2022,2.92e-06,50315.761624,420655.98660927
01-12-2022,3.09e-06,53241.223665,416069.0383003
30-11-2022,3.02e-06,62007.04652,400564.43241895
29-11-2022,2.93e-06,77884.026284,512672.42297656
28-11-2022,3.51e-06,78539.958396,378727.97104031
27-11-2022,2.74e-06,47344.243575,374009.00451363
26-11-2022,2.68e-06,45276.422619,383791.21971145
25-11-2022,2.75e-06,45050.737321,384203.89046062
24-11-2022,2.79e-06,46751.807392,369886.59571025
23-11-2022,2.69e-06,45424.217848,383784.75616044
22-11-2022,2.74e-06,46930.074793,369475.19326988
21-11-2022,2.75e-06,46349.625596,385881.80686822
20-11-2022,2.79e-06,46167.759253,387145.70621705
19-11-2022,2.8e-06,47227.916187,385068.84812085
18-11-2022,2.79e-06,48369.484982,383213.50512431
17-11-2022,2.77e-06,46451.698699,410582.83079313
16-11-2022,3.02e-06,52511.197262,384406.90594421
15-11-2022,2.79e-06,47486.252167,371268.66112287
14-11-2022,2.73e-06,47889.232016,372184.80518902
13-11-2022,2.66e-06,47034.578138,376532.91352019
12-11-2022,2.79e-06,51532.158311,381288.85181507
11-11-2022,2.75e-06,88519.242191,375768.37219401
10-11-2022,2.76e-06,92696.83977,347147.57083824
09-11-2022,2.58e-06,87746.008955,365349.04769612
08-11-2022,2.7e-06,92826.920775,403066.23529615
07-11-2022,2.98e-06,104081.225133,437219.39817051
06-11-2022,3.16e-06,109068.137696,443363.47204889
05-11-2022,3.27e-06,118584.201093,420513.65240702
04-11-2022,3.06e-06,101617.740977,406789.07290426
03-11-2022,3e-06,100233.025607,402228.78465006
02-11-2022,3.04e-06,104590.964372,398419.42646365
01-11-2022,2.92e-06,93893.69361,411016.62072193
31-10-2022,3.01e-06,100812.483447,397196.74989018
30-10-2022,2.94e-06,99977.605266,412799.79546028
29-10-2022,2.99e-06,107705.230292,431526.48850655
28-10-2022,3.25e-06,113302.236401,429271.187339
27-10-2022,3.19e-06,112138.609023,460181.69266772
26-10-2022,3.4e-06,140948.736948,487366.66082777
25-10-2022,3.61e-06,167959.43905,384617.58705953
24-10-2022,2.85e-06,86448.563557,388128.91021451
23-10-2022,2.84e-06,87090.435261,389264.6353419
22-10-2022,2.86e-06,93128.328143,376028.12614279
21-10-2022,2.76e-06,90326.196076,391074.8027235
20-10-2022,2.81e-06,88904.776207,385298.69524761
19-10-2022,2.83e-06,90807.729501,394623.84173816
18-10-2022,2.83e-06,88709.580787,385988.04946558
17-10-2022,2.82e-06,91707.393131,389565.837197
16-10-2022,2.85e-06,94439.748137,381256.92556538
15-10-2022,2.98e-06,93530.873547,380428.98290033
14-10-2022,2.82e-06,96513.866085,388173.41587371
13-10-2022,2.85e-06,100202.215567,388749.50053297
12-10-2022,2.89e-06,94834.143232,386264.99951937
11-10-2022,2.9e-06,95006.028238,381543.20465407
