date,Intel Stock Price_unscaled,Intel Stock Price_monthly,scale,Intel Stock Price
2015-03-24,0,26.0,0.26,0.0
2015-03-25,63,26.0,0.26,16.38
2015-03-26,76,26.0,0.26,19.76
2015-03-27,42,26.0,0.26,10.92
2015-03-28,33,26.0,0.26,8.58
2015-03-29,0,26.0,0.26,0.0
2015-03-30,65,26.0,0.26,16.900000000000002
2015-03-31,68,26.0,0.26,17.68
2015-04-01,43,26.0,0.26,11.18
2015-04-02,75,26.0,0.26,19.5
2015-04-03,82,26.0,0.26,21.32
2015-04-04,47,26.0,0.26,12.22
2015-04-05,0,26.0,0.26,0.0
2015-04-06,21,26.0,0.26,5.46
2015-04-07,100,26.0,0.26,26.0
2015-04-08,57,26.0,0.26,14.82
2015-04-09,24,26.0,0.26,6.24
2015-04-10,61,26.0,0.26,15.860000000000001
2015-04-11,0,26.0,0.26,0.0
2015-04-12,0,26.0,0.26,0.0
2015-04-13,40,26.0,0.26,10.4
2015-04-14,67,26.0,0.26,17.42
2015-04-15,34,26.0,0.26,8.84
2015-04-16,38,26.0,0.26,9.88
2015-04-17,88,26.0,0.26,22.880000000000003
2015-04-18,0,26.0,0.26,0.0
2015-04-19,25,26.0,0.26,6.5
2015-04-20,0,26.0,0.26,0.0
2015-04-21,83,26.0,0.26,21.580000000000002
2015-04-22,0,26.0,0.26,0.0
2015-04-23,60,26.0,0.26,15.600000000000001
2015-04-24,76,26.0,0.26,19.76
2015-04-25,0,26.0,0.26,0.0
2015-04-26,0,26.0,0.26,0.0
2015-04-27,20,26.0,0.26,5.2
2015-04-28,39,26.0,0.26,10.14
2015-04-29,71,26.0,0.26,18.46
2015-04-30,19,26.0,0.26,4.94
2015-05-01,100,16.0,0.16,16.0
2015-05-02,0,16.0,0.16,0.0
2015-05-03,0,16.0,0.16,0.0
2015-05-04,25,16.0,0.16,4.0
2015-05-05,49,16.0,0.16,7.84
2015-05-06,0,16.0,0.16,0.0
2015-05-07,31,16.0,0.16,4.96
2015-05-08,0,16.0,0.16,0.0
2015-05-09,39,16.0,0.16,6.24
2015-05-10,0,16.0,0.16,0.0
2015-05-11,0,16.0,0.16,0.0
2015-05-12,0,16.0,0.16,0.0
2015-05-13,55,16.0,0.16,8.8
2015-05-14,55,16.0,0.16,8.8
2015-05-15,31,16.0,0.16,4.96
2015-05-16,63,16.0,0.16,10.08
2015-05-17,0,16.0,0.16,0.0
2015-05-18,72,16.0,0.16,11.52
2015-05-19,75,16.0,0.16,12.0
2015-05-20,70,16.0,0.16,11.200000000000001
2015-05-21,62,16.0,0.16,9.92
2015-05-22,41,16.0,0.16,6.5600000000000005
2015-05-23,79,16.0,0.16,12.64
2015-05-24,0,16.0,0.16,0.0
2015-05-25,0,16.0,0.16,0.0
2015-05-26,0,16.0,0.16,0.0
2015-05-27,42,16.0,0.16,6.72
2015-05-28,56,16.0,0.16,8.96
2015-05-29,40,16.0,0.16,6.4
2015-05-30,0,16.0,0.16,0.0
2015-05-31,0,16.0,0.16,0.0
2015-06-01,23,20.0,0.2,4.6000000000000005
2015-06-02,75,20.0,0.2,15.0
2015-06-03,94,20.0,0.2,18.8
2015-06-04,47,20.0,0.2,9.4
2015-06-05,52,20.0,0.2,10.4
2015-06-06,0,20.0,0.2,0.0
2015-06-07,0,20.0,0.2,0.0
2015-06-08,100,20.0,0.2,20.0
2015-06-09,34,20.0,0.2,6.800000000000001
2015-06-10,76,20.0,0.2,15.200000000000001
2015-06-11,0,20.0,0.2,0.0
2015-06-12,0,20.0,0.2,0.0
2015-06-13,0,20.0,0.2,0.0
2015-06-14,0,20.0,0.2,0.0
2015-06-15,61,20.0,0.2,12.200000000000001
2015-06-16,0,20.0,0.2,0.0
2015-06-17,28,20.0,0.2,5.6000000000000005
2015-06-18,47,20.0,0.2,9.4
2015-06-19,25,20.0,0.2,5.0
2015-06-20,0,20.0,0.2,0.0
2015-06-21,0,20.0,0.2,0.0
2015-06-22,0,20.0,0.2,0.0
2015-06-23,0,20.0,0.2,0.0
2015-06-24,0,20.0,0.2,0.0
2015-06-25,0,20.0,0.2,0.0
2015-06-26,0,20.0,0.2,0.0
2015-06-27,52,20.0,0.2,10.4
2015-06-28,0,20.0,0.2,0.0
2015-06-29,24,20.0,0.2,4.800000000000001
2015-06-30,23,20.0,0.2,4.6000000000000005
2015-07-01,36,23.0,0.23,8.280000000000001
2015-07-02,22,23.0,0.23,5.0600000000000005
2015-07-03,47,23.0,0.23,10.81
2015-07-04,53,23.0,0.23,12.190000000000001
2015-07-05,49,23.0,0.23,11.270000000000001
2015-07-06,53,23.0,0.23,12.190000000000001
2015-07-07,15,23.0,0.23,3.45
2015-07-08,56,23.0,0.23,12.88
2015-07-09,0,23.0,0.23,0.0
2015-07-10,36,23.0,0.23,8.280000000000001
2015-07-11,0,23.0,0.23,0.0
2015-07-12,0,23.0,0.23,0.0
2015-07-13,39,23.0,0.23,8.97
2015-07-14,17,23.0,0.23,3.91
2015-07-15,49,23.0,0.23,11.270000000000001
2015-07-16,100,23.0,0.23,23.0
2015-07-17,27,23.0,0.23,6.21
2015-07-18,28,23.0,0.23,6.44
2015-07-19,0,23.0,0.23,0.0
2015-07-20,21,23.0,0.23,4.83
2015-07-21,0,23.0,0.23,0.0
2015-07-22,43,23.0,0.23,9.89
2015-07-23,42,23.0,0.23,9.66
2015-07-24,31,23.0,0.23,7.13
2015-07-25,0,23.0,0.23,0.0
2015-07-26,32,23.0,0.23,7.36
2015-07-27,19,23.0,0.23,4.37
2015-07-28,57,23.0,0.23,13.110000000000001
2015-07-29,32,23.0,0.23,7.36
2015-07-30,0,23.0,0.23,0.0
2015-07-31,100,23.0,0.23,23.0
2015-08-01,16,22.0,0.22,3.52
2015-08-02,0,22.0,0.22,0.0
2015-08-03,25,22.0,0.22,5.5
2015-08-04,0,22.0,0.22,0.0
2015-08-05,19,22.0,0.22,4.18
2015-08-06,0,22.0,0.22,0.0
2015-08-07,23,22.0,0.22,5.06
2015-08-08,17,22.0,0.22,3.74
2015-08-09,0,22.0,0.22,0.0
2015-08-10,16,22.0,0.22,3.52
2015-08-11,0,22.0,0.22,0.0
2015-08-12,0,22.0,0.22,0.0
2015-08-13,0,22.0,0.22,0.0
2015-08-14,0,22.0,0.22,0.0
2015-08-15,0,22.0,0.22,0.0
2015-08-16,0,22.0,0.22,0.0
2015-08-17,30,22.0,0.22,6.6
2015-08-18,0,22.0,0.22,0.0
2015-08-19,19,22.0,0.22,4.18
2015-08-20,23,22.0,0.22,5.06
2015-08-21,50,22.0,0.22,11.0
2015-08-22,0,22.0,0.22,0.0
2015-08-23,0,22.0,0.22,0.0
2015-08-24,100,22.0,0.22,22.0
2015-08-25,66,22.0,0.22,14.52
2015-08-26,24,22.0,0.22,5.28
2015-08-27,0,22.0,0.22,0.0
2015-08-28,25,22.0,0.22,5.5
2015-08-29,23,22.0,0.22,5.06
2015-08-30,15,22.0,0.22,3.3
2015-08-31,22,22.0,0.22,4.84
2015-09-01,0,17.0,0.17,0.0
2015-09-02,37,17.0,0.17,6.29
2015-09-03,0,17.0,0.17,0.0
2015-09-04,0,17.0,0.17,0.0
2015-09-05,0,17.0,0.17,0.0
2015-09-06,0,17.0,0.17,0.0
2015-09-07,0,17.0,0.17,0.0
2015-09-08,100,17.0,0.17,17.0
2015-09-09,18,17.0,0.17,3.06
2015-09-10,53,17.0,0.17,9.01
2015-09-11,0,17.0,0.17,0.0
2015-09-12,50,17.0,0.17,8.5
2015-09-13,0,17.0,0.17,0.0
2015-09-14,17,17.0,0.17,2.89
2015-09-15,25,17.0,0.17,4.25
2015-09-16,27,17.0,0.17,4.590000000000001
2015-09-17,22,17.0,0.17,3.74
2015-09-18,0,17.0,0.17,0.0
2015-09-19,0,17.0,0.17,0.0
2015-09-20,0,17.0,0.17,0.0
2015-09-21,34,17.0,0.17,5.78
2015-09-22,42,17.0,0.17,7.140000000000001
2015-09-23,0,17.0,0.17,0.0
2015-09-24,34,17.0,0.17,5.78
2015-09-25,0,17.0,0.17,0.0
2015-09-26,33,17.0,0.17,5.61
2015-09-27,0,17.0,0.17,0.0
2015-09-28,31,17.0,0.17,5.2700000000000005
2015-09-29,25,17.0,0.17,4.25
2015-09-30,27,17.0,0.17,4.590000000000001
2015-10-01,0,24.0,0.24,0.0
2015-10-02,29,24.0,0.24,6.96
2015-10-03,0,24.0,0.24,0.0
2015-10-04,0,24.0,0.24,0.0
2015-10-05,34,24.0,0.24,8.16
2015-10-06,37,24.0,0.24,8.879999999999999
2015-10-07,80,24.0,0.24,19.2
2015-10-08,70,24.0,0.24,16.8
2015-10-09,100,24.0,0.24,24.0
2015-10-10,0,24.0,0.24,0.0
2015-10-11,39,24.0,0.24,9.36
2015-10-12,0,24.0,0.24,0.0
2015-10-13,34,24.0,0.24,8.16
2015-10-14,22,24.0,0.24,5.279999999999999
2015-10-15,39,24.0,0.24,9.36
2015-10-16,0,24.0,0.24,0.0
2015-10-17,0,24.0,0.24,0.0
2015-10-18,0,24.0,0.24,0.0
2015-10-19,22,24.0,0.24,5.279999999999999
2015-10-20,0,24.0,0.24,0.0
2015-10-21,39,24.0,0.24,9.36
2015-10-22,77,24.0,0.24,18.48
2015-10-23,40,24.0,0.24,9.6
2015-10-24,61,24.0,0.24,14.639999999999999
2015-10-25,0,24.0,0.24,0.0
2015-10-26,33,24.0,0.24,7.92
2015-10-27,19,24.0,0.24,4.56
2015-10-28,58,24.0,0.24,13.92
2015-10-29,96,24.0,0.24,23.04
2015-10-30,66,24.0,0.24,15.84
2015-10-31,0,24.0,0.24,0.0
2015-11-01,0,16.0,0.16,0.0
2015-11-02,45,16.0,0.16,7.2
2015-11-03,50,16.0,0.16,8.0
2015-11-04,0,16.0,0.16,0.0
2015-11-05,15,16.0,0.16,2.4
2015-11-06,19,16.0,0.16,3.04
2015-11-07,0,16.0,0.16,0.0
2015-11-08,48,16.0,0.16,7.68
2015-11-09,40,16.0,0.16,6.4
2015-11-10,25,16.0,0.16,4.0
2015-11-11,25,16.0,0.16,4.0
2015-11-12,43,16.0,0.16,6.88
2015-11-13,49,16.0,0.16,7.84
2015-11-14,0,16.0,0.16,0.0
2015-11-15,0,16.0,0.16,0.0
2015-11-16,20,16.0,0.16,3.2
2015-11-17,18,16.0,0.16,2.88
2015-11-18,31,16.0,0.16,4.96
2015-11-19,30,16.0,0.16,4.8
2015-11-20,20,16.0,0.16,3.2
2015-11-21,100,16.0,0.16,16.0
2015-11-22,36,16.0,0.16,5.76
2015-11-23,32,16.0,0.16,5.12
2015-11-24,0,16.0,0.16,0.0
2015-11-25,29,16.0,0.16,4.64
2015-11-26,0,16.0,0.16,0.0
2015-11-27,0,16.0,0.16,0.0
2015-11-28,36,16.0,0.16,5.76
2015-11-29,0,16.0,0.16,0.0
2015-11-30,0,16.0,0.16,0.0
2015-12-01,55,18.0,0.18,9.9
2015-12-02,33,18.0,0.18,5.9399999999999995
2015-12-03,75,18.0,0.18,13.5
2015-12-04,56,18.0,0.18,10.08
2015-12-05,40,18.0,0.18,7.199999999999999
2015-12-06,0,18.0,0.18,0.0
2015-12-07,0,18.0,0.18,0.0
2015-12-08,58,18.0,0.18,10.44
2015-12-09,0,18.0,0.18,0.0
2015-12-10,65,18.0,0.18,11.7
2015-12-11,26,18.0,0.18,4.68
2015-12-12,92,18.0,0.18,16.56
2015-12-13,0,18.0,0.18,0.0
2015-12-14,26,18.0,0.18,4.68
2015-12-15,53,18.0,0.18,9.54
2015-12-16,40,18.0,0.18,7.199999999999999
2015-12-17,90,18.0,0.18,16.2
2015-12-18,34,18.0,0.18,6.12
2015-12-19,0,18.0,0.18,0.0
2015-12-20,50,18.0,0.18,9.0
2015-12-21,53,18.0,0.18,9.54
2015-12-22,30,18.0,0.18,5.3999999999999995
2015-12-23,0,18.0,0.18,0.0
2015-12-24,45,18.0,0.18,8.1
2015-12-25,39,18.0,0.18,7.02
2015-12-26,0,18.0,0.18,0.0
2015-12-27,100,18.0,0.18,18.0
2015-12-28,44,18.0,0.18,7.92
2015-12-29,0,18.0,0.18,0.0
2015-12-30,0,18.0,0.18,0.0
2015-12-31,62,18.0,0.18,11.16
2016-01-01,0,25.0,0.25,0.0
2016-01-02,0,25.0,0.25,0.0
2016-01-03,0,25.0,0.25,0.0
2016-01-04,40,25.0,0.25,10.0
2016-01-05,39,25.0,0.25,9.75
2016-01-06,35,25.0,0.25,8.75
2016-01-07,17,25.0,0.25,4.25
2016-01-08,46,25.0,0.25,11.5
2016-01-09,0,25.0,0.25,0.0
2016-01-10,15,25.0,0.25,3.75
2016-01-11,18,25.0,0.25,4.5
2016-01-12,52,25.0,0.25,13.0
2016-01-13,100,25.0,0.25,25.0
2016-01-14,46,25.0,0.25,11.5
2016-01-15,80,25.0,0.25,20.0
2016-01-16,64,25.0,0.25,16.0
2016-01-17,18,25.0,0.25,4.5
2016-01-18,44,25.0,0.25,11.0
2016-01-19,63,25.0,0.25,15.75
2016-01-20,0,25.0,0.25,0.0
2016-01-21,66,25.0,0.25,16.5
2016-01-22,33,25.0,0.25,8.25
2016-01-23,0,25.0,0.25,0.0
2016-01-24,97,25.0,0.25,24.25
2016-01-25,76,25.0,0.25,19.0
2016-01-26,39,25.0,0.25,9.75
2016-01-27,36,25.0,0.25,9.0
2016-01-28,43,25.0,0.25,10.75
2016-01-29,20,25.0,0.25,5.0
2016-01-30,0,25.0,0.25,0.0
2016-01-31,0,25.0,0.25,0.0
2016-02-01,66,24.0,0.24,15.84
2016-02-02,42,24.0,0.24,10.08
2016-02-03,58,24.0,0.24,13.92
2016-02-04,68,24.0,0.24,16.32
2016-02-05,0,24.0,0.24,0.0
2016-02-06,66,24.0,0.24,15.84
2016-02-07,44,24.0,0.24,10.559999999999999
2016-02-08,41,24.0,0.24,9.84
2016-02-09,52,24.0,0.24,12.48
2016-02-10,30,24.0,0.24,7.199999999999999
2016-02-11,33,24.0,0.24,7.92
2016-02-12,17,24.0,0.24,4.08
2016-02-13,42,24.0,0.24,10.08
2016-02-14,0,24.0,0.24,0.0
2016-02-15,0,24.0,0.24,0.0
2016-02-16,32,24.0,0.24,7.68
2016-02-17,26,24.0,0.24,6.24
2016-02-18,62,24.0,0.24,14.879999999999999
2016-02-19,64,24.0,0.24,15.36
2016-02-20,0,24.0,0.24,0.0
2016-02-21,33,24.0,0.24,7.92
2016-02-22,85,24.0,0.24,20.4
2016-02-23,0,24.0,0.24,0.0
2016-02-24,73,24.0,0.24,17.52
2016-02-25,65,24.0,0.24,15.6
2016-02-26,100,24.0,0.24,24.0
2016-02-27,0,24.0,0.24,0.0
2016-02-28,22,24.0,0.24,5.279999999999999
2016-02-29,94,24.0,0.24,22.56
2016-03-01,0,21.0,0.21,0.0
2016-03-02,56,21.0,0.21,11.76
2016-03-03,19,21.0,0.21,3.9899999999999998
2016-03-04,68,21.0,0.21,14.28
2016-03-05,31,21.0,0.21,6.51
2016-03-06,0,21.0,0.21,0.0
2016-03-07,100,21.0,0.21,21.0
2016-03-08,35,21.0,0.21,7.35
2016-03-09,31,21.0,0.21,6.51
2016-03-10,66,21.0,0.21,13.86
2016-03-11,47,21.0,0.21,9.87
2016-03-12,22,21.0,0.21,4.62
2016-03-13,0,21.0,0.21,0.0
2016-03-14,50,21.0,0.21,10.5
2016-03-15,38,21.0,0.21,7.9799999999999995
2016-03-16,68,21.0,0.21,14.28
2016-03-17,0,21.0,0.21,0.0
2016-03-18,0,21.0,0.21,0.0
2016-03-19,21,21.0,0.21,4.41
2016-03-20,0,21.0,0.21,0.0
2016-03-21,41,21.0,0.21,8.61
2016-03-22,49,21.0,0.21,10.29
2016-03-23,37,21.0,0.21,7.77
2016-03-24,20,21.0,0.21,4.2
2016-03-25,42,21.0,0.21,8.82
2016-03-26,0,21.0,0.21,0.0
2016-03-27,0,21.0,0.21,0.0
2016-03-28,0,21.0,0.21,0.0
2016-03-29,15,21.0,0.21,3.15
2016-03-30,75,21.0,0.21,15.75
2016-03-31,26,21.0,0.21,5.46
2016-04-01,0,22.0,0.22,0.0
2016-04-02,0,22.0,0.22,0.0
2016-04-03,0,22.0,0.22,0.0
2016-04-04,62,22.0,0.22,13.64
2016-04-05,54,22.0,0.22,11.88
2016-04-06,43,22.0,0.22,9.46
2016-04-07,53,22.0,0.22,11.66
2016-04-08,0,22.0,0.22,0.0
2016-04-09,21,22.0,0.22,4.62
2016-04-10,0,22.0,0.22,0.0
2016-04-11,83,22.0,0.22,18.26
2016-04-12,0,22.0,0.22,0.0
2016-04-13,45,22.0,0.22,9.9
2016-04-14,0,22.0,0.22,0.0
2016-04-15,94,22.0,0.22,20.68
2016-04-16,24,22.0,0.22,5.28
2016-04-17,0,22.0,0.22,0.0
2016-04-18,67,22.0,0.22,14.74
2016-04-19,65,22.0,0.22,14.3
2016-04-20,78,22.0,0.22,17.16
2016-04-21,67,22.0,0.22,14.74
2016-04-22,69,22.0,0.22,15.18
2016-04-23,26,22.0,0.22,5.72
2016-04-24,0,22.0,0.22,0.0
2016-04-25,65,22.0,0.22,14.3
2016-04-26,0,22.0,0.22,0.0
2016-04-27,46,22.0,0.22,10.12
2016-04-28,100,22.0,0.22,22.0
2016-04-29,66,22.0,0.22,14.52
2016-04-30,36,22.0,0.22,7.92
2016-05-01,28,20.0,0.2,5.6000000000000005
2016-05-02,100,20.0,0.2,20.0
2016-05-03,41,20.0,0.2,8.200000000000001
2016-05-04,20,20.0,0.2,4.0
2016-05-05,36,20.0,0.2,7.2
2016-05-06,44,20.0,0.2,8.8
2016-05-07,0,20.0,0.2,0.0
2016-05-08,0,20.0,0.2,0.0
2016-05-09,0,20.0,0.2,0.0
2016-05-10,51,20.0,0.2,10.200000000000001
2016-05-11,47,20.0,0.2,9.4
2016-05-12,40,20.0,0.2,8.0
2016-05-13,27,20.0,0.2,5.4
2016-05-14,25,20.0,0.2,5.0
2016-05-15,19,20.0,0.2,3.8000000000000003
2016-05-16,51,20.0,0.2,10.200000000000001
2016-05-17,29,20.0,0.2,5.800000000000001
2016-05-18,42,20.0,0.2,8.4
2016-05-19,61,20.0,0.2,12.200000000000001
2016-05-20,43,20.0,0.2,8.6
2016-05-21,0,20.0,0.2,0.0
2016-05-22,19,20.0,0.2,3.8000000000000003
2016-05-23,17,20.0,0.2,3.4000000000000004
2016-05-24,30,20.0,0.2,6.0
2016-05-25,64,20.0,0.2,12.8
2016-05-26,0,20.0,0.2,0.0
2016-05-27,15,20.0,0.2,3.0
2016-05-28,0,20.0,0.2,0.0
2016-05-29,0,20.0,0.2,0.0
2016-05-30,0,20.0,0.2,0.0
2016-05-31,32,20.0,0.2,6.4
2016-06-01,81,18.0,0.18,14.58
2016-06-02,79,18.0,0.18,14.219999999999999
2016-06-03,0,18.0,0.18,0.0
2016-06-04,0,18.0,0.18,0.0
2016-06-05,0,18.0,0.18,0.0
2016-06-06,0,18.0,0.18,0.0
2016-06-07,36,18.0,0.18,6.4799999999999995
2016-06-08,74,18.0,0.18,13.32
2016-06-09,67,18.0,0.18,12.059999999999999
2016-06-10,0,18.0,0.18,0.0
2016-06-11,0,18.0,0.18,0.0
2016-06-12,0,18.0,0.18,0.0
2016-06-13,68,18.0,0.18,12.24
2016-06-14,39,18.0,0.18,7.02
2016-06-15,44,18.0,0.18,7.92
2016-06-16,99,18.0,0.18,17.82
2016-06-17,57,18.0,0.18,10.26
2016-06-18,50,18.0,0.18,9.0
2016-06-19,57,18.0,0.18,10.26
2016-06-20,65,18.0,0.18,11.7
2016-06-21,62,18.0,0.18,11.16
2016-06-22,44,18.0,0.18,7.92
2016-06-23,24,18.0,0.18,4.32
2016-06-24,100,18.0,0.18,18.0
2016-06-25,46,18.0,0.18,8.28
2016-06-26,27,18.0,0.18,4.859999999999999
2016-06-27,66,18.0,0.18,11.879999999999999
2016-06-28,35,18.0,0.18,6.3
2016-06-29,53,18.0,0.18,9.54
2016-06-30,58,18.0,0.18,10.44
2016-07-01,50,27.0,0.27,13.5
2016-07-02,0,27.0,0.27,0.0
2016-07-03,0,27.0,0.27,0.0
2016-07-04,0,27.0,0.27,0.0
2016-07-05,70,27.0,0.27,18.900000000000002
2016-07-06,48,27.0,0.27,12.96
2016-07-07,29,27.0,0.27,7.83
2016-07-08,51,27.0,0.27,13.770000000000001
2016-07-09,35,27.0,0.27,9.450000000000001
2016-07-10,0,27.0,0.27,0.0
2016-07-11,67,27.0,0.27,18.09
2016-07-12,38,27.0,0.27,10.260000000000002
2016-07-13,61,27.0,0.27,16.470000000000002
2016-07-14,56,27.0,0.27,15.120000000000001
2016-07-15,43,27.0,0.27,11.610000000000001
2016-07-16,0,27.0,0.27,0.0
2016-07-17,0,27.0,0.27,0.0
2016-07-18,62,27.0,0.27,16.740000000000002
2016-07-19,92,27.0,0.27,24.840000000000003
2016-07-20,100,27.0,0.27,27.0
2016-07-21,43,27.0,0.27,11.610000000000001
2016-07-22,45,27.0,0.27,12.15
2016-07-23,24,27.0,0.27,6.48
2016-07-24,27,27.0,0.27,7.290000000000001
2016-07-25,51,27.0,0.27,13.770000000000001
2016-07-26,45,27.0,0.27,12.15
2016-07-27,40,27.0,0.27,10.8
2016-07-28,0,27.0,0.27,0.0
2016-07-29,83,27.0,0.27,22.41
2016-07-30,23,27.0,0.27,6.210000000000001
2016-07-31,20,27.0,0.27,5.4
2016-08-01,32,19.0,0.19,6.08
2016-08-02,72,19.0,0.19,13.68
2016-08-03,0,19.0,0.19,0.0
2016-08-04,17,19.0,0.19,3.23
2016-08-05,55,19.0,0.19,10.45
2016-08-06,29,19.0,0.19,5.51
2016-08-07,36,19.0,0.19,6.84
2016-08-08,64,19.0,0.19,12.16
2016-08-09,0,19.0,0.19,0.0
2016-08-10,78,19.0,0.19,14.82
2016-08-11,0,19.0,0.19,0.0
2016-08-12,55,19.0,0.19,10.45
2016-08-13,49,19.0,0.19,9.31
2016-08-14,0,19.0,0.19,0.0
2016-08-15,27,19.0,0.19,5.13
2016-08-16,53,19.0,0.19,10.07
2016-08-17,0,19.0,0.19,0.0
2016-08-18,0,19.0,0.19,0.0
2016-08-19,100,19.0,0.19,19.0
2016-08-20,0,19.0,0.19,0.0
2016-08-21,0,19.0,0.19,0.0
2016-08-22,0,19.0,0.19,0.0
2016-08-23,0,19.0,0.19,0.0
2016-08-24,0,19.0,0.19,0.0
2016-08-25,67,19.0,0.19,12.73
2016-08-26,67,19.0,0.19,12.73
2016-08-27,0,19.0,0.19,0.0
2016-08-28,0,19.0,0.19,0.0
2016-08-29,62,19.0,0.19,11.78
2016-08-30,56,19.0,0.19,10.64
2016-08-31,73,19.0,0.19,13.870000000000001
2016-09-01,37,20.0,0.2,7.4
2016-09-02,25,20.0,0.2,5.0
2016-09-03,17,20.0,0.2,3.4000000000000004
2016-09-04,0,20.0,0.2,0.0
2016-09-05,31,20.0,0.2,6.2
2016-09-06,20,20.0,0.2,4.0
2016-09-07,51,20.0,0.2,10.200000000000001
2016-09-08,26,20.0,0.2,5.2
2016-09-09,30,20.0,0.2,6.0
2016-09-10,0,20.0,0.2,0.0
2016-09-11,18,20.0,0.2,3.6
2016-09-12,36,20.0,0.2,7.2
2016-09-13,24,20.0,0.2,4.800000000000001
2016-09-14,31,20.0,0.2,6.2
2016-09-15,91,20.0,0.2,18.2
2016-09-16,93,20.0,0.2,18.6
2016-09-17,0,20.0,0.2,0.0
2016-09-18,0,20.0,0.2,0.0
2016-09-19,35,20.0,0.2,7.0
2016-09-20,46,20.0,0.2,9.200000000000001
2016-09-21,34,20.0,0.2,6.800000000000001
2016-09-22,100,20.0,0.2,20.0
2016-09-23,35,20.0,0.2,7.0
2016-09-24,46,20.0,0.2,9.200000000000001
2016-09-25,0,20.0,0.2,0.0
2016-09-26,53,20.0,0.2,10.600000000000001
2016-09-27,32,20.0,0.2,6.4
2016-09-28,53,20.0,0.2,10.600000000000001
2016-09-29,46,20.0,0.2,9.200000000000001
2016-09-30,57,20.0,0.2,11.4
2016-10-01,0,18.0,0.18,0.0
2016-10-02,0,18.0,0.18,0.0
2016-10-03,0,18.0,0.18,0.0
2016-10-04,59,18.0,0.18,10.62
2016-10-05,42,18.0,0.18,7.56
2016-10-06,30,18.0,0.18,5.3999999999999995
2016-10-07,26,18.0,0.18,4.68
2016-10-08,0,18.0,0.18,0.0
2016-10-09,0,18.0,0.18,0.0
2016-10-10,0,18.0,0.18,0.0
2016-10-11,29,18.0,0.18,5.22
2016-10-12,22,18.0,0.18,3.96
2016-10-13,30,18.0,0.18,5.3999999999999995
2016-10-14,24,18.0,0.18,4.32
2016-10-15,0,18.0,0.18,0.0
2016-10-16,0,18.0,0.18,0.0
2016-10-17,20,18.0,0.18,3.5999999999999996
2016-10-18,100,18.0,0.18,18.0
2016-10-19,47,18.0,0.18,8.459999999999999
2016-10-20,27,18.0,0.18,4.859999999999999
2016-10-21,23,18.0,0.18,4.14
2016-10-22,0,18.0,0.18,0.0
2016-10-23,32,18.0,0.18,5.76
2016-10-24,0,18.0,0.18,0.0
2016-10-25,21,18.0,0.18,3.78
2016-10-26,47,18.0,0.18,8.459999999999999
2016-10-27,32,18.0,0.18,5.76
2016-10-28,0,18.0,0.18,0.0
2016-10-29,0,18.0,0.18,0.0
2016-10-30,0,18.0,0.18,0.0
2016-10-31,16,18.0,0.18,2.88
2016-11-01,19,17.0,0.17,3.2300000000000004
2016-11-02,43,17.0,0.17,7.3100000000000005
2016-11-03,0,17.0,0.17,0.0
2016-11-04,17,17.0,0.17,2.89
2016-11-05,60,17.0,0.17,10.200000000000001
2016-11-06,0,17.0,0.17,0.0
2016-11-07,33,17.0,0.17,5.61
2016-11-08,0,17.0,0.17,0.0
2016-11-09,46,17.0,0.17,7.82
2016-11-10,36,17.0,0.17,6.12
2016-11-11,55,17.0,0.17,9.350000000000001
2016-11-12,26,17.0,0.17,4.42
2016-11-13,0,17.0,0.17,0.0
2016-11-14,50,17.0,0.17,8.5
2016-11-15,33,17.0,0.17,5.61
2016-11-16,0,17.0,0.17,0.0
2016-11-17,0,17.0,0.17,0.0
2016-11-18,27,17.0,0.17,4.590000000000001
2016-11-19,0,17.0,0.17,0.0
2016-11-20,72,17.0,0.17,12.24
2016-11-21,35,17.0,0.17,5.95
2016-11-22,34,17.0,0.17,5.78
2016-11-23,100,17.0,0.17,17.0
2016-11-24,93,17.0,0.17,15.81
2016-11-25,22,17.0,0.17,3.74
2016-11-26,0,17.0,0.17,0.0
2016-11-27,19,17.0,0.17,3.2300000000000004
2016-11-28,22,17.0,0.17,3.74
2016-11-29,13,17.0,0.17,2.21
2016-11-30,0,17.0,0.17,0.0
2016-12-01,34,21.0,0.21,7.14
2016-12-02,30,21.0,0.21,6.3
2016-12-03,22,21.0,0.21,4.62
2016-12-04,0,21.0,0.21,0.0
2016-12-05,28,21.0,0.21,5.88
2016-12-06,30,21.0,0.21,6.3
2016-12-07,49,21.0,0.21,10.29
2016-12-08,48,21.0,0.21,10.08
2016-12-09,0,21.0,0.21,0.0
2016-12-10,0,21.0,0.21,0.0
2016-12-11,0,21.0,0.21,0.0
2016-12-12,45,21.0,0.21,9.45
2016-12-13,0,21.0,0.21,0.0
2016-12-14,34,21.0,0.21,7.14
2016-12-15,43,21.0,0.21,9.03
2016-12-16,0,21.0,0.21,0.0
2016-12-17,31,21.0,0.21,6.51
2016-12-18,35,21.0,0.21,7.35
2016-12-19,28,21.0,0.21,5.88
2016-12-20,41,21.0,0.21,8.61
2016-12-21,100,21.0,0.21,21.0
2016-12-22,0,21.0,0.21,0.0
2016-12-23,49,21.0,0.21,10.29
2016-12-24,0,21.0,0.21,0.0
2016-12-25,18,21.0,0.21,3.78
2016-12-26,14,21.0,0.21,2.94
2016-12-27,39,21.0,0.21,8.19
2016-12-28,56,21.0,0.21,11.76
