date,McDonald's Stock Price_unscaled,McDonald's Stock Price_monthly,scale,McDonald's Stock Price
2019-06-14,0,30.0,0.3,0.0
2019-06-15,0,30.0,0.3,0.0
2019-06-16,0,30.0,0.3,0.0
2019-06-17,62,30.0,0.3,18.599999999999998
2019-06-18,37,30.0,0.3,11.1
2019-06-19,37,30.0,0.3,11.1
2019-06-20,51,30.0,0.3,15.299999999999999
2019-06-21,26,30.0,0.3,7.8
2019-06-22,61,30.0,0.3,18.3
2019-06-23,0,30.0,0.3,0.0
2019-06-24,65,30.0,0.3,19.5
2019-06-25,36,30.0,0.3,10.799999999999999
2019-06-26,48,30.0,0.3,14.399999999999999
2019-06-27,0,30.0,0.3,0.0
2019-06-28,20,30.0,0.3,6.0
2019-06-29,0,30.0,0.3,0.0
2019-06-30,0,30.0,0.3,0.0
2019-07-01,39,25.0,0.25,9.75
2019-07-02,0,25.0,0.25,0.0
2019-07-03,51,25.0,0.25,12.75
2019-07-04,92,25.0,0.25,23.0
2019-07-05,0,25.0,0.25,0.0
2019-07-06,0,25.0,0.25,0.0
2019-07-07,47,25.0,0.25,11.75
2019-07-08,0,25.0,0.25,0.0
2019-07-09,0,25.0,0.25,0.0
2019-07-10,56,25.0,0.25,14.0
2019-07-11,42,25.0,0.25,10.5
2019-07-12,75,25.0,0.25,18.75
2019-07-13,39,25.0,0.25,9.75
2019-07-14,49,25.0,0.25,12.25
2019-07-15,78,25.0,0.25,19.5
2019-07-16,38,25.0,0.25,9.5
2019-07-17,0,25.0,0.25,0.0
2019-07-18,71,25.0,0.25,17.75
2019-07-19,0,25.0,0.25,0.0
2019-07-20,0,25.0,0.25,0.0
2019-07-21,0,25.0,0.25,0.0
2019-07-22,33,25.0,0.25,8.25
2019-07-23,35,25.0,0.25,8.75
2019-07-24,0,25.0,0.25,0.0
2019-07-25,0,25.0,0.25,0.0
2019-07-26,73,25.0,0.25,18.25
2019-07-27,100,25.0,0.25,25.0
2019-07-28,0,25.0,0.25,0.0
2019-07-29,37,25.0,0.25,9.25
2019-07-30,0,25.0,0.25,0.0
2019-07-31,84,25.0,0.25,21.0
2019-08-01,60,27.0,0.27,16.200000000000003
2019-08-02,0,27.0,0.27,0.0
2019-08-03,53,27.0,0.27,14.31
2019-08-04,0,27.0,0.27,0.0
2019-08-05,0,27.0,0.27,0.0
2019-08-06,0,27.0,0.27,0.0
2019-08-07,0,27.0,0.27,0.0
2019-08-08,0,27.0,0.27,0.0
2019-08-09,52,27.0,0.27,14.040000000000001
2019-08-10,0,27.0,0.27,0.0
2019-08-11,0,27.0,0.27,0.0
2019-08-12,53,27.0,0.27,14.31
2019-08-13,72,27.0,0.27,19.44
2019-08-14,0,27.0,0.27,0.0
2019-08-15,49,27.0,0.27,13.23
2019-08-16,82,27.0,0.27,22.14
2019-08-17,0,27.0,0.27,0.0
2019-08-18,0,27.0,0.27,0.0
2019-08-19,24,27.0,0.27,6.48
2019-08-20,44,27.0,0.27,11.88
2019-08-21,91,27.0,0.27,24.57
2019-08-22,0,27.0,0.27,0.0
2019-08-23,100,27.0,0.27,27.0
2019-08-24,0,27.0,0.27,0.0
2019-08-25,0,27.0,0.27,0.0
2019-08-26,0,27.0,0.27,0.0
2019-08-27,77,27.0,0.27,20.790000000000003
2019-08-28,50,27.0,0.27,13.5
2019-08-29,39,27.0,0.27,10.530000000000001
2019-08-30,39,27.0,0.27,10.530000000000001
2019-08-31,0,27.0,0.27,0.0
2019-09-01,0,34.0,0.34,0.0
2019-09-02,0,34.0,0.34,0.0
2019-09-03,53,34.0,0.34,18.02
2019-09-04,42,34.0,0.34,14.280000000000001
2019-09-05,54,34.0,0.34,18.360000000000003
2019-09-06,79,34.0,0.34,26.860000000000003
2019-09-07,59,34.0,0.34,20.060000000000002
2019-09-08,25,34.0,0.34,8.5
2019-09-09,54,34.0,0.34,18.360000000000003
2019-09-10,42,34.0,0.34,14.280000000000001
2019-09-11,66,34.0,0.34,22.44
2019-09-12,78,34.0,0.34,26.520000000000003
2019-09-13,28,34.0,0.34,9.520000000000001
2019-09-14,0,34.0,0.34,0.0
2019-09-15,0,34.0,0.34,0.0
2019-09-16,28,34.0,0.34,9.520000000000001
2019-09-17,61,34.0,0.34,20.740000000000002
2019-09-18,0,34.0,0.34,0.0
2019-09-19,78,34.0,0.34,26.520000000000003
2019-09-20,37,34.0,0.34,12.58
2019-09-21,80,34.0,0.34,27.200000000000003
2019-09-22,0,34.0,0.34,0.0
2019-09-23,0,34.0,0.34,0.0
2019-09-24,0,34.0,0.34,0.0
2019-09-25,76,34.0,0.34,25.840000000000003
2019-09-26,100,34.0,0.34,34.0
2019-09-27,20,34.0,0.34,6.800000000000001
2019-09-28,0,34.0,0.34,0.0
2019-09-29,0,34.0,0.34,0.0
2019-09-30,84,34.0,0.34,28.560000000000002
2019-10-01,21,33.0,0.33,6.930000000000001
2019-10-02,26,33.0,0.33,8.58
2019-10-03,38,33.0,0.33,12.540000000000001
2019-10-04,30,33.0,0.33,9.9
2019-10-05,0,33.0,0.33,0.0
2019-10-06,0,33.0,0.33,0.0
2019-10-07,0,33.0,0.33,0.0
2019-10-08,27,33.0,0.33,8.91
2019-10-09,92,33.0,0.33,30.360000000000003
2019-10-10,22,33.0,0.33,7.260000000000001
2019-10-11,20,33.0,0.33,6.6000000000000005
2019-10-12,0,33.0,0.33,0.0
2019-10-13,38,33.0,0.33,12.540000000000001
2019-10-14,13,33.0,0.33,4.29
2019-10-15,25,33.0,0.33,8.25
2019-10-16,0,33.0,0.33,0.0
2019-10-17,0,33.0,0.33,0.0
2019-10-18,0,33.0,0.33,0.0
2019-10-19,20,33.0,0.33,6.6000000000000005
2019-10-20,0,33.0,0.33,0.0
2019-10-21,44,33.0,0.33,14.520000000000001
2019-10-22,84,33.0,0.33,27.720000000000002
2019-10-23,19,33.0,0.33,6.2700000000000005
2019-10-24,47,33.0,0.33,15.510000000000002
2019-10-25,23,33.0,0.33,7.590000000000001
2019-10-26,0,33.0,0.33,0.0
2019-10-27,100,33.0,0.33,33.0
2019-10-28,51,33.0,0.33,16.830000000000002
2019-10-29,69,33.0,0.33,22.77
2019-10-30,44,33.0,0.33,14.520000000000001
2019-10-31,41,33.0,0.33,13.530000000000001
2019-11-01,31,41.0,0.41,12.709999999999999
2019-11-02,16,41.0,0.41,6.56
2019-11-03,21,41.0,0.41,8.61
2019-11-04,100,41.0,0.41,41.0
2019-11-05,67,41.0,0.41,27.47
2019-11-06,29,41.0,0.41,11.889999999999999
2019-11-07,35,41.0,0.41,14.35
2019-11-08,9,41.0,0.41,3.69
2019-11-09,0,41.0,0.41,0.0
2019-11-10,0,41.0,0.41,0.0
2019-11-11,25,41.0,0.41,10.25
2019-11-12,13,41.0,0.41,5.33
2019-11-13,31,41.0,0.41,12.709999999999999
2019-11-14,22,41.0,0.41,9.02
2019-11-15,31,41.0,0.41,12.709999999999999
2019-11-16,0,41.0,0.41,0.0
2019-11-17,0,41.0,0.41,0.0
2019-11-18,29,41.0,0.41,11.889999999999999
2019-11-19,43,41.0,0.41,17.63
2019-11-20,30,41.0,0.41,12.299999999999999
2019-11-21,17,41.0,0.41,6.97
2019-11-22,11,41.0,0.41,4.51
2019-11-23,22,41.0,0.41,9.02
2019-11-24,0,41.0,0.41,0.0
2019-11-25,32,41.0,0.41,13.12
2019-11-26,28,41.0,0.41,11.479999999999999
2019-11-27,40,41.0,0.41,16.4
2019-11-28,14,41.0,0.41,5.739999999999999
2019-11-29,13,41.0,0.41,5.33
2019-11-30,32,41.0,0.41,13.12
2019-12-01,0,31.0,0.31,0.0
2019-12-02,32,31.0,0.31,9.92
2019-12-03,49,31.0,0.31,15.19
2019-12-04,75,31.0,0.31,23.25
2019-12-05,79,31.0,0.31,24.49
2019-12-06,47,31.0,0.31,14.57
2019-12-07,0,31.0,0.31,0.0
2019-12-08,0,31.0,0.31,0.0
2019-12-09,0,31.0,0.31,0.0
2019-12-10,0,31.0,0.31,0.0
2019-12-11,70,31.0,0.31,21.7
2019-12-12,0,31.0,0.31,0.0
2019-12-13,0,31.0,0.31,0.0
2019-12-14,0,31.0,0.31,0.0
2019-12-15,0,31.0,0.31,0.0
2019-12-16,45,31.0,0.31,13.95
2019-12-17,53,31.0,0.31,16.43
2019-12-18,55,31.0,0.31,17.05
2019-12-19,21,31.0,0.31,6.51
2019-12-20,47,31.0,0.31,14.57
2019-12-21,100,31.0,0.31,31.0
2019-12-22,0,31.0,0.31,0.0
2019-12-23,39,31.0,0.31,12.09
2019-12-24,61,31.0,0.31,18.91
2019-12-25,0,31.0,0.31,0.0
2019-12-26,71,31.0,0.31,22.01
2019-12-27,25,31.0,0.31,7.75
2019-12-28,68,31.0,0.31,21.08
2019-12-29,38,31.0,0.31,11.78
2019-12-30,24,31.0,0.31,7.4399999999999995
2019-12-31,48,31.0,0.31,14.879999999999999
2020-01-01,0,33.0,0.33,0.0
2020-01-02,36,33.0,0.33,11.88
2020-01-03,47,33.0,0.33,15.510000000000002
2020-01-04,38,33.0,0.33,12.540000000000001
2020-01-05,17,33.0,0.33,5.61
2020-01-06,72,33.0,0.33,23.76
2020-01-07,29,33.0,0.33,9.57
2020-01-08,32,33.0,0.33,10.56
2020-01-09,0,33.0,0.33,0.0
2020-01-10,47,33.0,0.33,15.510000000000002
2020-01-11,0,33.0,0.33,0.0
2020-01-12,0,33.0,0.33,0.0
2020-01-13,46,33.0,0.33,15.180000000000001
2020-01-14,25,33.0,0.33,8.25
2020-01-15,43,33.0,0.33,14.190000000000001
2020-01-16,60,33.0,0.33,19.8
2020-01-17,39,33.0,0.33,12.870000000000001
2020-01-18,40,33.0,0.33,13.200000000000001
2020-01-19,34,33.0,0.33,11.22
2020-01-20,16,33.0,0.33,5.28
2020-01-21,36,33.0,0.33,11.88
2020-01-22,51,33.0,0.33,16.830000000000002
2020-01-23,72,33.0,0.33,23.76
2020-01-24,20,33.0,0.33,6.6000000000000005
2020-01-25,0,33.0,0.33,0.0
2020-01-26,0,33.0,0.33,0.0
2020-01-27,100,33.0,0.33,33.0
2020-01-28,0,33.0,0.33,0.0
2020-01-29,50,33.0,0.33,16.5
2020-01-30,83,33.0,0.33,27.39
2020-01-31,49,33.0,0.33,16.17
2020-02-01,16,44.0,0.44,7.04
2020-02-02,36,44.0,0.44,15.84
2020-02-03,40,44.0,0.44,17.6
2020-02-04,49,44.0,0.44,21.56
2020-02-05,44,44.0,0.44,19.36
2020-02-06,0,44.0,0.44,0.0
2020-02-07,50,44.0,0.44,22.0
2020-02-08,47,44.0,0.44,20.68
2020-02-09,20,44.0,0.44,8.8
2020-02-10,25,44.0,0.44,11.0
2020-02-11,81,44.0,0.44,35.64
2020-02-12,45,44.0,0.44,19.8
2020-02-13,0,44.0,0.44,0.0
2020-02-14,48,44.0,0.44,21.12
2020-02-15,0,44.0,0.44,0.0
2020-02-16,0,44.0,0.44,0.0
2020-02-17,18,44.0,0.44,7.92
2020-02-18,47,44.0,0.44,20.68
2020-02-19,44,44.0,0.44,19.36
2020-02-20,51,44.0,0.44,22.44
2020-02-21,27,44.0,0.44,11.88
2020-02-22,27,44.0,0.44,11.88
2020-02-23,31,44.0,0.44,13.64
2020-02-24,34,44.0,0.44,14.96
2020-02-25,50,44.0,0.44,22.0
2020-02-26,70,44.0,0.44,30.8
2020-02-27,48,44.0,0.44,21.12
2020-02-28,100,44.0,0.44,44.0
2020-02-29,34,44.0,0.44,14.96
2020-03-01,0,100.0,1.0,0.0
2020-03-02,36,100.0,1.0,36.0
2020-03-03,49,100.0,1.0,49.0
2020-03-04,29,100.0,1.0,29.0
2020-03-05,26,100.0,1.0,26.0
2020-03-06,35,100.0,1.0,35.0
2020-03-07,13,100.0,1.0,13.0
2020-03-08,10,100.0,1.0,10.0
2020-03-09,43,100.0,1.0,43.0
2020-03-10,40,100.0,1.0,40.0
2020-03-11,20,100.0,1.0,20.0
2020-03-12,47,100.0,1.0,47.0
2020-03-13,57,100.0,1.0,57.0
2020-03-14,18,100.0,1.0,18.0
2020-03-15,12,100.0,1.0,12.0
2020-03-16,55,100.0,1.0,55.0
2020-03-17,72,100.0,1.0,72.0
2020-03-18,100,100.0,1.0,100.0
2020-03-19,74,100.0,1.0,74.0
2020-03-20,70,100.0,1.0,70.0
2020-03-21,55,100.0,1.0,55.0
2020-03-22,37,100.0,1.0,37.0
2020-03-23,68,100.0,1.0,68.0
2020-03-24,74,100.0,1.0,74.0
2020-03-25,71,100.0,1.0,71.0
2020-03-26,51,100.0,1.0,51.0
2020-03-27,84,100.0,1.0,84.0
2020-03-28,0,100.0,1.0,0.0
2020-03-29,44,100.0,1.0,44.0
2020-03-30,41,100.0,1.0,41.0
2020-03-31,48,100.0,1.0,48.0
2020-04-01,65,73.0,0.73,47.449999999999996
2020-04-02,83,73.0,0.73,60.589999999999996
2020-04-03,89,73.0,0.73,64.97
2020-04-04,42,73.0,0.73,30.66
2020-04-05,0,73.0,0.73,0.0
2020-04-06,63,73.0,0.73,45.99
2020-04-07,44,73.0,0.73,32.12
2020-04-08,92,73.0,0.73,67.16
2020-04-09,93,73.0,0.73,67.89
2020-04-10,44,73.0,0.73,32.12
2020-04-11,11,73.0,0.73,8.03
2020-04-12,25,73.0,0.73,18.25
2020-04-13,71,73.0,0.73,51.83
2020-04-14,65,73.0,0.73,47.449999999999996
2020-04-15,63,73.0,0.73,45.99
2020-04-16,24,73.0,0.73,17.52
2020-04-17,90,73.0,0.73,65.7
2020-04-18,22,73.0,0.73,16.06
2020-04-19,45,73.0,0.73,32.85
2020-04-20,47,73.0,0.73,34.31
2020-04-21,100,73.0,0.73,73.0
2020-04-22,49,73.0,0.73,35.769999999999996
2020-04-23,38,73.0,0.73,27.74
2020-04-24,62,73.0,0.73,45.26
2020-04-25,15,73.0,0.73,10.95
2020-04-26,28,73.0,0.73,20.439999999999998
2020-04-27,26,73.0,0.73,18.98
2020-04-28,63,73.0,0.73,45.99
2020-04-29,80,73.0,0.73,58.4
2020-04-30,73,73.0,0.73,53.29
2020-05-01,67,48.0,0.48,32.16
2020-05-02,15,48.0,0.48,7.199999999999999
2020-05-03,0,48.0,0.48,0.0
2020-05-04,57,48.0,0.48,27.36
2020-05-05,87,48.0,0.48,41.76
2020-05-06,100,48.0,0.48,48.0
2020-05-07,86,48.0,0.48,41.28
2020-05-08,37,48.0,0.48,17.759999999999998
2020-05-09,20,48.0,0.48,9.6
2020-05-10,22,48.0,0.48,10.559999999999999
2020-05-11,59,48.0,0.48,28.32
2020-05-12,85,48.0,0.48,40.8
2020-05-13,48,48.0,0.48,23.04
2020-05-14,44,48.0,0.48,21.119999999999997
2020-05-15,84,48.0,0.48,40.32
2020-05-16,20,48.0,0.48,9.6
2020-05-17,0,48.0,0.48,0.0
2020-05-18,65,48.0,0.48,31.2
2020-05-19,63,48.0,0.48,30.24
2020-05-20,81,48.0,0.48,38.879999999999995
2020-05-21,61,48.0,0.48,29.279999999999998
2020-05-22,37,48.0,0.48,17.759999999999998
2020-05-23,0,48.0,0.48,0.0
2020-05-24,0,48.0,0.48,0.0
2020-05-25,0,48.0,0.48,0.0
2020-05-26,76,48.0,0.48,36.48
2020-05-27,72,48.0,0.48,34.56
2020-05-28,56,48.0,0.48,26.88
2020-05-29,46,48.0,0.48,22.08
2020-05-30,0,48.0,0.48,0.0
2020-05-31,0,48.0,0.48,0.0
2020-06-01,25,37.0,0.37,9.25
2020-06-02,40,37.0,0.37,14.8
2020-06-03,52,37.0,0.37,19.24
2020-06-04,55,37.0,0.37,20.35
2020-06-05,68,37.0,0.37,25.16
2020-06-06,26,37.0,0.37,9.62
2020-06-07,0,37.0,0.37,0.0
2020-06-08,52,37.0,0.37,19.24
2020-06-09,53,37.0,0.37,19.61
2020-06-10,48,37.0,0.37,17.759999999999998
2020-06-11,89,37.0,0.37,32.93
2020-06-12,20,37.0,0.37,7.4
2020-06-13,33,37.0,0.37,12.209999999999999
2020-06-14,36,37.0,0.37,13.32
2020-06-15,0,37.0,0.37,0.0
2020-06-16,68,37.0,0.37,25.16
2020-06-17,70,37.0,0.37,25.9
2020-06-18,29,37.0,0.37,10.73
2020-06-19,100,37.0,0.37,37.0
2020-06-20,0,37.0,0.37,0.0
2020-06-21,0,37.0,0.37,0.0
2020-06-22,0,37.0,0.37,0.0
2020-06-23,57,37.0,0.37,21.09
2020-06-24,53,37.0,0.37,19.61
2020-06-25,52,37.0,0.37,19.24
2020-06-26,38,37.0,0.37,14.06
2020-06-27,0,37.0,0.37,0.0
2020-06-28,20,37.0,0.37,7.4
2020-06-29,17,37.0,0.37,6.29
2020-06-30,0,37.0,0.37,0.0
2020-07-01,53,38.0,0.38,20.14
2020-07-02,58,38.0,0.38,22.04
2020-07-03,49,38.0,0.38,18.62
2020-07-04,0,38.0,0.38,0.0
2020-07-05,0,38.0,0.38,0.0
2020-07-06,29,38.0,0.38,11.02
2020-07-07,20,38.0,0.38,7.6
2020-07-08,45,38.0,0.38,17.1
2020-07-09,0,38.0,0.38,0.0
2020-07-10,21,38.0,0.38,7.98
2020-07-11,33,38.0,0.38,12.540000000000001
2020-07-12,36,38.0,0.38,13.68
2020-07-13,35,38.0,0.38,13.3
2020-07-14,50,38.0,0.38,19.0
2020-07-15,71,38.0,0.38,26.98
2020-07-16,48,38.0,0.38,18.240000000000002
2020-07-17,100,38.0,0.38,38.0
2020-07-18,59,38.0,0.38,22.42
2020-07-19,0,38.0,0.38,0.0
2020-07-20,0,38.0,0.38,0.0
2020-07-21,63,38.0,0.38,23.94
2020-07-22,51,38.0,0.38,19.38
2020-07-23,0,38.0,0.38,0.0
2020-07-24,0,38.0,0.38,0.0
2020-07-25,0,38.0,0.38,0.0
2020-07-26,26,38.0,0.38,9.88
2020-07-27,83,38.0,0.38,31.54
2020-07-28,88,38.0,0.38,33.44
2020-07-29,75,38.0,0.38,28.5
2020-07-30,0,38.0,0.38,0.0
2020-07-31,78,38.0,0.38,29.64
2020-08-01,58,34.0,0.34,19.720000000000002
2020-08-02,38,34.0,0.34,12.920000000000002
2020-08-03,55,34.0,0.34,18.700000000000003
2020-08-04,43,34.0,0.34,14.620000000000001
2020-08-05,34,34.0,0.34,11.56
2020-08-06,29,34.0,0.34,9.860000000000001
2020-08-07,42,34.0,0.34,14.280000000000001
2020-08-08,0,34.0,0.34,0.0
2020-08-09,0,34.0,0.34,0.0
2020-08-10,18,34.0,0.34,6.12
2020-08-11,100,34.0,0.34,34.0
2020-08-12,57,34.0,0.34,19.380000000000003
2020-08-13,47,34.0,0.34,15.98
2020-08-14,16,34.0,0.34,5.44
2020-08-15,13,34.0,0.34,4.42
2020-08-16,20,34.0,0.34,6.800000000000001
2020-08-17,40,34.0,0.34,13.600000000000001
2020-08-18,30,34.0,0.34,10.200000000000001
2020-08-19,14,34.0,0.34,4.760000000000001
2020-08-20,37,34.0,0.34,12.58
2020-08-21,16,34.0,0.34,5.44
2020-08-22,14,34.0,0.34,4.760000000000001
2020-08-23,15,34.0,0.34,5.1000000000000005
2020-08-24,54,34.0,0.34,18.360000000000003
2020-08-25,34,34.0,0.34,11.56
2020-08-26,41,34.0,0.34,13.940000000000001
2020-08-27,25,34.0,0.34,8.5
2020-08-28,71,34.0,0.34,24.14
2020-08-29,30,34.0,0.34,10.200000000000001
2020-08-30,31,34.0,0.34,10.540000000000001
2020-08-31,38,34.0,0.34,12.920000000000002
2020-09-01,47,35.0,0.35,16.45
2020-09-02,81,35.0,0.35,28.349999999999998
2020-09-03,50,35.0,0.35,17.5
2020-09-04,94,35.0,0.35,32.9
2020-09-05,0,35.0,0.35,0.0
2020-09-06,0,35.0,0.35,0.0
2020-09-07,0,35.0,0.35,0.0
2020-09-08,81,35.0,0.35,28.349999999999998
2020-09-09,78,35.0,0.35,27.299999999999997
2020-09-10,35,35.0,0.35,12.25
2020-09-11,83,35.0,0.35,29.049999999999997
2020-09-12,0,35.0,0.35,0.0
2020-09-13,0,35.0,0.35,0.0
2020-09-14,56,35.0,0.35,19.599999999999998
2020-09-15,34,35.0,0.35,11.899999999999999
2020-09-16,42,35.0,0.35,14.7
2020-09-17,45,35.0,0.35,15.749999999999998
2020-09-18,56,35.0,0.35,19.599999999999998
2020-09-19,0,35.0,0.35,0.0
2020-09-20,65,35.0,0.35,22.75
2020-09-21,54,35.0,0.35,18.9
2020-09-22,93,35.0,0.35,32.55
2020-09-23,100,35.0,0.35,35.0
2020-09-24,84,35.0,0.35,29.4
2020-09-25,89,35.0,0.35,31.15
2020-09-26,0,35.0,0.35,0.0
2020-09-27,35,35.0,0.35,12.25
2020-09-28,32,35.0,0.35,11.2
2020-09-29,59,35.0,0.35,20.65
2020-09-30,0,35.0,0.35,0.0
2020-10-01,100,30.0,0.3,30.0
2020-10-02,26,30.0,0.3,7.8
2020-10-03,21,30.0,0.3,6.3
2020-10-04,16,30.0,0.3,4.8
2020-10-05,0,30.0,0.3,0.0
2020-10-06,38,30.0,0.3,11.4
2020-10-07,38,30.0,0.3,11.4
2020-10-08,48,30.0,0.3,14.399999999999999
2020-10-09,51,30.0,0.3,15.299999999999999
2020-10-10,61,30.0,0.3,18.3
2020-10-11,0,30.0,0.3,0.0
2020-10-12,25,30.0,0.3,7.5
2020-10-13,39,30.0,0.3,11.7
2020-10-14,46,30.0,0.3,13.799999999999999
2020-10-15,53,30.0,0.3,15.899999999999999
2020-10-16,68,30.0,0.3,20.4
2020-10-17,0,30.0,0.3,0.0
2020-10-18,0,30.0,0.3,0.0
2020-10-19,49,30.0,0.3,14.7
2020-10-20,62,30.0,0.3,18.599999999999998
2020-10-21,29,30.0,0.3,8.7
2020-10-22,0,30.0,0.3,0.0
2020-10-23,0,30.0,0.3,0.0
2020-10-24,29,30.0,0.3,8.7
2020-10-25,0,30.0,0.3,0.0
2020-10-26,42,30.0,0.3,12.6
2020-10-27,85,30.0,0.3,25.5
2020-10-28,49,30.0,0.3,14.7
2020-10-29,36,30.0,0.3,10.799999999999999
2020-10-30,52,30.0,0.3,15.6
2020-10-31,0,30.0,0.3,0.0
2020-11-01,0,36.0,0.36,0.0
2020-11-02,51,36.0,0.36,18.36
2020-11-03,47,36.0,0.36,16.919999999999998
2020-11-04,38,36.0,0.36,13.68
2020-11-05,63,36.0,0.36,22.68
2020-11-06,37,36.0,0.36,13.32
2020-11-07,21,36.0,0.36,7.56
2020-11-08,0,36.0,0.36,0.0
2020-11-09,98,36.0,0.36,35.28
2020-11-10,64,36.0,0.36,23.04
2020-11-11,0,36.0,0.36,0.0
2020-11-12,56,36.0,0.36,20.16
2020-11-13,30,36.0,0.36,10.799999999999999
2020-11-14,27,36.0,0.36,9.719999999999999
2020-11-15,0,36.0,0.36,0.0
2020-11-16,100,36.0,0.36,36.0
2020-11-17,54,36.0,0.36,19.439999999999998
2020-11-18,86,36.0,0.36,30.959999999999997
2020-11-19,35,36.0,0.36,12.6
2020-11-20,48,36.0,0.36,17.28
2020-11-21,33,36.0,0.36,11.879999999999999
2020-11-22,0,36.0,0.36,0.0
2020-11-23,41,36.0,0.36,14.76
2020-11-24,83,36.0,0.36,29.88
2020-11-25,81,36.0,0.36,29.16
2020-11-26,24,36.0,0.36,8.64
2020-11-27,0,36.0,0.36,0.0
2020-11-28,29,36.0,0.36,10.44
2020-11-29,43,36.0,0.36,15.479999999999999
2020-11-30,51,36.0,0.36,18.36
2020-12-01,42,34.0,0.34,14.280000000000001
2020-12-02,76,34.0,0.34,25.840000000000003
2020-12-03,42,34.0,0.34,14.280000000000001
2020-12-04,0,34.0,0.34,0.0
2020-12-05,46,34.0,0.34,15.64
2020-12-06,61,34.0,0.34,20.740000000000002
2020-12-07,59,34.0,0.34,20.060000000000002
2020-12-08,38,34.0,0.34,12.920000000000002
2020-12-09,54,34.0,0.34,18.360000000000003
2020-12-10,67,34.0,0.34,22.78
2020-12-11,28,34.0,0.34,9.520000000000001
2020-12-12,0,34.0,0.34,0.0
2020-12-13,48,34.0,0.34,16.32
2020-12-14,42,34.0,0.34,14.280000000000001
2020-12-15,71,34.0,0.34,24.14
2020-12-16,36,34.0,0.34,12.24
2020-12-17,36,34.0,0.34,12.24
2020-12-18,66,34.0,0.34,22.44
2020-12-19,60,34.0,0.34,20.400000000000002
2020-12-20,26,34.0,0.34,8.84
2020-12-21,29,34.0,0.34,9.860000000000001
2020-12-22,42,34.0,0.34,14.280000000000001
2020-12-23,79,34.0,0.34,26.860000000000003
2020-12-24,55,34.0,0.34,18.700000000000003
2020-12-25,0,34.0,0.34,0.0
2020-12-26,0,34.0,0.34,0.0
2020-12-27,100,34.0,0.34,34.0
2020-12-28,36,34.0,0.34,12.24
2020-12-29,0,34.0,0.34,0.0
2020-12-30,44,34.0,0.34,14.96
2020-12-31,58,34.0,0.34,19.720000000000002
2021-01-01,0,37.0,0.37,0.0
2021-01-02,0,37.0,0.37,0.0
2021-01-03,19,37.0,0.37,7.03
2021-01-04,89,37.0,0.37,32.93
2021-01-05,20,37.0,0.37,7.4
2021-01-06,38,37.0,0.37,14.06
2021-01-07,28,37.0,0.37,10.36
2021-01-08,16,37.0,0.37,5.92
2021-01-09,0,37.0,0.37,0.0
2021-01-10,0,37.0,0.37,0.0
2021-01-11,49,37.0,0.37,18.13
2021-01-12,0,37.0,0.37,0.0
2021-01-13,0,37.0,0.37,0.0
2021-01-14,29,37.0,0.37,10.73
2021-01-15,0,37.0,0.37,0.0
2021-01-16,0,37.0,0.37,0.0
2021-01-17,35,37.0,0.37,12.95
2021-01-18,0,37.0,0.37,0.0
2021-01-19,0,37.0,0.37,0.0
2021-01-20,69,37.0,0.37,25.53
2021-01-21,15,37.0,0.37,5.55
2021-01-22,31,37.0,0.37,11.47
2021-01-23,0,37.0,0.37,0.0
2021-01-24,0,37.0,0.37,0.0
2021-01-25,22,37.0,0.37,8.14
2021-01-26,75,37.0,0.37,27.75
2021-01-27,54,37.0,0.37,19.98
2021-01-28,98,37.0,0.37,36.26
2021-01-29,100,37.0,0.37,37.0
2021-01-30,54,37.0,0.37,19.98
2021-01-31,71,37.0,0.37,26.27
2021-02-01,100,39.0,0.39,39.0
2021-02-02,37,39.0,0.39,14.43
2021-02-03,70,39.0,0.39,27.3
2021-02-04,53,39.0,0.39,20.67
2021-02-05,39,39.0,0.39,15.21
2021-02-06,0,39.0,0.39,0.0
2021-02-07,28,39.0,0.39,10.92
2021-02-08,38,39.0,0.39,14.82
2021-02-09,26,39.0,0.39,10.14
2021-02-10,0,39.0,0.39,0.0
2021-02-11,19,39.0,0.39,7.41
2021-02-12,56,39.0,0.39,21.84
2021-02-13,23,39.0,0.39,8.97
2021-02-14,23,39.0,0.39,8.97
2021-02-15,0,39.0,0.39,0.0
2021-02-16,33,39.0,0.39,12.870000000000001
2021-02-17,21,39.0,0.39,8.19
2021-02-18,0,39.0,0.39,0.0
2021-02-19,46,39.0,0.39,17.94
2021-02-20,0,39.0,0.39,0.0
2021-02-21,16,39.0,0.39,6.24
2021-02-22,49,39.0,0.39,19.11
2021-02-23,53,39.0,0.39,20.67
2021-02-24,70,39.0,0.39,27.3
2021-02-25,46,39.0,0.39,17.94
2021-02-26,0,39.0,0.39,0.0
2021-02-27,0,39.0,0.39,0.0
2021-02-28,0,39.0,0.39,0.0
2021-03-01,23,38.0,0.38,8.74
2021-03-02,62,38.0,0.38,23.56
2021-03-03,28,38.0,0.38,10.64
2021-03-04,25,38.0,0.38,9.5
2021-03-05,53,38.0,0.38,20.14
2021-03-06,57,38.0,0.38,21.66
2021-03-07,21,38.0,0.38,7.98
2021-03-08,37,38.0,0.38,14.06
2021-03-09,23,38.0,0.38,8.74
2021-03-10,16,38.0,0.38,6.08
2021-03-11,66,38.0,0.38,25.080000000000002
2021-03-12,0,38.0,0.38,0.0
2021-03-13,29,38.0,0.38,11.02
