date,Home Depot Stock Price
2019-09-29,8.64
2019-09-30,19.08
2019-10-01,23.76
2019-10-02,13.2
2019-10-03,9.57
2019-10-04,13.86
2019-10-05,8.25
2019-10-06,0.0
2019-10-07,11.88
2019-10-08,13.86
2019-10-09,21.78
2019-10-10,17.490000000000002
2019-10-11,25.74
2019-10-12,5.61
2019-10-13,9.57
2019-10-14,33.0
2019-10-15,19.8
2019-10-16,21.12
2019-10-17,17.490000000000002
2019-10-18,29.040000000000003
2019-10-19,5.61
2019-10-20,9.24
2019-10-21,19.47
2019-10-22,17.82
2019-10-23,21.78
2019-10-24,14.52
2019-10-25,9.57
2019-10-26,0.0
2019-10-27,19.47
2019-10-28,19.14
2019-10-29,12.87
2019-10-30,25.08
2019-10-31,15.18
2019-11-01,15.96
2019-11-02,18.24
2019-11-03,6.46
2019-11-04,14.06
2019-11-05,15.58
2019-11-06,15.58
2019-11-07,20.52
2019-11-08,20.9
2019-11-09,9.12
2019-11-10,10.64
2019-11-11,9.5
2019-11-12,15.58
2019-11-13,18.62
2019-11-14,9.5
2019-11-15,17.1
2019-11-16,5.32
2019-11-17,5.7
2019-11-18,13.3
2019-11-19,38.0
2019-11-20,27.74
2019-11-21,20.52
2019-11-22,21.66
2019-11-23,0.0
2019-11-24,5.32
2019-11-25,26.98
2019-11-26,21.66
2019-11-27,18.62
2019-11-28,11.4
2019-11-29,18.24
2019-11-30,5.7
2019-12-01,11.22
2019-12-02,26.180000000000003
2019-12-03,32.64
2019-12-04,30.94
2019-12-05,18.02
2019-12-06,34.0
2019-12-07,12.58
2019-12-08,12.24
2019-12-09,7.82
2019-12-10,20.4
2019-12-11,25.840000000000003
2019-12-12,32.300000000000004
2019-12-13,33.32
2019-12-14,12.920000000000002
2019-12-15,4.760000000000001
2019-12-16,24.14
2019-12-17,30.26
2019-12-18,18.700000000000003
2019-12-19,30.26
2019-12-20,27.880000000000003
2019-12-21,7.82
2019-12-22,11.56
2019-12-23,20.06
2019-12-24,9.52
2019-12-25,11.56
2019-12-26,19.380000000000003
2019-12-27,23.12
2019-12-28,10.2
2019-12-29,0.0
2019-12-30,23.46
2019-12-31,27.200000000000003
2020-01-01,8.75
2020-01-02,30.8
2020-01-03,19.6
2020-01-04,12.95
2020-01-05,5.25
2020-01-06,17.15
2020-01-07,18.55
2020-01-08,28.7
2020-01-09,21.35
2020-01-10,22.75
2020-01-11,11.55
2020-01-12,11.9
2020-01-13,27.3
2020-01-14,35.0
2020-01-15,15.749999999999998
2020-01-16,28.0
2020-01-17,23.45
2020-01-18,22.4
2020-01-19,5.6
2020-01-20,12.25
2020-01-21,19.6
2020-01-22,28.7
2020-01-23,24.85
2020-01-24,20.65
2020-01-25,8.049999999999999
2020-01-26,0.0
2020-01-27,16.099999999999998
2020-01-28,21.0
2020-01-29,29.4
2020-01-30,23.45
2020-01-31,22.4
2020-02-01,9.87
2020-02-02,5.17
2020-02-03,14.1
2020-02-04,15.04
2020-02-05,26.79
2020-02-06,29.14
2020-02-07,12.69
2020-02-08,3.29
2020-02-09,3.76
2020-02-10,22.56
2020-02-11,25.38
2020-02-12,24.44
2020-02-13,21.62
2020-02-14,30.08
2020-02-15,7.989999999999999
2020-02-16,4.23
2020-02-17,9.87
2020-02-18,26.32
2020-02-19,20.21
2020-02-20,18.33
2020-02-21,20.68
2020-02-22,6.58
2020-02-23,11.75
2020-02-24,15.04
2020-02-25,36.19
2020-02-26,29.61
2020-02-27,31.49
2020-02-28,47.0
2020-02-29,17.39
2020-03-01,10.0
2020-03-02,38.0
2020-03-03,31.0
2020-03-04,46.0
2020-03-05,50.0
2020-03-06,39.0
2020-03-07,12.0
2020-03-08,14.0
2020-03-09,46.0
2020-03-10,61.0
2020-03-11,49.0
2020-03-12,71.0
2020-03-13,68.0
2020-03-14,21.0
2020-03-15,17.0
2020-03-16,77.0
2020-03-17,86.0
2020-03-18,96.0
2020-03-19,89.0
2020-03-20,75.0
2020-03-21,43.0
2020-03-22,30.0
2020-03-23,76.0
2020-03-24,100.0
2020-03-25,93.0
2020-03-26,75.0
2020-03-27,84.0
2020-03-28,45.0
2020-03-29,39.0
2020-03-30,68.0
2020-03-31,70.0
2020-04-01,74.69
2020-04-02,67.76
2020-04-03,55.44
2020-04-04,27.72
2020-04-05,13.86
2020-04-06,74.69
2020-04-07,66.22
2020-04-08,71.61
2020-04-09,58.52
2020-04-10,33.88
2020-04-11,29.26
2020-04-12,17.71
2020-04-13,46.2
2020-04-14,72.38
2020-04-15,46.2
2020-04-16,56.98
2020-04-17,77.0
2020-04-18,24.64
2020-04-19,10.78
2020-04-20,49.28
2020-04-21,50.05
2020-04-22,45.43
2020-04-23,48.51
2020-04-24,26.18
2020-04-25,24.64
2020-04-26,17.71
2020-04-27,56.21
2020-04-28,43.89
2020-04-29,61.6
2020-04-30,67.76
2020-05-01,41.48
2020-05-02,23.12
2020-05-03,26.520000000000003
2020-05-04,28.56
2020-05-05,53.040000000000006
2020-05-06,47.6
2020-05-07,47.6
2020-05-08,42.16
2020-05-09,14.96
2020-05-10,21.76
2020-05-11,40.8
2020-05-12,32.64
2020-05-13,51.00000000000001
2020-05-14,46.24
2020-05-15,42.84
2020-05-16,14.96
2020-05-17,12.920000000000002
2020-05-18,57.8
2020-05-19,68.0
2020-05-20,61.2
2020-05-21,44.2
2020-05-22,42.16
2020-05-23,6.800000000000001
2020-05-24,0.0
2020-05-25,17.0
2020-05-26,42.16
2020-05-27,52.36000000000001
2020-05-28,42.16
2020-05-29,37.400000000000006
2020-05-30,23.8
2020-05-31,12.24
2020-06-01,40.32
2020-06-02,49.92
2020-06-03,52.48
2020-06-04,33.28
2020-06-05,49.28
2020-06-06,21.76
2020-06-07,32.0
2020-06-08,64.0
2020-06-09,62.72
2020-06-10,44.8
2020-06-11,46.08
2020-06-12,58.24
2020-06-13,17.92
2020-06-14,16.64
2020-06-15,42.88
2020-06-16,58.24
2020-06-17,37.76
2020-06-18,35.2
2020-06-19,53.120000000000005
2020-06-20,8.32
2020-06-21,7.68
2020-06-22,46.72
2020-06-23,50.56
2020-06-24,38.4
2020-06-25,50.56
2020-06-26,42.88
2020-06-27,19.2
2020-06-28,21.12
2020-06-29,28.8
2020-06-30,46.08
2020-07-01,37.400000000000006
2020-07-02,42.35
2020-07-03,26.4
2020-07-04,17.6
2020-07-05,3.850000000000001
2020-07-06,41.25
2020-07-07,38.5
2020-07-08,29.700000000000003
2020-07-09,40.7
2020-07-10,22.0
2020-07-11,19.25
2020-07-12,0.0
2020-07-13,39.05
2020-07-14,35.2
2020-07-15,55.00000000000001
2020-07-16,36.3
2020-07-17,37.400000000000006
2020-07-18,9.35
2020-07-19,25.3
2020-07-20,34.650000000000006
2020-07-21,30.800000000000004
2020-07-22,46.2
2020-07-23,43.45
2020-07-24,27.500000000000004
2020-07-25,39.6
2020-07-26,9.9
2020-07-27,39.05
2020-07-28,40.7
2020-07-29,33.550000000000004
2020-07-30,47.85
2020-07-31,34.650000000000006
2020-08-01,21.7
2020-08-02,12.4
2020-08-03,54.56
2020-08-04,49.6
2020-08-05,57.66
2020-08-06,39.06
2020-08-07,45.26
2020-08-08,13.02
2020-08-09,8.06
2020-08-10,40.3
2020-08-11,40.92
2020-08-12,50.22
2020-08-13,44.02
2020-08-14,45.88
2020-08-15,25.42
2020-08-16,21.7
2020-08-17,49.6
2020-08-18,62.0
2020-08-19,62.0
2020-08-20,45.88
2020-08-21,45.26
2020-08-22,27.9
2020-08-23,9.3
2020-08-24,42.78
2020-08-25,42.78
2020-08-26,45.88
2020-08-27,49.6
2020-08-28,46.5
2020-08-29,5.58
2020-08-30,14.26
2020-08-31,34.72
2020-09-01,45.9
2020-09-02,40.8
2020-09-03,44.37
2020-09-04,32.64
2020-09-05,17.85
2020-09-06,4.59
2020-09-07,15.3
2020-09-08,27.54
2020-09-09,37.74
2020-09-10,51.0
2020-09-11,32.64
2020-09-12,11.73
2020-09-13,12.24
2020-09-14,28.56
2020-09-15,34.68
2020-09-16,32.13
2020-09-17,24.99
2020-09-18,27.03
2020-09-19,12.24
2020-09-20,12.75
2020-09-21,28.05
2020-09-22,31.11
2020-09-23,34.68
2020-09-24,28.05
2020-09-25,16.830000000000002
2020-09-26,9.69
2020-09-27,11.73
2020-09-28,26.01
2020-09-29,22.95
2020-09-30,39.27
2020-10-01,24.51
2020-10-02,25.37
2020-10-03,9.03
2020-10-04,16.77
2020-10-05,25.8
2020-10-06,21.5
2020-10-07,29.24
2020-10-08,43.0
2020-10-09,39.99
2020-10-10,25.37
2020-10-11,7.74
2020-10-12,34.83
2020-10-13,27.09
2020-10-14,22.36
2020-10-15,22.79
2020-10-16,27.52
2020-10-17,9.46
2020-10-18,6.02
2020-10-19,33.54
2020-10-20,24.94
2020-10-21,34.4
2020-10-22,27.09
2020-10-23,24.08
2020-10-24,19.78
2020-10-25,17.2
2020-10-26,39.13
2020-10-27,17.2
2020-10-28,34.4
2020-10-29,29.24
2020-10-30,17.2
2020-10-31,5.59
2020-11-01,4.68
2020-11-02,32.76
2020-11-03,35.88
2020-11-04,23.4
2020-11-05,24.96
2020-11-06,22.880000000000003
2020-11-07,6.24
2020-11-08,7.28
2020-11-09,40.04
2020-11-10,37.44
2020-11-11,24.96
2020-11-12,26.52
2020-11-13,30.68
2020-11-14,11.44
2020-11-15,9.36
2020-11-16,39.0
2020-11-17,31.200000000000003
2020-11-18,39.52
2020-11-19,32.24
2020-11-20,31.200000000000003
2020-11-21,9.88
2020-11-22,8.32
2020-11-23,35.88
2020-11-24,52.0
2020-11-25,32.76
2020-11-26,9.88
2020-11-27,30.68
2020-11-28,9.88
2020-11-29,12.48
2020-11-30,23.92
2020-12-01,34.309999999999995
2020-12-02,35.25
2020-12-03,29.14
2020-12-04,41.36
2020-12-05,15.04
2020-12-06,7.05
2020-12-07,31.02
2020-12-08,38.54
2020-12-09,43.71
2020-12-10,47.0
2020-12-11,20.21
2020-12-12,3.29
2020-12-13,0.0
2020-12-14,34.78
2020-12-15,25.85
2020-12-16,18.33
2020-12-17,34.78
2020-12-18,31.02
2020-12-19,14.57
2020-12-20,16.919999999999998
2020-12-21,24.91
2020-12-22,29.14
2020-12-23,41.83
2020-12-24,17.39
2020-12-25,20.21
2020-12-26,10.81
2020-12-27,7.52
2020-12-28,31.96
2020-12-29,9.87
2020-12-30,29.14
2020-12-31,34.309999999999995
2021-01-01,16.32
2021-01-02,17.759999999999998
2021-01-03,4.8
2021-01-04,27.36
2021-01-05,15.84
2021-01-06,30.24
2021-01-07,36.0
2021-01-08,16.32
2021-01-09,16.8
2021-01-10,7.199999999999999
2021-01-11,24.48
2021-01-12,40.32
2021-01-13,31.2
2021-01-14,33.6
2021-01-15,37.44
2021-01-16,21.6
2021-01-17,12.0
2021-01-18,13.92
2021-01-19,25.44
2021-01-20,37.44
2021-01-21,48.0
2021-01-22,36.0
2021-01-23,16.8
2021-01-24,7.68
2021-01-25,25.44
2021-01-26,36.48
2021-01-27,42.72
2021-01-28,44.64
2021-01-29,31.68
2021-01-30,21.6
2021-01-31,12.48
2021-02-01,37.52
2021-02-02,35.84
2021-02-03,43.68000000000001
2021-02-04,33.6
2021-02-05,38.080000000000005
2021-02-06,21.840000000000003
2021-02-07,0.0
2021-02-08,34.720000000000006
2021-02-09,28.56
2021-02-10,27.44
2021-02-11,28.000000000000004
2021-02-12,25.76
2021-02-13,19.6
2021-02-14,12.88
2021-02-15,11.760000000000002
2021-02-16,24.64
2021-02-17,33.6
2021-02-18,18.48
2021-02-19,35.84
2021-02-20,12.88
2021-02-21,10.080000000000002
2021-02-22,29.680000000000003
2021-02-23,42.00000000000001
2021-02-24,56.00000000000001
2021-02-25,34.160000000000004
2021-02-26,38.64
2021-02-27,14.000000000000002
2021-02-28,6.720000000000001
2021-03-01,35.84
2021-03-02,51.84
2021-03-03,39.04
2021-03-04,44.16
2021-03-05,42.88
2021-03-06,19.84
2021-03-07,10.88
2021-03-08,36.48
2021-03-09,50.56
2021-03-10,64.0
2021-03-11,51.2
2021-03-12,52.48
2021-03-13,14.72
2021-03-14,19.2
2021-03-15,41.6
2021-03-16,44.8
2021-03-17,54.4
2021-03-18,51.84
2021-03-19,40.32
2021-03-20,23.68
2021-03-21,18.56
2021-03-22,40.96
2021-03-23,55.68
2021-03-24,60.16
2021-03-25,58.88
2021-03-26,64.0
2021-03-27,18.56
2021-03-28,10.24
2021-03-29,53.76
2021-03-30,43.52
2021-03-31,54.4
2021-04-01,59.63
2021-04-02,27.47
2021-04-03,14.74
2021-04-04,14.74
2021-04-05,50.92
2021-04-06,45.56
2021-04-07,34.17
2021-04-08,50.92
2021-04-09,49.580000000000005
2021-04-10,18.09
2021-04-11,10.72
2021-04-12,46.900000000000006
2021-04-13,40.870000000000005
2021-04-14,46.23
2021-04-15,49.580000000000005
2021-04-16,50.25
2021-04-17,39.53
2021-04-18,14.07
2021-04-19,67.0
2021-04-20,39.53
2021-04-21,50.92
2021-04-22,34.17
2021-04-23,43.55
2021-04-24,13.4
2021-04-25,18.09
2021-04-26,42.88
2021-04-27,37.52
2021-04-28,33.5
2021-04-29,53.6
2021-04-30,32.830000000000005
2021-05-01,18.360000000000003
2021-05-02,13.6
2021-05-03,46.92
2021-05-04,51.68000000000001
2021-05-05,63.92
2021-05-06,49.64
2021-05-07,59.84
2021-05-08,21.08
2021-05-09,21.76
2021-05-10,38.760000000000005
2021-05-11,55.760000000000005
2021-05-12,66.64
2021-05-13,64.60000000000001
2021-05-14,62.56
2021-05-15,23.8
2021-05-16,12.24
2021-05-17,55.080000000000005
2021-05-18,68.0
2021-05-19,57.8
2021-05-20,48.96
2021-05-21,32.64
2021-05-22,7.48
2021-05-23,26.520000000000003
2021-05-24,38.080000000000005
2021-05-25,35.36
2021-05-26,46.24
2021-05-27,44.88
2021-05-28,59.84
2021-05-29,12.24
2021-05-30,16.32
2021-05-31,6.800000000000001
2021-06-01,33.480000000000004
2021-06-02,50.220000000000006
2021-06-03,37.260000000000005
2021-06-04,37.8
2021-06-05,12.96
2021-06-06,12.96
2021-06-07,34.56
2021-06-08,43.2
2021-06-09,23.76
2021-06-10,27.540000000000003
2021-06-11,25.380000000000003
2021-06-12,21.6
2021-06-13,4.32
2021-06-14,38.34
2021-06-15,18.36
2021-06-16,28.62
2021-06-17,29.160000000000004
2021-06-18,42.120000000000005
2021-06-19,11.88
2021-06-20,3.78
2021-06-21,34.56
2021-06-22,38.88
2021-06-23,21.6
2021-06-24,36.72
2021-06-25,21.06
2021-06-26,17.28
2021-06-27,6.48
2021-06-28,34.02
2021-06-29,54.0
2021-06-30,38.88
2021-07-01,36.0
2021-07-02,42.0
2021-07-03,14.5
2021-07-04,14.5
2021-07-05,21.5
2021-07-06,27.5
2021-07-07,36.5
2021-07-08,36.0
2021-07-09,36.0
2021-07-10,14.5
2021-07-11,8.0
2021-07-12,24.5
2021-07-13,26.0
2021-07-14,29.0
2021-07-15,41.0
2021-07-16,42.0
2021-07-17,10.5
2021-07-18,6.5
2021-07-19,35.0
2021-07-20,24.5
2021-07-21,44.0
2021-07-22,41.5
2021-07-23,39.0
2021-07-24,16.5
2021-07-25,4.0
2021-07-26,37.0
2021-07-27,46.5
2021-07-28,39.0
2021-07-29,50.0
2021-07-30,20.0
2021-07-31,10.5
2021-08-01,0.0
2021-08-02,25.44
2021-08-03,45.05
2021-08-04,32.86
2021-08-05,31.270000000000003
2021-08-06,35.510000000000005
2021-08-07,8.48
2021-08-08,5.300000000000001
2021-08-09,23.32
2021-08-10,28.62
2021-08-11,25.97
2021-08-12,32.33
2021-08-13,40.28
2021-08-14,13.78
2021-08-15,13.78
2021-08-16,25.97
2021-08-17,45.580000000000005
2021-08-18,53.0
2021-08-19,40.28
2021-08-20,46.64
2021-08-21,19.08
2021-08-22,0.0
2021-08-23,40.81
2021-08-24,36.57
2021-08-25,30.21
2021-08-26,34.980000000000004
2021-08-27,32.33
2021-08-28,11.66
2021-08-29,6.36
2021-08-30,34.980000000000004
2021-08-31,41.870000000000005
2021-09-01,30.6
2021-09-02,45.0
2021-09-03,36.0
2021-09-04,8.55
2021-09-05,0.0
2021-09-06,8.1
2021-09-07,26.1
2021-09-08,31.95
2021-09-09,22.5
2021-09-10,32.4
2021-09-11,11.25
2021-09-12,5.4
2021-09-13,27.9
2021-09-14,35.1
2021-09-15,21.15
2021-09-16,9.0
2021-09-17,26.1
2021-09-18,11.7
2021-09-19,12.6
2021-09-20,31.5
2021-09-21,29.25
2021-09-22,26.1
2021-09-23,31.05
2021-09-24,15.75
2021-09-25,13.5
2021-09-26,0.0
2021-09-27,19.8
2021-09-28,27.0
2021-09-29,15.75
2021-09-30,27.45
2021-10-01,39.27
2021-10-02,5.61
2021-10-03,7.65
2021-10-04,23.97
2021-10-05,37.74
2021-10-06,27.54
2021-10-07,28.56
2021-10-08,25.5
2021-10-09,4.59
2021-10-10,20.4
2021-10-11,26.01
2021-10-12,31.62
2021-10-13,43.86
2021-10-14,36.21
2021-10-15,45.39
2021-10-16,7.65
2021-10-17,14.28
2021-10-18,24.48
2021-10-19,40.29
2021-10-20,33.15
2021-10-21,51.0
2021-10-22,45.39
2021-10-23,15.3
2021-10-24,7.65
2021-10-25,30.6
2021-10-26,43.35
2021-10-27,42.33
2021-10-28,36.72
2021-10-29,48.45
2021-10-30,12.75
2021-10-31,8.67
2021-11-01,27.72
2021-11-02,24.57
2021-11-03,37.8
2021-11-04,32.13
2021-11-05,28.35
2021-11-06,9.45
2021-11-07,11.97
2021-11-08,37.17
2021-11-09,35.910000000000004
2021-11-10,18.27
2021-11-11,22.68
2021-11-12,26.46
2021-11-13,15.75
2021-11-14,8.19
2021-11-15,25.2
2021-11-16,63.0
2021-11-17,63.0
2021-11-18,43.47
2021-11-19,52.29
2021-11-20,6.3
2021-11-21,0.0
2021-11-22,40.95
2021-11-23,50.4
2021-11-24,22.68
2021-11-25,11.34
2021-11-26,35.28
2021-11-27,18.9
2021-11-28,17.64
2021-11-29,37.8
2021-11-30,27.72
2021-12-01,39.68
2021-12-02,44.8
2021-12-03,51.2
2021-12-04,27.52
2021-12-05,5.12
2021-12-06,38.4
2021-12-07,64.0
2021-12-08,52.48
2021-12-09,39.68
2021-12-10,50.56
2021-12-11,21.12
2021-12-12,14.08
2021-12-13,35.84
2021-12-14,33.28
2021-12-15,58.88
2021-12-16,44.8
2021-12-17,53.76
2021-12-18,21.12
2021-12-19,15.36
2021-12-20,34.56
2021-12-21,57.6
2021-12-22,42.88
2021-12-23,47.36
2021-12-24,9.6
2021-12-25,9.6
2021-12-26,6.4
2021-12-27,46.72
2021-12-28,46.72
2021-12-29,40.32
2021-12-30,49.28
2021-12-31,49.92
2022-01-01,22.1
2022-01-02,10.4
2022-01-03,33.15
2022-01-04,63.05
2022-01-05,57.85
2022-01-06,39.65
2022-01-07,39.0
2022-01-08,11.7
2022-01-09,5.8500000000000005
2022-01-10,24.7
2022-01-11,31.85
2022-01-12,40.95
2022-01-13,65.0
2022-01-14,26.65
2022-01-15,15.6
2022-01-16,6.5
2022-01-17,18.85
2022-01-18,33.15
2022-01-19,28.6
2022-01-20,44.2
2022-01-21,54.6
2022-01-22,19.5
2022-01-23,10.4
2022-01-24,56.55
2022-01-25,52.0
2022-01-26,40.95
2022-01-27,41.6
2022-01-28,46.15
2022-01-29,11.7
2022-01-30,0.0
2022-01-31,35.1
2022-02-01,30.38
2022-02-02,32.24
2022-02-03,30.38
2022-02-04,24.18
2022-02-05,9.92
2022-02-06,6.82
2022-02-07,21.08
2022-02-08,32.24
2022-02-09,39.68
2022-02-10,40.92
2022-02-11,27.28
2022-02-12,10.54
2022-02-13,6.2
2022-02-14,28.52
2022-02-15,31.62
2022-02-16,32.86
2022-02-17,28.52
2022-02-18,27.28
2022-02-19,7.439999999999999
2022-02-20,11.16
2022-02-21,16.74
2022-02-22,45.88
2022-02-23,53.94
2022-02-24,62.0
2022-02-25,44.02
2022-02-26,14.26
2022-02-27,7.439999999999999
2022-02-28,34.72
2022-03-01,44.8
2022-03-02,64.0
2022-03-03,56.96
2022-03-04,48.64
2022-03-05,12.16
2022-03-06,10.88
2022-03-07,51.84
2022-03-08,45.44
2022-03-09,44.8
2022-03-10,41.6
2022-03-11,46.72
2022-03-12,7.04
2022-03-13,0.0
2022-03-14,25.6
2022-03-15,40.96
2022-03-16,55.68
2022-03-17,42.88
2022-03-18,30.08
2022-03-19,14.08
2022-03-20,14.08
2022-03-21,58.88
2022-03-22,49.28
2022-03-23,46.72
2022-03-24,44.16
2022-03-25,39.04
2022-03-26,15.36
2022-03-27,9.6
2022-03-28,35.2
2022-03-29,40.32
2022-03-30,48.0
2022-03-31,47.36
2022-04-01,33.040000000000006
2022-04-02,28.56
2022-04-03,11.2
2022-04-04,46.48
2022-04-05,36.400000000000006
2022-04-06,36.96
2022-04-07,49.28
2022-04-08,41.440000000000005
2022-04-09,19.6
2022-04-10,6.16
2022-04-11,47.6
2022-04-12,47.6
2022-04-13,41.440000000000005
2022-04-14,42.56
2022-04-15,35.28
2022-04-16,10.080000000000002
2022-04-17,0.0
2022-04-18,44.24
2022-04-19,40.88
2022-04-20,46.48
2022-04-21,44.24
2022-04-22,39.760000000000005
2022-04-23,18.48
2022-04-24,15.12
2022-04-25,44.24
2022-04-26,42.00000000000001
2022-04-27,39.760000000000005
2022-04-28,35.28
2022-04-29,56.00000000000001
2022-04-30,19.6
2022-05-01,8.32
2022-05-02,44.8
2022-05-03,33.92
2022-05-04,33.92
2022-05-05,58.24
2022-05-06,58.88
2022-05-07,0.0
2022-05-08,8.96
2022-05-09,45.44
2022-05-10,47.36
2022-05-11,45.44
2022-05-12,46.72
2022-05-13,51.2
2022-05-14,20.48
2022-05-15,16.64
2022-05-16,48.64
2022-05-17,64.0
2022-05-18,57.6
2022-05-19,58.24
2022-05-20,58.24
2022-05-21,27.52
2022-05-22,3.84
2022-05-23,51.84
2022-05-24,39.04
2022-05-25,48.64
2022-05-26,52.48
2022-05-27,32.0
2022-05-28,9.6
2022-05-29,17.92
2022-05-30,11.52
2022-05-31,28.16
2022-06-01,37.2
2022-06-02,39.6
2022-06-03,31.2
2022-06-04,20.4
2022-06-05,7.8
2022-06-06,49.8
2022-06-07,38.4
2022-06-08,39.0
2022-06-09,53.4
2022-06-10,49.8
2022-06-11,0.0
2022-06-12,9.6
2022-06-13,52.2
2022-06-14,58.8
2022-06-15,42.0
2022-06-16,46.2
2022-06-17,49.2
2022-06-18,14.4
2022-06-19,0.0
2022-06-20,20.4
2022-06-21,45.6
2022-06-22,59.4
2022-06-23,60.0
2022-06-24,50.4
2022-06-25,22.2
2022-06-26,17.4
2022-06-27,46.8
2022-06-28,29.4
2022-06-29,48.0
2022-06-30,26.4
2022-07-01,35.72
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,15.04
2022-07-05,38.07
2022-07-06,42.3
2022-07-07,31.02
2022-07-08,34.309999999999995
2022-07-09,12.22
2022-07-10,4.699999999999999
2022-07-11,20.21
2022-07-12,32.43
2022-07-13,29.14
2022-07-14,25.38
2022-07-15,43.24
2022-07-16,7.52
2022-07-17,14.57
2022-07-18,38.07
2022-07-19,40.42
2022-07-20,31.96
2022-07-21,34.309999999999995
2022-07-22,46.06
2022-07-23,9.87
2022-07-24,7.05
2022-07-25,37.6
2022-07-26,31.96
2022-07-27,29.14
2022-07-28,38.07
2022-07-29,47.0
2022-07-30,8.459999999999999
2022-07-31,15.04
2022-08-01,31.860000000000003
2022-08-02,34.56
2022-08-03,32.940000000000005
2022-08-04,27.540000000000003
2022-08-05,24.3
2022-08-06,5.4
2022-08-07,5.94
2022-08-08,27.0
2022-08-09,28.62
2022-08-10,28.62
2022-08-11,35.1
2022-08-12,33.480000000000004
2022-08-13,14.580000000000002
2022-08-14,14.04
2022-08-15,25.380000000000003
2022-08-16,54.0
2022-08-17,38.34
2022-08-18,22.68
2022-08-19,28.62
2022-08-20,6.48
2022-08-21,11.34
2022-08-22,20.520000000000003
2022-08-23,32.400000000000006
2022-08-24,28.08
2022-08-25,25.92
2022-08-26,28.62
2022-08-27,7.0200000000000005
2022-08-28,3.78
2022-08-29,18.9
2022-08-30,26.46
2022-08-31,16.200000000000003
2022-09-01,28.8
2022-09-02,22.4
2022-09-03,10.4
2022-09-04,9.6
2022-09-05,6.0
2022-09-06,18.4
2022-09-07,20.8
2022-09-08,21.6
2022-09-09,24.8
2022-09-10,5.2
2022-09-11,5.2
2022-09-12,28.8
2022-09-13,40.0
2022-09-14,29.6
2022-09-15,20.4
2022-09-16,20.4
2022-09-17,8.8
2022-09-18,8.8
2022-09-19,33.2
2022-09-20,18.0
2022-09-21,30.0
2022-09-22,25.6
2022-09-23,32.0
2022-09-24,12.8
2022-09-25,6.4
2022-09-26,26.4
2022-09-27,24.0
2022-09-28,24.8
2022-09-29,18.0
2022-09-30,38.8
2022-10-01,8.2
2022-10-02,3.28
2022-10-03,31.98
2022-10-04,41.0
2022-10-05,25.83
2022-10-06,8.2
2022-10-07,34.03
2022-10-08,15.989999999999998
2022-10-09,10.66
2022-10-10,13.12
2022-10-11,11.48
2022-10-12,19.27
2022-10-13,39.77
2022-10-14,25.01
2022-10-15,5.739999999999999
2022-10-16,0.0
2022-10-17,24.6
2022-10-18,25.01
2022-10-19,34.44
2022-10-20,26.24
2022-10-21,25.42
2022-10-22,7.38
2022-10-23,3.69
2022-10-24,32.39
2022-10-25,24.6
2022-10-26,32.39
2022-10-27,29.93
2022-10-28,34.03
2022-10-29,17.63
2022-10-30,7.789999999999999
2022-10-31,19.68
2022-11-01,28.7
2022-11-02,31.98
2022-11-03,24.6
2022-11-04,34.85
2022-11-05,6.56
2022-11-06,5.739999999999999
2022-11-07,27.47
2022-11-08,29.52
2022-11-09,38.95
2022-11-10,41.0
2022-11-11,30.34
2022-11-12,19.68
2022-11-13,0.0
2022-11-14,37.72
2022-11-15,36.08
2022-11-16,36.08
2022-11-17,37.72
2022-11-18,33.21
2022-11-19,7.38
2022-11-20,4.92
2022-11-21,30.34
2022-11-22,37.72
2022-11-23,27.06
2022-11-24,22.14
2022-11-25,18.45
2022-11-26,11.89
2022-11-27,12.3
2022-11-28,27.06
2022-11-29,32.39
2022-11-30,22.14
2022-12-01,26.0
2022-12-02,26.0
2022-12-03,10.8
2022-12-04,10.8
2022-12-05,40.0
2022-12-06,26.4
2022-12-07,17.6
2022-12-08,23.200000000000003
2022-12-09,28.0
2022-12-10,14.4
2022-12-11,7.6
2022-12-12,27.6
2022-12-13,22.4
2022-12-14,24.4
2022-12-15,32.4
2022-12-16,24.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,16.400000000000002
2022-12-20,36.8
2022-12-21,22.8
2022-12-22,25.200000000000003
2022-12-23,21.6
2022-12-24,12.0
2022-12-25,0.0
2022-12-26,12.4
2022-12-27,36.8
2022-12-28,22.4
2022-12-29,40.0
2022-12-30,31.200000000000003
2022-12-31,9.6
2023-01-01,8.28
2023-01-02,5.76
2023-01-03,23.76
2023-01-04,23.76
2023-01-05,24.12
2023-01-06,23.76
2023-01-07,18.0
2023-01-08,0.0
2023-01-09,28.44
2023-01-10,28.44
2023-01-11,29.16
2023-01-12,35.64
2023-01-13,28.08
2023-01-14,17.28
2023-01-15,11.16
2023-01-16,7.199999999999999
2023-01-17,19.44
2023-01-18,32.76
2023-01-19,24.48
2023-01-20,33.12
2023-01-21,16.2
2023-01-22,7.56
2023-01-23,33.48
2023-01-24,24.84
2023-01-25,34.92
2023-01-26,36.0
2023-01-27,31.68
2023-01-28,5.76
2023-01-29,11.16
2023-01-30,30.6
2023-01-31,32.4
2023-02-01,33.62
2023-02-02,29.93
2023-02-03,28.29
2023-02-04,10.66
2023-02-05,4.51
2023-02-06,20.91
