gvkey,datadate,fqtr,tic,conm,net_income,revenue,total_assets,shareholders_equity,total_liabilities,total_debt,sales,operating_activities_cf,capital_expenditures,interest_expense,common_shares_outstanding,earnings_per_share,dividends_per_share
002817,2015-06-30,2,CAT,CATERPILLAR INC,802.0,12317.0,82242.0,17092.0,65081.0,27445.0,12317.0,3358.0,1471.0,273.0,602.633,1.33,0.7
002817,2015-09-30,3,CAT,CATERPILLAR INC,559.0,10962.0,78969.0,15896.0,63001.0,25208.0,10962.0,4864.0,2197.0,269.0,582.234,0.95,0.77
002817,2015-12-31,4,CAT,CATERPILLAR INC,-94.0,11030.0,78497.0,14809.0,63612.0,25247.0,11030.0,6675.0,3261.0,273.0,582.322,-0.16,0.77
002817,2016-03-31,1,CAT,CATERPILLAR INC,271.0,9461.0,78307.0,15676.0,62554.0,24470.0,9461.0,489.0,740.0,281.0,583.869,0.46,0.77
002817,2016-06-30,2,CAT,CATERPILLAR INC,550.0,10342.0,78300.0,15232.0,62997.0,23980.0,10342.0,2800.0,1605.0,278.0,584.231,0.94,0.77
002817,2016-09-30,3,CAT,CATERPILLAR INC,283.0,9160.0,76402.0,15645.0,60687.0,23622.0,9160.0,3963.0,2200.0,273.0,585.073,0.48,0.77
002817,2016-12-31,4,CAT,CATERPILLAR INC,-1171.0,9574.0,74704.0,13137.0,61491.0,22818.0,9574.0,5608.0,2928.0,269.0,586.486,-2.0,0.77
002817,2017-03-31,1,CAT,CATERPILLAR INC,192.0,9822.0,77549.0,13588.0,63889.0,23725.0,9822.0,1541.0,509.0,282.0,589.091,0.33,0.77
002817,2017-06-30,2,CAT,CATERPILLAR INC,802.0,11331.0,78510.0,14009.0,64431.0,23815.0,11331.0,3921.0,1124.0,283.0,590.973,1.36,0.77
002817,2017-09-30,3,CAT,CATERPILLAR INC,1059.0,11413.0,78560.0,15627.0,62863.0,24835.0,11413.0,5161.0,1637.0,281.0,594.934,1.79,0.78
002817,2017-12-31,4,CAT,CATERPILLAR INC,-1299.0,12896.0,76962.0,13697.0,63196.0,23847.0,12896.0,5702.0,2336.0,273.0,597.626,-2.18,0.78
002817,2018-03-31,1,CAT,CATERPILLAR INC,1665.0,12859.0,78014.0,15206.0,62742.0,23165.0,12859.0,935.0,757.0,267.0,597.905,2.78,0.78
002817,2018-06-30,2,CAT,CATERPILLAR INC,1707.0,14011.0,78987.0,14879.0,64045.0,23699.0,14011.0,3083.0,1528.0,284.0,594.325,2.86,0.78
002817,2018-09-30,3,CAT,CATERPILLAR INC,1727.0,13510.0,78209.0,15850.0,62319.0,25441.0,13510.0,4475.0,2129.0,287.0,590.107,2.92,0.86
002817,2018-12-31,4,CAT,CATERPILLAR INC,1048.0,14342.0,78509.0,14039.0,64429.0,25000.0,14342.0,6558.0,2916.0,288.0,575.543,1.8,0.86
002817,2019-03-31,1,CAT,CATERPILLAR INC,1881.0,13466.0,78726.0,15437.0,63248.0,24753.0,13466.0,1121.0,547.0,293.0,571.702,3.29,0.86
002817,2019-06-30,2,CAT,CATERPILLAR INC,1620.0,14432.0,79187.0,14837.0,64309.0,25244.0,14432.0,3709.0,1225.0,295.0,562.589,2.85,0.86
002817,2019-09-30,3,CAT,CATERPILLAR INC,1494.0,12758.0,77993.0,14952.0,63000.0,26050.0,12758.0,4478.0,1856.0,292.0,552.658,2.69,1.03
002817,2019-12-31,4,CAT,CATERPILLAR INC,1098.0,13144.0,78453.0,14588.0,63824.0,26742.0,13144.0,6912.0,2669.0,295.0,550.083,2.0,1.03
002817,2020-03-31,1,CAT,CATERPILLAR INC,1092.0,10635.0,75894.0,14197.0,61655.0,24369.0,10635.0,1130.0,548.0,288.0,541.952,2.0,1.03
