date,stock_name,name_price_attention
2016-09-02,MCD,19.0
2016-09-03,MCD,0.0
2016-09-04,MCD,0.0
2016-09-05,MCD,0.0
2016-09-06,MCD,0.0
2016-09-07,MCD,14.06
2016-09-08,MCD,6.2700000000000005
2016-09-09,MCD,8.36
2016-09-10,MCD,0.0
2016-09-11,MCD,0.0
2016-09-12,MCD,7.6
2016-09-13,MCD,11.97
2016-09-14,MCD,0.0
2016-09-15,MCD,0.0
2016-09-16,MCD,0.0
2016-09-17,MCD,0.0
2016-09-18,MCD,5.89
2016-09-19,MCD,0.0
2016-09-20,MCD,10.26
2016-09-21,MCD,12.16
2016-09-22,MCD,6.46
2016-09-23,MCD,0.0
2016-09-24,MCD,15.96
2016-09-25,MCD,0.0
2016-09-26,MCD,12.16
2016-09-27,MCD,0.0
2016-09-28,MCD,0.0
2016-09-29,MCD,9.5
2016-09-30,MCD,9.12
2016-10-01,MCD,8.6
2016-10-02,MCD,0.0
2016-10-03,MCD,0.0
2016-10-04,MCD,0.0
2016-10-05,MCD,0.0
2016-10-06,MCD,7.6
2016-10-07,MCD,0.0
2016-10-08,MCD,0.0
2016-10-09,MCD,0.0
2016-10-10,MCD,7.6
2016-10-11,MCD,7.4
2016-10-12,MCD,20.0
2016-10-13,MCD,0.0
2016-10-14,MCD,0.0
2016-10-15,MCD,0.0
2016-10-16,MCD,0.0
2016-10-17,MCD,0.0
2016-10-18,MCD,0.0
2016-10-19,MCD,7.2
2016-10-20,MCD,12.4
2016-10-21,MCD,0.0
2016-10-22,MCD,0.0
2016-10-23,MCD,0.0
2016-10-24,MCD,6.800000000000001
2016-10-25,MCD,13.8
2016-10-26,MCD,13.4
2016-10-27,MCD,0.0
2016-10-28,MCD,9.4
2016-10-29,MCD,0.0
2016-10-30,MCD,7.800000000000001
2016-10-31,MCD,0.0
2016-11-01,MCD,19.0
2016-11-02,MCD,0.0
2016-11-03,MCD,0.0
2016-11-04,MCD,9.31
2016-11-05,MCD,0.0
2016-11-06,MCD,0.0
2016-11-07,MCD,0.0
2016-11-08,MCD,5.51
2016-11-09,MCD,6.2700000000000005
2016-11-10,MCD,15.77
2016-11-11,MCD,11.02
2016-11-12,MCD,12.73
2016-11-13,MCD,11.21
2016-11-14,MCD,8.55
2016-11-15,MCD,0.0
2016-11-16,MCD,14.63
2016-11-17,MCD,0.0
2016-11-18,MCD,9.88
2016-11-19,MCD,0.0
2016-11-20,MCD,0.0
2016-11-21,MCD,10.26
2016-11-22,MCD,0.0
2016-11-23,MCD,6.65
2016-11-24,MCD,0.0
2016-11-25,MCD,0.0
2016-11-26,MCD,0.0
2016-11-27,MCD,0.0
2016-11-28,MCD,6.46
2016-11-29,MCD,7.98
2016-11-30,MCD,8.74
2016-12-01,MCD,0.0
2016-12-02,MCD,22.0
2016-12-03,MCD,0.0
2016-12-04,MCD,19.58
2016-12-05,MCD,14.96
2016-12-06,MCD,13.42
2016-12-07,MCD,6.6
2016-12-08,MCD,0.0
2016-12-09,MCD,0.0
2016-12-10,MCD,15.84
2016-12-11,MCD,0.0
2016-12-12,MCD,10.78
2016-12-13,MCD,0.0
2016-12-14,MCD,10.78
2016-12-15,MCD,0.0
2016-12-16,MCD,15.62
2016-12-17,MCD,0.0
2016-12-18,MCD,0.0
2016-12-19,MCD,8.36
2016-12-20,MCD,0.0
2016-12-21,MCD,20.9
2016-12-22,MCD,13.42
2016-12-23,MCD,9.46
2016-12-24,MCD,0.0
2016-12-25,MCD,12.98
2016-12-26,MCD,0.0
2016-12-27,MCD,0.0
2016-12-28,MCD,0.0
2016-12-29,MCD,0.0
2016-12-30,MCD,0.0
2016-12-31,MCD,10.56
2017-01-01,MCD,0.0
2017-01-02,MCD,5.25
2017-01-03,MCD,0.0
2017-01-04,MCD,8.75
2017-01-05,MCD,13.25
2017-01-06,MCD,11.25
2017-01-07,MCD,0.0
2017-01-08,MCD,0.0
2017-01-09,MCD,4.5
2017-01-10,MCD,0.0
2017-01-11,MCD,0.0
2017-01-12,MCD,0.0
2017-01-13,MCD,4.75
2017-01-14,MCD,8.25
2017-01-15,MCD,0.0
2017-01-16,MCD,7.5
2017-01-17,MCD,6.0
2017-01-18,MCD,7.25
2017-01-19,MCD,25.0
2017-01-20,MCD,7.0
2017-01-21,MCD,0.0
2017-01-22,MCD,0.0
2017-01-23,MCD,9.75
2017-01-24,MCD,5.0
2017-01-25,MCD,13.25
2017-01-26,MCD,12.75
2017-01-27,MCD,15.75
2017-01-28,MCD,5.5
2017-01-29,MCD,11.5
2017-01-30,MCD,10.0
2017-01-31,MCD,10.5
2017-02-01,MCD,8.12
2017-02-02,MCD,16.82
2017-02-03,MCD,14.499999999999998
2017-02-04,MCD,0.0
2017-02-05,MCD,0.0
2017-02-06,MCD,13.919999999999998
2017-02-07,MCD,0.0
2017-02-08,MCD,15.95
2017-02-09,MCD,27.55
2017-02-10,MCD,0.0
2017-02-11,MCD,0.0
2017-02-12,MCD,0.0
2017-02-13,MCD,27.26
2017-02-14,MCD,18.56
2017-02-15,MCD,22.62
2017-02-16,MCD,11.6
2017-02-17,MCD,8.41
2017-02-18,MCD,15.079999999999998
2017-02-19,MCD,9.86
2017-02-20,MCD,0.0
2017-02-21,MCD,12.76
2017-02-22,MCD,29.0
2017-02-23,MCD,0.0
2017-02-24,MCD,0.0
2017-02-25,MCD,0.0
2017-02-26,MCD,0.0
2017-02-27,MCD,13.63
2017-02-28,MCD,17.4
2017-03-01,MCD,5.94
2017-03-02,MCD,27.0
2017-03-03,MCD,18.630000000000003
2017-03-04,MCD,0.0
2017-03-05,MCD,0.0
2017-03-06,MCD,0.0
2017-03-07,MCD,10.8
2017-03-08,MCD,7.0200000000000005
2017-03-09,MCD,0.0
2017-03-10,MCD,13.23
2017-03-11,MCD,0.0
2017-03-12,MCD,0.0
2017-03-13,MCD,0.0
2017-03-14,MCD,0.0
2017-03-15,MCD,0.0
2017-03-16,MCD,11.07
2017-03-17,MCD,16.740000000000002
2017-03-18,MCD,0.0
2017-03-19,MCD,0.0
2017-03-20,MCD,12.96
2017-03-21,MCD,0.0
2017-03-22,MCD,0.0
2017-03-23,MCD,6.48
2017-03-24,MCD,11.07
2017-03-25,MCD,6.210000000000001
2017-03-26,MCD,7.83
2017-03-27,MCD,6.75
2017-03-28,MCD,24.57
2017-03-29,MCD,0.0
2017-03-30,MCD,12.15
2017-03-31,MCD,11.34
2017-04-01,MCD,19.53
2017-04-02,MCD,0.0
2017-04-03,MCD,0.0
2017-04-04,MCD,0.0
2017-04-05,MCD,10.85
2017-04-06,MCD,10.54
2017-04-07,MCD,17.98
2017-04-08,MCD,0.0
2017-04-09,MCD,0.0
2017-04-10,MCD,7.75
2017-04-11,MCD,8.99
2017-04-12,MCD,5.89
2017-04-13,MCD,0.0
2017-04-14,MCD,30.38
2017-04-15,MCD,8.37
2017-04-16,MCD,0.0
2017-04-17,MCD,12.09
2017-04-18,MCD,17.669999999999998
2017-04-19,MCD,0.0
2017-04-20,MCD,8.68
2017-04-21,MCD,21.39
2017-04-22,MCD,14.26
2017-04-23,MCD,0.0
2017-04-24,MCD,29.14
2017-04-25,MCD,29.76
2017-04-26,MCD,31.0
2017-04-27,MCD,24.18
2017-04-28,MCD,0.0
2017-04-29,MCD,0.0
2017-04-30,MCD,10.54
2017-05-01,MCD,8.5
2017-05-02,MCD,7.82
2017-05-03,MCD,8.84
2017-05-04,MCD,12.920000000000002
2017-05-05,MCD,18.360000000000003
2017-05-06,MCD,7.82
2017-05-07,MCD,0.0
2017-05-08,MCD,0.0
2017-05-09,MCD,19.380000000000003
2017-05-10,MCD,16.32
2017-05-11,MCD,11.22
2017-05-12,MCD,0.0
2017-05-13,MCD,0.0
2017-05-14,MCD,0.0
2017-05-15,MCD,11.56
2017-05-16,MCD,25.840000000000003
2017-05-17,MCD,11.9
2017-05-18,MCD,9.18
2017-05-19,MCD,15.64
2017-05-20,MCD,22.44
2017-05-21,MCD,0.0
2017-05-22,MCD,21.08
2017-05-23,MCD,14.96
2017-05-24,MCD,10.88
2017-05-25,MCD,13.260000000000002
2017-05-26,MCD,9.52
2017-05-27,MCD,0.0
2017-05-28,MCD,0.0
2017-05-29,MCD,7.82
2017-05-30,MCD,34.0
2017-05-31,MCD,7.140000000000001
2017-06-01,MCD,10.5
2017-06-02,MCD,0.0
2017-06-03,MCD,0.0
2017-06-04,MCD,25.0
2017-06-05,MCD,8.75
2017-06-06,MCD,0.0
2017-06-07,MCD,11.25
2017-06-08,MCD,0.0
2017-06-09,MCD,0.0
2017-06-10,MCD,0.0
2017-06-11,MCD,0.0
2017-06-12,MCD,0.0
2017-06-13,MCD,12.75
2017-06-14,MCD,6.75
2017-06-15,MCD,0.0
2017-06-16,MCD,9.0
2017-06-17,MCD,0.0
2017-06-18,MCD,6.0
2017-06-19,MCD,0.0
2017-06-20,MCD,14.25
2017-06-21,MCD,11.0
2017-06-22,MCD,16.5
2017-06-23,MCD,21.5
2017-06-24,MCD,0.0
2017-06-25,MCD,0.0
2017-06-26,MCD,6.0
2017-06-27,MCD,0.0
2017-06-28,MCD,0.0
2017-06-29,MCD,7.75
2017-06-30,MCD,0.0
2017-07-01,MCD,9.46
2017-07-02,MCD,0.0
2017-07-03,MCD,11.88
2017-07-04,MCD,0.0
2017-07-05,MCD,0.0
2017-07-06,MCD,7.48
2017-07-07,MCD,0.0
2017-07-08,MCD,0.0
2017-07-09,MCD,7.92
2017-07-10,MCD,0.0
2017-07-11,MCD,0.0
2017-07-12,MCD,9.68
2017-07-13,MCD,0.0
2017-07-14,MCD,0.0
2017-07-15,MCD,0.0
2017-07-16,MCD,12.54
2017-07-17,MCD,0.0
2017-07-18,MCD,8.8
2017-07-19,MCD,0.0
2017-07-20,MCD,22.0
2017-07-21,MCD,12.32
2017-07-22,MCD,0.0
2017-07-23,MCD,0.0
2017-07-24,MCD,0.0
2017-07-25,MCD,7.26
2017-07-26,MCD,17.82
2017-07-27,MCD,18.7
2017-07-28,MCD,0.0
2017-07-29,MCD,11.22
2017-07-30,MCD,0.0
2017-07-31,MCD,7.26
2017-08-01,MCD,6.38
2017-08-02,MCD,12.47
2017-08-03,MCD,0.0
2017-08-04,MCD,0.0
2017-08-05,MCD,0.0
2017-08-06,MCD,9.28
2017-08-07,MCD,21.75
2017-08-08,MCD,11.31
2017-08-09,MCD,8.99
2017-08-10,MCD,17.4
2017-08-11,MCD,8.12
2017-08-12,MCD,0.0
2017-08-13,MCD,15.37
2017-08-14,MCD,19.14
2017-08-15,MCD,23.49
2017-08-16,MCD,7.539999999999999
2017-08-17,MCD,0.0
2017-08-18,MCD,7.249999999999999
2017-08-19,MCD,0.0
2017-08-20,MCD,9.28
2017-08-21,MCD,7.539999999999999
2017-08-22,MCD,0.0
2017-08-23,MCD,10.73
2017-08-24,MCD,12.18
2017-08-25,MCD,0.0
2017-08-26,MCD,7.539999999999999
2017-08-27,MCD,0.0
2017-08-28,MCD,29.0
2017-08-29,MCD,0.0
2017-08-30,MCD,10.15
2017-08-31,MCD,6.67
2017-09-01,MCD,12.3
2017-09-02,MCD,0.0
2017-09-03,MCD,0.0
2017-09-04,MCD,0.0
2017-09-05,MCD,8.1
2017-09-06,MCD,7.5
2017-09-07,MCD,0.0
2017-09-08,MCD,22.2
2017-09-09,MCD,0.0
2017-09-10,MCD,0.0
2017-09-11,MCD,17.099999999999998
2017-09-12,MCD,30.0
2017-09-13,MCD,16.2
2017-09-14,MCD,21.0
2017-09-15,MCD,11.4
2017-09-16,MCD,8.4
2017-09-17,MCD,0.0
2017-09-18,MCD,0.0
2017-09-19,MCD,10.5
2017-09-20,MCD,0.0
2017-09-21,MCD,21.0
2017-09-22,MCD,9.3
2017-09-23,MCD,0.0
2017-09-24,MCD,0.0
2017-09-25,MCD,10.5
2017-09-26,MCD,0.0
2017-09-27,MCD,9.6
2017-09-28,MCD,13.2
2017-09-29,MCD,7.8
2017-09-30,MCD,9.0
2017-10-01,MCD,35.89
2017-10-02,MCD,0.0
2017-10-03,MCD,0.0
2017-10-04,MCD,11.84
2017-10-05,MCD,0.0
2017-10-06,MCD,24.42
2017-10-07,MCD,21.46
2017-10-08,MCD,17.02
2017-10-09,MCD,15.54
2017-10-10,MCD,0.0
2017-10-11,MCD,12.58
2017-10-12,MCD,11.47
2017-10-13,MCD,19.98
2017-10-14,MCD,8.51
2017-10-15,MCD,0.0
2017-10-16,MCD,17.02
2017-10-17,MCD,17.39
2017-10-18,MCD,37.0
2017-10-19,MCD,0.0
2017-10-20,MCD,8.51
2017-10-21,MCD,10.36
2017-10-22,MCD,0.0
2017-10-23,MCD,12.95
2017-10-24,MCD,30.34
2017-10-25,MCD,26.27
2017-10-26,MCD,12.58
2017-10-27,MCD,10.36
2017-10-28,MCD,19.98
2017-10-29,MCD,15.54
2017-10-30,MCD,19.61
2017-10-31,MCD,25.16
2017-11-01,MCD,27.72
2017-11-02,MCD,21.84
2017-11-03,MCD,10.5
2017-11-04,MCD,0.0
2017-11-05,MCD,11.34
2017-11-06,MCD,23.1
2017-11-07,MCD,18.9
2017-11-08,MCD,25.2
2017-11-09,MCD,42.0
2017-11-10,MCD,18.06
2017-11-11,MCD,0.0
2017-11-12,MCD,17.64
2017-11-13,MCD,0.0
2017-11-14,MCD,10.92
2017-11-15,MCD,24.36
2017-11-16,MCD,15.12
2017-11-17,MCD,22.26
2017-11-18,MCD,0.0
2017-11-19,MCD,18.06
2017-11-20,MCD,21.0
2017-11-21,MCD,0.0
2017-11-22,MCD,0.0
2017-11-23,MCD,15.96
2017-11-24,MCD,0.0
2017-11-25,MCD,8.4
2017-11-26,MCD,0.0
2017-11-27,MCD,18.06
2017-11-28,MCD,15.54
2017-11-29,MCD,14.28
2017-11-30,MCD,15.12
2017-12-01,MCD,0.0
2017-12-02,MCD,22.08
2017-12-03,MCD,0.0
2017-12-04,MCD,32.0
2017-12-05,MCD,11.52
2017-12-06,MCD,7.68
2017-12-07,MCD,12.48
2017-12-08,MCD,17.28
2017-12-09,MCD,11.52
2017-12-10,MCD,0.0
2017-12-11,MCD,0.0
2017-12-12,MCD,15.04
2017-12-13,MCD,16.32
2017-12-14,MCD,21.12
2017-12-15,MCD,24.0
2017-12-16,MCD,12.8
2017-12-17,MCD,25.92
2017-12-18,MCD,12.8
2017-12-19,MCD,17.6
2017-12-20,MCD,24.96
2017-12-21,MCD,31.04
2017-12-22,MCD,8.96
2017-12-23,MCD,28.8
2017-12-24,MCD,18.56
2017-12-25,MCD,0.0
2017-12-26,MCD,0.0
2017-12-27,MCD,13.44
2017-12-28,MCD,24.0
2017-12-29,MCD,28.16
2017-12-30,MCD,0.0
2017-12-31,MCD,0.0
2018-01-01,MCD,0.0
2018-01-02,MCD,29.92
2018-01-03,MCD,29.48
2018-01-04,MCD,19.8
2018-01-05,MCD,19.36
2018-01-06,MCD,12.32
2018-01-07,MCD,29.92
2018-01-08,MCD,30.36
2018-01-09,MCD,27.72
2018-01-10,MCD,25.52
2018-01-11,MCD,25.08
2018-01-12,MCD,34.76
2018-01-13,MCD,11.88
2018-01-14,MCD,15.4
2018-01-15,MCD,11.0
2018-01-16,MCD,15.84
2018-01-17,MCD,0.0
2018-01-18,MCD,18.92
2018-01-19,MCD,0.0
2018-01-20,MCD,0.0
2018-01-21,MCD,0.0
2018-01-22,MCD,15.84
2018-01-23,MCD,15.84
2018-01-24,MCD,7.48
2018-01-25,MCD,13.64
2018-01-26,MCD,20.68
2018-01-27,MCD,0.0
2018-01-28,MCD,10.12
2018-01-29,MCD,31.24
2018-01-30,MCD,44.0
2018-01-31,MCD,30.36
2018-02-01,MCD,31.0
2018-02-02,MCD,43.0
2018-02-03,MCD,0.0
2018-02-04,MCD,10.5
2018-02-05,MCD,29.5
2018-02-06,MCD,29.0
2018-02-07,MCD,28.0
2018-02-08,MCD,7.5
2018-02-09,MCD,43.0
2018-02-10,MCD,13.0
2018-02-11,MCD,0.0
2018-02-12,MCD,50.0
2018-02-13,MCD,24.0
2018-02-14,MCD,26.0
2018-02-15,MCD,33.0
2018-02-16,MCD,27.0
2018-02-17,MCD,20.5
2018-02-18,MCD,9.0
2018-02-19,MCD,0.0
2018-02-20,MCD,20.5
2018-02-21,MCD,16.5
2018-02-22,MCD,20.0
2018-02-23,MCD,13.0
2018-02-24,MCD,0.0
2018-02-25,MCD,0.0
2018-02-26,MCD,12.5
2018-02-27,MCD,18.0
2018-02-28,MCD,13.0
2018-03-01,MCD,15.6
2018-03-02,MCD,38.400000000000006
2018-03-03,MCD,0.0
2018-03-04,MCD,0.0
2018-03-05,MCD,13.6
2018-03-06,MCD,0.0
2018-03-07,MCD,20.0
2018-03-08,MCD,34.4
2018-03-09,MCD,35.2
2018-03-10,MCD,0.0
2018-03-11,MCD,16.400000000000002
2018-03-12,MCD,28.4
2018-03-13,MCD,10.0
2018-03-14,MCD,22.4
2018-03-15,MCD,0.0
2018-03-16,MCD,17.6
2018-03-17,MCD,20.8
2018-03-18,MCD,0.0
2018-03-19,MCD,20.0
2018-03-20,MCD,15.6
2018-03-21,MCD,36.8
2018-03-22,MCD,11.6
2018-03-23,MCD,33.6
2018-03-24,MCD,9.2
2018-03-25,MCD,0.0
2018-03-26,MCD,14.4
2018-03-27,MCD,15.2
2018-03-28,MCD,0.0
2018-03-29,MCD,40.0
2018-03-30,MCD,7.6
2018-03-31,MCD,0.0
2018-04-01,MCD,13.3
2018-04-02,MCD,0.0
2018-04-03,MCD,7.699999999999999
2018-04-04,MCD,0.0
2018-04-05,MCD,19.25
2018-04-06,MCD,16.099999999999998
2018-04-07,MCD,0.0
2018-04-08,MCD,21.0
2018-04-09,MCD,7.0
2018-04-10,MCD,13.3
2018-04-11,MCD,13.3
2018-04-12,MCD,33.25
2018-04-13,MCD,21.35
2018-04-14,MCD,0.0
2018-04-15,MCD,0.0
2018-04-16,MCD,16.799999999999997
2018-04-17,MCD,0.0
2018-04-18,MCD,28.35
2018-04-19,MCD,0.0
2018-04-20,MCD,35.0
2018-04-21,MCD,33.599999999999994
2018-04-22,MCD,0.0
2018-04-23,MCD,13.65
2018-04-24,MCD,17.5
2018-04-25,MCD,0.0
2018-04-26,MCD,10.85
2018-04-27,MCD,14.7
2018-04-28,MCD,11.55
2018-04-29,MCD,0.0
2018-04-30,MCD,34.65
2018-05-01,MCD,13.6
2018-05-02,MCD,0.0
2018-05-03,MCD,21.08
2018-05-04,MCD,27.200000000000003
2018-05-05,MCD,0.0
2018-05-06,MCD,0.0
2018-05-07,MCD,34.0
2018-05-08,MCD,12.920000000000002
2018-05-09,MCD,11.22
2018-05-10,MCD,19.380000000000003
2018-05-11,MCD,20.74
2018-05-12,MCD,0.0
2018-05-13,MCD,0.0
2018-05-14,MCD,17.34
2018-05-15,MCD,26.860000000000003
2018-05-16,MCD,5.78
2018-05-17,MCD,18.02
2018-05-18,MCD,10.54
2018-05-19,MCD,0.0
2018-05-20,MCD,0.0
2018-05-21,MCD,14.62
2018-05-22,MCD,0.0
2018-05-23,MCD,22.1
2018-05-24,MCD,12.58
2018-05-25,MCD,21.76
2018-05-26,MCD,0.0
2018-05-27,MCD,0.0
2018-05-28,MCD,0.0
2018-05-29,MCD,0.0
2018-05-30,MCD,0.0
2018-05-31,MCD,11.22
2018-06-01,MCD,27.0
2018-06-02,MCD,0.0
2018-06-03,MCD,0.0
2018-06-04,MCD,17.55
2018-06-05,MCD,9.45
2018-06-06,MCD,24.840000000000003
2018-06-07,MCD,8.370000000000001
2018-06-08,MCD,11.34
2018-06-09,MCD,17.82
2018-06-10,MCD,0.0
2018-06-11,MCD,0.0
2018-06-12,MCD,15.39
2018-06-13,MCD,0.0
2018-06-14,MCD,15.39
2018-06-15,MCD,18.09
2018-06-16,MCD,0.0
2018-06-17,MCD,0.0
2018-06-18,MCD,15.39
2018-06-19,MCD,0.0
2018-06-20,MCD,22.950000000000003
2018-06-21,MCD,8.64
2018-06-22,MCD,13.77
2018-06-23,MCD,0.0
2018-06-24,MCD,0.0
2018-06-25,MCD,0.0
2018-06-26,MCD,15.39
2018-06-27,MCD,15.12
2018-06-28,MCD,13.77
2018-06-29,MCD,16.200000000000003
2018-06-30,MCD,0.0
2018-07-01,MCD,0.0
2018-07-02,MCD,0.0
2018-07-03,MCD,11.18
2018-07-04,MCD,0.0
2018-07-05,MCD,7.800000000000001
2018-07-06,MCD,10.66
2018-07-07,MCD,0.0
2018-07-08,MCD,0.0
2018-07-09,MCD,0.0
2018-07-10,MCD,0.0
2018-07-11,MCD,26.0
2018-07-12,MCD,0.0
2018-07-13,MCD,0.0
2018-07-14,MCD,0.0
2018-07-15,MCD,0.0
2018-07-16,MCD,11.18
2018-07-17,MCD,23.4
2018-07-18,MCD,20.02
2018-07-19,MCD,6.5
2018-07-20,MCD,8.06
2018-07-21,MCD,0.0
2018-07-22,MCD,11.44
2018-07-23,MCD,7.28
2018-07-24,MCD,15.34
2018-07-25,MCD,8.06
2018-07-26,MCD,21.58
2018-07-27,MCD,11.96
2018-07-28,MCD,0.0
2018-07-29,MCD,0.0
2018-07-30,MCD,23.92
2018-07-31,MCD,25.48
2018-08-01,MCD,13.0
2018-08-02,MCD,16.0
2018-08-03,MCD,24.5
2018-08-04,MCD,0.0
2018-08-05,MCD,10.75
2018-08-06,MCD,12.5
2018-08-07,MCD,0.0
2018-08-08,MCD,15.5
2018-08-09,MCD,21.25
2018-08-10,MCD,25.0
2018-08-11,MCD,0.0
2018-08-12,MCD,24.5
2018-08-13,MCD,12.5
2018-08-14,MCD,6.0
2018-08-15,MCD,0.0
2018-08-16,MCD,14.75
2018-08-17,MCD,7.0
2018-08-18,MCD,22.25
2018-08-19,MCD,0.0
2018-08-20,MCD,0.0
2018-08-21,MCD,6.5
2018-08-22,MCD,0.0
2018-08-23,MCD,12.25
2018-08-24,MCD,0.0
2018-08-25,MCD,0.0
2018-08-26,MCD,10.5
2018-08-27,MCD,10.0
2018-08-28,MCD,0.0
2018-08-29,MCD,17.25
2018-08-30,MCD,11.25
2018-08-31,MCD,13.5
2018-09-01,MCD,0.0
2018-09-02,MCD,0.0
2018-09-03,MCD,0.0
2018-09-04,MCD,0.0
2018-09-05,MCD,19.84
2018-09-06,MCD,23.36
2018-09-07,MCD,12.8
2018-09-08,MCD,9.92
2018-09-09,MCD,0.0
2018-09-10,MCD,7.68
2018-09-11,MCD,13.44
2018-09-12,MCD,15.36
2018-09-13,MCD,27.2
2018-09-14,MCD,28.8
2018-09-15,MCD,0.0
2018-09-16,MCD,8.32
2018-09-17,MCD,24.0
2018-09-18,MCD,32.0
2018-09-19,MCD,15.36
2018-09-20,MCD,24.0
2018-09-21,MCD,9.92
2018-09-22,MCD,0.0
2018-09-23,MCD,0.0
2018-09-24,MCD,24.64
2018-09-25,MCD,16.32
2018-09-26,MCD,12.48
2018-09-27,MCD,27.52
2018-09-28,MCD,17.28
2018-09-29,MCD,11.2
2018-09-30,MCD,0.0
2018-10-01,MCD,24.05
2018-10-02,MCD,7.4
2018-10-03,MCD,20.72
2018-10-04,MCD,0.0
2018-10-05,MCD,0.0
2018-10-06,MCD,0.0
2018-10-07,MCD,0.0
2018-10-08,MCD,13.69
2018-10-09,MCD,17.39
2018-10-10,MCD,6.66
2018-10-11,MCD,19.98
2018-10-12,MCD,37.0
2018-10-13,MCD,0.0
2018-10-14,MCD,7.77
2018-10-15,MCD,18.13
2018-10-16,MCD,6.66
2018-10-17,MCD,0.0
2018-10-18,MCD,19.61
2018-10-19,MCD,10.36
2018-10-20,MCD,0.0
2018-10-21,MCD,0.0
2018-10-22,MCD,15.54
2018-10-23,MCD,11.47
2018-10-24,MCD,33.3
2018-10-25,MCD,0.0
2018-10-26,MCD,0.0
2018-10-27,MCD,22.94
2018-10-28,MCD,0.0
2018-10-29,MCD,0.0
2018-10-30,MCD,11.47
2018-10-31,MCD,17.02
2018-11-01,MCD,12.95
2018-11-02,MCD,13.3
2018-11-03,MCD,9.8
2018-11-04,MCD,0.0
2018-11-05,MCD,24.85
2018-11-06,MCD,17.849999999999998
2018-11-07,MCD,11.55
2018-11-08,MCD,18.55
2018-11-09,MCD,0.0
2018-11-10,MCD,0.0
2018-11-11,MCD,14.0
2018-11-12,MCD,25.55
2018-11-13,MCD,14.35
2018-11-14,MCD,15.05
2018-11-15,MCD,21.0
2018-11-16,MCD,9.1
2018-11-17,MCD,15.749999999999998
2018-11-18,MCD,0.0
2018-11-19,MCD,34.65
2018-11-20,MCD,26.25
2018-11-21,MCD,0.0
2018-11-22,MCD,10.5
2018-11-23,MCD,21.7
2018-11-24,MCD,0.0
2018-11-25,MCD,11.55
2018-11-26,MCD,10.5
2018-11-27,MCD,0.0
2018-11-28,MCD,13.65
2018-11-29,MCD,6.65
2018-11-30,MCD,35.0
2018-12-01,MCD,0.0
2018-12-02,MCD,0.0
2018-12-03,MCD,12.32
2018-12-04,MCD,12.6
2018-12-05,MCD,23.520000000000003
2018-12-06,MCD,24.64
2018-12-07,MCD,22.680000000000003
2018-12-08,MCD,0.0
2018-12-09,MCD,0.0
2018-12-10,MCD,17.64
2018-12-11,MCD,15.96
2018-12-12,MCD,9.24
2018-12-13,MCD,15.96
2018-12-14,MCD,13.160000000000002
2018-12-15,MCD,26.040000000000003
2018-12-16,MCD,0.0
2018-12-17,MCD,28.000000000000004
2018-12-18,MCD,9.8
2018-12-19,MCD,0.0
2018-12-20,MCD,20.160000000000004
2018-12-21,MCD,11.2
2018-12-22,MCD,0.0
2018-12-23,MCD,17.080000000000002
2018-12-24,MCD,15.68
2018-12-25,MCD,0.0
2018-12-26,MCD,0.0
2018-12-27,MCD,18.200000000000003
2018-12-28,MCD,24.360000000000003
2018-12-29,MCD,0.0
2018-12-30,MCD,0.0
2018-12-31,MCD,16.8
2019-01-01,MCD,0.0
2019-01-02,MCD,8.4
2019-01-03,MCD,22.8
2019-01-04,MCD,10.08
2019-01-05,MCD,0.0
2019-01-06,MCD,0.0
2019-01-07,MCD,13.44
2019-01-08,MCD,15.84
2019-01-09,MCD,0.0
2019-01-10,MCD,11.28
2019-01-11,MCD,0.0
2019-01-12,MCD,24.0
2019-01-13,MCD,0.0
2019-01-14,MCD,0.0
2019-01-15,MCD,0.0
2019-01-16,MCD,20.4
2019-01-17,MCD,15.6
2019-01-18,MCD,0.0
2019-01-19,MCD,0.0
2019-01-20,MCD,9.12
2019-01-21,MCD,0.0
2019-01-22,MCD,0.0
2019-01-23,MCD,9.84
2019-01-24,MCD,16.56
2019-01-25,MCD,6.48
2019-01-26,MCD,0.0
2019-01-27,MCD,0.0
2019-01-28,MCD,0.0
2019-01-29,MCD,9.84
2019-01-30,MCD,8.64
2019-01-31,MCD,23.28
2019-02-01,MCD,0.0
2019-02-02,MCD,0.0
2019-02-03,MCD,0.0
2019-02-04,MCD,22.08
2019-02-05,MCD,0.0
2019-02-06,MCD,12.96
2019-02-07,MCD,10.8
2019-02-08,MCD,11.76
2019-02-09,MCD,0.0
2019-02-10,MCD,0.0
2019-02-11,MCD,6.96
2019-02-12,MCD,24.0
2019-02-13,MCD,7.68
2019-02-14,MCD,7.439999999999999
2019-02-15,MCD,0.0
2019-02-16,MCD,10.08
2019-02-17,MCD,0.0
2019-02-18,MCD,0.0
2019-02-19,MCD,18.72
2019-02-20,MCD,6.48
2019-02-21,MCD,12.0
2019-02-22,MCD,10.08
2019-02-23,MCD,0.0
2019-02-24,MCD,0.0
2019-02-25,MCD,0.0
2019-02-26,MCD,9.6
2019-02-27,MCD,0.0
2019-02-28,MCD,0.0
2019-03-01,MCD,16.43
2019-03-02,MCD,31.0
2019-03-03,MCD,0.0
2019-03-04,MCD,12.71
2019-03-05,MCD,11.47
2019-03-06,MCD,23.87
2019-03-07,MCD,22.32
2019-03-08,MCD,18.6
