Date,crypto_name,crypto_price
2016-02-06,Cosmos,2.9000000000000004
2016-02-07,Cosmos,0.0
2016-02-08,Cosmos,1.4500000000000002
2016-02-09,Cosmos,5.0
2016-02-10,Cosmos,0.0
2016-02-11,Cosmos,0.0
2016-02-12,Cosmos,2.3000000000000003
2016-02-13,Cosmos,0.0
2016-02-14,Cosmos,0.0
2016-02-15,Cosmos,3.35
2016-02-16,Cosmos,0.0
2016-02-17,Cosmos,0.0
2016-02-18,Cosmos,0.0
2016-02-19,Cosmos,0.0
2016-02-20,Cosmos,0.0
2016-02-21,Cosmos,0.0
2016-02-22,Cosmos,0.0
2016-02-23,Cosmos,0.0
2016-02-24,Cosmos,0.0
2016-02-25,Cosmos,2.0
2016-02-26,Cosmos,3.7
2016-02-27,Cosmos,0.0
2016-02-28,Cosmos,0.0
2016-02-29,Cosmos,0.0
2016-03-01,Cosmos,0.0
2016-03-02,Cosmos,0.0
2016-03-03,Cosmos,0.0
2016-03-04,Cosmos,1.36
2016-03-05,Cosmos,0.0
2016-03-06,Cosmos,0.0
2016-03-07,Cosmos,0.0
2016-03-08,Cosmos,0.0
2016-03-09,Cosmos,0.0
2016-03-10,Cosmos,0.0
2016-03-11,Cosmos,0.0
2016-03-12,Cosmos,2.64
2016-03-13,Cosmos,0.0
2016-03-14,Cosmos,0.0
2016-03-15,Cosmos,0.0
2016-03-16,Cosmos,0.0
2016-03-17,Cosmos,3.04
2016-03-18,Cosmos,0.0
2016-03-19,Cosmos,0.0
2016-03-20,Cosmos,1.92
2016-03-21,Cosmos,0.0
2016-03-22,Cosmos,0.0
2016-03-23,Cosmos,0.0
2016-03-24,Cosmos,0.0
2016-03-25,Cosmos,0.0
2016-03-26,Cosmos,1.8
2016-03-27,Cosmos,4.0
2016-03-28,Cosmos,0.0
2016-03-29,Cosmos,0.0
2016-03-30,Cosmos,0.0
2016-03-31,Cosmos,1.2
2016-04-01,Cosmos,4.0
2016-04-02,Cosmos,0.88
2016-04-03,Cosmos,0.0
2016-04-04,Cosmos,0.0
2016-04-05,Cosmos,0.0
2016-04-06,Cosmos,0.0
2016-04-07,Cosmos,0.0
2016-04-08,Cosmos,0.0
2016-04-09,Cosmos,0.0
2016-04-10,Cosmos,0.0
2016-04-11,Cosmos,0.64
2016-04-12,Cosmos,1.4
2016-04-13,Cosmos,0.0
2016-04-14,Cosmos,0.0
2016-04-15,Cosmos,0.0
2016-04-16,Cosmos,0.0
2016-04-17,Cosmos,0.0
2016-04-18,Cosmos,0.0
2016-04-19,Cosmos,0.0
2016-04-20,Cosmos,0.0
2016-04-21,Cosmos,0.0
2016-04-22,Cosmos,0.0
2016-04-23,Cosmos,0.0
2016-04-24,Cosmos,0.0
2016-04-25,Cosmos,0.68
2016-04-26,Cosmos,0.0
2016-04-27,Cosmos,0.0
2016-04-28,Cosmos,0.0
2016-04-29,Cosmos,0.0
2016-04-30,Cosmos,0.8
2016-05-01,Cosmos,0.0
2016-05-02,Cosmos,0.0
2016-05-03,Cosmos,0.0
2016-05-04,Cosmos,0.0
2016-05-05,Cosmos,0.0
2016-05-06,Cosmos,0.0
2016-05-07,Cosmos,3.2
2016-05-08,Cosmos,0.0
2016-05-09,Cosmos,0.0
2016-05-10,Cosmos,0.0
2016-05-11,Cosmos,0.0
2016-05-12,Cosmos,4.65
2016-05-13,Cosmos,2.45
2016-05-14,Cosmos,0.0
2016-05-15,Cosmos,0.0
2016-05-16,Cosmos,0.0
2016-05-17,Cosmos,0.0
2016-05-18,Cosmos,0.0
2016-05-19,Cosmos,0.0
2016-05-20,Cosmos,0.0
2016-05-21,Cosmos,0.0
2016-05-22,Cosmos,0.0
2016-05-23,Cosmos,0.0
2016-05-24,Cosmos,0.0
2016-05-25,Cosmos,0.0
2016-05-26,Cosmos,0.0
2016-05-27,Cosmos,0.0
2016-05-28,Cosmos,5.0
2016-05-29,Cosmos,0.0
2016-05-30,Cosmos,0.0
2016-05-31,Cosmos,0.0
2016-06-01,Cosmos,0.88
2016-06-02,Cosmos,0.0
2016-06-03,Cosmos,0.0
2016-06-04,Cosmos,0.0
2016-06-05,Cosmos,0.0
2016-06-06,Cosmos,0.0
2016-06-07,Cosmos,0.0
2016-06-08,Cosmos,0.0
2016-06-09,Cosmos,0.0
2016-06-10,Cosmos,0.0
2016-06-11,Cosmos,0.0
2016-06-12,Cosmos,0.0
2016-06-13,Cosmos,1.06
2016-06-14,Cosmos,0.0
2016-06-15,Cosmos,1.14
2016-06-16,Cosmos,0.0
2016-06-17,Cosmos,2.0
2016-06-18,Cosmos,0.0
2016-06-19,Cosmos,0.0
2016-06-20,Cosmos,0.0
2016-06-21,Cosmos,0.0
2016-06-22,Cosmos,0.0
2016-06-23,Cosmos,0.0
2016-06-24,Cosmos,0.0
2016-06-25,Cosmos,0.0
2016-06-26,Cosmos,0.0
2016-06-27,Cosmos,0.0
2016-06-28,Cosmos,0.0
2016-06-29,Cosmos,1.0
2016-06-30,Cosmos,0.0
2016-07-01,Cosmos,0.0
2016-07-02,Cosmos,0.0
2016-07-03,Cosmos,0.0
2016-07-04,Cosmos,0.0
2016-07-05,Cosmos,0.0
2016-07-06,Cosmos,0.0
2016-07-07,Cosmos,0.0
2016-07-08,Cosmos,0.0
2016-07-09,Cosmos,0.0
2016-07-10,Cosmos,0.0
2016-07-11,Cosmos,0.0
2016-07-12,Cosmos,0.0
2016-07-13,Cosmos,1.95
2016-07-14,Cosmos,2.61
2016-07-15,Cosmos,0.0
2016-07-16,Cosmos,0.0
2016-07-17,Cosmos,0.0
2016-07-18,Cosmos,2.58
2016-07-19,Cosmos,1.65
2016-07-20,Cosmos,0.0
2016-07-21,Cosmos,0.0
2016-07-22,Cosmos,0.0
2016-07-23,Cosmos,0.0
2016-07-24,Cosmos,0.0
2016-07-25,Cosmos,0.0
2016-07-26,Cosmos,0.0
2016-07-27,Cosmos,0.0
2016-07-28,Cosmos,0.0
2016-07-29,Cosmos,3.0
2016-07-30,Cosmos,0.0
2016-07-31,Cosmos,0.0
2016-08-01,Cosmos,0.0
2016-08-02,Cosmos,3.0
2016-08-03,Cosmos,0.0
2016-08-04,Cosmos,0.0
2016-08-05,Cosmos,0.0
2016-08-06,Cosmos,0.0
2016-08-07,Cosmos,0.0
2016-08-08,Cosmos,0.0
2016-08-09,Cosmos,0.0
2016-08-10,Cosmos,0.0
2016-08-11,Cosmos,0.0
2016-08-12,Cosmos,0.0
2016-08-13,Cosmos,0.0
2016-08-14,Cosmos,0.0
2016-08-15,Cosmos,0.0
2016-08-16,Cosmos,0.0
2016-08-17,Cosmos,2.01
2016-08-18,Cosmos,2.07
2016-08-19,Cosmos,0.0
2016-08-20,Cosmos,0.0
2016-08-21,Cosmos,0.0
2016-08-22,Cosmos,0.0
2016-08-23,Cosmos,0.0
2016-08-24,Cosmos,0.99
2016-08-25,Cosmos,0.96
2016-08-26,Cosmos,1.17
2016-08-27,Cosmos,0.0
2016-08-28,Cosmos,1.14
2016-08-29,Cosmos,1.59
2016-08-30,Cosmos,0.0
2016-08-31,Cosmos,0.0
2016-09-01,Cosmos,0.0
2016-09-02,Cosmos,0.0
2016-09-03,Cosmos,0.0
2016-09-04,Cosmos,0.0
2016-09-05,Cosmos,0.0
2016-09-06,Cosmos,0.0
2016-09-07,Cosmos,0.0
2016-09-08,Cosmos,0.0
2016-09-09,Cosmos,0.0
2016-09-10,Cosmos,0.0
2016-09-11,Cosmos,0.0
2016-09-12,Cosmos,0.0
2016-09-13,Cosmos,2.0
2016-09-14,Cosmos,0.72
2016-09-15,Cosmos,0.0
2016-09-16,Cosmos,0.0
2016-09-17,Cosmos,1.14
2016-09-18,Cosmos,0.0
2016-09-19,Cosmos,0.0
2016-09-20,Cosmos,0.48
2016-09-21,Cosmos,0.0
2016-09-22,Cosmos,0.0
2016-09-23,Cosmos,0.0
2016-09-24,Cosmos,0.0
2016-09-25,Cosmos,1.36
2016-09-26,Cosmos,0.0
2016-09-27,Cosmos,0.52
2016-09-28,Cosmos,0.0
2016-09-29,Cosmos,0.0
2016-09-30,Cosmos,0.64
2016-10-01,Cosmos,0.0
2016-10-02,Cosmos,0.0
2016-10-03,Cosmos,0.0
2016-10-04,Cosmos,0.0
2016-10-05,Cosmos,0.0
2016-10-06,Cosmos,0.0
2016-10-07,Cosmos,1.64
2016-10-08,Cosmos,0.0
2016-10-09,Cosmos,0.0
2016-10-10,Cosmos,0.0
2016-10-11,Cosmos,1.44
2016-10-12,Cosmos,0.0
2016-10-13,Cosmos,0.0
2016-10-14,Cosmos,0.0
2016-10-15,Cosmos,0.0
2016-10-16,Cosmos,0.0
2016-10-17,Cosmos,0.0
2016-10-18,Cosmos,0.0
2016-10-19,Cosmos,0.0
2016-10-20,Cosmos,0.0
2016-10-21,Cosmos,0.0
2016-10-22,Cosmos,0.0
2016-10-23,Cosmos,1.44
2016-10-24,Cosmos,2.12
2016-10-25,Cosmos,0.0
2016-10-26,Cosmos,2.36
2016-10-27,Cosmos,4.0
2016-10-28,Cosmos,0.0
2016-10-29,Cosmos,3.6
2016-10-30,Cosmos,0.0
2016-10-31,Cosmos,0.0
2016-11-01,Cosmos,3.24
2016-11-02,Cosmos,0.0
2016-11-03,Cosmos,0.0
2016-11-04,Cosmos,0.0
2016-11-05,Cosmos,0.0
2016-11-06,Cosmos,4.0
2016-11-07,Cosmos,1.92
2016-11-08,Cosmos,2.24
2016-11-09,Cosmos,2.44
2016-11-10,Cosmos,0.0
2016-11-11,Cosmos,0.0
2016-11-12,Cosmos,0.0
2016-11-13,Cosmos,0.0
2016-11-14,Cosmos,1.76
2016-11-15,Cosmos,0.0
2016-11-16,Cosmos,0.0
2016-11-17,Cosmos,0.0
2016-11-18,Cosmos,0.0
2016-11-19,Cosmos,0.0
2016-11-20,Cosmos,0.0
2016-11-21,Cosmos,0.0
2016-11-22,Cosmos,0.0
2016-11-23,Cosmos,0.0
2016-11-24,Cosmos,2.2
2016-11-25,Cosmos,2.76
2016-11-26,Cosmos,0.0
2016-11-27,Cosmos,0.0
2016-11-28,Cosmos,0.0
2016-11-29,Cosmos,0.0
2016-11-30,Cosmos,0.0
2016-12-01,Cosmos,0.0
2016-12-02,Cosmos,0.0
2016-12-03,Cosmos,0.0
2016-12-04,Cosmos,0.0
2016-12-05,Cosmos,4.0
2016-12-06,Cosmos,0.0
2016-12-07,Cosmos,1.88
2016-12-08,Cosmos,0.0
2016-12-09,Cosmos,3.92
2016-12-10,Cosmos,0.0
2016-12-11,Cosmos,0.0
2016-12-12,Cosmos,0.0
2016-12-13,Cosmos,0.0
2016-12-14,Cosmos,0.0
2016-12-15,Cosmos,0.0
2016-12-16,Cosmos,0.0
2016-12-17,Cosmos,0.0
2016-12-18,Cosmos,2.16
2016-12-19,Cosmos,0.0
2016-12-20,Cosmos,2.2
2016-12-21,Cosmos,0.0
2016-12-22,Cosmos,0.0
2016-12-23,Cosmos,0.0
2016-12-24,Cosmos,0.0
2016-12-25,Cosmos,0.0
2016-12-26,Cosmos,0.0
2016-12-27,Cosmos,2.88
2016-12-28,Cosmos,0.0
2016-12-29,Cosmos,0.0
2016-12-30,Cosmos,0.0
2016-12-31,Cosmos,0.0
2017-01-01,Cosmos,0.0
2017-01-02,Cosmos,2.01
2017-01-03,Cosmos,0.0
2017-01-04,Cosmos,0.0
2017-01-05,Cosmos,0.0
2017-01-06,Cosmos,0.0
2017-01-07,Cosmos,0.0
2017-01-08,Cosmos,3.0
2017-01-09,Cosmos,0.0
2017-01-10,Cosmos,0.0
2017-01-11,Cosmos,0.0
2017-01-12,Cosmos,0.0
2017-01-13,Cosmos,0.0
2017-01-14,Cosmos,0.0
2017-01-15,Cosmos,0.0
2017-01-16,Cosmos,0.0
2017-01-17,Cosmos,0.96
2017-01-18,Cosmos,0.0
2017-01-19,Cosmos,2.4
2017-01-20,Cosmos,0.0
2017-01-21,Cosmos,0.0
2017-01-22,Cosmos,0.0
2017-01-23,Cosmos,0.0
2017-01-24,Cosmos,0.0
2017-01-25,Cosmos,0.0
2017-01-26,Cosmos,0.0
2017-01-27,Cosmos,0.0
2017-01-28,Cosmos,0.0
2017-01-29,Cosmos,0.0
2017-01-30,Cosmos,0.0
2017-01-31,Cosmos,0.93
2017-02-01,Cosmos,0.0
2017-02-02,Cosmos,0.0
2017-02-03,Cosmos,0.0
2017-02-04,Cosmos,0.0
2017-02-05,Cosmos,3.6
2017-02-06,Cosmos,0.0
2017-02-07,Cosmos,0.0
2017-02-08,Cosmos,0.0
2017-02-09,Cosmos,4.0
2017-02-10,Cosmos,0.0
2017-02-11,Cosmos,0.0
2017-02-12,Cosmos,0.0
2017-02-13,Cosmos,0.0
2017-02-14,Cosmos,0.0
2017-02-15,Cosmos,0.0
2017-02-16,Cosmos,0.0
2017-02-17,Cosmos,1.88
2017-02-18,Cosmos,0.0
2017-02-19,Cosmos,0.0
2017-02-20,Cosmos,0.0
2017-02-21,Cosmos,0.0
2017-02-22,Cosmos,0.0
2017-02-23,Cosmos,0.0
2017-02-24,Cosmos,2.36
2017-02-25,Cosmos,0.0
2017-02-26,Cosmos,0.0
2017-02-27,Cosmos,0.0
2017-02-28,Cosmos,0.0
2017-03-01,Cosmos,0.0
2017-03-02,Cosmos,0.0
2017-03-03,Cosmos,0.0
2017-03-04,Cosmos,0.0
2017-03-05,Cosmos,0.0
2017-03-06,Cosmos,0.0
2017-03-07,Cosmos,0.0
2017-03-08,Cosmos,0.0
2017-03-09,Cosmos,0.0
2017-03-10,Cosmos,0.0
2017-03-11,Cosmos,0.0
2017-03-12,Cosmos,0.0
2017-03-13,Cosmos,0.0
2017-03-14,Cosmos,0.0
2017-03-15,Cosmos,0.0
2017-03-16,Cosmos,0.0
2017-03-17,Cosmos,0.0
2017-03-18,Cosmos,0.0
2017-03-19,Cosmos,0.0
2017-03-20,Cosmos,0.0
2017-03-21,Cosmos,0.0
2017-03-22,Cosmos,0.0
2017-03-23,Cosmos,0.0
2017-03-24,Cosmos,0.0
2017-03-25,Cosmos,0.0
2017-03-26,Cosmos,0.0
2017-03-27,Cosmos,0.0
2017-03-28,Cosmos,0.0
2017-03-29,Cosmos,0.0
2017-03-30,Cosmos,0.0
2017-03-31,Cosmos,0.0
2017-04-01,Cosmos,0.0
2017-04-02,Cosmos,0.0
2017-04-03,Cosmos,4.72
2017-04-04,Cosmos,0.0
2017-04-05,Cosmos,0.0
2017-04-06,Cosmos,0.0
2017-04-07,Cosmos,0.0
2017-04-08,Cosmos,0.0
2017-04-09,Cosmos,0.0
2017-04-10,Cosmos,0.0
2017-04-11,Cosmos,0.0
2017-04-12,Cosmos,8.0
2017-04-13,Cosmos,4.32
2017-04-14,Cosmos,0.0
2017-04-15,Cosmos,5.92
2017-04-16,Cosmos,0.0
2017-04-17,Cosmos,0.0
2017-04-18,Cosmos,0.0
2017-04-19,Cosmos,0.0
2017-04-20,Cosmos,0.0
2017-04-21,Cosmos,0.0
2017-04-22,Cosmos,0.0
2017-04-23,Cosmos,0.0
2017-04-24,Cosmos,0.0
2017-04-25,Cosmos,0.0
2017-04-26,Cosmos,0.0
2017-04-27,Cosmos,0.0
2017-04-28,Cosmos,6.24
2017-04-29,Cosmos,5.5200000000000005
2017-04-30,Cosmos,0.0
2017-05-01,Cosmos,0.0
2017-05-02,Cosmos,2.45
2017-05-03,Cosmos,0.0
2017-05-04,Cosmos,0.0
2017-05-05,Cosmos,0.0
2017-05-06,Cosmos,0.0
2017-05-07,Cosmos,0.0
2017-05-08,Cosmos,0.0
2017-05-09,Cosmos,0.0
2017-05-10,Cosmos,0.0
2017-05-11,Cosmos,0.0
2017-05-12,Cosmos,5.0
2017-05-13,Cosmos,0.0
2017-05-14,Cosmos,0.0
2017-05-15,Cosmos,0.0
2017-05-16,Cosmos,0.0
2017-05-17,Cosmos,0.0
2017-05-18,Cosmos,0.0
2017-05-19,Cosmos,0.0
2017-05-20,Cosmos,0.0
2017-05-21,Cosmos,0.0
2017-05-22,Cosmos,2.4000000000000004
2017-05-23,Cosmos,0.0
2017-05-24,Cosmos,0.0
2017-05-25,Cosmos,0.0
2017-05-26,Cosmos,0.0
2017-05-27,Cosmos,0.0
2017-05-28,Cosmos,2.8000000000000003
2017-05-29,Cosmos,0.0
2017-05-30,Cosmos,4.7
2017-05-31,Cosmos,0.0
2017-06-01,Cosmos,0.0
2017-06-02,Cosmos,0.0
2017-06-03,Cosmos,0.0
2017-06-04,Cosmos,0.0
2017-06-05,Cosmos,0.0
2017-06-06,Cosmos,0.0
2017-06-07,Cosmos,0.0
2017-06-08,Cosmos,0.0
2017-06-09,Cosmos,2.72
2017-06-10,Cosmos,4.0
2017-06-11,Cosmos,0.0
2017-06-12,Cosmos,0.0
2017-06-13,Cosmos,0.0
2017-06-14,Cosmos,0.0
2017-06-15,Cosmos,0.0
2017-06-16,Cosmos,0.0
2017-06-17,Cosmos,0.0
2017-06-18,Cosmos,0.0
2017-06-19,Cosmos,0.0
2017-06-20,Cosmos,0.0
2017-06-21,Cosmos,0.0
2017-06-22,Cosmos,2.84
2017-06-23,Cosmos,0.0
2017-06-24,Cosmos,3.68
2017-06-25,Cosmos,0.0
2017-06-26,Cosmos,2.6
2017-06-27,Cosmos,0.0
2017-06-28,Cosmos,0.0
2017-06-29,Cosmos,0.0
2017-06-30,Cosmos,0.0
2017-08-01,Cosmos,0.0
2017-08-02,Cosmos,0.0
2017-08-03,Cosmos,0.0
2017-08-04,Cosmos,0.0
2017-08-05,Cosmos,0.0
2017-08-06,Cosmos,0.0
2017-08-07,Cosmos,0.0
2017-08-08,Cosmos,3.0
2017-08-09,Cosmos,0.0
2017-08-10,Cosmos,0.0
2017-08-11,Cosmos,0.0
2017-08-12,Cosmos,1.44
2017-08-13,Cosmos,0.0
2017-08-14,Cosmos,0.0
2017-08-15,Cosmos,1.95
2017-08-16,Cosmos,0.0
2017-08-17,Cosmos,1.23
2017-08-18,Cosmos,0.0
2017-08-19,Cosmos,0.0
2017-08-20,Cosmos,1.29
2017-08-21,Cosmos,1.29
2017-08-22,Cosmos,0.0
2017-08-23,Cosmos,0.0
2017-08-24,Cosmos,0.0
2017-08-25,Cosmos,0.0
2017-08-26,Cosmos,0.0
2017-08-27,Cosmos,0.0
2017-08-28,Cosmos,1.7999999999999998
2017-08-29,Cosmos,0.0
2017-08-30,Cosmos,0.0
2017-08-31,Cosmos,1.86
2017-09-01,Cosmos,0.0
2017-09-02,Cosmos,0.0
2017-09-03,Cosmos,0.0
2017-09-04,Cosmos,0.0
2017-09-05,Cosmos,0.0
2017-09-06,Cosmos,0.0
2017-09-07,Cosmos,0.0
2017-09-08,Cosmos,0.0
2017-09-09,Cosmos,0.0
2017-09-10,Cosmos,0.0
2017-09-11,Cosmos,0.0
2017-09-12,Cosmos,0.0
2017-09-13,Cosmos,0.0
2017-09-14,Cosmos,0.0
2017-09-15,Cosmos,0.0
2017-09-16,Cosmos,0.0
2017-09-17,Cosmos,0.0
2017-09-18,Cosmos,0.0
2017-09-19,Cosmos,0.0
2017-09-20,Cosmos,0.0
2017-09-21,Cosmos,0.0
2017-09-22,Cosmos,0.0
2017-09-23,Cosmos,0.0
2017-09-24,Cosmos,0.0
2017-09-25,Cosmos,0.0
2017-09-26,Cosmos,0.0
2017-09-27,Cosmos,0.0
2017-09-28,Cosmos,0.0
2017-09-29,Cosmos,0.0
2017-09-30,Cosmos,0.0
2017-10-01,Cosmos,0.0
2017-10-02,Cosmos,0.0
2017-10-03,Cosmos,0.0
2017-10-04,Cosmos,0.0
2017-10-05,Cosmos,2.85
2017-10-06,Cosmos,0.0
2017-10-07,Cosmos,0.0
2017-10-08,Cosmos,3.0
2017-10-09,Cosmos,0.8099999999999999
2017-10-10,Cosmos,0.0
2017-10-11,Cosmos,0.99
2017-10-12,Cosmos,0.0
2017-10-13,Cosmos,0.0
2017-10-14,Cosmos,0.0
2017-10-15,Cosmos,0.0
2017-10-16,Cosmos,0.0
2017-10-17,Cosmos,0.0
2017-10-18,Cosmos,0.0
2017-10-19,Cosmos,0.0
2017-10-20,Cosmos,0.0
2017-10-21,Cosmos,0.0
2017-10-22,Cosmos,0.0
2017-10-23,Cosmos,0.0
2017-10-24,Cosmos,0.78
2017-10-25,Cosmos,0.0
2017-10-26,Cosmos,0.0
2017-10-27,Cosmos,0.0
2017-10-28,Cosmos,0.0
2017-10-29,Cosmos,0.0
2017-10-30,Cosmos,1.11
2017-10-31,Cosmos,0.0
2017-11-01,Cosmos,0.0
2017-11-02,Cosmos,0.0
2017-11-03,Cosmos,0.0
2017-11-04,Cosmos,2.0
2017-11-05,Cosmos,0.0
2017-11-06,Cosmos,0.0
2017-11-07,Cosmos,0.0
2017-11-08,Cosmos,0.0
2017-11-09,Cosmos,0.0
2017-11-10,Cosmos,4.0
2017-11-11,Cosmos,0.0
2017-11-12,Cosmos,3.84
2017-11-13,Cosmos,1.6
2017-11-14,Cosmos,0.0
2017-11-15,Cosmos,1.56
2017-11-16,Cosmos,2.36
2017-11-17,Cosmos,0.0
2017-11-18,Cosmos,0.0
2017-11-19,Cosmos,0.0
2017-11-20,Cosmos,0.0
2017-11-21,Cosmos,3.04
2017-11-22,Cosmos,0.0
2017-11-23,Cosmos,0.0
2017-11-24,Cosmos,0.0
2017-11-25,Cosmos,0.0
2017-11-26,Cosmos,0.0
2017-11-27,Cosmos,0.0
2017-11-28,Cosmos,0.0
2017-11-29,Cosmos,0.0
2017-11-30,Cosmos,0.0
2017-12-01,Cosmos,0.0
2017-12-02,Cosmos,3.36
2017-12-03,Cosmos,2.34
2017-12-04,Cosmos,0.0
2017-12-05,Cosmos,1.14
2017-12-06,Cosmos,0.0
2017-12-07,Cosmos,0.0
2017-12-08,Cosmos,0.0
2017-12-09,Cosmos,0.0
2017-12-10,Cosmos,0.0
2017-12-11,Cosmos,0.0
2017-12-12,Cosmos,0.0
2017-12-13,Cosmos,0.0
2017-12-14,Cosmos,0.0
2017-12-15,Cosmos,2.1
2017-12-16,Cosmos,0.0
2017-12-17,Cosmos,2.16
2017-12-18,Cosmos,0.0
2017-12-19,Cosmos,0.0
2017-12-20,Cosmos,1.02
2017-12-21,Cosmos,0.0
2017-12-22,Cosmos,0.0
2017-12-23,Cosmos,0.0
2017-12-24,Cosmos,2.28
2017-12-25,Cosmos,0.0
2017-12-26,Cosmos,0.0
2017-12-27,Cosmos,1.5
2017-12-28,Cosmos,0.0
2017-12-29,Cosmos,1.98
2017-12-30,Cosmos,1.74
2017-12-31,Cosmos,6.0
2018-01-01,Cosmos,0.0
2018-01-02,Cosmos,0.0
2018-01-03,Cosmos,0.0
2018-01-04,Cosmos,0.0
2018-01-05,Cosmos,4.550000000000001
2018-01-06,Cosmos,4.69
2018-01-07,Cosmos,0.0
2018-01-08,Cosmos,0.0
2018-01-09,Cosmos,2.45
2018-01-10,Cosmos,0.0
2018-01-11,Cosmos,0.0
2018-01-12,Cosmos,0.0
2018-01-13,Cosmos,0.0
2018-01-14,Cosmos,4.0600000000000005
2018-01-15,Cosmos,0.0
2018-01-16,Cosmos,0.0
2018-01-17,Cosmos,2.5200000000000005
2018-01-18,Cosmos,0.0
2018-01-19,Cosmos,0.0
2018-01-20,Cosmos,3.01
2018-01-21,Cosmos,0.0
2018-01-22,Cosmos,0.0
2018-01-23,Cosmos,0.0
2018-01-24,Cosmos,6.510000000000001
2018-01-25,Cosmos,0.0
2018-01-26,Cosmos,0.0
2018-01-27,Cosmos,0.0
2018-01-28,Cosmos,7.000000000000001
2018-01-29,Cosmos,0.0
2018-01-30,Cosmos,0.0
2018-01-31,Cosmos,0.0
2018-02-01,Cosmos,3.3600000000000003
2018-02-02,Cosmos,0.0
2018-02-03,Cosmos,4.48
2018-02-04,Cosmos,0.0
2018-02-05,Cosmos,3.2900000000000005
2018-02-06,Cosmos,0.0
2018-02-07,Cosmos,0.0
2018-02-08,Cosmos,0.0
2018-02-09,Cosmos,0.0
2018-02-10,Cosmos,0.0
2018-02-11,Cosmos,2.66
2018-02-12,Cosmos,7.000000000000001
2018-02-13,Cosmos,0.0
2018-02-14,Cosmos,0.0
2018-02-15,Cosmos,0.0
2018-02-16,Cosmos,0.0
2018-02-17,Cosmos,2.5900000000000003
2018-02-18,Cosmos,4.62
2018-02-19,Cosmos,0.0
2018-02-20,Cosmos,0.0
2018-02-21,Cosmos,2.87
2018-02-22,Cosmos,0.0
2018-02-23,Cosmos,0.0
2018-02-24,Cosmos,0.0
2018-02-25,Cosmos,0.0
2018-02-26,Cosmos,0.0
2018-02-27,Cosmos,0.0
2018-02-28,Cosmos,0.0
2018-03-01,Cosmos,0.0
2018-03-02,Cosmos,0.0
2018-03-03,Cosmos,0.0
2018-03-04,Cosmos,0.0
2018-03-05,Cosmos,0.0
2018-03-06,Cosmos,1.9
2018-03-07,Cosmos,0.0
2018-03-08,Cosmos,0.0
2018-03-09,Cosmos,0.0
2018-03-10,Cosmos,0.0
2018-03-11,Cosmos,0.0
2018-03-12,Cosmos,0.0
2018-03-13,Cosmos,2.0
2018-03-14,Cosmos,0.0
2018-03-15,Cosmos,1.18
2018-03-16,Cosmos,0.0
2018-03-17,Cosmos,1.32
2018-03-18,Cosmos,0.0
2018-03-19,Cosmos,0.0
2018-03-20,Cosmos,0.0
2018-03-21,Cosmos,0.0
2018-03-22,Cosmos,0.0
2018-03-23,Cosmos,0.0
2018-03-24,Cosmos,0.0
2018-03-25,Cosmos,0.0
2018-03-26,Cosmos,0.0
2018-03-27,Cosmos,0.0
2018-03-28,Cosmos,0.0
2018-03-29,Cosmos,0.0
2018-03-30,Cosmos,0.0
2018-03-31,Cosmos,0.0
2018-04-01,Cosmos,0.0
2018-04-02,Cosmos,0.0
2018-04-03,Cosmos,0.0
2018-04-04,Cosmos,0.0
2018-04-05,Cosmos,1.86
2018-04-06,Cosmos,0.0
2018-04-07,Cosmos,0.0
2018-04-08,Cosmos,0.0
2018-04-09,Cosmos,1.89
2018-04-10,Cosmos,0.0
2018-04-11,Cosmos,0.0
2018-04-12,Cosmos,2.52
2018-04-13,Cosmos,3.0
2018-04-14,Cosmos,0.0
2018-04-15,Cosmos,0.0
2018-04-16,Cosmos,0.0
2018-04-17,Cosmos,0.0
2018-04-18,Cosmos,0.0
2018-04-19,Cosmos,0.0
2018-04-20,Cosmos,0.0
2018-04-21,Cosmos,0.0
2018-04-22,Cosmos,0.0
2018-04-23,Cosmos,1.92
2018-04-24,Cosmos,0.0
2018-04-25,Cosmos,0.0
2018-04-26,Cosmos,2.4299999999999997
2018-04-27,Cosmos,0.0
2018-04-28,Cosmos,2.85
2018-04-29,Cosmos,0.0
2018-04-30,Cosmos,0.0
2018-05-01,Cosmos,0.0
2018-05-02,Cosmos,0.8
2018-05-03,Cosmos,0.0
2018-05-04,Cosmos,1.88
2018-05-05,Cosmos,0.0
2018-05-06,Cosmos,0.0
2018-05-07,Cosmos,0.0
2018-05-08,Cosmos,0.0
2018-05-09,Cosmos,1.84
2018-05-10,Cosmos,0.0
2018-05-11,Cosmos,0.0
2018-05-12,Cosmos,0.0
2018-05-13,Cosmos,2.92
2018-05-14,Cosmos,0.0
2018-05-15,Cosmos,0.0
2018-05-16,Cosmos,0.0
2018-05-17,Cosmos,0.0
2018-05-18,Cosmos,0.0
2018-05-19,Cosmos,4.0
2018-05-20,Cosmos,0.0
2018-05-21,Cosmos,0.0
2018-05-22,Cosmos,0.0
2018-05-23,Cosmos,0.0
2018-05-24,Cosmos,0.0
2018-05-25,Cosmos,0.0
2018-05-26,Cosmos,0.0
2018-05-27,Cosmos,0.0
2018-05-28,Cosmos,1.24
2018-05-29,Cosmos,0.0
2018-05-30,Cosmos,1.76
2018-05-31,Cosmos,0.0
2018-06-01,Cosmos,0.0
2018-06-02,Cosmos,0.0
