date,PG
2019-08-28,58.74
2019-08-29,57.42
2019-08-30,61.38
2019-08-31,44.88
2019-09-01,47.36
2019-09-02,59.94
2019-09-03,67.34
2019-09-04,61.42
2019-09-05,64.38
2019-09-06,71.78
2019-09-07,61.42
2019-09-08,52.54
2019-09-09,60.68
2019-09-10,64.38
2019-09-11,70.3
2019-09-12,68.82
2019-09-13,68.08
2019-09-14,59.2
2019-09-15,54.02
2019-09-16,64.38
2019-09-17,69.56
2019-09-18,64.38
2019-09-19,70.3
2019-09-20,64.38
2019-09-21,51.06
2019-09-22,52.54
2019-09-23,72.52
2019-09-24,69.56
2019-09-25,68.82
2019-09-26,74.0
2019-09-27,69.56
2019-09-28,58.46
2019-09-29,65.12
2019-09-30,70.3
2019-10-01,23.0
2019-10-02,26.0
2019-10-03,23.0
2019-10-04,25.0
2019-10-05,21.0
2019-10-06,20.0
2019-10-07,24.0
2019-10-08,60.0
2019-10-09,100.0
2019-10-10,54.0
2019-10-11,34.0
2019-10-12,22.0
2019-10-13,23.0
2019-10-14,26.0
2019-10-15,28.0
2019-10-16,24.0
2019-10-17,25.0
2019-10-18,24.0
2019-10-19,20.0
2019-10-20,21.0
2019-10-21,28.0
2019-10-22,35.0
2019-10-23,36.0
2019-10-24,32.0
2019-10-25,36.0
2019-10-26,40.0
2019-10-27,41.0
2019-10-28,42.0
2019-10-29,43.0
2019-10-30,38.0
2019-10-31,33.0
2019-11-01,77.19
2019-11-02,61.42
2019-11-03,61.42
2019-11-04,69.72
2019-11-05,73.03999999999999
2019-11-06,83.0
2019-11-07,77.19
2019-11-08,68.06
2019-11-09,55.61
2019-11-10,53.95
2019-11-11,64.74
2019-11-12,67.22999999999999
2019-11-13,72.21
2019-11-14,65.57
2019-11-15,72.21
2019-11-16,53.95
2019-11-17,57.27
2019-11-18,73.86999999999999
2019-11-19,79.67999999999999
2019-11-20,78.85
2019-11-21,73.03999999999999
2019-11-22,74.7
2019-11-23,56.44
2019-11-24,58.93
2019-11-25,56.44
2019-11-26,60.59
2019-11-27,64.74
2019-11-28,50.63
2019-11-29,58.1
2019-11-30,48.14
2019-12-01,48.84
2019-12-02,59.94
2019-12-03,69.56
2019-12-04,70.3
2019-12-05,68.82
2019-12-06,63.64
2019-12-07,49.58
2019-12-08,50.32
2019-12-09,66.6
2019-12-10,66.6
2019-12-11,65.86
2019-12-12,63.64
2019-12-13,66.6
2019-12-14,54.76
2019-12-15,51.8
2019-12-16,74.0
2019-12-17,62.9
2019-12-18,66.6
2019-12-19,62.9
2019-12-20,68.08
2019-12-21,54.02
2019-12-22,55.5
2019-12-23,53.28
2019-12-24,62.16
2019-12-25,50.32
2019-12-26,57.72
2019-12-27,57.72
2019-12-28,55.5
2019-12-29,54.76
2019-12-30,56.98
2019-12-31,57.72
2020-01-01,57.67
2020-01-02,60.830000000000005
2020-01-03,54.510000000000005
2020-01-04,48.190000000000005
2020-01-05,50.56
2020-01-06,60.040000000000006
2020-01-07,70.31
2020-01-08,73.47
2020-01-09,65.57000000000001
2020-01-10,60.830000000000005
2020-01-11,52.14
2020-01-12,53.72
2020-01-13,65.57000000000001
2020-01-14,66.36
2020-01-15,68.73
2020-01-16,65.57000000000001
2020-01-17,68.73
2020-01-18,61.620000000000005
2020-01-19,56.88
2020-01-20,58.46
2020-01-21,65.57000000000001
2020-01-22,64.78
2020-01-23,79.0
2020-01-24,65.57000000000001
2020-01-25,60.040000000000006
2020-01-26,50.56
2020-01-27,65.57000000000001
2020-01-28,64.78
2020-01-29,68.73
2020-01-30,65.57000000000001
2020-01-31,70.31
2020-02-01,60.68
2020-02-02,54.76
2020-02-03,62.9
2020-02-04,67.34
2020-02-05,64.38
2020-02-06,69.56
2020-02-07,65.86
2020-02-08,61.42
2020-02-09,63.64
2020-02-10,64.38
2020-02-11,69.56
2020-02-12,74.0
2020-02-13,68.82
2020-02-14,66.6
2020-02-15,59.2
2020-02-16,56.24
2020-02-17,62.16
2020-02-18,66.6
2020-02-19,73.26
2020-02-20,65.12
2020-02-21,74.0
2020-02-22,62.16
2020-02-23,65.12
2020-02-24,71.03999999999999
2020-02-25,72.52
2020-02-26,68.82
2020-02-27,70.3
2020-02-28,71.78
2020-02-29,69.56
2020-03-01,54.78
2020-03-02,63.08
2020-03-03,63.91
2020-03-04,56.44
2020-03-05,77.19
2020-03-06,68.89
2020-03-07,53.12
2020-03-08,50.63
2020-03-09,61.42
2020-03-10,76.36
2020-03-11,67.22999999999999
2020-03-12,83.0
2020-03-13,73.03999999999999
2020-03-14,55.61
2020-03-15,48.14
2020-03-16,66.39999999999999
2020-03-17,65.57
2020-03-18,68.89
2020-03-19,67.22999999999999
2020-03-20,59.76
2020-03-21,53.12
2020-03-22,47.31
2020-03-23,66.39999999999999
2020-03-24,68.89
2020-03-25,64.74
2020-03-26,56.44
2020-03-27,56.44
2020-03-28,53.95
2020-03-29,48.97
2020-03-30,52.29
2020-03-31,63.08
2020-04-01,65.86
2020-04-02,59.94
2020-04-03,62.16
2020-04-04,51.06
2020-04-05,52.54
2020-04-06,63.64
2020-04-07,66.6
2020-04-08,59.94
2020-04-09,61.42
2020-04-10,51.8
2020-04-11,51.06
2020-04-12,53.28
2020-04-13,59.2
2020-04-14,71.03999999999999
2020-04-15,68.08
2020-04-16,61.42
2020-04-17,74.0
2020-04-18,54.76
2020-04-19,52.54
2020-04-20,56.98
2020-04-21,57.72
2020-04-22,61.42
2020-04-23,58.46
2020-04-24,55.5
2020-04-25,48.1
2020-04-26,51.06
2020-04-27,59.94
2020-04-28,57.72
2020-04-29,65.86
2020-04-30,55.5
2020-05-01,56.7
2020-05-02,50.4
2020-05-03,54.6
2020-05-04,53.9
2020-05-05,55.3
2020-05-06,58.1
2020-05-07,58.8
2020-05-08,58.8
2020-05-09,53.2
2020-05-10,45.5
2020-05-11,55.3
2020-05-12,57.4
2020-05-13,55.3
2020-05-14,65.8
2020-05-15,60.9
2020-05-16,57.4
2020-05-17,57.4
2020-05-18,61.6
2020-05-19,59.49999999999999
2020-05-20,57.4
2020-05-21,57.4
2020-05-22,56.7
2020-05-23,49.7
2020-05-24,51.1
2020-05-25,53.2
2020-05-26,70.0
2020-05-27,61.6
2020-05-28,60.2
2020-05-29,53.9
2020-05-30,52.5
2020-05-31,44.1
2020-06-01,58.8
2020-06-02,58.8
2020-06-03,66.5
2020-06-04,61.6
2020-06-05,57.4
2020-06-06,53.9
2020-06-07,53.9
2020-06-08,60.9
2020-06-09,66.5
2020-06-10,62.3
2020-06-11,58.8
2020-06-12,62.99999999999999
2020-06-13,56.0
2020-06-14,59.49999999999999
2020-06-15,60.2
2020-06-16,65.8
2020-06-17,60.2
2020-06-18,60.9
2020-06-19,70.0
2020-06-20,69.3
2020-06-21,58.1
2020-06-22,64.39999999999999
2020-06-23,62.3
2020-06-24,60.2
2020-06-25,60.2
2020-06-26,60.9
2020-06-27,61.6
2020-06-28,58.1
2020-06-29,57.4
2020-06-30,62.99999999999999
2020-07-01,55.04
2020-07-02,51.2
2020-07-03,47.36
2020-07-04,49.92
2020-07-05,51.2
2020-07-06,53.76
2020-07-07,53.120000000000005
2020-07-08,50.56
2020-07-09,44.8
2020-07-10,56.96
2020-07-11,48.64
2020-07-12,51.84
2020-07-13,53.76
2020-07-14,50.56
2020-07-15,58.88
2020-07-16,56.32
2020-07-17,52.48
2020-07-18,46.08
2020-07-19,47.36
2020-07-20,56.96
2020-07-21,55.04
2020-07-22,56.32
2020-07-23,52.48
2020-07-24,49.92
2020-07-25,46.72
2020-07-26,48.64
2020-07-27,51.84
2020-07-28,48.64
2020-07-29,56.32
2020-07-30,64.0
2020-07-31,62.08
2020-08-01,54.940000000000005
2020-08-02,50.92
2020-08-03,53.6
2020-08-04,55.61000000000001
2020-08-05,54.940000000000005
2020-08-06,59.63
2020-08-07,54.27
2020-08-08,52.93
2020-08-09,50.25
2020-08-10,55.61000000000001
2020-08-11,50.25
2020-08-12,54.27
2020-08-13,54.27
2020-08-14,56.28
2020-08-15,60.3
2020-08-16,65.66000000000001
2020-08-17,59.63
2020-08-18,56.28
2020-08-19,61.64
2020-08-20,54.27
2020-08-21,54.940000000000005
2020-08-22,50.25
2020-08-23,52.93
2020-08-24,67.0
2020-08-25,56.95
2020-08-26,52.93
2020-08-27,50.92
2020-08-28,55.61000000000001
2020-08-29,51.59
2020-08-30,53.6
2020-08-31,56.95
2020-09-01,59.04
2020-09-02,64.08
2020-09-03,70.56
2020-09-04,71.28
2020-09-05,69.12
2020-09-06,66.96
2020-09-07,69.84
2020-09-08,72.0
2020-09-09,60.48
2020-09-10,61.92
2020-09-11,64.08
2020-09-12,59.76
2020-09-13,57.6
2020-09-14,61.2
2020-09-15,66.96
2020-09-16,66.24
2020-09-17,64.8
2020-09-18,66.24
2020-09-19,60.48
2020-09-20,54.72
2020-09-21,59.04
2020-09-22,56.88
2020-09-23,64.8
2020-09-24,59.04
2020-09-25,64.8
2020-09-26,55.44
2020-09-27,63.36
2020-09-28,69.12
2020-09-29,64.8
2020-09-30,64.08
2020-10-01,54.0
2020-10-02,56.25
2020-10-03,49.5
2020-10-04,48.75
2020-10-05,54.0
2020-10-06,55.5
2020-10-07,58.5
2020-10-08,56.25
2020-10-09,57.0
2020-10-10,51.75
2020-10-11,49.5
2020-10-12,53.25
2020-10-13,54.75
2020-10-14,53.25
2020-10-15,52.5
2020-10-16,54.0
2020-10-17,53.25
2020-10-18,53.25
2020-10-19,56.25
2020-10-20,60.0
2020-10-21,59.25
2020-10-22,54.75
2020-10-23,57.75
2020-10-24,55.5
2020-10-25,59.25
2020-10-26,63.0
2020-10-27,65.25
2020-10-28,58.5
2020-10-29,59.25
2020-10-30,75.0
2020-10-31,69.75
2020-11-01,45.44
2020-11-02,41.6
2020-11-03,39.04
2020-11-04,25.6
2020-11-05,29.44
2020-11-06,31.36
2020-11-07,30.72
2020-11-08,32.0
2020-11-09,41.6
2020-11-10,42.88
2020-11-11,39.04
2020-11-12,40.32
2020-11-13,42.24
2020-11-14,35.84
2020-11-15,34.56
2020-11-16,45.44
2020-11-17,43.52
2020-11-18,42.24
2020-11-19,64.0
2020-11-20,45.44
2020-11-21,38.4
2020-11-22,37.76
2020-11-23,39.68
2020-11-24,38.4
2020-11-25,38.4
2020-11-26,37.12
2020-11-27,37.76
2020-11-28,33.92
2020-11-29,28.16
2020-11-30,36.48
2020-12-01,55.44
2020-12-02,63.0
2020-12-03,59.22
2020-12-04,59.85
2020-12-05,52.92
2020-12-06,45.99
2020-12-07,54.81
2020-12-08,51.66
2020-12-09,50.4
2020-12-10,61.74
2020-12-11,56.07
2020-12-12,49.14
2020-12-13,48.51
2020-12-14,57.33
2020-12-15,51.66
2020-12-16,63.0
2020-12-17,57.33
2020-12-18,54.18
2020-12-19,54.18
2020-12-20,51.03
2020-12-21,51.66
2020-12-22,58.59
2020-12-23,59.22
2020-12-24,54.81
2020-12-25,48.51
2020-12-26,56.7
2020-12-27,49.77
2020-12-28,59.85
2020-12-29,56.07
2020-12-30,55.44
2020-12-31,55.44
2021-01-01,51.00000000000001
2021-01-02,51.00000000000001
2021-01-03,48.28
2021-01-04,54.400000000000006
2021-01-05,51.00000000000001
2021-01-06,52.36000000000001
2021-01-07,50.32
2021-01-08,54.400000000000006
2021-01-09,51.68000000000001
2021-01-10,45.56
2021-01-11,51.68000000000001
2021-01-12,56.440000000000005
2021-01-13,56.440000000000005
2021-01-14,54.400000000000006
2021-01-15,55.760000000000005
2021-01-16,52.36000000000001
2021-01-17,53.040000000000006
2021-01-18,53.040000000000006
2021-01-19,58.48
2021-01-20,65.28
2021-01-21,55.760000000000005
2021-01-22,59.84
2021-01-23,49.64
2021-01-24,48.96
2021-01-25,57.120000000000005
2021-01-26,64.60000000000001
2021-01-27,68.0
2021-01-28,62.56
2021-01-29,65.96000000000001
2021-01-30,50.32
2021-01-31,53.040000000000006
2021-02-01,72.0
2021-02-02,64.8
2021-02-03,63.36
2021-02-04,60.48
2021-02-05,59.76
2021-02-06,61.92
2021-02-07,56.16
2021-02-08,54.72
2021-02-09,59.04
2021-02-10,58.32
2021-02-11,58.32
2021-02-12,62.64
2021-02-13,55.44
2021-02-14,51.84
2021-02-15,59.76
2021-02-16,61.92
2021-02-17,54.72
2021-02-18,57.6
2021-02-19,60.48
2021-02-20,56.88
2021-02-21,57.6
2021-02-22,56.16
2021-02-23,64.8
2021-02-24,64.08
2021-02-25,61.2
2021-02-26,57.6
2021-02-27,61.2
2021-02-28,55.44
2021-03-01,62.7
2021-03-02,60.06
2021-03-03,62.040000000000006
2021-03-04,63.36
2021-03-05,66.0
2021-03-06,57.42
2021-03-07,58.74
2021-03-08,64.02
2021-03-09,64.68
2021-03-10,54.120000000000005
2021-03-11,60.720000000000006
2021-03-12,64.02
2021-03-13,57.42
2021-03-14,50.82
2021-03-15,56.1
2021-03-16,59.400000000000006
2021-03-17,58.080000000000005
2021-03-18,57.42
2021-03-19,59.400000000000006
2021-03-20,54.78
2021-03-21,52.14
2021-03-22,59.400000000000006
2021-03-23,66.0
2021-03-24,58.080000000000005
2021-03-25,57.42
2021-03-26,60.06
2021-03-27,52.14
2021-03-28,56.760000000000005
2021-03-29,60.720000000000006
2021-03-30,66.0
2021-03-31,56.1
2021-04-01,57.42
2021-04-02,52.2
2021-04-03,48.13999999999999
2021-04-04,51.04
2021-04-05,54.52
2021-04-06,55.67999999999999
2021-04-07,57.99999999999999
2021-04-08,54.52
2021-04-09,55.67999999999999
2021-04-10,51.04
2021-04-11,41.18
2021-04-12,54.52
2021-04-13,56.26
2021-04-14,56.84
2021-04-15,55.1
2021-04-16,54.52
2021-04-17,46.98
2021-04-18,52.2
2021-04-19,57.99999999999999
2021-04-20,55.1
2021-04-21,55.1
2021-04-22,56.84
2021-04-23,53.94
2021-04-24,53.94
2021-04-25,45.82
2021-04-26,51.62
2021-04-27,52.78
2021-04-28,54.52
2021-04-29,49.88
2021-04-30,51.04
2021-05-01,48.99
2021-05-02,54.51
2021-05-03,58.65
2021-05-04,62.1
2021-05-05,64.86
2021-05-06,55.2
2021-05-07,62.1
2021-05-08,55.2
2021-05-09,55.88999999999999
2021-05-10,58.65
2021-05-11,62.1
2021-05-12,60.03
2021-05-13,63.48
2021-05-14,60.03
2021-05-15,60.03
2021-05-16,57.96
2021-05-17,59.34
2021-05-18,58.65
2021-05-19,53.13
2021-05-20,60.72
2021-05-21,57.96
2021-05-22,58.65
2021-05-23,58.65
2021-05-24,69.0
2021-05-25,62.1
2021-05-26,55.2
2021-05-27,61.41
2021-05-28,64.86
2021-05-29,55.88999999999999
2021-05-30,63.48
2021-05-31,60.03
2021-06-01,54.18
2021-06-02,57.96
2021-06-03,55.44
2021-06-04,51.03
2021-06-05,53.55
2021-06-06,55.44
2021-06-07,52.92
2021-06-08,59.22
2021-06-09,56.7
2021-06-10,56.7
2021-06-11,56.07
2021-06-12,51.66
2021-06-13,50.4
2021-06-14,57.33
2021-06-15,59.85
2021-06-16,52.92
2021-06-17,61.11
2021-06-18,58.59
2021-06-19,57.33
2021-06-20,57.33
2021-06-21,59.22
2021-06-22,59.22
2021-06-23,63.0
2021-06-24,52.29
2021-06-25,54.81
2021-06-26,51.03
2021-06-27,55.44
2021-06-28,56.7
2021-06-29,59.85
2021-06-30,56.7
2021-07-01,66.64
2021-07-02,64.60000000000001
2021-07-03,65.96000000000001
2021-07-04,59.16
2021-07-05,56.440000000000005
2021-07-06,58.48
2021-07-07,65.96000000000001
2021-07-08,67.32000000000001
2021-07-09,67.32000000000001
2021-07-10,57.120000000000005
2021-07-11,63.24
2021-07-12,68.0
2021-07-13,65.28
2021-07-14,61.88
2021-07-15,63.24
2021-07-16,59.16
2021-07-17,52.36000000000001
2021-07-18,57.8
2021-07-19,61.88
2021-07-20,65.96000000000001
2021-07-21,60.52
2021-07-22,61.2
2021-07-23,63.24
2021-07-24,53.040000000000006
2021-07-25,47.6
2021-07-26,63.92
2021-07-27,60.52
2021-07-28,59.16
2021-07-29,53.720000000000006
2021-07-30,64.60000000000001
2021-07-31,57.8
2021-08-01,55.080000000000005
2021-08-02,68.0
2021-08-03,64.60000000000001
2021-08-04,59.84
2021-08-05,63.92
2021-08-06,63.24
2021-08-07,56.440000000000005
2021-08-08,58.48
2021-08-09,57.120000000000005
2021-08-10,59.16
2021-08-11,60.52
2021-08-12,59.84
2021-08-13,57.8
2021-08-14,60.52
2021-08-15,53.720000000000006
2021-08-16,57.120000000000005
2021-08-17,63.92
2021-08-18,58.48
2021-08-19,58.48
2021-08-20,60.52
2021-08-21,55.080000000000005
2021-08-22,53.040000000000006
2021-08-23,65.28
2021-08-24,67.32000000000001
2021-08-25,56.440000000000005
2021-08-26,61.2
2021-08-27,65.96000000000001
2021-08-28,61.2
2021-08-29,56.440000000000005
2021-08-30,64.60000000000001
2021-08-31,61.88
2021-09-01,64.61
2021-09-02,60.35
2021-09-03,66.03
2021-09-04,58.22
2021-09-05,58.93
2021-09-06,64.61
2021-09-07,68.16
2021-09-08,64.61
2021-09-09,68.16
2021-09-10,69.58
2021-09-11,68.16
2021-09-12,61.06
2021-09-13,69.58
2021-09-14,61.06
2021-09-15,66.74
2021-09-16,64.61
2021-09-17,58.93
2021-09-18,53.96
2021-09-19,61.77
2021-09-20,58.93
2021-09-21,69.58
2021-09-22,71.0
2021-09-23,60.35
2021-09-24,63.19
2021-09-25,63.19
2021-09-26,56.8
2021-09-27,66.03
2021-09-28,65.32
2021-09-29,61.77
2021-09-30,69.58
2021-10-01,64.8
2021-10-02,62.64
2021-10-03,54.72
2021-10-04,54.72
2021-10-05,62.64
2021-10-06,51.84
2021-10-07,56.88
2021-10-08,56.16
2021-10-09,64.08
2021-10-10,59.76
2021-10-11,61.92
2021-10-12,61.92
2021-10-13,52.56
2021-10-14,63.36
2021-10-15,63.36
2021-10-16,69.84
2021-10-17,55.44
2021-10-18,64.08
2021-10-19,72.0
2021-10-20,59.76
2021-10-21,59.04
2021-10-22,61.92
2021-10-23,52.56
2021-10-24,58.32
2021-10-25,66.96
2021-10-26,62.64
2021-10-27,54.72
2021-10-28,70.56
2021-10-29,66.96
2021-10-30,57.6
2021-10-31,63.36
2021-11-01,49.92
2021-11-02,55.68
2021-11-03,64.0
2021-11-04,57.6
2021-11-05,55.68
2021-11-06,56.96
2021-11-07,49.28
2021-11-08,53.76
2021-11-09,60.16
2021-11-10,64.0
2021-11-11,61.44
2021-11-12,58.88
2021-11-13,58.88
2021-11-14,50.56
2021-11-15,57.6
2021-11-16,54.4
2021-11-17,50.56
2021-11-18,57.6
2021-11-19,48.64
2021-11-20,40.96
2021-11-21,53.120000000000005
2021-11-22,50.56
2021-11-23,48.64
2021-11-24,56.96
2021-11-25,44.8
2021-11-26,59.52
2021-11-27,55.68
2021-11-28,43.52
2021-11-29,46.72
2021-11-30,56.96
2021-12-01,56.95
2021-12-02,55.61000000000001
2021-12-03,57.620000000000005
2021-12-04,50.92
2021-12-05,48.24
2021-12-06,56.95
2021-12-07,58.290000000000006
2021-12-08,54.940000000000005
2021-12-09,62.31
2021-12-10,54.940000000000005
2021-12-11,49.580000000000005
2021-12-12,48.24
2021-12-13,54.27
2021-12-14,56.95
2021-12-15,60.970000000000006
2021-12-16,62.31
2021-12-17,67.0
2021-12-18,56.28
2021-12-19,50.25
2021-12-20,58.290000000000006
2021-12-21,64.99000000000001
2021-12-22,61.64
2021-12-23,61.64
2021-12-24,57.620000000000005
2021-12-25,48.24
2021-12-26,53.6
2021-12-27,61.64
2021-12-28,67.0
2021-12-29,66.33
2021-12-30,64.32000000000001
2021-12-31,54.27
2022-01-01,36.57
2022-01-02,42.78
2022-01-03,46.92
2022-01-04,69.0
2022-01-05,56.58
2022-01-06,49.67999999999999
2022-01-07,46.23
2022-01-08,44.16
2022-01-09,36.57
2022-01-10,42.78
2022-01-11,42.09
2022-01-12,44.85
2022-01-13,56.58
2022-01-14,44.16
2022-01-15,38.64
2022-01-16,46.23
2022-01-17,43.47
2022-01-18,37.95
2022-01-19,44.16
2022-01-20,47.61
2022-01-21,40.71
2022-01-22,40.02
2022-01-23,37.26
2022-01-24,62.1
2022-01-25,53.81999999999999
2022-01-26,43.47
2022-01-27,42.09
2022-01-28,41.4
2022-01-29,40.02
2022-01-30,33.809999999999995
2022-01-31,40.02
2022-02-01,51.68000000000001
2022-02-02,52.36000000000001
2022-02-03,54.400000000000006
2022-02-04,54.400000000000006
2022-02-05,52.36000000000001
2022-02-06,50.32
2022-02-07,53.720000000000006
2022-02-08,51.00000000000001
2022-02-09,55.760000000000005
2022-02-10,68.0
2022-02-11,55.080000000000005
2022-02-12,51.00000000000001
2022-02-13,44.88
2022-02-14,53.040000000000006
2022-02-15,53.040000000000006
2022-02-16,52.36000000000001
2022-02-17,52.36000000000001
2022-02-18,59.16
2022-02-19,51.68000000000001
2022-02-20,52.36000000000001
2022-02-21,55.760000000000005
2022-02-22,56.440000000000005
2022-02-23,57.8
2022-02-24,55.080000000000005
2022-02-25,59.16
2022-02-26,51.68000000000001
2022-02-27,53.040000000000006
2022-02-28,57.8
2022-03-01,67.08
2022-03-02,64.74000000000001
2022-03-03,75.66
2022-03-04,77.22
2022-03-05,69.42
2022-03-06,69.42
2022-03-07,69.42
2022-03-08,71.76
2022-03-09,70.98
2022-03-10,70.98
2022-03-11,69.42
2022-03-12,70.2
2022-03-13,65.52
2022-03-14,78.0
2022-03-15,76.44
2022-03-16,75.66
2022-03-17,69.42
2022-03-18,74.10000000000001
2022-03-19,63.18
2022-03-20,61.620000000000005
2022-03-21,65.52
2022-03-22,63.96
2022-03-23,68.64
2022-03-24,69.42
2022-03-25,69.42
2022-03-26,73.32000000000001
2022-03-27,70.2
2022-03-28,65.52
2022-03-29,74.10000000000001
2022-03-30,72.54
2022-03-31,72.54
2022-04-01,62.05
2022-04-02,52.56
2022-04-03,55.48
2022-04-04,67.16
2022-04-05,65.7
2022-04-06,57.67
2022-04-07,73.0
2022-04-08,63.51
2022-04-09,59.13
2022-04-10,57.67
2022-04-11,59.86
2022-04-12,64.24
2022-04-13,59.13
2022-04-14,62.05
2022-04-15,56.21
2022-04-16,54.75
2022-04-17,49.64
2022-04-18,62.05
2022-04-19,68.62
2022-04-20,72.27
2022-04-21,65.7
2022-04-22,63.51
2022-04-23,59.13
2022-04-24,55.48
2022-04-25,64.24
2022-04-26,59.86
2022-04-27,64.97
2022-04-28,67.89
2022-04-29,62.05
2022-04-30,56.94
2022-05-01,59.28
2022-05-02,73.32000000000001
2022-05-03,66.3
2022-05-04,74.10000000000001
2022-05-05,73.32000000000001
2022-05-06,70.2
2022-05-07,63.96
2022-05-08,56.940000000000005
2022-05-09,70.2
2022-05-10,69.42
2022-05-11,73.32000000000001
2022-05-12,68.64
2022-05-13,74.10000000000001
2022-05-14,64.74000000000001
2022-05-15,63.18
2022-05-16,67.08
2022-05-17,67.86
2022-05-18,73.32000000000001
2022-05-19,78.0
2022-05-20,76.44
2022-05-21,68.64
2022-05-22,60.06
2022-05-23,74.88
2022-05-24,70.98
2022-05-25,73.32000000000001
2022-05-26,74.10000000000001
2022-05-27,70.98
2022-05-28,68.64
2022-05-29,67.08
2022-05-30,58.5
2022-05-31,73.32000000000001
2022-06-01,61.2
2022-06-02,61.88
2022-06-03,63.24
2022-06-04,63.92
2022-06-05,57.120000000000005
2022-06-06,60.52
2022-06-07,55.080000000000005
2022-06-08,63.24
2022-06-09,61.2
2022-06-10,62.56
2022-06-11,59.84
2022-06-12,59.16
2022-06-13,61.2
2022-06-14,57.8
2022-06-15,62.56
2022-06-16,64.60000000000001
2022-06-17,68.0
2022-06-18,62.56
2022-06-19,59.16
2022-06-20,59.16
2022-06-21,67.32000000000001
2022-06-22,61.88
2022-06-23,61.88
2022-06-24,64.60000000000001
2022-06-25,59.16
2022-06-26,59.84
2022-06-27,65.96000000000001
2022-06-28,59.16
2022-06-29,61.2
2022-06-30,59.84
2022-07-01,61.620000000000005
2022-07-02,53.04
2022-07-03,57.72
2022-07-04,57.72
2022-07-05,59.28
2022-07-06,59.28
2022-07-07,60.84
2022-07-08,78.0
2022-07-09,69.42
2022-07-10,60.84
2022-07-11,57.72
2022-07-12,55.38
2022-07-13,63.18
2022-07-14,70.2
2022-07-15,66.3
2022-07-16,59.28
2022-07-17,53.82
2022-07-18,60.84
2022-07-19,65.52
2022-07-20,61.620000000000005
2022-07-21,60.84
2022-07-22,58.5
2022-07-23,55.38
2022-07-24,49.92
2022-07-25,58.5
2022-07-26,60.06
2022-07-27,58.5
2022-07-28,52.260000000000005
2022-07-29,65.52
2022-07-30,55.38
2022-07-31,50.7
2022-08-01,56.7
2022-08-02,58.8
2022-08-03,53.2
2022-08-04,53.2
2022-08-05,53.2
2022-08-06,45.5
2022-08-07,51.1
2022-08-08,54.6
2022-08-09,55.3
2022-08-10,54.6
2022-08-11,56.7
2022-08-12,56.0
2022-08-13,51.8
2022-08-14,50.4
2022-08-15,53.9
2022-08-16,53.2
2022-08-17,58.1
2022-08-18,59.49999999999999
2022-08-19,70.0
2022-08-20,54.6
2022-08-21,52.5
2022-08-22,55.3
2022-08-23,56.7
2022-08-24,54.6
2022-08-25,58.1
2022-08-26,54.6
2022-08-27,55.3
2022-08-28,52.5
2022-08-29,56.7
2022-08-30,58.8
2022-08-31,51.8
2022-09-01,66.88
2022-09-02,66.88
2022-09-03,64.6
2022-09-04,65.36
2022-09-05,68.4
2022-09-06,74.48
2022-09-07,76.0
2022-09-08,63.84
2022-09-09,67.64
2022-09-10,67.64
2022-09-11,62.32
2022-09-12,67.64
2022-09-13,66.12
2022-09-14,65.36
2022-09-15,65.36
2022-09-16,64.6
2022-09-17,63.84
2022-09-18,62.32
2022-09-19,72.2
2022-09-20,66.12
2022-09-21,69.16
2022-09-22,72.96000000000001
2022-09-23,67.64
2022-09-24,64.6
2022-09-25,60.04
2022-09-26,73.72
2022-09-27,66.12
2022-09-28,72.2
2022-09-29,72.96000000000001
2022-09-30,73.72
2022-10-01,57.75
2022-10-02,60.75
2022-10-03,67.5
2022-10-04,65.25
2022-10-05,65.25
2022-10-06,65.25
2022-10-07,64.5
2022-10-08,63.75
2022-10-09,62.25
2022-10-10,66.0
2022-10-11,66.0
2022-10-12,64.5
2022-10-13,64.5
2022-10-14,69.0
2022-10-15,60.75
2022-10-16,63.75
2022-10-17,66.75
2022-10-18,71.25
2022-10-19,75.0
2022-10-20,68.25
2022-10-21,64.5
2022-10-22,63.75
2022-10-23,66.75
2022-10-24,75.0
2022-10-25,69.0
2022-10-26,71.25
2022-10-27,70.5
2022-10-28,69.75
2022-10-29,63.75
2022-10-30,66.0
2022-10-31,72.0
2022-11-01,73.26
2022-11-02,70.3
2022-11-03,71.03999999999999
2022-11-04,69.56
2022-11-05,65.12
2022-11-06,57.72
2022-11-07,69.56
2022-11-08,70.3
2022-11-09,63.64
2022-11-10,65.86
2022-11-11,67.34
2022-11-12,64.38
2022-11-13,61.42
2022-11-14,65.12
2022-11-15,65.12
2022-11-16,68.08
2022-11-17,65.86
2022-11-18,74.0
2022-11-19,56.98
2022-11-20,51.06
2022-11-21,65.12
2022-11-22,64.38
2022-11-23,62.16
2022-11-24,58.46
2022-11-25,65.12
2022-11-26,58.46
2022-11-27,62.16
2022-11-28,59.2
2022-11-29,62.9
2022-11-30,65.12
2022-12-01,69.0
2022-12-02,61.5
2022-12-03,59.25
2022-12-04,61.5
2022-12-05,61.5
2022-12-06,63.75
2022-12-07,67.5
2022-12-08,68.25
2022-12-09,66.0
2022-12-10,62.25
2022-12-11,63.0
2022-12-12,69.0
2022-12-13,74.25
2022-12-14,65.25
2022-12-15,74.25
2022-12-16,75.0
2022-12-17,68.25
2022-12-18,56.25
2022-12-19,71.25
2022-12-20,71.25
