,Date,Price,Volume,Market_cap,crypto_name,crypto_price
5706,2022-06-15,6.68968798,1124879143.393235,3095514493.985044,Chainlink,14.82
5707,2022-06-14,5.873766,1241406577.275003,2743104811.893232,Chainlink,19.0
5708,2022-06-13,6.31917787,625927870.947497,2972578051.158968,Chainlink,16.72
5709,2022-06-12,7.00126458,737001064.657194,3268995004.3458686,Chainlink,9.12
5710,2022-06-11,8.04303362,827614183.820586,3756642903.2385554,Chainlink,0.0
5711,2022-06-10,9.28368752,882856441.838816,4358780699.1537075,Chainlink,7.98
5712,2022-06-09,8.71266335,927503153.91121,4068896988.0848055,Chainlink,8.55
5713,2022-06-08,8.75224411,790286767.491856,4120011635.0684385,Chainlink,7.03
5714,2022-06-07,7.96863251,566249568.008467,3712833202.55584,Chainlink,8.36
5715,2022-06-06,7.64357868,472860895.714964,3573232527.377468,Chainlink,8.55
5716,2022-06-05,7.4150864,334718815.504359,3450357816.8736606,Chainlink,8.36
5717,2022-06-04,6.86291896,336484424.421144,3196441942.199802,Chainlink,11.78
5718,2022-06-03,7.20299328,326099639.195018,3372535981.875046,Chainlink,4.5600000000000005
5719,2022-06-02,6.938042,429870044.755114,3241022395.173424,Chainlink,3.99
5720,2022-06-01,7.63805595,406343487.790739,3575706587.1951747,Chainlink,8.74
5721,2022-05-31,7.46334527,429924130.088057,3485019408.1588387,Chainlink,11.52
5722,2022-05-30,6.71666362,240325238.536236,3136288844.927916,Chainlink,2.08
5723,2022-05-29,6.58231409,287028419.989855,3081694224.5027184,Chainlink,7.2
5724,2022-05-28,6.26336431,456573096.564563,2923696664.5183992,Chainlink,7.36
5725,2022-05-27,6.62012028,418600403.866962,3097534018.231044,Chainlink,6.24
5726,2022-05-26,7.00616254,334307042.154879,3271629299.7871146,Chainlink,10.72
5727,2022-05-25,7.23598587,384128638.635027,3379274500.0397973,Chainlink,0.0
5728,2022-05-24,7.02682954,368854865.417145,3281596496.0124903,Chainlink,7.84
5729,2022-05-23,7.3627698,345411282.410623,3438483808.637302,Chainlink,4.32
5730,2022-05-22,7.07665602,211491154.381896,3305606721.731333,Chainlink,0.0
5731,2022-05-21,6.88709422,371113504.448206,3220604841.0907416,Chainlink,7.68
