,date,VISA
5235,2018-05-02,13.94
5236,2018-05-03,12.58
5237,2018-05-04,29.58
5238,2018-05-05,14.62
5239,2018-05-06,14.62
5240,2018-05-07,16.32
5241,2018-05-08,17.0
5242,2018-05-09,22.78
5243,2018-05-10,34.0
5244,2018-05-11,21.42
5245,2018-05-12,7.140000000000001
5246,2018-05-13,8.84
5247,2018-05-14,4.08
5248,2018-05-15,19.380000000000003
5249,2018-05-16,15.64
5250,2018-05-17,22.1
5251,2018-05-18,10.88
5252,2018-05-19,0.0
5253,2018-05-20,4.760000000000001
5254,2018-05-21,18.360000000000003
5255,2018-05-22,0.0
5256,2018-05-23,17.34
5257,2018-05-24,19.72
5258,2018-05-25,22.78
5259,2018-05-26,8.16
5260,2018-05-27,0.0
5261,2018-05-28,0.0
5262,2018-05-29,14.28
5263,2018-05-30,14.28
5264,2018-05-31,23.12
5265,2018-06-01,21.83
5266,2018-06-02,8.51
5267,2018-06-03,0.0
5268,2018-06-04,25.53
5269,2018-06-05,21.46
5270,2018-06-06,32.19
5271,2018-06-07,25.53
5272,2018-06-08,25.9
5273,2018-06-09,11.47
5274,2018-06-10,0.0
5275,2018-06-11,26.64
5276,2018-06-12,16.65
5277,2018-06-13,26.27
5278,2018-06-14,35.89
5279,2018-06-15,13.69
5280,2018-06-16,8.14
5281,2018-06-17,0.0
5282,2018-06-18,29.6
5283,2018-06-19,22.2
5284,2018-06-20,25.9
5285,2018-06-21,17.02
5286,2018-06-22,27.01
5287,2018-06-23,12.95
5288,2018-06-24,13.32
5289,2018-06-25,17.39
5290,2018-06-26,37.0
5291,2018-06-27,19.61
5292,2018-06-28,14.8
5293,2018-06-29,21.09
5294,2018-06-30,8.879999999999999
5295,2018-07-01,11.31
5296,2018-07-02,11.7
5297,2018-07-03,25.35
5298,2018-07-04,6.63
5299,2018-07-05,21.06
5300,2018-07-06,26.91
5301,2018-07-07,0.0
5302,2018-07-08,0.0
5303,2018-07-09,21.06
5304,2018-07-10,23.79
5305,2018-07-11,32.76
5306,2018-07-12,22.23
5307,2018-07-13,23.79
5308,2018-07-14,0.0
5309,2018-07-15,0.0
5310,2018-07-16,10.14
5311,2018-07-17,21.45
5312,2018-07-18,29.64
5313,2018-07-19,21.84
5314,2018-07-20,24.18
5315,2018-07-21,24.96
5316,2018-07-22,0.0
5317,2018-07-23,19.5
5318,2018-07-24,20.67
5319,2018-07-25,39.0
5320,2018-07-26,22.23
5321,2018-07-27,35.88
5322,2018-07-28,6.63
5323,2018-07-29,4.68
5324,2018-07-30,13.26
5325,2018-07-31,24.96
5326,2018-08-01,21.28
5327,2018-08-02,18.24
5328,2018-08-03,33.82
5329,2018-08-04,0.0
5330,2018-08-05,0.0
5331,2018-08-06,28.5
5332,2018-08-07,27.36
5333,2018-08-08,20.9
5334,2018-08-09,17.86
5335,2018-08-10,18.24
5336,2018-08-11,0.0
5337,2018-08-12,0.0
5338,2018-08-13,20.14
5339,2018-08-14,18.24
5340,2018-08-15,18.24
5341,2018-08-16,38.0
5342,2018-08-17,12.54
5343,2018-08-18,14.44
5344,2018-08-19,0.0
5345,2018-08-20,20.14
5346,2018-08-21,34.2
5347,2018-08-22,22.8
5348,2018-08-23,19.76
5349,2018-08-24,27.36
5350,2018-08-25,0.0
5351,2018-08-26,0.0
5352,2018-08-27,26.98
5353,2018-08-28,26.6
5354,2018-08-29,17.86
5355,2018-08-30,20.52
5356,2018-08-31,19.38
5357,2018-09-01,18.36
5358,2018-09-02,0.0
5359,2018-09-03,9.72
5360,2018-09-04,11.88
5361,2018-09-05,21.6
5362,2018-09-06,19.44
5363,2018-09-07,20.16
5364,2018-09-08,0.0
5365,2018-09-09,12.24
5366,2018-09-10,14.4
5367,2018-09-11,21.24
5368,2018-09-12,25.2
5369,2018-09-13,18.72
5370,2018-09-14,15.84
5371,2018-09-15,0.0
5372,2018-09-16,4.68
5373,2018-09-17,21.96
5374,2018-09-18,30.96
5375,2018-09-19,19.8
5376,2018-09-20,36.0
5377,2018-09-21,20.52
5378,2018-09-22,12.96
5379,2018-09-23,6.12
5380,2018-09-24,21.24
5381,2018-09-25,23.76
5382,2018-09-26,24.48
5383,2018-09-27,29.52
5384,2018-09-28,16.56
5385,2018-09-29,6.48
5386,2018-09-30,9.72
5387,2018-10-01,30.24
5388,2018-10-02,36.12
5389,2018-10-03,31.08
5390,2018-10-04,16.38
5391,2018-10-05,19.74
5392,2018-10-06,0.0
5393,2018-10-07,5.04
5394,2018-10-08,20.16
5395,2018-10-09,11.76
5396,2018-10-10,21.42
5397,2018-10-11,42.0
5398,2018-10-12,21.42
5399,2018-10-13,0.0
5400,2018-10-14,5.88
5401,2018-10-15,24.78
5402,2018-10-16,28.14
5403,2018-10-17,31.08
5404,2018-10-18,23.1
5405,2018-10-19,18.9
5406,2018-10-20,10.92
5407,2018-10-21,0.0
5408,2018-10-22,21.0
5409,2018-10-23,28.98
5410,2018-10-24,18.48
5411,2018-10-25,38.22
5412,2018-10-26,11.34
5413,2018-10-27,16.38
5414,2018-10-28,8.82
5415,2018-10-29,29.82
5416,2018-10-30,26.46
5417,2018-10-31,37.8
5418,2018-11-01,17.16
5419,2018-11-02,26.07
5420,2018-11-03,0.0
5421,2018-11-04,12.87
5422,2018-11-05,14.52
5423,2018-11-06,8.58
5424,2018-11-07,15.18
5425,2018-11-08,20.130000000000003
5426,2018-11-09,16.830000000000002
5427,2018-11-10,8.25
5428,2018-11-11,0.0
5429,2018-11-12,13.53
5430,2018-11-13,16.830000000000002
5431,2018-11-14,15.510000000000002
5432,2018-11-15,17.82
5433,2018-11-16,23.1
5434,2018-11-17,4.29
5435,2018-11-18,0.0
5436,2018-11-19,33.0
5437,2018-11-20,26.07
5438,2018-11-21,10.89
5439,2018-11-22,0.0
5440,2018-11-23,0.0
5441,2018-11-24,10.89
5442,2018-11-25,3.3000000000000003
5443,2018-11-26,13.2
5444,2018-11-27,14.52
5445,2018-11-28,13.86
5446,2018-11-29,17.490000000000002
5447,2018-11-30,13.53
5448,2018-12-01,0.0
5449,2018-12-02,0.0
5450,2018-12-03,22.32
5451,2018-12-04,11.16
5452,2018-12-05,4.65
5453,2018-12-06,19.53
5454,2018-12-07,17.05
5455,2018-12-08,8.06
5456,2018-12-09,4.96
5457,2018-12-10,21.39
5458,2018-12-11,27.28
5459,2018-12-12,22.63
5460,2018-12-13,24.18
5461,2018-12-14,18.6
5462,2018-12-15,6.51
5463,2018-12-16,0.0
5464,2018-12-17,18.91
5465,2018-12-18,19.22
5466,2018-12-19,21.7
5467,2018-12-20,12.4
5468,2018-12-21,31.0
5469,2018-12-22,9.61
5470,2018-12-23,6.82
5471,2018-12-24,23.87
5472,2018-12-25,13.95
5473,2018-12-26,18.29
5474,2018-12-27,24.49
5475,2018-12-28,17.669999999999998
5476,2018-12-29,0.0
5477,2018-12-30,0.0
5478,2018-12-31,14.88
5479,2019-01-01,9.1
5480,2019-01-02,26.25
5481,2019-01-03,23.45
5482,2019-01-04,35.0
5483,2019-01-05,0.0
5484,2019-01-06,10.5
5485,2019-01-07,35.0
5486,2019-01-08,25.9
5487,2019-01-09,33.25
5488,2019-01-10,16.799999999999997
5489,2019-01-11,9.1
5490,2019-01-12,11.55
5491,2019-01-13,8.75
5492,2019-01-14,7.699999999999999
5493,2019-01-15,31.5
5494,2019-01-16,29.4
5495,2019-01-17,10.85
5496,2019-01-18,23.1
5497,2019-01-19,18.2
5498,2019-01-20,0.0
5499,2019-01-21,0.0
5500,2019-01-22,18.9
5501,2019-01-23,16.099999999999998
5502,2019-01-24,19.95
5503,2019-01-25,31.15
5504,2019-01-26,0.0
5505,2019-01-27,0.0
5506,2019-01-28,27.3
5507,2019-01-29,23.8
5508,2019-01-30,24.15
5509,2019-01-31,34.65
5510,2019-02-01,11.22
5511,2019-02-02,0.0
5512,2019-02-03,0.0
5513,2019-02-04,19.47
5514,2019-02-05,11.22
5515,2019-02-06,22.44
5516,2019-02-07,18.81
5517,2019-02-08,20.130000000000003
5518,2019-02-09,0.0
5519,2019-02-10,0.0
5520,2019-02-11,33.0
5521,2019-02-12,19.14
5522,2019-02-13,19.47
5523,2019-02-14,20.46
5524,2019-02-15,22.77
5525,2019-02-16,0.0
5526,2019-02-17,0.0
5527,2019-02-18,11.55
5528,2019-02-19,12.87
5529,2019-02-20,15.510000000000002
5530,2019-02-21,26.07
5531,2019-02-22,12.87
5532,2019-02-23,0.0
5533,2019-02-24,7.92
5534,2019-02-25,25.08
5535,2019-02-26,22.11
5536,2019-02-27,28.05
5537,2019-02-28,16.830000000000002
5538,2019-03-01,31.32
5539,2019-03-02,9.0
5540,2019-03-03,0.0
5541,2019-03-04,23.04
5542,2019-03-05,14.76
5543,2019-03-06,8.64
5544,2019-03-07,18.72
5545,2019-03-08,11.52
5546,2019-03-09,10.44
5547,2019-03-10,0.0
5548,2019-03-11,36.0
5549,2019-03-12,27.0
5550,2019-03-13,26.64
5551,2019-03-14,26.64
5552,2019-03-15,12.24
5553,2019-03-16,5.76
5554,2019-03-17,0.0
5555,2019-03-18,27.36
5556,2019-03-19,15.84
5557,2019-03-20,13.68
5558,2019-03-21,18.36
5559,2019-03-22,26.28
5560,2019-03-23,12.24
5561,2019-03-24,4.32
5562,2019-03-25,26.28
5563,2019-03-26,21.96
5564,2019-03-27,7.56
5565,2019-03-28,31.32
5566,2019-03-29,27.72
5567,2019-03-30,0.0
5568,2019-03-31,5.76
5569,2019-04-01,21.76
5570,2019-04-02,17.0
5571,2019-04-03,14.96
5572,2019-04-04,14.28
5573,2019-04-05,21.08
5574,2019-04-06,9.52
5575,2019-04-07,0.0
5576,2019-04-08,13.94
5577,2019-04-09,15.3
5578,2019-04-10,19.040000000000003
5579,2019-04-11,21.42
5580,2019-04-12,21.08
5581,2019-04-13,0.0
5582,2019-04-14,8.16
5583,2019-04-15,0.0
5584,2019-04-16,23.12
5585,2019-04-17,34.0
5586,2019-04-18,12.58
5587,2019-04-19,6.800000000000001
5588,2019-04-20,0.0
5589,2019-04-21,0.0
5590,2019-04-22,5.78
5591,2019-04-23,18.02
5592,2019-04-24,18.360000000000003
5593,2019-04-25,20.06
5594,2019-04-26,5.44
5595,2019-04-27,8.16
5596,2019-04-28,0.0
5597,2019-04-29,14.62
5598,2019-04-30,16.66
5599,2019-05-01,21.45
5600,2019-05-02,27.72
5601,2019-05-03,12.21
5602,2019-05-04,0.0
5603,2019-05-05,0.0
5604,2019-05-06,13.53
5605,2019-05-07,11.88
5606,2019-05-08,18.81
5607,2019-05-09,16.17
5608,2019-05-10,33.0
5609,2019-05-11,13.86
5610,2019-05-12,0.0
5611,2019-05-13,12.87
5612,2019-05-14,21.78
5613,2019-05-15,13.2
5614,2019-05-16,8.91
5615,2019-05-17,16.830000000000002
5616,2019-05-18,3.96
5617,2019-05-19,5.94
5618,2019-05-20,19.14
5619,2019-05-21,20.130000000000003
5620,2019-05-22,9.24
5621,2019-05-23,28.380000000000003
5622,2019-05-24,12.21
5623,2019-05-25,6.2700000000000005
5624,2019-05-26,5.28
5625,2019-05-27,0.0
5626,2019-05-28,21.45
5627,2019-05-29,11.88
5628,2019-05-30,8.58
5629,2019-05-31,21.78
5630,2019-06-01,0.0
5631,2019-06-02,5.7
5632,2019-06-03,20.14
5633,2019-06-04,13.3
5634,2019-06-05,28.12
5635,2019-06-06,17.1
5636,2019-06-07,32.3
5637,2019-06-08,0.0
5638,2019-06-09,0.0
5639,2019-06-10,29.64
5640,2019-06-11,31.92
5641,2019-06-12,23.56
5642,2019-06-13,30.02
5643,2019-06-14,27.74
5644,2019-06-15,0.0
5645,2019-06-16,10.64
5646,2019-06-17,33.06
5647,2019-06-18,32.3
5648,2019-06-19,16.34
5649,2019-06-20,23.18
5650,2019-06-21,16.34
5651,2019-06-22,0.0
5652,2019-06-23,8.36
5653,2019-06-24,11.78
5654,2019-06-25,19.0
5655,2019-06-26,38.0
5656,2019-06-27,26.98
5657,2019-06-28,7.6
5658,2019-06-29,14.44
5659,2019-06-30,0.0
5660,2019-07-01,0.0
5661,2019-07-02,14.0
5662,2019-07-03,23.6
5663,2019-07-04,0.0
5664,2019-07-05,20.4
5665,2019-07-06,7.2
5666,2019-07-07,0.0
5667,2019-07-08,18.8
5668,2019-07-09,13.2
5669,2019-07-10,32.0
5670,2019-07-11,29.200000000000003
5671,2019-07-12,40.0
5672,2019-07-13,14.8
5673,2019-07-14,0.0
5674,2019-07-15,19.200000000000003
5675,2019-07-16,20.8
5676,2019-07-17,19.6
5677,2019-07-18,8.8
5678,2019-07-19,26.0
5679,2019-07-20,0.0
5680,2019-07-21,0.0
5681,2019-07-22,19.6
5682,2019-07-23,36.4
5683,2019-07-24,38.0
5684,2019-07-25,36.0
5685,2019-07-26,33.6
5686,2019-07-27,0.0
5687,2019-07-28,0.0
5688,2019-07-29,39.2
5689,2019-07-30,17.2
5690,2019-07-31,23.200000000000003
5691,2019-08-01,16.77
5692,2019-08-02,21.45
5693,2019-08-03,5.8500000000000005
5694,2019-08-04,0.0
5695,2019-08-05,37.05
5696,2019-08-06,39.0
5697,2019-08-07,14.82
5698,2019-08-08,38.61
5699,2019-08-09,28.08
5700,2019-08-10,18.33
5701,2019-08-11,6.63
5702,2019-08-12,22.23
5703,2019-08-13,28.08
5704,2019-08-14,24.18
5705,2019-08-15,17.16
5706,2019-08-16,31.200000000000003
5707,2019-08-17,10.92
5708,2019-08-18,0.0
5709,2019-08-19,19.11
5710,2019-08-20,10.53
5711,2019-08-21,24.18
5712,2019-08-22,20.67
5713,2019-08-23,21.84
5714,2019-08-24,8.58
5715,2019-08-25,0.0
5716,2019-08-26,13.26
5717,2019-08-27,19.89
5718,2019-08-28,13.26
5719,2019-08-29,12.48
5720,2019-08-30,15.21
5721,2019-08-31,0.0
5722,2019-09-01,10.26
5723,2019-09-02,4.5600000000000005
5724,2019-09-03,12.54
5725,2019-09-04,18.62
5726,2019-09-05,18.24
5727,2019-09-06,38.0
5728,2019-09-07,0.0
5729,2019-09-08,4.94
5730,2019-09-09,28.88
5731,2019-09-10,31.92
5732,2019-09-11,24.7
5733,2019-09-12,34.96
5734,2019-09-13,33.44
5735,2019-09-14,5.7
5736,2019-09-15,0.0
5737,2019-09-16,15.2
5738,2019-09-17,29.26
5739,2019-09-18,9.88
5740,2019-09-19,13.68
5741,2019-09-20,26.98
5742,2019-09-21,4.94
5743,2019-09-22,6.84
5744,2019-09-23,7.98
5745,2019-09-24,24.7
5746,2019-09-25,24.7
5747,2019-09-26,19.38
5748,2019-09-27,23.56
5749,2019-09-28,0.0
5750,2019-09-29,11.4
5751,2019-09-30,8.74
5752,2019-10-01,18.55
5753,2019-10-02,24.5
5754,2019-10-03,16.799999999999997
5755,2019-10-04,12.6
5756,2019-10-05,0.0
5757,2019-10-06,0.0
5758,2019-10-07,15.749999999999998
5759,2019-10-08,14.35
5760,2019-10-09,0.0
5761,2019-10-10,5.949999999999999
5762,2019-10-11,17.5
5763,2019-10-12,4.9
5764,2019-10-13,6.3
5765,2019-10-14,21.7
5766,2019-10-15,19.6
5767,2019-10-16,18.9
5768,2019-10-17,25.55
5769,2019-10-18,21.0
5770,2019-10-19,5.6
5771,2019-10-20,0.0
5772,2019-10-21,12.25
5773,2019-10-22,24.85
5774,2019-10-23,24.15
5775,2019-10-24,31.15
5776,2019-10-25,23.1
5777,2019-10-26,12.25
5778,2019-10-27,8.75
5779,2019-10-28,28.35
5780,2019-10-29,35.0
5781,2019-10-30,26.6
5782,2019-10-31,6.65
5783,2019-11-01,18.55
5784,2019-11-02,9.45
5785,2019-11-03,0.0
5786,2019-11-04,18.2
5787,2019-11-05,23.1
5788,2019-11-06,35.0
5789,2019-11-07,29.75
5790,2019-11-08,15.4
5791,2019-11-09,0.0
5792,2019-11-10,15.05
5793,2019-11-11,16.099999999999998
5794,2019-11-12,23.1
5795,2019-11-13,11.55
5796,2019-11-14,14.0
5797,2019-11-15,17.5
5798,2019-11-16,9.45
5799,2019-11-17,0.0
5800,2019-11-18,11.9
5801,2019-11-19,23.1
5802,2019-11-20,26.25
5803,2019-11-21,16.45
5804,2019-11-22,19.25
5805,2019-11-23,8.75
5806,2019-11-24,4.55
5807,2019-11-25,20.65
5808,2019-11-26,17.849999999999998
5809,2019-11-27,28.0
5810,2019-11-28,12.6
5811,2019-11-29,14.7
5812,2019-11-30,0.0
5813,2019-12-01,0.0
5814,2019-12-02,20.16
5815,2019-12-03,20.16
5816,2019-12-04,25.56
5817,2019-12-05,21.96
5818,2019-12-06,21.6
5819,2019-12-07,0.0
5820,2019-12-08,0.0
5821,2019-12-09,17.28
5822,2019-12-10,18.0
5823,2019-12-11,21.96
5824,2019-12-12,10.08
5825,2019-12-13,15.84
5826,2019-12-14,0.0
5827,2019-12-15,7.92
5828,2019-12-16,28.44
5829,2019-12-17,29.16
5830,2019-12-18,15.12
5831,2019-12-19,36.0
5832,2019-12-20,32.76
5833,2019-12-21,7.92
5834,2019-12-22,0.0
5835,2019-12-23,13.32
5836,2019-12-24,26.64
5837,2019-12-25,9.72
5838,2019-12-26,20.88
5839,2019-12-27,27.36
5840,2019-12-28,3.96
5841,2019-12-29,16.56
5842,2019-12-30,15.48
5843,2019-12-31,12.24
5844,2020-01-01,9.01
5845,2020-01-02,33.39
5846,2020-01-03,27.03
5847,2020-01-04,9.54
5848,2020-01-05,4.24
5849,2020-01-06,16.43
5850,2020-01-07,45.05
5851,2020-01-08,33.92
5852,2020-01-09,38.690000000000005
5853,2020-01-10,31.270000000000003
5854,2020-01-11,11.13
5855,2020-01-12,0.0
5856,2020-01-13,25.44
5857,2020-01-14,44.52
5858,2020-01-15,30.21
5859,2020-01-16,46.11
5860,2020-01-17,53.0
5861,2020-01-18,16.43
5862,2020-01-19,0.0
5863,2020-01-20,4.24
5864,2020-01-21,26.5
5865,2020-01-22,13.78
5866,2020-01-23,21.73
5867,2020-01-24,40.28
5868,2020-01-25,13.25
5869,2020-01-26,7.42
5870,2020-01-27,25.97
5871,2020-01-28,37.63
5872,2020-01-29,37.63
5873,2020-01-30,43.46
5874,2020-01-31,49.82
5875,2020-02-01,9.0
5876,2020-02-02,13.8
5877,2020-02-03,20.4
5878,2020-02-04,30.6
5879,2020-02-05,39.6
5880,2020-02-06,31.2
5881,2020-02-07,24.0
5882,2020-02-08,0.0
5883,2020-02-09,10.8
5884,2020-02-10,30.0
5885,2020-02-11,20.4
5886,2020-02-12,19.8
5887,2020-02-13,13.8
5888,2020-02-14,24.0
5889,2020-02-15,13.2
5890,2020-02-16,6.0
5891,2020-02-17,14.4
5892,2020-02-18,17.4
5893,2020-02-19,34.2
5894,2020-02-20,23.4
5895,2020-02-21,21.6
5896,2020-02-22,3.6
5897,2020-02-23,6.0
5898,2020-02-24,23.4
5899,2020-02-25,46.2
5900,2020-02-26,36.6
5901,2020-02-27,49.8
5902,2020-02-28,60.0
5903,2020-02-29,12.0
5904,2020-03-01,16.0
5905,2020-03-02,49.0
5906,2020-03-03,40.0
5907,2020-03-04,58.0
5908,2020-03-05,31.0
5909,2020-03-06,34.0
5910,2020-03-07,15.0
5911,2020-03-08,7.0
5912,2020-03-09,96.0
5913,2020-03-10,49.0
5914,2020-03-11,60.0
5915,2020-03-12,100.0
5916,2020-03-13,95.0
5917,2020-03-14,33.0
5918,2020-03-15,19.0
5919,2020-03-16,82.0
5920,2020-03-17,75.0
5921,2020-03-18,74.0
5922,2020-03-19,66.0
5923,2020-03-20,79.0
5924,2020-03-21,45.0
5925,2020-03-22,26.0
5926,2020-03-23,72.0
5927,2020-03-24,82.0
5928,2020-03-25,94.0
5929,2020-03-26,74.0
5930,2020-03-27,80.0
5931,2020-03-28,24.0
5932,2020-03-29,22.0
5933,2020-03-30,70.0
5934,2020-03-31,42.0
5935,2020-04-01,62.370000000000005
5936,2020-04-02,49.28
5937,2020-04-03,60.83
5938,2020-04-04,22.33
5939,2020-04-05,8.47
5940,2020-04-06,49.28
5941,2020-04-07,55.44
5942,2020-04-08,66.22
5943,2020-04-09,77.0
5944,2020-04-10,36.96
5945,2020-04-11,5.390000000000001
5946,2020-04-12,10.01
5947,2020-04-13,54.67
5948,2020-04-14,67.76
5949,2020-04-15,55.44
5950,2020-04-16,50.82
5951,2020-04-17,59.29
5952,2020-04-18,16.94
5953,2020-04-19,25.41
5954,2020-04-20,75.46000000000001
5955,2020-04-21,73.15
5956,2020-04-22,47.74
5957,2020-04-23,57.75
5958,2020-04-24,56.98
5959,2020-04-25,18.48
5960,2020-04-26,9.24
5961,2020-04-27,56.21
5962,2020-04-28,52.36
5963,2020-04-29,61.6
5964,2020-04-30,57.75
5965,2020-05-01,41.3
5966,2020-05-02,14.7
5967,2020-05-03,11.9
5968,2020-05-04,46.2
5969,2020-05-05,42.0
5970,2020-05-06,34.3
5971,2020-05-07,58.8
5972,2020-05-08,51.8
5973,2020-05-09,53.9
5974,2020-05-10,40.6
5975,2020-05-11,53.9
5976,2020-05-12,39.9
5977,2020-05-13,49.0
5978,2020-05-14,32.9
5979,2020-05-15,52.5
5980,2020-05-16,12.6
5981,2020-05-17,20.3
5982,2020-05-18,49.7
5983,2020-05-19,39.9
5984,2020-05-20,56.0
5985,2020-05-21,44.1
5986,2020-05-22,33.599999999999994
5987,2020-05-23,0.0
5988,2020-05-24,18.2
5989,2020-05-25,15.4
5990,2020-05-26,49.7
5991,2020-05-27,43.4
5992,2020-05-28,31.5
5993,2020-05-29,70.0
5994,2020-05-30,15.4
5995,2020-05-31,10.5
5996,2020-06-01,51.46
5997,2020-06-02,62.0
5998,2020-06-03,31.62
5999,2020-06-04,39.68
6000,2020-06-05,52.08
6001,2020-06-06,23.56
6002,2020-06-07,6.82
6003,2020-06-08,62.0
6004,2020-06-09,55.18
6005,2020-06-10,44.02
6006,2020-06-11,37.82
6007,2020-06-12,35.34
6008,2020-06-13,8.06
6009,2020-06-14,8.68
6010,2020-06-15,34.1
6011,2020-06-16,27.28
6012,2020-06-17,37.2
6013,2020-06-18,35.34
6014,2020-06-19,42.78
6015,2020-06-20,13.64
6016,2020-06-21,13.02
6017,2020-06-22,28.52
6018,2020-06-23,59.52
6019,2020-06-24,31.0
6020,2020-06-25,45.88
6021,2020-06-26,34.72
6022,2020-06-27,11.16
6023,2020-06-28,6.82
6024,2020-06-29,22.94
6025,2020-06-30,37.2
6026,2020-07-01,36.92
6027,2020-07-02,20.8
6028,2020-07-03,14.04
6029,2020-07-04,7.800000000000001
6030,2020-07-05,13.52
6031,2020-07-06,52.0
6032,2020-07-07,27.04
6033,2020-07-08,28.08
6034,2020-07-09,31.72
6035,2020-07-10,23.4
6036,2020-07-11,11.96
6037,2020-07-12,4.68
6038,2020-07-13,24.44
6039,2020-07-14,25.48
6040,2020-07-15,31.72
6041,2020-07-16,15.6
6042,2020-07-17,28.08
6043,2020-07-18,0.0
6044,2020-07-19,0.0
6045,2020-07-20,38.48
6046,2020-07-21,23.4
6047,2020-07-22,33.28
6048,2020-07-23,26.0
6049,2020-07-24,29.64
6050,2020-07-25,7.28
6051,2020-07-26,9.88
6052,2020-07-27,33.28
6053,2020-07-28,43.68
6054,2020-07-29,25.48
6055,2020-07-30,21.32
6056,2020-07-31,45.760000000000005
6057,2020-08-01,0.0
6058,2020-08-02,0.0
6059,2020-08-03,34.5
6060,2020-08-04,31.74
6061,2020-08-05,29.44
6062,2020-08-06,32.2
6063,2020-08-07,28.52
6064,2020-08-08,9.66
6065,2020-08-09,0.0
6066,2020-08-10,35.42
6067,2020-08-11,32.660000000000004
6068,2020-08-12,38.64
6069,2020-08-13,25.3
6070,2020-08-14,33.58
6071,2020-08-15,19.32
6072,2020-08-16,0.0
6073,2020-08-17,20.7
6074,2020-08-18,32.660000000000004
6075,2020-08-19,28.06
6076,2020-08-20,46.0
6077,2020-08-21,7.36
6078,2020-08-22,23.0
6079,2020-08-23,8.74
6080,2020-08-24,38.18
6081,2020-08-25,38.18
6082,2020-08-26,15.64
6083,2020-08-27,24.380000000000003
6084,2020-08-28,35.88
6085,2020-08-29,4.140000000000001
6086,2020-08-30,4.140000000000001
6087,2020-08-31,34.5
6088,2020-09-01,49.0
6089,2020-09-02,47.04
6090,2020-09-03,38.22
6091,2020-09-04,31.36
6092,2020-09-05,14.21
6093,2020-09-06,8.82
6094,2020-09-07,18.62
6095,2020-09-08,37.24
6096,2020-09-09,34.3
6097,2020-09-10,28.42
6098,2020-09-11,40.67
6099,2020-09-12,19.11
6100,2020-09-13,0.0
6101,2020-09-14,28.42
6102,2020-09-15,42.63
6103,2020-09-16,47.53
6104,2020-09-17,32.83
6105,2020-09-18,38.22
6106,2020-09-19,5.39
6107,2020-09-20,7.35
6108,2020-09-21,40.18
6109,2020-09-22,34.79
6110,2020-09-23,29.89
6111,2020-09-24,22.05
6112,2020-09-25,45.57
6113,2020-09-26,32.34
6114,2020-09-27,0.0
6115,2020-09-28,30.38
6116,2020-09-29,39.2
6117,2020-09-30,23.52
6118,2020-10-01,25.01
6119,2020-10-02,12.71
6120,2020-10-03,4.51
6121,2020-10-04,0.0
6122,2020-10-05,28.29
6123,2020-10-06,12.3
6124,2020-10-07,25.83
6125,2020-10-08,6.97
6126,2020-10-09,25.01
6127,2020-10-10,10.66
6128,2020-10-11,5.33
6129,2020-10-12,20.91
6130,2020-10-13,9.43
6131,2020-10-14,22.14
6132,2020-10-15,13.94
6133,2020-10-16,18.45
6134,2020-10-17,6.15
6135,2020-10-18,6.15
6136,2020-10-19,21.73
6137,2020-10-20,24.19
6138,2020-10-21,21.73
6139,2020-10-22,34.44
6140,2020-10-23,22.96
6141,2020-10-24,0.0
6142,2020-10-25,7.38
6143,2020-10-26,19.27
6144,2020-10-27,25.83
6145,2020-10-28,41.0
6146,2020-10-29,35.669999999999995
6147,2020-10-30,20.91
6148,2020-10-31,5.739999999999999
6149,2020-11-01,0.0
6150,2020-11-02,26.55
6151,2020-11-03,41.85
6152,2020-11-04,27.45
6153,2020-11-05,26.1
6154,2020-11-06,18.45
6155,2020-11-07,0.0
6156,2020-11-08,0.0
6157,2020-11-09,45.0
6158,2020-11-10,41.85
6159,2020-11-11,25.65
6160,2020-11-12,23.4
6161,2020-11-13,21.15
6162,2020-11-14,6.3
6163,2020-11-15,9.0
6164,2020-11-16,40.5
6165,2020-11-17,35.1
6166,2020-11-18,40.05
6167,2020-11-19,9.9
6168,2020-11-20,35.1
6169,2020-11-21,6.3
6170,2020-11-22,12.15
6171,2020-11-23,23.85
6172,2020-11-24,33.300000000000004
6173,2020-11-25,36.0
6174,2020-11-26,11.7
6175,2020-11-27,22.95
6176,2020-11-28,5.8500000000000005
6177,2020-11-29,12.15
6178,2020-11-30,27.9
6179,2020-12-01,25.8
6180,2020-12-02,10.32
6181,2020-12-03,43.0
6182,2020-12-04,31.82
6183,2020-12-05,4.73
6184,2020-12-06,7.31
6185,2020-12-07,27.09
6186,2020-12-08,31.82
6187,2020-12-09,23.65
6188,2020-12-10,28.81
6189,2020-12-11,21.5
6190,2020-12-12,13.76
6191,2020-12-13,5.16
6192,2020-12-14,18.92
6193,2020-12-15,37.84
6194,2020-12-16,23.65
6195,2020-12-17,34.83
6196,2020-12-18,33.11
6197,2020-12-19,12.04
6198,2020-12-20,14.62
6199,2020-12-21,28.38
6200,2020-12-22,27.52
6201,2020-12-23,29.24
6202,2020-12-24,30.96
6203,2020-12-25,0.0
6204,2020-12-26,10.75
6205,2020-12-27,8.6
6206,2020-12-28,41.71
6207,2020-12-29,31.82
6208,2020-12-30,39.56
6209,2020-12-31,42.57
6210,2021-01-01,9.9
6211,2021-01-02,4.05
6212,2021-01-03,10.8
6213,2021-01-04,23.85
6214,2021-01-05,28.8
6215,2021-01-06,31.5
6216,2021-01-07,31.5
6217,2021-01-08,31.5
6218,2021-01-09,4.05
