date,NIKE Stock Price_unscaled,NIKE Stock Price_monthly,scale,NIKE Stock Price
2015-10-11,0,5.0,0.05,0.0
2015-10-12,0,5.0,0.05,0.0
2015-10-13,19,5.0,0.05,0.9500000000000001
2015-10-14,51,5.0,0.05,2.5500000000000003
2015-10-15,54,5.0,0.05,2.7
2015-10-16,33,5.0,0.05,1.6500000000000001
2015-10-17,0,5.0,0.05,0.0
2015-10-18,58,5.0,0.05,2.9000000000000004
2015-10-19,46,5.0,0.05,2.3000000000000003
2015-10-20,34,5.0,0.05,1.7000000000000002
2015-10-21,16,5.0,0.05,0.8
2015-10-22,55,5.0,0.05,2.75
2015-10-23,43,5.0,0.05,2.15
2015-10-24,0,5.0,0.05,0.0
2015-10-25,17,5.0,0.05,0.8500000000000001
2015-10-26,36,5.0,0.05,1.8
2015-10-27,52,5.0,0.05,2.6
2015-10-28,35,5.0,0.05,1.75
2015-10-29,100,5.0,0.05,5.0
2015-10-30,31,5.0,0.05,1.55
2015-10-31,20,5.0,0.05,1.0
2015-11-01,0,5.0,0.05,0.0
2015-11-02,44,5.0,0.05,2.2
2015-11-03,19,5.0,0.05,0.9500000000000001
2015-11-04,42,5.0,0.05,2.1
2015-11-05,32,5.0,0.05,1.6
2015-11-06,13,5.0,0.05,0.65
2015-11-07,55,5.0,0.05,2.75
2015-11-08,0,5.0,0.05,0.0
2015-11-09,51,5.0,0.05,2.5500000000000003
2015-11-10,31,5.0,0.05,1.55
2015-11-11,13,5.0,0.05,0.65
2015-11-12,34,5.0,0.05,1.7000000000000002
2015-11-13,54,5.0,0.05,2.7
2015-11-14,0,5.0,0.05,0.0
2015-11-15,0,5.0,0.05,0.0
2015-11-16,29,5.0,0.05,1.4500000000000002
2015-11-17,23,5.0,0.05,1.1500000000000001
2015-11-18,33,5.0,0.05,1.6500000000000001
2015-11-19,41,5.0,0.05,2.0500000000000003
2015-11-20,100,5.0,0.05,5.0
2015-11-21,0,5.0,0.05,0.0
2015-11-22,0,5.0,0.05,0.0
2015-11-23,65,5.0,0.05,3.25
2015-11-24,36,5.0,0.05,1.8
2015-11-25,32,5.0,0.05,1.6
2015-11-26,0,5.0,0.05,0.0
2015-11-27,54,5.0,0.05,2.7
2015-11-28,0,5.0,0.05,0.0
2015-11-29,0,5.0,0.05,0.0
2015-11-30,58,5.0,0.05,2.9000000000000004
2015-12-01,100,6.0,0.06,6.0
2015-12-02,21,6.0,0.06,1.26
2015-12-03,84,6.0,0.06,5.04
2015-12-04,65,6.0,0.06,3.9
2015-12-05,0,6.0,0.06,0.0
2015-12-06,16,6.0,0.06,0.96
2015-12-07,28,6.0,0.06,1.68
2015-12-08,32,6.0,0.06,1.92
2015-12-09,31,6.0,0.06,1.8599999999999999
2015-12-10,48,6.0,0.06,2.88
2015-12-11,52,6.0,0.06,3.12
2015-12-12,15,6.0,0.06,0.8999999999999999
2015-12-13,36,6.0,0.06,2.16
2015-12-14,42,6.0,0.06,2.52
2015-12-15,18,6.0,0.06,1.08
2015-12-16,24,6.0,0.06,1.44
2015-12-17,27,6.0,0.06,1.6199999999999999
2015-12-18,0,6.0,0.06,0.0
2015-12-19,0,6.0,0.06,0.0
2015-12-20,16,6.0,0.06,0.96
2015-12-21,26,6.0,0.06,1.56
2015-12-22,19,6.0,0.06,1.14
2015-12-23,59,6.0,0.06,3.54
2015-12-24,54,6.0,0.06,3.2399999999999998
2015-12-25,0,6.0,0.06,0.0
2015-12-26,53,6.0,0.06,3.1799999999999997
2015-12-27,0,6.0,0.06,0.0
2015-12-28,25,6.0,0.06,1.5
2015-12-29,23,6.0,0.06,1.38
2015-12-30,44,6.0,0.06,2.6399999999999997
2015-12-31,51,6.0,0.06,3.06
2016-01-01,88,6.0,0.06,5.279999999999999
2016-01-02,21,6.0,0.06,1.26
2016-01-03,0,6.0,0.06,0.0
2016-01-04,37,6.0,0.06,2.2199999999999998
2016-01-05,58,6.0,0.06,3.48
2016-01-06,82,6.0,0.06,4.92
2016-01-07,74,6.0,0.06,4.4399999999999995
2016-01-08,60,6.0,0.06,3.5999999999999996
2016-01-09,47,6.0,0.06,2.82
2016-01-10,20,6.0,0.06,1.2
2016-01-11,25,6.0,0.06,1.5
2016-01-12,70,6.0,0.06,4.2
2016-01-13,26,6.0,0.06,1.56
2016-01-14,83,6.0,0.06,4.9799999999999995
2016-01-15,63,6.0,0.06,3.78
2016-01-16,0,6.0,0.06,0.0
2016-01-17,29,6.0,0.06,1.74
2016-01-18,33,6.0,0.06,1.98
2016-01-19,52,6.0,0.06,3.12
2016-01-20,99,6.0,0.06,5.9399999999999995
2016-01-21,53,6.0,0.06,3.1799999999999997
2016-01-22,83,6.0,0.06,4.9799999999999995
2016-01-23,22,6.0,0.06,1.3199999999999998
2016-01-24,100,6.0,0.06,6.0
2016-01-25,17,6.0,0.06,1.02
2016-01-26,46,6.0,0.06,2.76
2016-01-27,54,6.0,0.06,3.2399999999999998
2016-01-28,96,6.0,0.06,5.76
2016-01-29,70,6.0,0.06,4.2
2016-01-30,24,6.0,0.06,1.44
2016-01-31,40,6.0,0.06,2.4
2016-02-01,56,6.0,0.06,3.36
2016-02-02,74,6.0,0.06,4.4399999999999995
2016-02-03,79,6.0,0.06,4.74
2016-02-04,100,6.0,0.06,6.0
2016-02-05,71,6.0,0.06,4.26
2016-02-06,26,6.0,0.06,1.56
2016-02-07,0,6.0,0.06,0.0
2016-02-08,50,6.0,0.06,3.0
2016-02-09,37,6.0,0.06,2.2199999999999998
2016-02-10,61,6.0,0.06,3.6599999999999997
2016-02-11,97,6.0,0.06,5.819999999999999
2016-02-12,54,6.0,0.06,3.2399999999999998
2016-02-13,27,6.0,0.06,1.6199999999999999
2016-02-14,0,6.0,0.06,0.0
2016-02-15,43,6.0,0.06,2.58
2016-02-16,79,6.0,0.06,4.74
2016-02-17,87,6.0,0.06,5.22
2016-02-18,54,6.0,0.06,3.2399999999999998
2016-02-19,80,6.0,0.06,4.8
2016-02-20,38,6.0,0.06,2.28
2016-02-21,0,6.0,0.06,0.0
2016-02-22,69,6.0,0.06,4.14
2016-02-23,91,6.0,0.06,5.46
2016-02-24,21,6.0,0.06,1.26
2016-02-25,51,6.0,0.06,3.06
2016-02-26,89,6.0,0.06,5.34
2016-02-27,44,6.0,0.06,2.6399999999999997
2016-02-28,36,6.0,0.06,2.16
2016-02-29,73,6.0,0.06,4.38
2016-03-01,57,8.0,0.08,4.5600000000000005
2016-03-02,29,8.0,0.08,2.32
2016-03-03,27,8.0,0.08,2.16
2016-03-04,55,8.0,0.08,4.4
2016-03-05,21,8.0,0.08,1.68
2016-03-06,0,8.0,0.08,0.0
2016-03-07,24,8.0,0.08,1.92
2016-03-08,50,8.0,0.08,4.0
2016-03-09,32,8.0,0.08,2.56
2016-03-10,40,8.0,0.08,3.2
2016-03-11,52,8.0,0.08,4.16
2016-03-12,38,8.0,0.08,3.04
2016-03-13,0,8.0,0.08,0.0
2016-03-14,67,8.0,0.08,5.36
2016-03-15,40,8.0,0.08,3.2
2016-03-16,51,8.0,0.08,4.08
2016-03-17,54,8.0,0.08,4.32
2016-03-18,52,8.0,0.08,4.16
2016-03-19,18,8.0,0.08,1.44
2016-03-20,11,8.0,0.08,0.88
2016-03-21,44,8.0,0.08,3.52
2016-03-22,72,8.0,0.08,5.76
2016-03-23,100,8.0,0.08,8.0
2016-03-24,74,8.0,0.08,5.92
2016-03-25,58,8.0,0.08,4.64
2016-03-26,43,8.0,0.08,3.44
2016-03-27,35,8.0,0.08,2.8000000000000003
2016-03-28,41,8.0,0.08,3.2800000000000002
2016-03-29,53,8.0,0.08,4.24
2016-03-30,46,8.0,0.08,3.68
2016-03-31,39,8.0,0.08,3.12
2016-04-01,48,6.0,0.06,2.88
2016-04-02,0,6.0,0.06,0.0
2016-04-03,30,6.0,0.06,1.7999999999999998
2016-04-04,100,6.0,0.06,6.0
2016-04-05,45,6.0,0.06,2.6999999999999997
2016-04-06,65,6.0,0.06,3.9
2016-04-07,60,6.0,0.06,3.5999999999999996
2016-04-08,29,6.0,0.06,1.74
2016-04-09,31,6.0,0.06,1.8599999999999999
2016-04-10,25,6.0,0.06,1.5
2016-04-11,82,6.0,0.06,4.92
2016-04-12,44,6.0,0.06,2.6399999999999997
2016-04-13,44,6.0,0.06,2.6399999999999997
2016-04-14,68,6.0,0.06,4.08
2016-04-15,53,6.0,0.06,3.1799999999999997
2016-04-16,29,6.0,0.06,1.74
2016-04-17,0,6.0,0.06,0.0
2016-04-18,48,6.0,0.06,2.88
2016-04-19,38,6.0,0.06,2.28
2016-04-20,52,6.0,0.06,3.12
2016-04-21,37,6.0,0.06,2.2199999999999998
2016-04-22,44,6.0,0.06,2.6399999999999997
2016-04-23,0,6.0,0.06,0.0
2016-04-24,0,6.0,0.06,0.0
2016-04-25,57,6.0,0.06,3.42
2016-04-26,31,6.0,0.06,1.8599999999999999
2016-04-27,43,6.0,0.06,2.58
2016-04-28,50,6.0,0.06,3.0
2016-04-29,58,6.0,0.06,3.48
2016-04-30,0,6.0,0.06,0.0
2016-05-01,0,5.0,0.05,0.0
2016-05-02,48,5.0,0.05,2.4000000000000004
2016-05-03,66,5.0,0.05,3.3000000000000003
2016-05-04,60,5.0,0.05,3.0
2016-05-05,75,5.0,0.05,3.75
2016-05-06,49,5.0,0.05,2.45
2016-05-07,0,5.0,0.05,0.0
2016-05-08,25,5.0,0.05,1.25
2016-05-09,44,5.0,0.05,2.2
2016-05-10,60,5.0,0.05,3.0
2016-05-11,64,5.0,0.05,3.2
2016-05-12,57,5.0,0.05,2.85
2016-05-13,51,5.0,0.05,2.5500000000000003
2016-05-14,0,5.0,0.05,0.0
2016-05-15,0,5.0,0.05,0.0
2016-05-16,66,5.0,0.05,3.3000000000000003
2016-05-17,22,5.0,0.05,1.1
2016-05-18,88,5.0,0.05,4.4
2016-05-19,100,5.0,0.05,5.0
2016-05-20,56,5.0,0.05,2.8000000000000003
2016-05-21,0,5.0,0.05,0.0
2016-05-22,0,5.0,0.05,0.0
2016-05-23,72,5.0,0.05,3.6
2016-05-24,36,5.0,0.05,1.8
2016-05-25,48,5.0,0.05,2.4000000000000004
2016-05-26,68,5.0,0.05,3.4000000000000004
2016-05-27,20,5.0,0.05,1.0
2016-05-28,0,5.0,0.05,0.0
2016-05-29,0,5.0,0.05,0.0
2016-05-30,23,5.0,0.05,1.1500000000000001
2016-05-31,76,5.0,0.05,3.8000000000000003
2016-06-01,74,4.0,0.04,2.96
2016-06-02,43,4.0,0.04,1.72
2016-06-03,46,4.0,0.04,1.84
2016-06-04,33,4.0,0.04,1.32
2016-06-05,38,4.0,0.04,1.52
2016-06-06,71,4.0,0.04,2.84
2016-06-07,84,4.0,0.04,3.36
2016-06-08,45,4.0,0.04,1.8
2016-06-09,30,4.0,0.04,1.2
2016-06-10,0,4.0,0.04,0.0
2016-06-11,31,4.0,0.04,1.24
2016-06-12,24,4.0,0.04,0.96
2016-06-13,62,4.0,0.04,2.48
2016-06-14,70,4.0,0.04,2.8000000000000003
2016-06-15,67,4.0,0.04,2.68
2016-06-16,42,4.0,0.04,1.68
2016-06-17,56,4.0,0.04,2.24
2016-06-18,50,4.0,0.04,2.0
2016-06-19,0,4.0,0.04,0.0
2016-06-20,100,4.0,0.04,4.0
2016-06-21,34,4.0,0.04,1.36
2016-06-22,0,4.0,0.04,0.0
2016-06-23,34,4.0,0.04,1.36
2016-06-24,96,4.0,0.04,3.84
2016-06-25,30,4.0,0.04,1.2
2016-06-26,0,4.0,0.04,0.0
2016-06-27,50,4.0,0.04,2.0
2016-06-28,69,4.0,0.04,2.7600000000000002
2016-06-29,83,4.0,0.04,3.3200000000000003
2016-06-30,51,4.0,0.04,2.04
2016-07-01,58,3.0,0.03,1.74
2016-07-02,37,3.0,0.03,1.1099999999999999
2016-07-03,0,3.0,0.03,0.0
2016-07-04,0,3.0,0.03,0.0
2016-07-05,65,3.0,0.03,1.95
2016-07-06,84,3.0,0.03,2.52
2016-07-07,22,3.0,0.03,0.6599999999999999
2016-07-08,0,3.0,0.03,0.0
2016-07-09,34,3.0,0.03,1.02
2016-07-10,47,3.0,0.03,1.41
2016-07-11,100,3.0,0.03,3.0
2016-07-12,17,3.0,0.03,0.51
2016-07-13,45,3.0,0.03,1.3499999999999999
2016-07-14,47,3.0,0.03,1.41
2016-07-15,67,3.0,0.03,2.01
2016-07-16,37,3.0,0.03,1.1099999999999999
2016-07-17,0,3.0,0.03,0.0
2016-07-18,38,3.0,0.03,1.14
2016-07-19,32,3.0,0.03,0.96
2016-07-20,59,3.0,0.03,1.77
2016-07-21,65,3.0,0.03,1.95
2016-07-22,22,3.0,0.03,0.6599999999999999
2016-07-23,0,3.0,0.03,0.0
2016-07-24,0,3.0,0.03,0.0
2016-07-25,52,3.0,0.03,1.56
2016-07-26,25,3.0,0.03,0.75
2016-07-27,45,3.0,0.03,1.3499999999999999
2016-07-28,40,3.0,0.03,1.2
2016-07-29,52,3.0,0.03,1.56
2016-07-30,0,3.0,0.03,0.0
2016-07-31,31,3.0,0.03,0.9299999999999999
2016-08-01,72,3.0,0.03,2.16
2016-08-02,54,3.0,0.03,1.6199999999999999
2016-08-03,0,3.0,0.03,0.0
2016-08-04,42,3.0,0.03,1.26
2016-08-05,73,3.0,0.03,2.19
2016-08-06,27,3.0,0.03,0.8099999999999999
2016-08-07,0,3.0,0.03,0.0
2016-08-08,36,3.0,0.03,1.08
2016-08-09,40,3.0,0.03,1.2
2016-08-10,53,3.0,0.03,1.5899999999999999
2016-08-11,0,3.0,0.03,0.0
2016-08-12,0,3.0,0.03,0.0
2016-08-13,59,3.0,0.03,1.77
2016-08-14,68,3.0,0.03,2.04
2016-08-15,72,3.0,0.03,2.16
2016-08-16,100,3.0,0.03,3.0
2016-08-17,81,3.0,0.03,2.4299999999999997
2016-08-18,0,3.0,0.03,0.0
2016-08-19,44,3.0,0.03,1.3199999999999998
2016-08-20,45,3.0,0.03,1.3499999999999999
2016-08-21,0,3.0,0.03,0.0
2016-08-22,26,3.0,0.03,0.78
2016-08-23,0,3.0,0.03,0.0
2016-08-24,54,3.0,0.03,1.6199999999999999
2016-08-25,26,3.0,0.03,0.78
2016-08-26,67,3.0,0.03,2.01
2016-08-27,69,3.0,0.03,2.07
2016-08-28,56,3.0,0.03,1.68
2016-08-29,64,3.0,0.03,1.92
2016-08-30,83,3.0,0.03,2.4899999999999998
2016-08-31,50,3.0,0.03,1.5
2016-09-01,23,4.0,0.04,0.92
2016-09-02,66,4.0,0.04,2.64
2016-09-03,31,4.0,0.04,1.24
2016-09-04,0,4.0,0.04,0.0
2016-09-05,0,4.0,0.04,0.0
2016-09-06,51,4.0,0.04,2.04
2016-09-07,52,4.0,0.04,2.08
2016-09-08,36,4.0,0.04,1.44
2016-09-09,80,4.0,0.04,3.2
2016-09-10,55,4.0,0.04,2.2
2016-09-11,0,4.0,0.04,0.0
2016-09-12,58,4.0,0.04,2.32
2016-09-13,21,4.0,0.04,0.84
2016-09-14,16,4.0,0.04,0.64
2016-09-15,0,4.0,0.04,0.0
2016-09-16,41,4.0,0.04,1.6400000000000001
2016-09-17,0,4.0,0.04,0.0
2016-09-18,22,4.0,0.04,0.88
2016-09-19,40,4.0,0.04,1.6
2016-09-20,26,4.0,0.04,1.04
2016-09-21,19,4.0,0.04,0.76
2016-09-22,42,4.0,0.04,1.68
2016-09-23,60,4.0,0.04,2.4
2016-09-24,40,4.0,0.04,1.6
2016-09-25,23,4.0,0.04,0.92
2016-09-26,75,4.0,0.04,3.0
2016-09-27,100,4.0,0.04,4.0
2016-09-28,70,4.0,0.04,2.8000000000000003
2016-09-29,72,4.0,0.04,2.88
2016-09-30,36,4.0,0.04,1.44
2016-10-01,40,4.0,0.04,1.6
2016-10-02,0,4.0,0.04,0.0
2016-10-03,59,4.0,0.04,2.36
2016-10-04,0,4.0,0.04,0.0
2016-10-05,46,4.0,0.04,1.84
2016-10-06,38,4.0,0.04,1.52
2016-10-07,39,4.0,0.04,1.56
2016-10-08,0,4.0,0.04,0.0
2016-10-09,0,4.0,0.04,0.0
2016-10-10,38,4.0,0.04,1.52
2016-10-11,30,4.0,0.04,1.2
2016-10-12,100,4.0,0.04,4.0
2016-10-13,35,4.0,0.04,1.4000000000000001
2016-10-14,47,4.0,0.04,1.8800000000000001
2016-10-15,34,4.0,0.04,1.36
2016-10-16,0,4.0,0.04,0.0
2016-10-17,17,4.0,0.04,0.68
2016-10-18,88,4.0,0.04,3.52
2016-10-19,15,4.0,0.04,0.6
2016-10-20,52,4.0,0.04,2.08
2016-10-21,46,4.0,0.04,1.84
2016-10-22,0,4.0,0.04,0.0
2016-10-23,21,4.0,0.04,0.84
2016-10-24,51,4.0,0.04,2.04
2016-10-25,63,4.0,0.04,2.52
2016-10-26,94,4.0,0.04,3.7600000000000002
2016-10-27,73,4.0,0.04,2.92
2016-10-28,41,4.0,0.04,1.6400000000000001
2016-10-29,0,4.0,0.04,0.0
2016-10-30,21,4.0,0.04,0.84
2016-10-31,48,4.0,0.04,1.92
2016-11-01,47,5.0,0.05,2.35
2016-11-02,41,5.0,0.05,2.0500000000000003
2016-11-03,31,5.0,0.05,1.55
2016-11-04,17,5.0,0.05,0.8500000000000001
2016-11-05,0,5.0,0.05,0.0
2016-11-06,0,5.0,0.05,0.0
2016-11-07,20,5.0,0.05,1.0
2016-11-08,21,5.0,0.05,1.05
2016-11-09,38,5.0,0.05,1.9000000000000001
2016-11-10,43,5.0,0.05,2.15
2016-11-11,72,5.0,0.05,3.6
2016-11-12,35,5.0,0.05,1.75
2016-11-13,16,5.0,0.05,0.8
2016-11-14,49,5.0,0.05,2.45
2016-11-15,31,5.0,0.05,1.55
2016-11-16,0,5.0,0.05,0.0
2016-11-17,64,5.0,0.05,3.2
2016-11-18,100,5.0,0.05,5.0
2016-11-19,0,5.0,0.05,0.0
2016-11-20,21,5.0,0.05,1.05
2016-11-21,43,5.0,0.05,2.15
2016-11-22,20,5.0,0.05,1.0
2016-11-23,21,5.0,0.05,1.05
2016-11-24,0,5.0,0.05,0.0
2016-11-25,40,5.0,0.05,2.0
2016-11-26,19,5.0,0.05,0.9500000000000001
2016-11-27,0,5.0,0.05,0.0
2016-11-28,48,5.0,0.05,2.4000000000000004
2016-11-29,40,5.0,0.05,2.0
2016-11-30,32,5.0,0.05,1.6
2016-12-01,40,5.0,0.05,2.0
2016-12-02,52,5.0,0.05,2.6
2016-12-03,10,5.0,0.05,0.5
2016-12-04,37,5.0,0.05,1.85
2016-12-05,47,5.0,0.05,2.35
2016-12-06,40,5.0,0.05,2.0
2016-12-07,25,5.0,0.05,1.25
2016-12-08,42,5.0,0.05,2.1
2016-12-09,20,5.0,0.05,1.0
2016-12-10,0,5.0,0.05,0.0
2016-12-11,27,5.0,0.05,1.35
2016-12-12,27,5.0,0.05,1.35
2016-12-13,38,5.0,0.05,1.9000000000000001
2016-12-14,26,5.0,0.05,1.3
2016-12-15,8,5.0,0.05,0.4
2016-12-16,22,5.0,0.05,1.1
2016-12-17,49,5.0,0.05,2.45
2016-12-18,0,5.0,0.05,0.0
2016-12-19,0,5.0,0.05,0.0
2016-12-20,48,5.0,0.05,2.4000000000000004
2016-12-21,100,5.0,0.05,5.0
2016-12-22,38,5.0,0.05,1.9000000000000001
2016-12-23,20,5.0,0.05,1.0
2016-12-24,23,5.0,0.05,1.1500000000000001
2016-12-25,19,5.0,0.05,0.9500000000000001
2016-12-26,10,5.0,0.05,0.5
2016-12-27,16,5.0,0.05,0.8
2016-12-28,25,5.0,0.05,1.25
2016-12-29,30,5.0,0.05,1.5
2016-12-30,35,5.0,0.05,1.75
2016-12-31,34,5.0,0.05,1.7000000000000002
2017-01-01,34,4.0,0.04,1.36
2017-01-02,0,4.0,0.04,0.0
2017-01-03,48,4.0,0.04,1.92
2017-01-04,34,4.0,0.04,1.36
2017-01-05,79,4.0,0.04,3.16
2017-01-06,89,4.0,0.04,3.56
2017-01-07,0,4.0,0.04,0.0
2017-01-08,0,4.0,0.04,0.0
2017-01-09,69,4.0,0.04,2.7600000000000002
2017-01-10,87,4.0,0.04,3.48
2017-01-11,31,4.0,0.04,1.24
2017-01-12,61,4.0,0.04,2.44
2017-01-13,92,4.0,0.04,3.68
2017-01-14,37,4.0,0.04,1.48
2017-01-15,30,4.0,0.04,1.2
2017-01-16,44,4.0,0.04,1.76
2017-01-17,24,4.0,0.04,0.96
2017-01-18,92,4.0,0.04,3.68
2017-01-19,78,4.0,0.04,3.12
2017-01-20,61,4.0,0.04,2.44
2017-01-21,23,4.0,0.04,0.92
2017-01-22,67,4.0,0.04,2.68
2017-01-23,100,4.0,0.04,4.0
2017-01-24,84,4.0,0.04,3.36
2017-01-25,92,4.0,0.04,3.68
2017-01-26,69,4.0,0.04,2.7600000000000002
2017-01-27,59,4.0,0.04,2.36
2017-01-28,19,4.0,0.04,0.76
2017-01-29,34,4.0,0.04,1.36
2017-01-30,67,4.0,0.04,2.68
2017-01-31,37,4.0,0.04,1.48
2017-02-01,14,5.0,0.05,0.7000000000000001
2017-02-02,37,5.0,0.05,1.85
2017-02-03,40,5.0,0.05,2.0
2017-02-04,44,5.0,0.05,2.2
2017-02-05,33,5.0,0.05,1.6500000000000001
2017-02-06,37,5.0,0.05,1.85
2017-02-07,49,5.0,0.05,2.45
2017-02-08,100,5.0,0.05,5.0
2017-02-09,52,5.0,0.05,2.6
2017-02-10,62,5.0,0.05,3.1
2017-02-11,51,5.0,0.05,2.5500000000000003
2017-02-12,16,5.0,0.05,0.8
2017-02-13,83,5.0,0.05,4.15
2017-02-14,90,5.0,0.05,4.5
2017-02-15,61,5.0,0.05,3.0500000000000003
2017-02-16,99,5.0,0.05,4.95
2017-02-17,38,5.0,0.05,1.9000000000000001
2017-02-18,0,5.0,0.05,0.0
2017-02-19,62,5.0,0.05,3.1
2017-02-20,43,5.0,0.05,2.15
2017-02-21,66,5.0,0.05,3.3000000000000003
2017-02-22,61,5.0,0.05,3.0500000000000003
2017-02-23,54,5.0,0.05,2.7
2017-02-24,65,5.0,0.05,3.25
2017-02-25,46,5.0,0.05,2.3000000000000003
2017-02-26,52,5.0,0.05,2.6
2017-02-27,99,5.0,0.05,4.95
2017-02-28,59,5.0,0.05,2.95
2017-03-01,47,6.0,0.06,2.82
2017-03-02,100,6.0,0.06,6.0
2017-03-03,70,6.0,0.06,4.2
2017-03-04,0,6.0,0.06,0.0
2017-03-05,30,6.0,0.06,1.7999999999999998
2017-03-06,38,6.0,0.06,2.28
2017-03-07,39,6.0,0.06,2.34
2017-03-08,48,6.0,0.06,2.88
2017-03-09,51,6.0,0.06,3.06
2017-03-10,36,6.0,0.06,2.16
2017-03-11,27,6.0,0.06,1.6199999999999999
2017-03-12,0,6.0,0.06,0.0
2017-03-13,42,6.0,0.06,2.52
2017-03-14,21,6.0,0.06,1.26
2017-03-15,40,6.0,0.06,2.4
2017-03-16,28,6.0,0.06,1.68
2017-03-17,60,6.0,0.06,3.5999999999999996
2017-03-18,51,6.0,0.06,3.06
2017-03-19,33,6.0,0.06,1.98
2017-03-20,45,6.0,0.06,2.6999999999999997
2017-03-21,66,6.0,0.06,3.96
2017-03-22,86,6.0,0.06,5.16
2017-03-23,65,6.0,0.06,3.9
2017-03-24,58,6.0,0.06,3.48
2017-03-25,42,6.0,0.06,2.52
2017-03-26,26,6.0,0.06,1.56
2017-03-27,33,6.0,0.06,1.98
2017-03-28,47,6.0,0.06,2.82
2017-03-29,66,6.0,0.06,3.96
2017-03-30,45,6.0,0.06,2.6999999999999997
2017-03-31,51,6.0,0.06,3.06
2017-04-01,11,6.0,0.06,0.6599999999999999
2017-04-02,0,6.0,0.06,0.0
2017-04-03,69,6.0,0.06,4.14
2017-04-04,59,6.0,0.06,3.54
2017-04-05,24,6.0,0.06,1.44
2017-04-06,49,6.0,0.06,2.94
2017-04-07,44,6.0,0.06,2.6399999999999997
2017-04-08,14,6.0,0.06,0.84
2017-04-09,47,6.0,0.06,2.82
2017-04-10,0,6.0,0.06,0.0
2017-04-11,55,6.0,0.06,3.3
2017-04-12,100,6.0,0.06,6.0
2017-04-13,45,6.0,0.06,2.6999999999999997
2017-04-14,18,6.0,0.06,1.08
2017-04-15,0,6.0,0.06,0.0
2017-04-16,0,6.0,0.06,0.0
2017-04-17,41,6.0,0.06,2.46
2017-04-18,27,6.0,0.06,1.6199999999999999
2017-04-19,52,6.0,0.06,3.12
2017-04-20,48,6.0,0.06,2.88
2017-04-21,47,6.0,0.06,2.82
2017-04-22,15,6.0,0.06,0.8999999999999999
2017-04-23,0,6.0,0.06,0.0
2017-04-24,98,6.0,0.06,5.88
2017-04-25,51,6.0,0.06,3.06
2017-04-26,28,6.0,0.06,1.68
2017-04-27,48,6.0,0.06,2.88
2017-04-28,49,6.0,0.06,2.94
2017-04-29,49,6.0,0.06,2.94
2017-04-30,24,6.0,0.06,1.44
2017-05-01,55,4.0,0.04,2.2
2017-05-02,75,4.0,0.04,3.0
2017-05-03,100,4.0,0.04,4.0
2017-05-04,42,4.0,0.04,1.68
2017-05-05,40,4.0,0.04,1.6
2017-05-06,0,4.0,0.04,0.0
2017-05-07,19,4.0,0.04,0.76
2017-05-08,65,4.0,0.04,2.6
2017-05-09,45,4.0,0.04,1.8
2017-05-10,48,4.0,0.04,1.92
2017-05-11,58,4.0,0.04,2.32
2017-05-12,60,4.0,0.04,2.4
2017-05-13,0,4.0,0.04,0.0
2017-05-14,43,4.0,0.04,1.72
2017-05-15,34,4.0,0.04,1.36
2017-05-16,81,4.0,0.04,3.24
2017-05-17,51,4.0,0.04,2.04
2017-05-18,22,4.0,0.04,0.88
2017-05-19,21,4.0,0.04,0.84
2017-05-20,27,4.0,0.04,1.08
2017-05-21,20,4.0,0.04,0.8
2017-05-22,48,4.0,0.04,1.92
2017-05-23,42,4.0,0.04,1.68
2017-05-24,23,4.0,0.04,0.92
2017-05-25,0,4.0,0.04,0.0
2017-05-26,52,4.0,0.04,2.08
2017-05-27,18,4.0,0.04,0.72
2017-05-28,40,4.0,0.04,1.6
2017-05-29,0,4.0,0.04,0.0
2017-05-30,22,4.0,0.04,0.88
2017-05-31,36,4.0,0.04,1.44
2017-06-01,9,5.0,0.05,0.45
2017-06-02,43,5.0,0.05,2.15
2017-06-03,16,5.0,0.05,0.8
2017-06-04,0,5.0,0.05,0.0
2017-06-05,67,5.0,0.05,3.35
2017-06-06,18,5.0,0.05,0.9
2017-06-07,15,5.0,0.05,0.75
2017-06-08,14,5.0,0.05,0.7000000000000001
2017-06-09,34,5.0,0.05,1.7000000000000002
2017-06-10,29,5.0,0.05,1.4500000000000002
2017-06-11,31,5.0,0.05,1.55
2017-06-12,35,5.0,0.05,1.75
2017-06-13,17,5.0,0.05,0.8500000000000001
2017-06-14,19,5.0,0.05,0.9500000000000001
2017-06-15,12,5.0,0.05,0.6000000000000001
2017-06-16,36,5.0,0.05,1.8
2017-06-17,23,5.0,0.05,1.1500000000000001
2017-06-18,37,5.0,0.05,1.85
2017-06-19,18,5.0,0.05,0.9
2017-06-20,11,5.0,0.05,0.55
2017-06-21,23,5.0,0.05,1.1500000000000001
2017-06-22,37,5.0,0.05,1.85
2017-06-23,39,5.0,0.05,1.9500000000000002
2017-06-24,12,5.0,0.05,0.6000000000000001
2017-06-25,17,5.0,0.05,0.8500000000000001
2017-06-26,18,5.0,0.05,0.9
2017-06-27,36,5.0,0.05,1.8
2017-06-28,27,5.0,0.05,1.35
2017-06-29,59,5.0,0.05,2.95
2017-06-30,100,5.0,0.05,5.0
2017-07-01,100,4.0,0.04,4.0
2017-07-02,0,4.0,0.04,0.0
2017-07-03,64,4.0,0.04,2.56
2017-07-04,0,4.0,0.04,0.0
2017-07-05,68,4.0,0.04,2.72
