date,INTC
2014-09-09,16.38
2014-09-10,13.14
2014-09-11,14.76
2014-09-12,13.5
2014-09-13,14.76
2014-09-14,16.38
2014-09-15,9.72
2014-09-16,11.7
2014-09-17,6.84
2014-09-18,0.0
2014-09-19,14.4
2014-09-20,0.0
2014-09-21,0.0
2014-09-22,6.3
2014-09-23,9.36
2014-09-24,14.4
2014-09-25,18.0
2014-09-26,15.84
2014-09-27,0.0
2014-09-28,0.0
2014-09-29,7.56
2014-09-30,7.38
2014-10-01,0.0
2014-10-02,4.84
2014-10-03,0.0
2014-10-04,5.5
2014-10-05,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,10.78
2014-10-09,5.94
2014-10-10,5.06
2014-10-11,5.5
2014-10-12,0.0
2014-10-13,22.0
2014-10-14,16.94
2014-10-15,17.6
2014-10-16,5.28
2014-10-17,11.0
2014-10-18,0.0
2014-10-19,8.58
2014-10-20,8.36
2014-10-21,0.0
2014-10-22,10.12
2014-10-23,12.54
2014-10-24,0.0
2014-10-25,6.82
2014-10-26,5.06
2014-10-27,7.48
2014-10-28,9.24
2014-10-29,6.16
2014-10-30,3.74
2014-10-31,9.24
2014-11-01,5.2700000000000005
2014-11-02,0.0
2014-11-03,4.590000000000001
2014-11-04,2.72
2014-11-05,10.88
2014-11-06,4.08
2014-11-07,0.0
2014-11-08,0.0
2014-11-09,0.0
2014-11-10,0.0
2014-11-11,2.5500000000000003
2014-11-12,5.1000000000000005
2014-11-13,0.0
2014-11-14,0.0
2014-11-15,7.99
2014-11-16,5.78
2014-11-17,5.44
2014-11-18,5.61
2014-11-19,3.74
2014-11-20,4.590000000000001
2014-11-21,3.2300000000000004
2014-11-22,17.0
2014-11-23,3.4000000000000004
2014-11-24,3.2300000000000004
2014-11-25,3.2300000000000004
2014-11-26,3.2300000000000004
2014-11-27,0.0
2014-11-28,6.630000000000001
2014-11-29,3.2300000000000004
2014-11-30,5.78
2014-12-01,19.36
2014-12-02,9.24
2014-12-03,5.06
2014-12-04,4.84
2014-12-05,14.74
2014-12-06,5.5
2014-12-07,0.0
2014-12-08,11.44
2014-12-09,5.72
2014-12-10,7.7
2014-12-11,10.34
2014-12-12,12.54
2014-12-13,8.14
2014-12-14,0.0
2014-12-15,0.0
2014-12-16,6.38
2014-12-17,16.06
2014-12-18,5.5
2014-12-19,15.84
2014-12-20,0.0
2014-12-21,22.0
2014-12-22,16.28
2014-12-23,13.2
2014-12-24,8.8
2014-12-25,0.0
2014-12-26,0.0
2014-12-27,0.0
2014-12-28,10.56
2014-12-29,13.2
2014-12-30,14.74
2014-12-31,14.3
2015-01-01,0.0
2015-01-02,0.0
2015-01-03,0.0
2015-01-04,0.0
2015-01-05,14.2
2015-01-06,8.8
2015-01-07,8.4
2015-01-08,0.0
2015-01-09,20.0
2015-01-10,13.2
2015-01-11,5.6000000000000005
2015-01-12,4.4
2015-01-13,0.0
2015-01-14,15.4
2015-01-15,8.0
