,date,HON
5257,2018-05-24,4.06
5258,2018-05-25,0.0
5259,2018-05-26,4.64
5260,2018-05-27,0.0
5261,2018-05-28,0.0
5262,2018-05-29,0.0
5263,2018-05-30,11.6
5264,2018-05-31,12.47
5265,2018-06-01,10.2
5266,2018-06-02,0.0
5267,2018-06-03,7.199999999999999
5268,2018-06-04,10.5
5269,2018-06-05,6.3
5270,2018-06-06,3.6
5271,2018-06-07,6.3
5272,2018-06-08,8.7
5273,2018-06-09,10.5
5274,2018-06-10,0.0
5275,2018-06-11,0.0
5276,2018-06-12,11.4
5277,2018-06-13,0.0
5278,2018-06-14,5.4
5279,2018-06-15,8.7
5280,2018-06-16,0.0
5281,2018-06-17,0.0
5282,2018-06-18,7.8
5283,2018-06-19,7.8
5284,2018-06-20,6.3
5285,2018-06-21,24.0
5286,2018-06-22,3.6
5287,2018-06-23,0.0
5288,2018-06-24,0.0
5289,2018-06-25,11.4
5290,2018-06-26,30.0
5291,2018-06-27,8.4
5292,2018-06-28,7.8
5293,2018-06-29,7.199999999999999
5294,2018-06-30,0.0
5295,2018-07-01,0.0
5296,2018-07-02,10.23
5297,2018-07-03,0.0
5298,2018-07-04,0.0
5299,2018-07-05,0.0
5300,2018-07-06,7.75
5301,2018-07-07,0.0
5302,2018-07-08,12.09
5303,2018-07-09,11.78
5304,2018-07-10,0.0
5305,2018-07-11,28.52
5306,2018-07-12,25.42
5307,2018-07-13,0.0
5308,2018-07-14,0.0
5309,2018-07-15,0.0
5310,2018-07-16,15.5
5311,2018-07-17,10.85
5312,2018-07-18,0.0
5313,2018-07-19,25.42
5314,2018-07-20,0.0
5315,2018-07-21,0.0
5316,2018-07-22,0.0
5317,2018-07-23,13.33
5318,2018-07-24,9.61
5319,2018-07-25,23.87
5320,2018-07-26,30.07
5321,2018-07-27,9.92
5322,2018-07-28,24.49
5323,2018-07-29,0.0
5324,2018-07-30,8.06
5325,2018-07-31,31.0
5326,2018-08-01,0.0
5327,2018-08-02,25.08
5328,2018-08-03,12.87
5329,2018-08-04,0.0
5330,2018-08-05,16.830000000000002
5331,2018-08-06,15.84
5332,2018-08-07,21.78
5333,2018-08-08,20.130000000000003
5334,2018-08-09,9.9
5335,2018-08-10,0.0
5336,2018-08-11,0.0
5337,2018-08-12,0.0
5338,2018-08-13,23.76
5339,2018-08-14,19.14
5340,2018-08-15,33.0
5341,2018-08-16,20.46
5342,2018-08-17,15.510000000000002
5343,2018-08-18,0.0
5344,2018-08-19,0.0
5345,2018-08-20,12.54
5346,2018-08-21,0.0
5347,2018-08-22,19.47
5348,2018-08-23,22.11
5349,2018-08-24,16.17
5350,2018-08-25,0.0
5351,2018-08-26,0.0
5352,2018-08-27,0.0
5353,2018-08-28,18.81
5354,2018-08-29,0.0
5355,2018-08-30,0.0
5356,2018-08-31,0.0
5357,2018-09-01,0.0
5358,2018-09-02,0.0
5359,2018-09-03,12.54
5360,2018-09-04,21.66
5361,2018-09-05,31.92
5362,2018-09-06,0.0
5363,2018-09-07,8.74
5364,2018-09-08,0.0
5365,2018-09-09,0.0
5366,2018-09-10,0.0
5367,2018-09-11,27.36
5368,2018-09-12,34.58
5369,2018-09-13,34.96
5370,2018-09-14,29.26
5371,2018-09-15,0.0
5372,2018-09-16,0.0
5373,2018-09-17,23.56
5374,2018-09-18,15.58
5375,2018-09-19,0.0
5376,2018-09-20,12.16
5377,2018-09-21,38.0
5378,2018-09-22,0.0
5379,2018-09-23,0.0
5380,2018-09-24,11.02
5381,2018-09-25,17.48
5382,2018-09-26,20.9
5383,2018-09-27,29.26
5384,2018-09-28,0.0
5385,2018-09-29,0.0
5386,2018-09-30,0.0
5387,2018-10-01,16.919999999999998
5388,2018-10-02,21.15
5389,2018-10-03,28.2
5390,2018-10-04,6.58
5391,2018-10-05,32.43
5392,2018-10-06,0.0
5393,2018-10-07,0.0
5394,2018-10-08,47.0
5395,2018-10-09,16.45
5396,2018-10-10,19.74
5397,2018-10-11,15.98
5398,2018-10-12,8.93
5399,2018-10-13,0.0
5400,2018-10-14,13.16
5401,2018-10-15,14.57
5402,2018-10-16,22.09
5403,2018-10-17,25.38
5404,2018-10-18,0.0
5405,2018-10-19,0.0
5406,2018-10-20,12.69
5407,2018-10-21,0.0
5408,2018-10-22,24.44
5409,2018-10-23,20.68
5410,2018-10-24,30.55
5411,2018-10-25,15.51
5412,2018-10-26,9.4
5413,2018-10-27,11.28
5414,2018-10-28,0.0
5415,2018-10-29,15.04
5416,2018-10-30,23.03
5417,2018-10-31,36.66
5418,2018-11-01,21.84
5419,2018-11-02,23.01
5420,2018-11-03,0.0
5421,2018-11-04,0.0
5422,2018-11-05,0.0
5423,2018-11-06,16.77
5424,2018-11-07,39.0
5425,2018-11-08,18.72
5426,2018-11-09,17.94
5427,2018-11-10,0.0
5428,2018-11-11,0.0
5429,2018-11-12,0.0
5430,2018-11-13,19.5
5431,2018-11-14,11.7
5432,2018-11-15,14.82
5433,2018-11-16,25.74
5434,2018-11-17,14.82
5435,2018-11-18,0.0
5436,2018-11-19,10.14
5437,2018-11-20,17.55
5438,2018-11-21,0.0
5439,2018-11-22,0.0
5440,2018-11-23,10.14
5441,2018-11-24,0.0
5442,2018-11-25,0.0
5443,2018-11-26,20.28
5444,2018-11-27,16.77
5445,2018-11-28,15.99
5446,2018-11-29,0.0
5447,2018-11-30,14.82
5448,2018-12-01,0.0
5449,2018-12-02,0.0
5450,2018-12-03,25.41
5451,2018-12-04,6.2700000000000005
5452,2018-12-05,10.89
5453,2018-12-06,10.23
5454,2018-12-07,25.41
5455,2018-12-08,0.0
5456,2018-12-09,0.0
5457,2018-12-10,12.54
5458,2018-12-11,14.19
5459,2018-12-12,22.11
5460,2018-12-13,13.2
5461,2018-12-14,9.57
5462,2018-12-15,0.0
5463,2018-12-16,0.0
5464,2018-12-17,8.91
5465,2018-12-18,14.19
5466,2018-12-19,0.0
5467,2018-12-20,11.88
5468,2018-12-21,9.24
5469,2018-12-22,0.0
5470,2018-12-23,0.0
5471,2018-12-24,0.0
5472,2018-12-25,25.41
5473,2018-12-26,26.07
5474,2018-12-27,10.23
5475,2018-12-28,33.0
5476,2018-12-29,0.0
5477,2018-12-30,0.0
5478,2018-12-31,8.25
5479,2019-01-01,0.0
5480,2019-01-02,0.0
5481,2019-01-03,0.0
5482,2019-01-04,12.96
5483,2019-01-05,0.0
5484,2019-01-06,0.0
5485,2019-01-07,15.48
5486,2019-01-08,17.64
5487,2019-01-09,18.72
5488,2019-01-10,0.0
5489,2019-01-11,10.08
5490,2019-01-12,0.0
5491,2019-01-13,0.0
5492,2019-01-14,0.0
5493,2019-01-15,20.52
5494,2019-01-16,6.84
5495,2019-01-17,11.88
5496,2019-01-18,0.0
5497,2019-01-19,36.0
5498,2019-01-20,13.32
5499,2019-01-21,7.56
5500,2019-01-22,9.0
5501,2019-01-23,18.72
5502,2019-01-24,17.64
5503,2019-01-25,13.68
5504,2019-01-26,0.0
5505,2019-01-27,0.0
5506,2019-01-28,7.56
5507,2019-01-29,16.56
5508,2019-01-30,20.16
5509,2019-01-31,18.0
5510,2019-02-01,9.12
5511,2019-02-02,9.5
5512,2019-02-03,17.48
5513,2019-02-04,0.0
5514,2019-02-05,15.96
5515,2019-02-06,31.16
5516,2019-02-07,12.54
5517,2019-02-08,25.08
5518,2019-02-09,0.0
5519,2019-02-10,0.0
5520,2019-02-11,0.0
5521,2019-02-12,8.74
5522,2019-02-13,11.4
5523,2019-02-14,8.74
5524,2019-02-15,28.12
5525,2019-02-16,12.16
5526,2019-02-17,0.0
5527,2019-02-18,0.0
5528,2019-02-19,23.94
5529,2019-02-20,0.0
5530,2019-02-21,9.88
5531,2019-02-22,9.12
5532,2019-02-23,0.0
5533,2019-02-24,0.0
5534,2019-02-25,38.0
5535,2019-02-26,0.0
5536,2019-02-27,17.1
5537,2019-02-28,10.26
5538,2019-03-01,15.18
5539,2019-03-02,0.0
5540,2019-03-03,0.0
5541,2019-03-04,12.87
5542,2019-03-05,7.260000000000001
5543,2019-03-06,10.89
5544,2019-03-07,18.81
5545,2019-03-08,0.0
5546,2019-03-09,0.0
5547,2019-03-10,7.590000000000001
5548,2019-03-11,0.0
5549,2019-03-12,11.88
5550,2019-03-13,11.22
5551,2019-03-14,11.88
5552,2019-03-15,7.260000000000001
5553,2019-03-16,0.0
5554,2019-03-17,9.24
5555,2019-03-18,0.0
5556,2019-03-19,0.0
5557,2019-03-20,14.52
5558,2019-03-21,9.57
5559,2019-03-22,0.0
5560,2019-03-23,10.89
5561,2019-03-24,0.0
5562,2019-03-25,16.830000000000002
5563,2019-03-26,24.42
5564,2019-03-27,11.22
5565,2019-03-28,16.5
5566,2019-03-29,33.0
5567,2019-03-30,0.0
5568,2019-03-31,0.0
5569,2019-04-01,16.77
5570,2019-04-02,14.82
5571,2019-04-03,7.800000000000001
5572,2019-04-04,34.71
5573,2019-04-05,21.06
5574,2019-04-06,14.43
5575,2019-04-07,0.0
5576,2019-04-08,7.0200000000000005
5577,2019-04-09,0.0
5578,2019-04-10,0.0
5579,2019-04-11,10.92
5580,2019-04-12,19.89
5581,2019-04-13,0.0
5582,2019-04-14,0.0
5583,2019-04-15,12.09
5584,2019-04-16,13.26
5585,2019-04-17,23.01
5586,2019-04-18,14.43
5587,2019-04-19,10.14
5588,2019-04-20,7.41
5589,2019-04-21,9.36
5590,2019-04-22,0.0
5591,2019-04-23,39.0
5592,2019-04-24,25.74
5593,2019-04-25,0.0
5594,2019-04-26,13.26
5595,2019-04-27,0.0
5596,2019-04-28,0.0
5597,2019-04-29,0.0
5598,2019-04-30,12.48
5599,2019-05-01,12.6
5600,2019-05-02,12.95
5601,2019-05-03,17.15
5602,2019-05-04,0.0
5603,2019-05-05,8.75
5604,2019-05-06,0.0
5605,2019-05-07,24.85
5606,2019-05-08,35.0
5607,2019-05-09,20.65
5608,2019-05-10,28.0
5609,2019-05-11,0.0
5610,2019-05-12,26.25
5611,2019-05-13,21.35
5612,2019-05-14,21.7
5613,2019-05-15,26.95
5614,2019-05-16,18.2
5615,2019-05-17,29.05
5616,2019-05-18,0.0
5617,2019-05-19,0.0
5618,2019-05-20,10.15
5619,2019-05-21,22.05
5620,2019-05-22,11.2
5621,2019-05-23,12.25
5622,2019-05-24,16.799999999999997
5623,2019-05-25,0.0
5624,2019-05-26,0.0
5625,2019-05-27,0.0
5626,2019-05-28,0.0
5627,2019-05-29,10.85
5628,2019-05-30,9.1
5629,2019-05-31,16.099999999999998
5630,2019-06-01,0.0
5631,2019-06-02,13.86
5632,2019-06-03,0.0
5633,2019-06-04,0.0
5634,2019-06-05,33.0
5635,2019-06-06,14.19
5636,2019-06-07,0.0
5637,2019-06-08,13.86
5638,2019-06-09,18.81
5639,2019-06-10,23.43
5640,2019-06-11,6.930000000000001
5641,2019-06-12,18.81
5642,2019-06-13,24.75
5643,2019-06-14,0.0
5644,2019-06-15,0.0
5645,2019-06-16,0.0
5646,2019-06-17,17.82
5647,2019-06-18,20.46
5648,2019-06-19,17.16
5649,2019-06-20,16.17
5650,2019-06-21,6.2700000000000005
5651,2019-06-22,0.0
5652,2019-06-23,0.0
5653,2019-06-24,13.86
5654,2019-06-25,0.0
5655,2019-06-26,0.0
5656,2019-06-27,0.0
5657,2019-06-28,0.0
5658,2019-06-29,9.9
5659,2019-06-30,0.0
5660,2019-07-01,15.98
5661,2019-07-02,28.22
5662,2019-07-03,32.300000000000004
5663,2019-07-04,0.0
5664,2019-07-05,0.0
5665,2019-07-06,0.0
5666,2019-07-07,0.0
5667,2019-07-08,0.0
5668,2019-07-09,24.82
5669,2019-07-10,15.3
5670,2019-07-11,25.840000000000003
5671,2019-07-12,0.0
5672,2019-07-13,34.0
5673,2019-07-14,11.22
5674,2019-07-15,23.12
5675,2019-07-16,12.58
5676,2019-07-17,15.98
5677,2019-07-18,24.14
5678,2019-07-19,0.0
5679,2019-07-20,0.0
5680,2019-07-21,9.86
5681,2019-07-22,20.74
5682,2019-07-23,0.0
5683,2019-07-24,16.32
5684,2019-07-25,28.22
5685,2019-07-26,14.28
5686,2019-07-27,0.0
5687,2019-07-28,20.06
5688,2019-07-29,14.96
5689,2019-07-30,22.44
5690,2019-07-31,0.0
5691,2019-08-01,29.37
5692,2019-08-02,0.0
5693,2019-08-03,0.0
5694,2019-08-04,10.89
5695,2019-08-05,24.42
5696,2019-08-06,24.42
5697,2019-08-07,11.88
5698,2019-08-08,28.380000000000003
5699,2019-08-09,0.0
5700,2019-08-10,0.0
5701,2019-08-11,0.0
5702,2019-08-12,31.68
5703,2019-08-13,0.0
5704,2019-08-14,33.0
5705,2019-08-15,15.84
5706,2019-08-16,0.0
5707,2019-08-17,12.54
5708,2019-08-18,12.87
5709,2019-08-19,0.0
5710,2019-08-20,22.77
5711,2019-08-21,0.0
5712,2019-08-22,0.0
5713,2019-08-23,13.53
5714,2019-08-24,10.89
5715,2019-08-25,0.0
5716,2019-08-26,0.0
5717,2019-08-27,18.15
5718,2019-08-28,0.0
5719,2019-08-29,0.0
5720,2019-08-30,0.0
5721,2019-08-31,12.87
5722,2019-09-01,0.0
5723,2019-09-02,22.14
5724,2019-09-03,0.0
5725,2019-09-04,14.31
5726,2019-09-05,0.0
5727,2019-09-06,0.0
5728,2019-09-07,14.85
5729,2019-09-08,0.0
5730,2019-09-09,11.34
5731,2019-09-10,15.12
5732,2019-09-11,0.0
5733,2019-09-12,12.420000000000002
5734,2019-09-13,24.03
5735,2019-09-14,0.0
5736,2019-09-15,12.96
5737,2019-09-16,27.0
5738,2019-09-17,22.950000000000003
5739,2019-09-18,25.92
5740,2019-09-19,8.370000000000001
5741,2019-09-20,19.71
5742,2019-09-21,0.0
5743,2019-09-22,0.0
5744,2019-09-23,0.0
5745,2019-09-24,21.33
5746,2019-09-25,0.0
5747,2019-09-26,15.66
5748,2019-09-27,18.9
5749,2019-09-28,0.0
5750,2019-09-29,11.61
5751,2019-09-30,0.0
5752,2019-10-01,4.95
5753,2019-10-02,6.6000000000000005
5754,2019-10-03,5.28
5755,2019-10-04,12.87
5756,2019-10-05,0.0
5757,2019-10-06,0.0
5758,2019-10-07,8.58
5759,2019-10-08,6.2700000000000005
5760,2019-10-09,0.0
5761,2019-10-10,4.62
5762,2019-10-11,8.91
5763,2019-10-12,12.21
5764,2019-10-13,0.0
5765,2019-10-14,0.0
5766,2019-10-15,24.75
5767,2019-10-16,8.25
5768,2019-10-17,33.0
5769,2019-10-18,6.6000000000000005
5770,2019-10-19,0.0
5771,2019-10-20,22.77
5772,2019-10-21,0.0
5773,2019-10-22,0.0
5774,2019-10-23,9.24
5775,2019-10-24,9.57
5776,2019-10-25,0.0
5777,2019-10-26,13.86
5778,2019-10-27,0.0
5779,2019-10-28,16.830000000000002
5780,2019-10-29,13.2
5781,2019-10-30,13.53
5782,2019-10-31,0.0
5783,2019-11-01,14.62
5784,2019-11-02,0.0
5785,2019-11-03,0.0
5786,2019-11-04,28.22
5787,2019-11-05,15.98
5788,2019-11-06,13.94
5789,2019-11-07,0.0
5790,2019-11-08,20.06
5791,2019-11-09,0.0
5792,2019-11-10,26.180000000000003
5793,2019-11-11,0.0
5794,2019-11-12,11.9
5795,2019-11-13,34.0
5796,2019-11-14,7.140000000000001
5797,2019-11-15,13.94
5798,2019-11-16,9.18
5799,2019-11-17,0.0
5800,2019-11-18,0.0
5801,2019-11-19,16.32
5802,2019-11-20,24.48
5803,2019-11-21,7.48
5804,2019-11-22,0.0
5805,2019-11-23,0.0
5806,2019-11-24,0.0
5807,2019-11-25,15.98
5808,2019-11-26,24.82
5809,2019-11-27,9.52
5810,2019-11-28,0.0
5811,2019-11-29,0.0
5812,2019-11-30,17.34
5813,2019-12-01,0.0
5814,2019-12-02,7.75
5815,2019-12-03,15.75
5816,2019-12-04,20.0
5817,2019-12-05,6.75
5818,2019-12-06,12.5
5819,2019-12-07,14.0
5820,2019-12-08,0.0
5821,2019-12-09,0.0
5822,2019-12-10,0.0
5823,2019-12-11,0.0
5824,2019-12-12,0.0
5825,2019-12-13,13.0
5826,2019-12-14,9.0
5827,2019-12-15,0.0
5828,2019-12-16,0.0
5829,2019-12-17,9.75
5830,2019-12-18,7.0
5831,2019-12-19,0.0
5832,2019-12-20,5.5
5833,2019-12-21,25.0
5834,2019-12-22,0.0
5835,2019-12-23,0.0
5836,2019-12-24,10.5
5837,2019-12-25,0.0
5838,2019-12-26,9.5
5839,2019-12-27,10.75
5840,2019-12-28,15.5
5841,2019-12-29,0.0
5842,2019-12-30,8.25
5843,2019-12-31,10.25
5844,2020-01-01,0.0
5845,2020-01-02,35.34
5846,2020-01-03,12.54
5847,2020-01-04,20.9
5848,2020-01-05,0.0
5849,2020-01-06,23.18
5850,2020-01-07,14.44
5851,2020-01-08,12.54
5852,2020-01-09,15.2
5853,2020-01-10,13.68
5854,2020-01-11,0.0
5855,2020-01-12,0.0
5856,2020-01-13,19.0
5857,2020-01-14,0.0
5858,2020-01-15,15.58
5859,2020-01-16,38.0
5860,2020-01-17,0.0
5861,2020-01-18,0.0
5862,2020-01-19,0.0
5863,2020-01-20,0.0
5864,2020-01-21,23.18
5865,2020-01-22,9.88
5866,2020-01-23,0.0
5867,2020-01-24,32.68
5868,2020-01-25,0.0
5869,2020-01-26,19.0
5870,2020-01-27,12.54
5871,2020-01-28,15.58
5872,2020-01-29,0.0
5873,2020-01-30,37.24
5874,2020-01-31,34.96
5875,2020-02-01,0.0
5876,2020-02-02,0.0
5877,2020-02-03,7.48
5878,2020-02-04,20.68
5879,2020-02-05,25.08
5880,2020-02-06,0.0
5881,2020-02-07,19.8
5882,2020-02-08,0.0
5883,2020-02-09,0.0
5884,2020-02-10,18.92
5885,2020-02-11,11.0
5886,2020-02-12,28.16
5887,2020-02-13,11.44
5888,2020-02-14,17.6
5889,2020-02-15,0.0
5890,2020-02-16,0.0
5891,2020-02-17,0.0
5892,2020-02-18,0.0
5893,2020-02-19,6.6
5894,2020-02-20,34.76
5895,2020-02-21,29.92
5896,2020-02-22,0.0
5897,2020-02-23,0.0
5898,2020-02-24,0.0
5899,2020-02-25,16.28
5900,2020-02-26,0.0
5901,2020-02-27,33.88
5902,2020-02-28,44.0
5903,2020-02-29,28.16
5904,2020-03-01,0.0
5905,2020-03-02,87.0
5906,2020-03-03,55.0
5907,2020-03-04,33.0
5908,2020-03-05,41.0
5909,2020-03-06,0.0
5910,2020-03-07,0.0
5911,2020-03-08,14.0
5912,2020-03-09,66.0
5913,2020-03-10,59.0
5914,2020-03-11,31.0
5915,2020-03-12,52.0
5916,2020-03-13,66.0
5917,2020-03-14,0.0
5918,2020-03-15,0.0
5919,2020-03-16,63.0
5920,2020-03-17,78.0
5921,2020-03-18,51.0
5922,2020-03-19,89.0
5923,2020-03-20,31.0
5924,2020-03-21,75.0
5925,2020-03-22,26.0
5926,2020-03-23,100.0
5927,2020-03-24,99.0
5928,2020-03-25,68.0
5929,2020-03-26,78.0
5930,2020-03-27,98.0
5931,2020-03-28,36.0
5932,2020-03-29,0.0
5933,2020-03-30,74.0
5934,2020-03-31,92.0
5935,2020-04-01,70.0
5936,2020-04-02,40.6
5937,2020-04-03,46.2
5938,2020-04-04,0.0
5939,2020-04-05,12.6
5940,2020-04-06,49.0
5941,2020-04-07,36.4
5942,2020-04-08,56.7
5943,2020-04-09,53.9
5944,2020-04-10,7.699999999999999
5945,2020-04-11,0.0
5946,2020-04-12,0.0
5947,2020-04-13,26.6
5948,2020-04-14,46.2
5949,2020-04-15,32.2
5950,2020-04-16,29.4
5951,2020-04-17,28.0
5952,2020-04-18,0.0
5953,2020-04-19,21.0
5954,2020-04-20,32.2
5955,2020-04-21,32.9
5956,2020-04-22,17.5
5957,2020-04-23,22.4
5958,2020-04-24,10.5
5959,2020-04-25,0.0
5960,2020-04-26,19.6
5961,2020-04-27,33.599999999999994
5962,2020-04-28,23.8
5963,2020-04-29,28.7
5964,2020-04-30,39.2
5965,2020-05-01,33.15
5966,2020-05-02,34.17
5967,2020-05-03,0.0
5968,2020-05-04,13.77
5969,2020-05-05,51.0
5970,2020-05-06,14.79
5971,2020-05-07,15.81
5972,2020-05-08,7.65
5973,2020-05-09,12.75
5974,2020-05-10,0.0
5975,2020-05-11,22.95
5976,2020-05-12,9.69
5977,2020-05-13,9.69
5978,2020-05-14,0.0
5979,2020-05-15,21.93
5980,2020-05-16,11.22
5981,2020-05-17,0.0
5982,2020-05-18,29.07
5983,2020-05-19,11.22
5984,2020-05-20,0.0
5985,2020-05-21,41.31
5986,2020-05-22,14.79
5987,2020-05-23,10.71
5988,2020-05-24,0.0
5989,2020-05-25,0.0
5990,2020-05-26,29.07
5991,2020-05-27,14.79
5992,2020-05-28,15.81
5993,2020-05-29,27.54
5994,2020-05-30,0.0
5995,2020-05-31,0.0
5996,2020-06-01,20.520000000000003
5997,2020-06-02,31.860000000000003
5998,2020-06-03,0.0
5999,2020-06-04,43.2
6000,2020-06-05,40.5
6001,2020-06-06,0.0
6002,2020-06-07,0.0
6003,2020-06-08,22.14
6004,2020-06-09,41.580000000000005
6005,2020-06-10,41.040000000000006
6006,2020-06-11,32.940000000000005
6007,2020-06-12,32.400000000000006
6008,2020-06-13,0.0
6009,2020-06-14,14.04
6010,2020-06-15,38.88
6011,2020-06-16,29.160000000000004
6012,2020-06-17,31.32
6013,2020-06-18,0.0
6014,2020-06-19,21.06
6015,2020-06-20,23.22
6016,2020-06-21,0.0
6017,2020-06-22,0.0
6018,2020-06-23,18.9
6019,2020-06-24,0.0
6020,2020-06-25,23.76
6021,2020-06-26,21.06
6022,2020-06-27,0.0
6023,2020-06-28,15.12
6024,2020-06-29,54.0
6025,2020-06-30,30.24
6026,2020-07-01,11.2
6027,2020-07-02,15.68
6028,2020-07-03,10.080000000000002
6029,2020-07-04,0.0
6030,2020-07-05,18.48
6031,2020-07-06,29.120000000000005
6032,2020-07-07,12.88
6033,2020-07-08,14.560000000000002
6034,2020-07-09,30.24
6035,2020-07-10,35.28
6036,2020-07-11,0.0
6037,2020-07-12,0.0
6038,2020-07-13,6.720000000000001
6039,2020-07-14,38.080000000000005
6040,2020-07-15,56.00000000000001
6041,2020-07-16,18.48
6042,2020-07-17,23.520000000000003
6043,2020-07-18,8.4
6044,2020-07-19,31.92
6045,2020-07-20,35.28
6046,2020-07-21,26.880000000000003
6047,2020-07-22,24.64
6048,2020-07-23,38.080000000000005
6049,2020-07-24,15.68
6050,2020-07-25,9.52
6051,2020-07-26,9.52
6052,2020-07-27,15.68
6053,2020-07-28,31.360000000000003
6054,2020-07-29,17.92
6055,2020-07-30,6.16
6056,2020-07-31,25.76
6057,2020-08-01,0.0
6058,2020-08-02,0.0
6059,2020-08-03,28.35
6060,2020-08-04,10.08
6061,2020-08-05,8.19
6062,2020-08-06,15.12
6063,2020-08-07,55.44
6064,2020-08-08,0.0
6065,2020-08-09,0.0
6066,2020-08-10,18.9
6067,2020-08-11,21.42
6068,2020-08-12,49.14
6069,2020-08-13,30.87
6070,2020-08-14,36.54
6071,2020-08-15,8.82
6072,2020-08-16,0.0
6073,2020-08-17,32.13
6074,2020-08-18,27.09
6075,2020-08-19,27.72
6076,2020-08-20,21.42
6077,2020-08-21,13.86
6078,2020-08-22,0.0
6079,2020-08-23,0.0
6080,2020-08-24,60.48
6081,2020-08-25,63.0
6082,2020-08-26,44.73
6083,2020-08-27,21.42
6084,2020-08-28,32.13
6085,2020-08-29,10.08
6086,2020-08-30,0.0
6087,2020-08-31,34.65
6088,2020-09-01,24.380000000000003
6089,2020-09-02,42.93
6090,2020-09-03,39.22
6091,2020-09-04,34.45
6092,2020-09-05,19.08
6093,2020-09-06,0.0
6094,2020-09-07,16.43
6095,2020-09-08,24.380000000000003
6096,2020-09-09,22.790000000000003
6097,2020-09-10,20.14
6098,2020-09-11,53.0
6099,2020-09-12,24.91
6100,2020-09-13,0.0
6101,2020-09-14,9.54
6102,2020-09-15,41.34
6103,2020-09-16,41.34
6104,2020-09-17,19.61
6105,2020-09-18,49.82
6106,2020-09-19,18.02
6107,2020-09-20,0.0
6108,2020-09-21,25.44
6109,2020-09-22,21.73
6110,2020-09-23,30.21
6111,2020-09-24,40.28
6112,2020-09-25,21.200000000000003
6113,2020-09-26,13.25
6114,2020-09-27,0.0
6115,2020-09-28,32.33
6116,2020-09-29,0.0
6117,2020-09-30,0.0
6118,2020-10-01,36.19
6119,2020-10-02,11.28
6120,2020-10-03,17.39
6121,2020-10-04,22.56
6122,2020-10-05,21.62
6123,2020-10-06,10.81
6124,2020-10-07,0.0
6125,2020-10-08,25.38
6126,2020-10-09,22.56
6127,2020-10-10,0.0
6128,2020-10-11,0.0
6129,2020-10-12,39.48
6130,2020-10-13,15.04
6131,2020-10-14,11.75
6132,2020-10-15,31.96
6133,2020-10-16,26.32
6134,2020-10-17,0.0
6135,2020-10-18,37.6
6136,2020-10-19,32.9
6137,2020-10-20,39.48
6138,2020-10-21,47.0
6139,2020-10-22,0.0
6140,2020-10-23,20.21
6141,2020-10-24,0.0
6142,2020-10-25,0.0
6143,2020-10-26,17.39
6144,2020-10-27,43.71
6145,2020-10-28,18.33
6146,2020-10-29,20.21
6147,2020-10-30,26.79
6148,2020-10-31,0.0
6149,2020-11-01,19.22
6150,2020-11-02,35.96
6151,2020-11-03,15.5
6152,2020-11-04,9.92
6153,2020-11-05,16.12
6154,2020-11-06,15.5
6155,2020-11-07,18.6
6156,2020-11-08,0.0
6157,2020-11-09,62.0
6158,2020-11-10,39.06
6159,2020-11-11,31.62
6160,2020-11-12,0.0
6161,2020-11-13,26.66
6162,2020-11-14,0.0
6163,2020-11-15,0.0
6164,2020-11-16,42.78
6165,2020-11-17,55.18
6166,2020-11-18,46.5
6167,2020-11-19,37.2
6168,2020-11-20,40.3
6169,2020-11-21,31.62
6170,2020-11-22,10.54
6171,2020-11-23,26.66
6172,2020-11-24,26.04
6173,2020-11-25,0.0
6174,2020-11-26,51.46
6175,2020-11-27,36.58
6176,2020-11-28,17.98
6177,2020-11-29,19.22
6178,2020-11-30,31.0
6179,2020-12-01,19.89
6180,2020-12-02,8.67
6181,2020-12-03,15.3
6182,2020-12-04,49.47
6183,2020-12-05,34.68
6184,2020-12-06,11.73
6185,2020-12-07,18.36
6186,2020-12-08,24.48
6187,2020-12-09,8.16
6188,2020-12-10,20.91
6189,2020-12-11,36.21
6190,2020-12-12,51.0
6191,2020-12-13,0.0
6192,2020-12-14,25.5
6193,2020-12-15,24.48
6194,2020-12-16,0.0
6195,2020-12-17,27.03
6196,2020-12-18,33.15
6197,2020-12-19,0.0
6198,2020-12-20,0.0
6199,2020-12-21,0.0
6200,2020-12-22,13.26
6201,2020-12-23,13.26
6202,2020-12-24,12.75
6203,2020-12-25,11.73
6204,2020-12-26,0.0
6205,2020-12-27,18.36
6206,2020-12-28,0.0
6207,2020-12-29,19.38
6208,2020-12-30,21.42
6209,2020-12-31,10.2
6210,2021-01-01,0.0
6211,2021-01-02,12.24
6212,2021-01-03,13.26
6213,2021-01-04,36.72
6214,2021-01-05,27.54
6215,2021-01-06,41.82
6216,2021-01-07,41.31
6217,2021-01-08,0.0
6218,2021-01-09,0.0
6219,2021-01-10,9.18
6220,2021-01-11,8.67
6221,2021-01-12,11.22
6222,2021-01-13,30.09
6223,2021-01-14,37.23
6224,2021-01-15,31.11
6225,2021-01-16,11.73
6226,2021-01-17,0.0
6227,2021-01-18,0.0
6228,2021-01-19,41.82
6229,2021-01-20,12.75
6230,2021-01-21,27.54
6231,2021-01-22,10.71
6232,2021-01-23,37.74
6233,2021-01-24,0.0
6234,2021-01-25,36.21
6235,2021-01-26,27.54
6236,2021-01-27,0.0
6237,2021-01-28,51.0
6238,2021-01-29,28.56
6239,2021-01-30,0.0
6240,2021-01-31,0.0
