date,TSLA
2016-03-21,2.46
2016-03-22,3.54
2016-03-23,3.18
2016-03-24,2.76
2016-03-25,1.14
2016-03-26,0.72
2016-03-27,0.78
2016-03-28,3.48
2016-03-29,2.52
2016-03-30,3.42
2016-03-31,6.0
2016-04-01,10.0
2016-04-02,4.3
2016-04-03,2.9000000000000004
2016-04-04,6.2
2016-04-05,4.1000000000000005
2016-04-06,5.5
2016-04-07,4.800000000000001
2016-04-08,3.7
2016-04-09,1.9
2016-04-10,1.8
2016-04-11,4.2
2016-04-12,2.5
2016-04-13,3.3000000000000003
2016-04-14,2.8000000000000003
2016-04-15,2.5
2016-04-16,1.3
2016-04-17,1.4
2016-04-18,2.0
2016-04-19,2.6
2016-04-20,2.2
2016-04-21,2.3000000000000003
2016-04-22,1.8
2016-04-23,1.5
2016-04-24,0.4
2016-04-25,2.3000000000000003
2016-04-26,1.8
2016-04-27,2.6
2016-04-28,2.3000000000000003
2016-04-29,1.7000000000000002
2016-04-30,1.3
2016-05-01,1.14
2016-05-02,2.16
2016-05-03,3.84
2016-05-04,4.26
2016-05-05,4.8
2016-05-06,6.0
2016-05-07,2.04
2016-05-08,1.14
2016-05-09,3.84
2016-05-10,3.54
2016-05-11,2.7
2016-05-12,3.42
2016-05-13,1.98
2016-05-14,0.0
2016-05-15,1.26
2016-05-16,2.04
2016-05-17,2.52
2016-05-18,4.44
2016-05-19,4.8
2016-05-20,2.94
2016-05-21,1.98
2016-05-22,1.74
2016-05-23,1.7999999999999998
2016-05-24,2.76
2016-05-25,3.42
2016-05-26,2.1
2016-05-27,3.24
2016-05-28,0.84
2016-05-29,0.6599999999999999
2016-05-30,1.62
2016-05-31,1.2
2016-06-01,2.1
2016-06-02,1.98
2016-06-03,1.68
2016-06-04,0.48
2016-06-05,0.6599999999999999
2016-06-06,2.16
2016-06-07,1.56
2016-06-08,2.1
2016-06-09,2.16
2016-06-10,2.04
2016-06-11,1.44
2016-06-12,0.6
2016-06-13,2.82
2016-06-14,1.38
2016-06-15,1.26
2016-06-16,2.22
2016-06-17,1.74
2016-06-18,0.6599999999999999
2016-06-19,0.42
2016-06-20,1.62
2016-06-21,2.16
2016-06-22,6.0
2016-06-23,4.44
2016-06-24,4.56
2016-06-25,1.68
2016-06-26,1.5
2016-06-27,3.6
2016-06-28,3.3
2016-06-29,2.7
2016-06-30,2.76
2016-07-01,6.0
2016-07-02,1.62
2016-07-03,1.7999999999999998
2016-07-04,0.0
2016-07-05,3.48
2016-07-06,2.94
2016-07-07,2.58
2016-07-08,3.18
2016-07-09,1.3199999999999998
2016-07-10,1.68
2016-07-11,3.96
2016-07-12,4.8
2016-07-13,2.64
2016-07-14,2.58
2016-07-15,2.1
2016-07-16,1.26
2016-07-17,2.04
2016-07-18,2.88
2016-07-19,2.94
2016-07-20,2.7
2016-07-21,3.78
2016-07-22,3.12
2016-07-23,0.84
2016-07-24,0.8999999999999999
2016-07-25,1.7999999999999998
2016-07-26,2.34
2016-07-27,2.88
2016-07-28,2.4
2016-07-29,1.56
2016-07-30,0.84
2016-07-31,1.08
2016-08-01,3.3200000000000003
2016-08-02,2.48
2016-08-03,3.28
2016-08-04,3.52
2016-08-05,2.72
2016-08-06,0.0
2016-08-07,0.84
2016-08-08,4.0
2016-08-09,2.52
2016-08-10,3.44
2016-08-11,2.6
2016-08-12,3.12
2016-08-13,0.56
2016-08-14,1.0
2016-08-15,2.28
2016-08-16,2.2
2016-08-17,2.2
2016-08-18,1.32
2016-08-19,2.8000000000000003
2016-08-20,0.96
2016-08-21,0.64
2016-08-22,1.44
2016-08-23,2.64
2016-08-24,3.36
2016-08-25,0.96
2016-08-26,0.96
2016-08-27,0.88
2016-08-28,1.92
2016-08-29,2.16
2016-08-30,2.6
2016-08-31,2.52
2016-09-01,3.65
2016-09-02,5.0
2016-09-03,1.55
2016-09-04,1.1
2016-09-05,1.5
2016-09-06,3.95
2016-09-07,3.35
2016-09-08,3.5
2016-09-09,3.4000000000000004
2016-09-10,2.45
2016-09-11,1.85
2016-09-12,1.85
2016-09-13,2.9000000000000004
2016-09-14,3.1
2016-09-15,2.75
2016-09-16,3.25
2016-09-17,0.8
2016-09-18,1.35
2016-09-19,3.0500000000000003
2016-09-20,3.75
2016-09-21,2.9000000000000004
2016-09-22,3.2
2016-09-23,2.0
2016-09-24,0.9
2016-09-25,0.75
2016-09-26,2.1
2016-09-27,2.5500000000000003
2016-09-28,3.0
2016-09-29,2.15
2016-09-30,3.7
2016-10-01,1.4
2016-10-02,1.05
2016-10-03,3.45
2016-10-04,1.5
2016-10-05,2.15
2016-10-06,1.65
2016-10-07,2.5500000000000003
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,2.25
2016-10-11,2.5
2016-10-12,3.1500000000000004
2016-10-13,1.6
2016-10-14,1.85
2016-10-15,0.0
2016-10-16,1.25
2016-10-17,0.5
2016-10-18,2.7
2016-10-19,3.4000000000000004
2016-10-20,3.6
2016-10-21,3.0
2016-10-22,1.05
2016-10-23,1.0
2016-10-24,2.5
2016-10-25,2.7
2016-10-26,4.75
2016-10-27,5.0
2016-10-28,3.95
2016-10-29,4.25
2016-10-30,0.5
2016-10-31,3.25
2016-11-01,7.000000000000001
2016-11-02,5.180000000000001
2016-11-03,3.71
2016-11-04,4.69
2016-11-05,1.8200000000000005
2016-11-06,1.54
2016-11-07,3.1500000000000004
2016-11-08,2.3800000000000003
2016-11-09,5.180000000000001
2016-11-10,4.550000000000001
2016-11-11,6.370000000000001
2016-11-12,0.0
2016-11-13,0.6300000000000001
2016-11-14,3.43
2016-11-15,4.62
2016-11-16,4.48
2016-11-17,5.74
2016-11-18,5.74
2016-11-19,2.87
2016-11-20,2.5900000000000003
2016-11-21,3.43
2016-11-22,5.11
2016-11-23,4.62
2016-11-24,2.87
2016-11-25,2.3800000000000003
2016-11-26,2.66
2016-11-27,0.7000000000000001
2016-11-28,2.9400000000000004
2016-11-29,4.41
2016-11-30,3.01
2016-12-01,3.95
2016-12-02,3.1
2016-12-03,2.0
2016-12-04,0.75
2016-12-05,3.6
2016-12-06,3.0
2016-12-07,3.2
2016-12-08,5.0
2016-12-09,4.1000000000000005
2016-12-10,1.5
2016-12-11,1.35
2016-12-12,3.25
2016-12-13,3.9
2016-12-14,3.85
2016-12-15,3.6
2016-12-16,2.6
2016-12-17,2.0
2016-12-18,0.0
2016-12-19,3.3000000000000003
2016-12-20,2.6500000000000004
2016-12-21,3.45
2016-12-22,3.1
2016-12-23,2.7
2016-12-24,1.7000000000000002
2016-12-25,0.95
2016-12-26,1.1
2016-12-27,3.2
2016-12-28,4.6000000000000005
2016-12-29,2.6
2016-12-30,3.8
2016-12-31,0.95
2017-01-01,0.42
2017-01-02,0.72
2017-01-03,1.92
2017-01-04,2.52
2017-01-05,2.4
2017-01-06,3.66
2017-01-07,1.02
2017-01-08,0.6599999999999999
2017-01-09,2.4
2017-01-10,2.16
2017-01-11,3.0
2017-01-12,4.08
2017-01-13,2.64
2017-01-14,2.4
2017-01-15,0.96
2017-01-16,1.74
2017-01-17,2.76
2017-01-18,2.64
2017-01-19,3.24
2017-01-20,3.36
2017-01-21,0.8999999999999999
2017-01-22,1.92
2017-01-23,3.3
2017-01-24,3.66
2017-01-25,6.0
2017-01-26,3.54
2017-01-27,2.82
2017-01-28,1.74
2017-01-29,0.42
2017-01-30,2.28
2017-01-31,3.96
2017-02-01,3.92
2017-02-02,7.04
2017-02-03,3.68
2017-02-04,3.2
2017-02-05,1.68
2017-02-06,3.6
2017-02-07,5.44
2017-02-08,4.88
2017-02-09,5.12
2017-02-10,5.68
2017-02-11,1.84
2017-02-12,1.2
2017-02-13,5.36
2017-02-14,7.2
2017-02-15,7.04
2017-02-16,7.36
2017-02-17,6.5600000000000005
2017-02-18,3.04
2017-02-19,1.44
2017-02-20,1.12
2017-02-21,5.36
2017-02-22,8.0
2017-02-23,7.28
2017-02-24,6.5600000000000005
2017-02-25,3.12
2017-02-26,1.52
2017-02-27,4.4
2017-02-28,7.28
2017-03-01,6.72
2017-03-02,5.6000000000000005
2017-03-03,6.4
2017-03-04,2.0
2017-03-05,1.68
2017-03-06,5.2
2017-03-07,4.4
2017-03-08,4.4
2017-03-09,5.84
2017-03-10,4.24
2017-03-11,2.16
2017-03-12,1.36
2017-03-13,4.08
2017-03-14,5.6000000000000005
2017-03-15,5.68
2017-03-16,6.48
2017-03-17,5.28
2017-03-18,2.48
2017-03-19,2.24
2017-03-20,4.5600000000000005
2017-03-21,5.36
2017-03-22,3.36
2017-03-23,3.92
2017-03-24,3.36
2017-03-25,4.08
2017-03-26,2.4
2017-03-27,4.48
2017-03-28,7.44
2017-03-29,5.28
2017-03-30,8.0
2017-03-31,6.72
2017-04-01,1.7000000000000002
2017-04-02,1.0
2017-04-03,8.700000000000001
2017-04-04,10.0
2017-04-05,7.1000000000000005
2017-04-06,5.4
2017-04-07,6.1000000000000005
2017-04-08,3.1
2017-04-09,1.0
2017-04-10,7.300000000000001
2017-04-11,8.5
2017-04-12,6.300000000000001
2017-04-13,7.0
2017-04-14,6.1000000000000005
2017-04-15,2.8000000000000003
2017-04-16,2.9000000000000004
2017-04-17,5.6000000000000005
2017-04-18,5.4
2017-04-19,5.0
2017-04-20,7.2
2017-04-21,6.5
2017-04-22,2.3000000000000003
2017-04-23,1.9
2017-04-24,4.6000000000000005
2017-04-25,5.1000000000000005
2017-04-26,5.1000000000000005
2017-04-27,4.800000000000001
2017-04-28,5.2
2017-04-29,3.2
2017-04-30,2.4000000000000004
2017-05-01,7.5
2017-05-02,7.9
2017-05-03,7.800000000000001
2017-05-04,10.0
2017-05-05,8.9
2017-05-06,4.7
2017-05-07,2.1
2017-05-08,8.200000000000001
2017-05-09,8.9
2017-05-10,8.8
2017-05-11,9.8
2017-05-12,8.3
2017-05-13,5.4
2017-05-14,3.7
2017-05-15,7.7
2017-05-16,7.1000000000000005
2017-05-17,6.800000000000001
2017-05-18,7.1000000000000005
2017-05-19,6.0
2017-05-20,1.3
2017-05-21,2.3000000000000003
2017-05-22,7.1000000000000005
2017-05-23,6.7
2017-05-24,7.9
2017-05-25,4.3
2017-05-26,7.9
2017-05-27,3.5
2017-05-28,2.0
2017-05-29,2.8000000000000003
2017-05-30,5.4
2017-05-31,9.7
2017-06-01,8.04
2017-06-02,6.48
2017-06-03,0.96
2017-06-04,3.12
2017-06-05,5.52
2017-06-06,7.68
2017-06-07,9.0
2017-06-08,8.4
2017-06-09,12.0
2017-06-10,3.24
2017-06-11,2.04
2017-06-12,7.56
2017-06-13,9.0
2017-06-14,8.879999999999999
2017-06-15,8.4
2017-06-16,8.76
2017-06-17,4.08
2017-06-18,3.12
2017-06-19,7.199999999999999
2017-06-20,8.16
2017-06-21,9.12
2017-06-22,8.52
2017-06-23,8.04
2017-06-24,4.08
2017-06-25,0.0
2017-06-26,7.08
2017-06-27,7.92
2017-06-28,7.8
2017-06-29,8.64
2017-06-30,6.12
2017-07-01,2.73
2017-07-02,2.21
2017-07-03,8.450000000000001
2017-07-04,4.94
2017-07-05,10.79
2017-07-06,13.0
2017-07-07,13.0
2017-07-08,6.890000000000001
2017-07-09,3.9
2017-07-10,10.01
2017-07-11,9.75
2017-07-12,8.450000000000001
2017-07-13,8.58
2017-07-14,7.41
2017-07-15,3.38
2017-07-16,2.08
2017-07-17,7.930000000000001
2017-07-18,8.71
2017-07-19,7.41
2017-07-20,7.0200000000000005
2017-07-21,6.37
2017-07-22,2.47
2017-07-23,2.08
2017-07-24,4.8100000000000005
2017-07-25,8.450000000000001
2017-07-26,7.0200000000000005
2017-07-27,6.890000000000001
2017-07-28,7.15
2017-07-29,6.11
2017-07-30,3.51
2017-07-31,8.32
2017-08-01,6.71
2017-08-02,10.34
2017-08-03,11.0
2017-08-04,8.25
2017-08-05,3.74
2017-08-06,2.42
2017-08-07,7.37
2017-08-08,7.04
2017-08-09,6.49
2017-08-10,4.84
2017-08-11,5.61
2017-08-12,1.76
2017-08-13,1.21
2017-08-14,5.39
2017-08-15,5.28
2017-08-16,5.28
2017-08-17,3.63
2017-08-18,4.07
2017-08-19,2.2
2017-08-20,1.43
2017-08-21,3.19
2017-08-22,4.4
2017-08-23,3.74
2017-08-24,4.95
2017-08-25,4.95
2017-08-26,1.65
2017-08-27,1.32
2017-08-28,3.3
2017-08-29,4.73
2017-08-30,3.19
2017-08-31,2.53
2017-09-01,5.84
2017-09-02,1.36
2017-09-03,0.56
2017-09-04,0.96
2017-09-05,4.64
2017-09-06,3.28
2017-09-07,5.44
2017-09-08,2.8000000000000003
2017-09-09,3.12
2017-09-10,0.96
2017-09-11,5.36
2017-09-12,6.16
2017-09-13,6.640000000000001
2017-09-14,5.04
2017-09-15,8.0
2017-09-16,2.64
2017-09-17,2.48
2017-09-18,5.84
2017-09-19,5.76
2017-09-20,4.88
2017-09-21,5.6000000000000005
2017-09-22,4.64
2017-09-23,2.72
2017-09-24,1.92
2017-09-25,5.36
2017-09-26,6.24
2017-09-27,6.640000000000001
2017-09-28,6.0
2017-09-29,4.32
2017-09-30,3.12
2017-10-01,2.52
2017-10-02,5.76
2017-10-03,9.0
2017-10-04,5.31
2017-10-05,5.67
2017-10-06,6.39
2017-10-07,2.7
2017-10-08,1.44
2017-10-09,5.49
2017-10-10,7.199999999999999
2017-10-11,6.39
2017-10-12,4.95
2017-10-13,4.59
2017-10-14,2.61
2017-10-15,3.15
2017-10-16,6.84
2017-10-17,6.569999999999999
2017-10-18,4.59
2017-10-19,4.41
2017-10-20,4.41
2017-10-21,1.7999999999999998
2017-10-22,1.35
2017-10-23,7.109999999999999
2017-10-24,5.67
2017-10-25,6.21
2017-10-26,6.12
2017-10-27,6.75
2017-10-28,1.98
2017-10-29,0.99
2017-10-30,5.85
2017-10-31,5.58
2017-11-01,6.24
2017-11-02,7.08
2017-11-03,5.88
2017-11-04,3.0
2017-11-05,1.92
2017-11-06,4.2
2017-11-07,4.44
2017-11-08,3.72
2017-11-09,4.2
2017-11-10,3.72
2017-11-11,1.92
2017-11-12,0.6
2017-11-13,3.24
2017-11-14,2.88
2017-11-15,4.2
2017-11-16,4.2
2017-11-17,12.0
2017-11-18,4.68
2017-11-19,3.24
2017-11-20,5.16
2017-11-21,4.44
2017-11-22,5.279999999999999
2017-11-23,2.28
2017-11-24,3.6
2017-11-25,1.92
2017-11-26,2.76
2017-11-27,3.24
2017-11-28,3.84
2017-11-29,3.72
2017-11-30,4.08
2017-12-01,7.47
2017-12-02,3.06
2017-12-03,1.35
2017-12-04,4.68
2017-12-05,4.68
2017-12-06,4.23
2017-12-07,7.199999999999999
2017-12-08,7.56
2017-12-09,3.24
2017-12-10,2.25
2017-12-11,5.4
2017-12-12,8.19
2017-12-13,7.56
2017-12-14,6.39
2017-12-15,5.4
2017-12-16,3.33
2017-12-17,3.69
2017-12-18,5.22
2017-12-19,9.0
2017-12-20,6.3
2017-12-21,4.95
2017-12-22,5.22
2017-12-23,3.6
2017-12-24,3.15
2017-12-25,2.88
2017-12-26,4.14
2017-12-27,5.67
2017-12-28,6.029999999999999
2017-12-29,5.31
2017-12-30,1.7999999999999998
2017-12-31,1.7999999999999998
2018-01-01,2.79
2018-01-02,6.569999999999999
2018-01-03,8.91
2018-01-04,9.0
2018-01-05,5.31
2018-01-06,2.97
2018-01-07,3.15
2018-01-08,7.109999999999999
2018-01-09,5.31
2018-01-10,6.569999999999999
2018-01-11,8.19
2018-01-12,6.3
2018-01-13,2.61
2018-01-14,2.25
2018-01-15,3.51
2018-01-16,5.13
2018-01-17,7.109999999999999
2018-01-18,6.66
2018-01-19,5.67
2018-01-20,2.7
2018-01-21,0.99
2018-01-22,5.22
2018-01-23,9.0
2018-01-24,6.84
2018-01-25,6.93
2018-01-26,6.48
2018-01-27,2.7
2018-01-28,2.16
2018-01-29,6.66
2018-01-30,8.28
2018-01-31,5.31
2018-02-01,5.0
2018-02-02,4.800000000000001
2018-02-03,2.6
2018-02-04,0.7000000000000001
2018-02-05,6.0
2018-02-06,7.4
2018-02-07,9.0
2018-02-08,10.0
2018-02-09,6.800000000000001
2018-02-10,3.2
2018-02-11,2.2
2018-02-12,3.8
2018-02-13,4.2
2018-02-14,5.1000000000000005
2018-02-15,5.6000000000000005
2018-02-16,4.5
2018-02-17,1.9
2018-02-18,1.1
2018-02-19,2.9000000000000004
2018-02-20,4.800000000000001
2018-02-21,4.0
2018-02-22,3.5
2018-02-23,4.5
2018-02-24,2.2
2018-02-25,0.9
2018-02-26,3.4000000000000004
2018-02-27,3.7
2018-02-28,4.6000000000000005
2018-03-01,3.3
2018-03-02,3.19
2018-03-03,1.65
2018-03-04,0.88
2018-03-05,2.64
2018-03-06,2.86
2018-03-07,4.73
2018-03-08,3.52
2018-03-09,2.97
2018-03-10,1.54
2018-03-11,1.1
2018-03-12,3.3
2018-03-13,3.63
2018-03-14,2.97
2018-03-15,4.4
2018-03-16,2.97
2018-03-17,1.32
2018-03-18,0.66
2018-03-19,2.97
2018-03-20,4.4
2018-03-21,4.18
2018-03-22,4.29
2018-03-23,3.96
2018-03-24,1.87
2018-03-25,0.99
2018-03-26,4.73
2018-03-27,5.83
2018-03-28,11.0
2018-03-29,11.0
2018-03-30,7.48
2018-03-31,4.73
2018-04-01,2.88
2018-04-02,16.0
2018-04-03,13.76
2018-04-04,11.84
2018-04-05,8.48
2018-04-06,8.32
2018-04-07,2.4
2018-04-08,1.12
2018-04-09,5.28
2018-04-10,6.24
2018-04-11,6.08
2018-04-12,5.6000000000000005
2018-04-13,6.72
2018-04-14,2.4
2018-04-15,1.28
2018-04-16,5.12
2018-04-17,7.2
2018-04-18,5.76
2018-04-19,4.16
2018-04-20,4.0
2018-04-21,1.28
2018-04-22,1.44
2018-04-23,3.2
2018-04-24,3.36
2018-04-25,4.16
2018-04-26,4.0
2018-04-27,3.2
2018-04-28,0.96
2018-04-29,0.8
2018-04-30,4.0
2018-05-01,4.8
2018-05-02,6.84
2018-05-03,12.0
2018-05-04,8.04
2018-05-05,1.7999999999999998
2018-05-06,1.3199999999999998
2018-05-07,5.16
2018-05-08,5.279999999999999
2018-05-09,4.56
2018-05-10,6.0
2018-05-11,4.56
2018-05-12,2.16
2018-05-13,2.28
2018-05-14,4.68
2018-05-15,5.16
2018-05-16,6.12
2018-05-17,5.04
2018-05-18,5.4
2018-05-19,1.56
2018-05-20,0.72
2018-05-21,5.04
2018-05-22,4.92
2018-05-23,5.04
2018-05-24,4.2
2018-05-25,3.0
2018-05-26,1.68
2018-05-27,1.2
2018-05-28,1.56
2018-05-29,3.72
2018-05-30,3.96
2018-05-31,4.56
2018-06-01,4.44
2018-06-02,2.4
2018-06-03,1.08
2018-06-04,4.92
2018-06-05,9.48
2018-06-06,11.52
2018-06-07,8.76
2018-06-08,8.04
2018-06-09,2.76
2018-06-10,1.3199999999999998
2018-06-11,6.96
2018-06-12,12.0
2018-06-13,12.0
2018-06-14,8.4
2018-06-15,8.16
2018-06-16,3.84
2018-06-17,1.56
2018-06-18,11.88
2018-06-19,11.64
2018-06-20,9.6
2018-06-21,9.24
2018-06-22,8.04
2018-06-23,1.92
2018-06-24,1.7999999999999998
2018-06-25,7.68
2018-06-26,7.319999999999999
2018-06-27,7.08
2018-06-28,6.96
2018-06-29,6.6
2018-06-30,3.36
2018-07-01,2.09
2018-07-02,11.0
2018-07-03,6.93
2018-07-04,3.3
2018-07-05,9.57
2018-07-06,5.83
2018-07-07,3.08
2018-07-08,1.21
2018-07-09,7.59
2018-07-10,6.38
2018-07-11,5.17
2018-07-12,7.59
2018-07-13,5.39
2018-07-14,2.2
2018-07-15,1.65
2018-07-16,5.5
2018-07-17,6.38
2018-07-18,5.94
2018-07-19,7.15
2018-07-20,4.51
2018-07-21,3.74
2018-07-22,0.88
2018-07-23,7.7
2018-07-24,6.82
2018-07-25,7.81
2018-07-26,6.82
2018-07-27,6.38
2018-07-28,1.76
2018-07-29,1.87
2018-07-30,6.49
2018-07-31,6.93
2018-08-01,9.2
2018-08-02,11.8
2018-08-03,8.8
2018-08-04,1.8
2018-08-05,2.2
2018-08-06,6.0
2018-08-07,17.6
2018-08-08,20.0
2018-08-09,12.6
2018-08-10,9.6
2018-08-11,3.8
2018-08-12,2.6
2018-08-13,9.0
2018-08-14,8.6
2018-08-15,7.2
2018-08-16,9.0
2018-08-17,12.8
2018-08-18,5.6000000000000005
2018-08-19,2.8000000000000003
2018-08-20,12.0
2018-08-21,10.6
2018-08-22,8.6
2018-08-23,5.4
2018-08-24,7.0
2018-08-25,3.0
2018-08-26,1.4
2018-08-27,8.6
2018-08-28,6.6000000000000005
2018-08-29,5.0
2018-08-30,6.800000000000001
2018-08-31,5.6000000000000005
2018-09-01,1.52
2018-09-02,1.71
2018-09-03,1.14
2018-09-04,5.7
2018-09-05,9.12
2018-09-06,5.51
2018-09-07,17.48
2018-09-08,10.07
2018-09-09,4.75
2018-09-10,10.26
2018-09-11,10.64
2018-09-12,8.55
2018-09-13,7.22
2018-09-14,6.65
2018-09-15,3.23
2018-09-16,2.09
2018-09-17,7.22
2018-09-18,9.31
2018-09-19,7.22
2018-09-20,5.51
2018-09-21,5.7
2018-09-22,1.9
2018-09-23,1.71
2018-09-24,3.8
2018-09-25,5.32
2018-09-26,5.32
2018-09-27,8.74
2018-09-28,19.0
2018-09-29,6.84
2018-09-30,8.36
2018-10-01,20.0
2018-10-02,16.0
2018-10-03,9.6
2018-10-04,10.0
2018-10-05,13.0
2018-10-06,5.0
2018-10-07,2.6
2018-10-08,8.8
2018-10-09,11.6
2018-10-10,11.4
2018-10-11,11.8
2018-10-12,10.2
2018-10-13,3.0
2018-10-14,1.8
2018-10-15,7.6
2018-10-16,9.0
2018-10-17,9.4
2018-10-18,8.8
2018-10-19,4.6000000000000005
2018-10-20,2.6
2018-10-21,0.6000000000000001
2018-10-22,7.800000000000001
2018-10-23,12.0
2018-10-24,14.8
2018-10-25,16.400000000000002
2018-10-26,11.0
2018-10-27,4.4
2018-10-28,3.0
2018-10-29,10.4
2018-10-30,9.6
2018-10-31,8.0
2018-11-01,10.0
2018-11-02,8.700000000000001
2018-11-03,2.8000000000000003
2018-11-04,2.1
2018-11-05,8.700000000000001
2018-11-06,7.300000000000001
2018-11-07,7.800000000000001
2018-11-08,9.9
2018-11-09,7.300000000000001
2018-11-10,3.1
2018-11-11,1.5
2018-11-12,7.300000000000001
2018-11-13,5.4
2018-11-14,6.6000000000000005
2018-11-15,6.5
2018-11-16,4.2
2018-11-17,3.7
2018-11-18,1.6
2018-11-19,8.700000000000001
2018-11-20,8.700000000000001
2018-11-21,8.8
2018-11-22,3.5
2018-11-23,3.8
2018-11-24,1.5
2018-11-25,1.5
2018-11-26,6.5
2018-11-27,6.800000000000001
2018-11-28,6.6000000000000005
2018-11-29,6.7
2018-11-30,6.6000000000000005
2018-12-01,2.16
2018-12-02,1.44
2018-12-03,6.75
2018-12-04,6.21
2018-12-05,4.859999999999999
2018-12-06,4.95
2018-12-07,9.0
2018-12-08,3.24
2018-12-09,0.8999999999999999
2018-12-10,6.21
2018-12-11,7.47
2018-12-12,6.93
2018-12-13,7.739999999999999
2018-12-14,6.569999999999999
2018-12-15,3.51
2018-12-16,1.44
2018-12-17,6.569999999999999
2018-12-18,6.39
2018-12-19,6.48
2018-12-20,6.84
2018-12-21,7.649999999999999
2018-12-22,2.97
2018-12-23,2.16
2018-12-24,7.47
2018-12-25,3.15
2018-12-26,8.73
2018-12-27,7.83
2018-12-28,8.1
2018-12-29,4.59
2018-12-30,0.36
2018-12-31,5.04
2019-01-01,2.2
2019-01-02,7.300000000000001
2019-01-03,6.0
2019-01-04,6.0
2019-01-05,2.3000000000000003
2019-01-06,1.5
2019-01-07,5.2
2019-01-08,5.9
2019-01-09,6.300000000000001
2019-01-10,5.6000000000000005
2019-01-11,4.9
2019-01-12,2.8000000000000003
2019-01-13,0.8
2019-01-14,3.8
2019-01-15,4.9
2019-01-16,5.5
2019-01-17,6.1000000000000005
2019-01-18,9.5
2019-01-19,3.4000000000000004
2019-01-20,1.5
2019-01-21,2.3000000000000003
2019-01-22,5.800000000000001
2019-01-23,7.9
2019-01-24,7.1000000000000005
2019-01-25,6.0
2019-01-26,2.2
2019-01-27,1.1
2019-01-28,4.3
2019-01-29,6.1000000000000005
2019-01-30,7.2
2019-01-31,10.0
2019-02-01,7.47
2019-02-02,2.79
2019-02-03,1.7999999999999998
2019-02-04,7.739999999999999
2019-02-05,7.649999999999999
2019-02-06,6.029999999999999
2019-02-07,5.76
2019-02-08,4.41
2019-02-09,1.62
2019-02-10,1.71
2019-02-11,5.22
2019-02-12,6.66
2019-02-13,6.66
2019-02-14,6.029999999999999
2019-02-15,6.39
2019-02-16,2.79
2019-02-17,1.17
2019-02-18,2.88
2019-02-19,5.31
2019-02-20,6.84
2019-02-21,7.92
2019-02-22,4.77
2019-02-23,2.7
2019-02-24,0.72
2019-02-25,5.31
2019-02-26,8.37
2019-02-27,8.19
2019-02-28,9.0
2019-03-01,10.0
2019-03-02,1.3
2019-03-03,1.1
2019-03-04,6.6000000000000005
2019-03-05,7.300000000000001
2019-03-06,5.9
2019-03-07,5.9
2019-03-08,5.5
2019-03-09,2.9000000000000004
2019-03-10,0.9
2019-03-11,4.800000000000001
2019-03-12,5.6000000000000005
2019-03-13,5.7
2019-03-14,4.7
2019-03-15,7.1000000000000005
2019-03-16,2.1
2019-03-17,1.0
2019-03-18,4.800000000000001
2019-03-19,7.2
2019-03-20,4.7
2019-03-21,5.300000000000001
2019-03-22,5.4
2019-03-23,2.0
2019-03-24,1.1
2019-03-25,3.5
2019-03-26,4.800000000000001
2019-03-27,4.0
2019-03-28,5.0
2019-03-29,4.800000000000001
2019-03-30,2.0
2019-03-31,1.1
2019-04-01,4.95
2019-04-02,4.95
2019-04-03,5.5
2019-04-04,10.45
2019-04-05,6.16
2019-04-06,2.09
2019-04-07,1.21
2019-04-08,4.62
2019-04-09,4.4
2019-04-10,3.52
2019-04-11,3.85
2019-04-12,5.17
2019-04-13,1.1
2019-04-14,1.54
2019-04-15,3.3
2019-04-16,5.5
2019-04-17,5.94
2019-04-18,4.07
2019-04-19,2.97
2019-04-20,1.76
2019-04-21,1.43
2019-04-22,4.62
2019-04-23,6.82
2019-04-24,9.35
2019-04-25,11.0
2019-04-26,7.26
2019-04-27,2.31
2019-04-28,1.43
2019-04-29,6.71
2019-04-30,6.71
2019-05-01,8.1
2019-05-02,10.35
2019-05-03,9.9
2019-05-04,3.0
2019-05-05,3.3
2019-05-06,6.75
2019-05-07,7.5
2019-05-08,7.649999999999999
2019-05-09,6.6
2019-05-10,5.85
2019-05-11,2.25
2019-05-12,1.95
2019-05-13,9.0
2019-05-14,7.949999999999999
2019-05-15,8.25
2019-05-16,7.05
2019-05-17,11.25
2019-05-18,3.75
2019-05-19,2.55
2019-05-20,11.1
2019-05-21,15.0
2019-05-22,13.95
2019-05-23,14.7
2019-05-24,10.05
2019-05-25,3.6
2019-05-26,2.85
2019-05-27,3.6
2019-05-28,9.75
2019-05-29,12.0
2019-05-30,8.549999999999999
2019-05-31,8.25
2019-06-01,4.8100000000000005
2019-06-02,1.82
2019-06-03,11.05
2019-06-04,11.31
2019-06-05,13.0
2019-06-06,11.57
2019-06-07,11.7
2019-06-08,2.73
2019-06-09,3.38
2019-06-10,8.97
2019-06-11,10.4
2019-06-12,12.09
2019-06-13,9.88
2019-06-14,7.41
2019-06-15,3.64
2019-06-16,2.21
2019-06-17,8.06
2019-06-18,9.1
2019-06-19,8.71
2019-06-20,7.54
2019-06-21,9.23
2019-06-22,3.38
2019-06-23,3.38
2019-06-24,5.33
2019-06-25,4.94
2019-06-26,6.890000000000001
2019-06-27,7.0200000000000005
2019-06-28,6.24
2019-06-29,1.95
