Date,Price,Volume,Market_cap
23-07-2023,13.55702388,82792080.656197,4689552540.568136
22-07-2023,13.52064926,82830477.267068,4676936389.757432
21-07-2023,13.97203654,91828706.279053,4833028865.753912
20-07-2023,13.85606885,133840710.614308,4792651877.518208
19-07-2023,14.00538852,114613180.281946,4844208291.4102545
18-07-2023,13.80507588,117374525.602251,4774833714.619821
17-07-2023,14.41557002,139444103.99146,4985958337.134852
16-07-2023,14.29384066,122921110.780186,4943744229.883108
15-07-2023,14.85079617,177525628.564035,5136178246.392791
14-07-2023,14.64285167,513270887.689094,5064207323.596238
13-07-2023,14.1143551,272486305.943633,4881361582.136836
12-07-2023,13.02535916,115882580.005634,4504615367.71815
11-07-2023,13.26411984,146155494.674966,4586970585.445349
10-07-2023,13.38678996,169986143.85056,4629221298.440336
09-07-2023,13.59987975,183141750.458333,4701460660.082462
08-07-2023,13.66448341,251835889.601423,4723760448.499219
07-07-2023,12.74759771,110488130.208259,4406754263.203276
06-07-2023,12.39460952,143499281.939282,4284642289.2252064
05-07-2023,12.67492109,130281864.35379,4381177482.392087
04-07-2023,13.0288371,133800628.635045,4503422389.1723385
03-07-2023,13.24058024,154987113.46751,4576526077.961224
02-07-2023,13.12888074,131980326.653964,4537811132.005588
01-07-2023,12.99899385,109761105.078006,4488739010.696911
30-06-2023,13.01179672,241645696.274104,4493100643.641495
29-06-2023,12.66843524,118699946.449592,4373467724.631559
28-06-2023,12.34406795,137447734.220817,4261397150.348182
27-06-2023,13.20489517,103074481.180061,4558524884.008104
26-06-2023,13.15541229,149496322.653101,4541241304.434219
25-06-2023,13.4361443,123001957.184464,4637974424.550668
24-06-2023,13.01978802,106760599.353069,4492847836.435775
23-06-2023,13.28824628,166450089.123011,4585115435.794004
22-06-2023,12.65893017,163240131.229211,4367637188.475553
21-06-2023,12.8981832,187028603.560666,4449925236.0605755
20-06-2023,12.1175368,112800410.03605,4180256296.749776
19-06-2023,11.42004254,83382055.689781,3939542046.320448
18-06-2023,11.34572207,94270560.322473,3913841090.8922462
17-06-2023,11.62752043,85141965.147783,4011016170.337112
16-06-2023,11.54772484,88434203.781058,3983374613.4437103
15-06-2023,11.40300677,130674294.022563,3933327697.338763
14-06-2023,11.39541076,133819973.862148,3930639727.1445513
13-06-2023,11.80688923,133644321.414211,4072506286.2501297
12-06-2023,11.54077865,124325010.242886,3980480110.798372
11-06-2023,11.57831101,117485978.973751,3993318383.830612
10-06-2023,11.68671726,402693193.727047,4030686843.5768046
09-06-2023,13.78603588,117589126.875623,4754622598.922623
08-06-2023,13.93948904,102765077.965136,4807470079.142051
07-06-2023,14.01890131,139258688.528317,4834641216.483724
06-06-2023,14.65133059,158445407.631424,5046442138.841111
05-06-2023,13.91942649,206182645.435096,4793699413.852672
04-06-2023,14.79689994,96964679.032489,5094988325.756864
03-06-2023,14.67391995,82639569.454615,5050898675.628123
02-06-2023,14.5003793,118229260.4395,4990647037.3466015
01-06-2023,14.10554732,116996601.215144,4852525965.507056
31-05-2023,14.12313177,112197480.792645,4858454136.064255
30-05-2023,14.44891295,118059092.685328,4970237105.481971
29-05-2023,14.47863369,117509621.455658,4980079670.765384
28-05-2023,14.93505264,140356531.094408,4997484986.339902
27-05-2023,14.56753702,100874487.180155,4874459339.341399
26-05-2023,14.34318968,108706072.875822,4799343947.30506
25-05-2023,14.08224201,117893413.893113,4711956004.5891485
24-05-2023,14.14710073,109621426.920549,4725428461.994179
23-05-2023,14.71726449,93299341.781096,4915875119.50502
22-05-2023,14.67226113,109479907.401996,4900843051.760568
21-05-2023,14.31358361,71130039.053293,4777392267.843384
20-05-2023,14.63729631,54710129.410658,4882369734.449025
19-05-2023,14.67407536,95032517.670314,4893161427.19396
18-05-2023,14.68976642,125744390.771933,4894577189.940077
17-05-2023,15.15652808,119418957.086698,5047320889.180414
16-05-2023,14.9020922,100590746.371731,4959505725.431531
15-05-2023,15.08372636,115455536.110136,5016464901.020792
14-05-2023,15.02851405,63703347.764396,4994471844.711616
13-05-2023,14.96434278,62720806.331868,4969939515.937457
12-05-2023,15.23703258,141063068.943825,5051082379.0376625
11-05-2023,14.97014252,125711718.838011,4959083427.282767
10-05-2023,15.53535336,219828432.867893,5140916942.527344
09-05-2023,15.33891224,115160379.657089,5075911179.894164
08-05-2023,15.4272091,220377111.044986,5099878926.722972
07-05-2023,16.43783632,92361389.09539,5430271779.105898
06-05-2023,16.69625868,128363023.281932,5515642120.406764
05-05-2023,17.44211185,162332085.590412,5750876780.340851
04-05-2023,16.91966339,95363257.310063,5570633977.501519
03-05-2023,17.22334677,147375809.377863,5662551771.740188
02-05-2023,16.84950953,96377228.619179,5535574936.690872
01-05-2023,16.66156253,120451013.185927,5465417208.727009
30-04-2023,17.13959831,99330189.548037,5616001652.1592865
29-04-2023,17.51579093,84275502.751603,5732768235.283777
28-04-2023,17.61838532,110731917.295211,5760707268.449529
27-04-2023,17.72290146,188274039.471667,5794496263.136753
26-04-2023,17.18311015,266348143.504875,5617870301.810864
25-04-2023,17.63374428,183409925.465245,5761101009.07381
24-04-2023,16.92641176,149612833.497282,5529879315.300144
23-04-2023,16.87322996,117089112.997473,5512412258.185552
22-04-2023,17.27558067,123390421.438518,5642951663.780634
21-04-2023,16.9824926,276014119.021776,5546993066.110422
20-04-2023,18.31468365,250898478.572733,5981957870.172024
19-04-2023,19.01320309,335610896.679233,6209913501.015376
18-04-2023,21.22688175,247408893.160251,6924509134.454225
17-04-2023,20.48663069,448016570.875285,6682730104.296687
16-04-2023,20.19927227,263528453.278641,6588943563.002326
15-04-2023,19.14319061,166722618.139875,6244372999.408796
14-04-2023,19.29019916,235284434.645462,6292219876.265097
13-04-2023,18.8505063,266995574.958894,6148477469.735521
12-04-2023,18.17114006,283054369.348578,5926761451.411105
11-04-2023,18.12308457,149517431.190614,5910842888.256507
10-04-2023,17.90266306,105434661.783832,5838835873.045647
09-04-2023,17.5149651,88497864.151534,5712323326.458688
08-04-2023,17.4320589,74762023.045863,5685142972.730423
07-04-2023,17.57598185,108622476.577003,5731988488.760204
06-04-2023,17.93893518,154910884.05652,5848153161.161636
05-04-2023,17.95863359,186137978.534969,5854398220.751605
04-04-2023,17.68691693,129077063.351647,5765285942.705914
03-04-2023,17.05395634,161744744.564459,5558608651.42028
02-04-2023,17.26937617,108102797.758007,5628637194.038199
01-04-2023,17.8016003,106589902.900458,5801511556.535889
31-03-2023,17.697271,163937065.154758,5767130096.026911
30-03-2023,17.3035229,178196714.233414,5637622474.203486
29-03-2023,17.27373985,162199942.727145,5627918922.627517
28-03-2023,16.71199459,140895074.412517,5444554878.847584
27-03-2023,16.48637528,141779732.283135,5370729698.617757
26-03-2023,17.13247913,104514346.214304,5581064481.338684
25-03-2023,16.90315678,149559492.466859,5505631915.883754
24-03-2023,16.98489196,144983350.161015,5531484609.5095415
23-03-2023,17.57661126,207196313.064519,5723548552.736424
