Date,Price,Volume,Market_cap
20-01-2019,0.04510718,40905023.302846,1403904599.9661992
19-01-2019,0.04373428,36466188.480175,1360373389.2831323
18-01-2019,0.044727,60179613.104693,1391343341.6047573
17-01-2019,0.04412439,55013701.899212,1373439554.0270956
16-01-2019,0.04220706,44720875.314533,1312610496.9720254
15-01-2019,0.04342197,46991904.800733,1349921731.8845065
14-01-2019,0.03957068,36923377.866638,1228609037.9676828
13-01-2019,0.043068,38928056.391601,1340199998.9334278
12-01-2019,0.0433392,63187944.162291,1345475396.1491845
11-01-2019,0.04396068,125760658.318232,1364905851.8941762
10-01-2019,0.05137934,84845665.60089,1597721781.873208
09-01-2019,0.04783211,62710757.665693,1493527571.9272437
08-01-2019,0.0473881,78333814.792002,1475778727.0006564
07-01-2019,0.04844948,81335647.594412,1507173809.5645516
06-01-2019,0.04420382,43293703.893362,1374212784.4979184
05-01-2019,0.04325351,33701219.849121,1345613019.4569228
04-01-2019,0.04200679,39412155.331753,1307372469.3041666
03-01-2019,0.04471451,43321551.769509,1391808205.6938677
02-01-2019,0.04191024,28425239.849361,1303853661.966642
01-01-2019,0.04053718,39848087.720029,1261212381.9498465
31-12-2018,0.04273842,50126345.500571,1328117219.6788132
30-12-2018,0.04063675,44315928.153972,1305744091.5748289
29-12-2018,0.04086376,42206777.412838,1271373222.431639
28-12-2018,0.03724446,42655678.85513,1160651701.2339704
27-12-2018,0.04047749,45342211.889853,1259194587.0212593
26-12-2018,0.04075684,73794109.001485,1267316261.8678489
25-12-2018,0.04530233,101879715.717582,1413864024.6845222
24-12-2018,0.04379608,72520518.820759,1361660638.459207
23-12-2018,0.0416207,66346799.150624,1293383283.2043924
22-12-2018,0.04044306,133155437.348131,1258909130.372032
21-12-2018,0.03888026,77441585.709476,1199835202.7557678
20-12-2018,0.03489706,74737204.01928,1085366192.4291987
19-12-2018,0.03455536,98129197.009397,1074756180.6773453
18-12-2018,0.03224556,52974247.879442,1004878991.2148098
17-12-2018,0.02887852,19160146.728194,900504999.1701517
16-12-2018,0.02769,14545306.531592,861676702.4983926
15-12-2018,0.02829498,17868475.67197,880783985.3278568
14-12-2018,0.02906565,20222699.194574,903827129.4741585
13-12-2018,0.03027498,20225412.691845,941930102.1353782
12-12-2018,0.02933815,19522549.341291,914570155.6769273
11-12-2018,0.02976513,24273563.308994,926561842.7642256
10-12-2018,0.03133476,31670290.098473,975080539.8697934
09-12-2018,0.03038803,38193837.000711,943243023.4964898
08-12-2018,0.02973221,55396612.939466,920350290.5265232
07-12-2018,0.03051203,38102028.72042,949289949.0830095
06-12-2018,0.0344626,38312801.362281,1074131854.8499815
05-12-2018,0.0375918,37061957.406346,1169458431.3039546
04-12-2018,0.03886985,37504655.859442,1211960522.057314
03-12-2018,0.04150259,40133607.702426,1289518010.2954383
02-12-2018,0.04143986,36918151.030778,1292067447.2967343
01-12-2018,0.0390599,47948790.026167,1214174049.5144472
30-11-2018,0.04184198,68947905.073329,1300488688.4848402
29-11-2018,0.04204329,73417017.977826,1309683378.129645
28-11-2018,0.03669616,34756609.833036,1141712636.3755417
27-11-2018,0.03610541,52775767.163194,1128573226.5397682
26-11-2018,0.03815037,64818093.350382,1186952754.7036884
25-11-2018,0.03872224,44822438.348697,1204780716.4357283
24-11-2018,0.04425337,42790645.013459,1376832319.8669653
23-11-2018,0.04388829,35963524.460667,1378016442.09888
22-11-2018,0.04811638,63453500.198505,1497665041.7953606
21-11-2018,0.04537003,97255026.338402,1400510010.361058
20-11-2018,0.0529358,80083328.298111,1653110423.8348863
19-11-2018,0.06206636,26328644.035762,1931136308.422093
18-11-2018,0.06108463,27948586.009859,1902941574.8670275
17-11-2018,0.061398,57998716.509032,1912099868.4340043
16-11-2018,0.06394944,79764127.511296,1990825176.6466649
15-11-2018,0.06556044,93846877.98838,2039748182.5844424
