Date,Price,Volume,Market_cap
26-10-2016,11.49725737,6113958.130894,981270911.3193352
25-10-2016,11.27271153,13528339.239714,961902672.6889603
24-10-2016,11.89053545,2417942.610433,1014274172.0789354
23-10-2016,11.93380041,2843471.079233,1017581341.656798
22-10-2016,12.04503828,3995386.223651,1026687902.3286452
21-10-2016,12.09057597,2496841.179109,1030182192.7281948
20-10-2016,12.01652208,4811381.151581,1023487873.4228996
19-10-2016,11.97380616,7727576.680042,1019440133.5922542
18-10-2016,12.50951126,14699505.269326,1064628048.1422824
17-10-2016,11.9749844,4329663.894079,1018744183.391744
16-10-2016,11.93031339,2051473.398145,1014551965.601296
15-10-2016,11.94460517,3047472.234403,1015379673.8239384
14-10-2016,11.91608947,3393733.081491,1012567915.6864122
13-10-2016,11.96064221,6550532.313612,1015964123.7672852
12-10-2016,11.85468766,7565516.582483,1006549794.2460624
11-10-2016,11.75026727,8989864.764159,997294452.3949139
10-10-2016,11.83783209,9479462.929003,1004236335.549423
09-10-2016,12.02951923,5440893.661712,1020207839.2316508
08-10-2016,12.17587496,8853947.552639,1032213087.4672256
07-10-2016,12.65567928,6504030.816998,1072424202.4064465
06-10-2016,12.82612846,9120081.098095,1086400169.4406376
05-10-2016,13.05665085,6285719.065321,1105495725.0792377
04-10-2016,13.26196221,6702196.698044,1122448916.2531135
03-10-2016,13.47060009,5821790.035411,1139675567.6165462
02-10-2016,13.19790993,2764266.958777,1116158962.9099944
01-10-2016,13.26982722,4727545.880666,1121767153.3880613
30-09-2016,13.19481816,4568583.275665,1114978390.1540408
29-09-2016,13.09665701,4241372.33895,1106268658.338769
28-09-2016,13.31398944,6516563.112363,1124190330.635389
27-09-2016,13.0747268,5399539.834539,1103562692.3435483
26-09-2016,12.8187464,5602575.391138,1081499008.0468965
25-09-2016,13.04559864,4488914.61127,1100233097.311396
24-09-2016,12.85960577,7988975.036468,1084102058.9176946
23-09-2016,13.31899332,7256064.666834,1122387371.9483435
22-09-2016,13.23380274,23902556.172282,1114753105.9884236
21-09-2016,13.7051798,25166170.465835,1154027780.2700548
20-09-2016,14.30804658,28747263.94496,1204332733.2298677
19-09-2016,13.16016806,11627825.017811,1107285960.0478551
18-09-2016,12.36905214,18914756.790782,1040236010.887626
17-09-2016,12.6845428,6237001.347482,1066458048.1588708
16-09-2016,12.52236928,14494427.653257,1052421113.1733788
15-09-2016,11.90147841,4500681.300284,999855875.8932285
14-09-2016,11.91200801,3846492.755512,1000350301.4766208
13-09-2016,11.88172946,6637362.777464,997422104.3891095
12-09-2016,11.84714198,4554653.825276,994145301.6092889
11-09-2016,11.59605625,6472336.880958,972702164.2737088
10-09-2016,12.11783086,4731455.712653,1016072616.831647
09-09-2016,11.63011682,3826059.408075,974812003.5841373
08-09-2016,11.33639873,7944145.032548,949823761.5796944
07-09-2016,11.55002542,4664621.634284,967355053.646816
06-09-2016,11.68475544,4815696.850474,978261092.6084976
05-09-2016,11.75189748,3788155.072558,983510024.4105914
04-09-2016,11.66257954,5035842.952199,975664137.5387732
03-09-2016,11.79758522,10099601.667451,986576697.7263981
02-09-2016,12.0910428,7683911.541525,1010736310.5378788
01-09-2016,12.00287748,19546439.786958,1002979070.4858418
31-08-2016,11.49662475,7446354.073383,960315422.2529752
30-08-2016,11.21087731,5550355.265152,936081383.0388739
29-08-2016,10.90629059,5810173.643566,910306587.9266042
28-08-2016,10.91304108,4055631.700066,910522226.8620989
27-08-2016,11.14950759,1903199.56098,929893628.9463944
26-08-2016,11.25681266,4403460.384901,938479976.3330712
25-08-2016,11.33912744,6231804.810184,944980815.0070008
24-08-2016,11.01381199,3221362.082247,917509231.7189379
23-08-2016,11.01254308,4721007.823312,917054933.5053087
22-08-2016,11.06137739,4831490.757853,920760944.831664
21-08-2016,11.15404431,3197471.331045,928118646.4965856
20-08-2016,11.26275448,5076175.103616,936793411.747716
19-08-2016,10.71834472,3192133.22669,891164434.8398446
18-08-2016,10.72421681,4567012.374312,891315247.0386077
17-08-2016,10.73534634,5256928.972461,891887550.1509098
16-08-2016,10.25082245,5249879.804972,851307063.4618484
15-08-2016,11.23080705,5064027.898267,932326143.2853824
14-08-2016,11.25990352,7543085.399331,934377927.8960145
13-08-2016,11.57747267,6655535.198455,960366408.498685
12-08-2016,11.97372013,24135899.784471,992852191.9212195
11-08-2016,11.98814019,24164966.873272,993657810.9651859
10-08-2016,12.1412228,23499542.8684,1005960650.7643628
09-08-2016,12.19121871,29672733.520186,1009705614.3654938
08-08-2016,11.24580512,10967961.760578,931042241.4656782
07-08-2016,10.92030806,11883004.411651,903742755.7733908
06-08-2016,10.89863635,11692994.416482,901592852.5380467
05-08-2016,10.94001411,10956639.34702,904674489.3809133
04-08-2016,11.03216022,29307740.664381,911931922.0513974
03-08-2016,10.22174782,44330639.677389,844612892.2756268
02-08-2016,8.35259275,60708724.337363,689901283.2199631
01-08-2016,10.96839785,17147499.527635,905616046.061989
31-07-2016,11.86840841,20238765.447838,979546056.9825448
30-07-2016,12.54708178,8150653.8926,1035160533.0510788
29-07-2016,12.84003764,10125341.279975,1058924002.971218
28-07-2016,12.88314961,19481593.529682,1062067696.4315884
27-07-2016,12.9663334,48754958.64138,1068505615.2937704
26-07-2016,11.77164176,76432694.996203,969670072.7276816
25-07-2016,13.81663068,33694267.533381,1137688271.2296822
24-07-2016,12.80385181,71639748.402372,1053890906.6279504
23-07-2016,14.38972534,72744516.350316,1183972887.7908795
22-07-2016,14.31987737,72391413.222494,1177755541.070433
21-07-2016,12.60591713,24473811.513097,1036388808.2886974
20-07-2016,12.15278827,29894784.284356,998549464.8233293
19-07-2016,11.58250142,20242192.241274,951503951.3461839
18-07-2016,11.02255634,13898138.24565,905150788.2259312
17-07-2016,11.31478741,20447413.599734,928781022.9092301
16-07-2016,11.70171602,10138776.972488,960169025.1824888
15-07-2016,11.32509705,13798764.388751,928901844.3372736
14-07-2016,11.24297096,13698700.023209,921808085.7160168
13-07-2016,10.48905469,6087112.236381,859665552.2352576
12-07-2016,10.60619361,8944484.246364,868920981.0675113
11-07-2016,10.51545171,11938095.540817,861156597.6960213
10-07-2016,10.95729434,4559501.88559,896985032.1099088
09-07-2016,10.99572235,14035737.806231,899784687.8420677
08-07-2016,11.39547875,17821594.496114,932118254.1453619
07-07-2016,10.09893127,13787778.165574,825747093.0896322
06-07-2016,10.51055994,16042852.433356,859068161.5290377
05-07-2016,10.5408605,40761274.601703,861199508.1291671
04-07-2016,11.42173873,10816581.46287,932812328.2042702
03-07-2016,11.82516103,8919743.271201,965373887.5132512
02-07-2016,12.0179825,12572639.309559,980549295.6466435
01-07-2016,12.32964596,16090108.050609,1005775062.8852906
30-06-2016,13.3356267,25109656.268428,1087390815.1043506
29-06-2016,12.8004961,24102058.671427,1043352935.7311049
28-06-2016,12.29566056,38649828.671167,1001816707.4205686
27-06-2016,13.93254349,9026418.66455,1134738651.812568
26-06-2016,13.84502996,12716765.3359,1127161866.113175
