date,name_price_attention,Litecoin price_monthly,isPartial,scale,Litecoin price,crypto_name
2023-01-03,61,2.0,,0.02,1.22,ImmutableX
2023-01-04,27,2.0,,0.02,0.54,ImmutableX
2023-01-05,30,2.0,,0.02,0.6,ImmutableX
2023-01-06,52,2.0,,0.02,1.04,ImmutableX
2023-01-07,34,2.0,,0.02,0.68,ImmutableX
2023-01-08,39,2.0,,0.02,0.78,ImmutableX
2023-01-09,63,2.0,,0.02,1.26,ImmutableX
2023-01-10,49,2.0,,0.02,0.98,ImmutableX
2023-01-11,63,2.0,,0.02,1.26,ImmutableX
2023-01-12,72,2.0,,0.02,1.44,ImmutableX
2023-01-13,59,2.0,,0.02,1.18,ImmutableX
2023-01-14,69,2.0,,0.02,1.38,ImmutableX
2023-01-15,43,2.0,,0.02,0.86,ImmutableX
2023-01-16,61,2.0,,0.02,1.22,ImmutableX
2023-01-17,74,2.0,,0.02,1.48,ImmutableX
2023-01-18,63,2.0,,0.02,1.26,ImmutableX
2023-01-19,85,2.0,,0.02,1.7,ImmutableX
2023-01-20,67,2.0,,0.02,1.34,ImmutableX
2023-01-21,54,2.0,,0.02,1.08,ImmutableX
2023-01-22,43,2.0,,0.02,0.86,ImmutableX
2023-01-23,100,2.0,,0.02,2.0,ImmutableX
2023-01-24,68,2.0,,0.02,1.36,ImmutableX
2023-01-25,41,2.0,,0.02,0.8200000000000001,ImmutableX
2023-01-26,77,2.0,,0.02,1.54,ImmutableX
2023-01-27,72,2.0,,0.02,1.44,ImmutableX
2023-01-28,52,2.0,,0.02,1.04,ImmutableX
2023-01-29,77,2.0,,0.02,1.54,ImmutableX
2023-01-30,79,2.0,,0.02,1.58,ImmutableX
2023-01-31,75,2.0,,0.02,1.5,ImmutableX
2023-02-01,78,2.0,False,0.02,1.56,ImmutableX
2023-02-02,100,2.0,,0.02,2.0,ImmutableX
2023-02-03,67,2.0,,0.02,1.34,ImmutableX
2023-02-04,70,2.0,,0.02,1.4,ImmutableX
2023-02-05,46,2.0,,0.02,0.92,ImmutableX
2023-02-06,73,2.0,,0.02,1.46,ImmutableX
2023-02-07,65,2.0,,0.02,1.3,ImmutableX
2023-02-08,46,2.0,,0.02,0.92,ImmutableX
2023-02-09,63,2.0,,0.02,1.26,ImmutableX
2023-02-10,51,2.0,,0.02,1.02,ImmutableX
2023-02-11,42,2.0,,0.02,0.84,ImmutableX
2023-02-12,49,2.0,,0.02,0.98,ImmutableX
2023-02-13,44,2.0,,0.02,0.88,ImmutableX
2023-02-14,91,2.0,,0.02,1.82,ImmutableX
2023-02-15,76,2.0,,0.02,1.52,ImmutableX
2023-02-16,76,2.0,,0.02,1.52,ImmutableX
2023-02-17,80,2.0,,0.02,1.6,ImmutableX
2023-02-18,56,2.0,,0.02,1.12,ImmutableX
2023-02-19,68,2.0,,0.02,1.36,ImmutableX
2023-02-20,36,2.0,,0.02,0.72,ImmutableX
2023-02-21,62,2.0,,0.02,1.24,ImmutableX
2023-02-22,51,2.0,,0.02,1.02,ImmutableX
2023-02-23,46,2.0,,0.02,0.92,ImmutableX
2023-02-24,42,2.0,,0.02,0.84,ImmutableX
2023-02-25,39,2.0,,0.02,0.78,ImmutableX
2023-02-26,16,2.0,,0.02,0.32,ImmutableX
2023-02-27,43,2.0,,0.02,0.86,ImmutableX
2023-02-28,38,2.0,,0.02,0.76,ImmutableX
2023-03-01,85,2.0,False,0.02,1.7,ImmutableX
2023-03-02,53,2.0,,0.02,1.06,ImmutableX
2023-03-03,43,2.0,,0.02,0.86,ImmutableX
2023-03-04,57,2.0,,0.02,1.14,ImmutableX
2023-03-05,66,2.0,,0.02,1.32,ImmutableX
2023-03-06,44,2.0,,0.02,0.88,ImmutableX
2023-03-07,35,2.0,,0.02,0.7000000000000001,ImmutableX
2023-03-08,46,2.0,,0.02,0.92,ImmutableX
2023-03-09,49,2.0,,0.02,0.98,ImmutableX
2023-03-10,60,2.0,,0.02,1.2,ImmutableX
2023-03-11,49,2.0,,0.02,0.98,ImmutableX
2023-03-12,100,2.0,,0.02,2.0,ImmutableX
2023-03-13,79,2.0,,0.02,1.58,ImmutableX
2023-03-14,76,2.0,,0.02,1.52,ImmutableX
2023-03-15,81,2.0,,0.02,1.62,ImmutableX
2023-03-16,30,2.0,,0.02,0.6,ImmutableX
2023-03-17,93,2.0,,0.02,1.86,ImmutableX
2023-03-18,37,2.0,,0.02,0.74,ImmutableX
2023-03-19,67,2.0,,0.02,1.34,ImmutableX
2023-03-20,77,2.0,,0.02,1.54,ImmutableX
2023-03-21,76,2.0,,0.02,1.52,ImmutableX
2023-03-22,51,2.0,,0.02,1.02,ImmutableX
2023-03-23,85,2.0,,0.02,1.7,ImmutableX
2023-03-24,51,2.0,,0.02,1.02,ImmutableX
2023-03-25,57,2.0,,0.02,1.14,ImmutableX
2023-03-26,83,2.0,,0.02,1.66,ImmutableX
2023-03-27,95,2.0,,0.02,1.9,ImmutableX
2023-03-28,67,2.0,,0.02,1.34,ImmutableX
2023-03-29,57,2.0,,0.02,1.14,ImmutableX
2023-03-30,62,2.0,,0.02,1.24,ImmutableX
2023-03-31,77,2.0,,0.02,1.54,ImmutableX
2023-04-01,54,2.0,False,0.02,1.08,ImmutableX
2023-04-02,55,2.0,,0.02,1.1,ImmutableX
2023-04-03,64,2.0,,0.02,1.28,ImmutableX
2023-04-04,67,2.0,,0.02,1.34,ImmutableX
2023-04-05,61,2.0,,0.02,1.22,ImmutableX
2023-04-06,68,2.0,,0.02,1.36,ImmutableX
2023-04-07,61,2.0,,0.02,1.22,ImmutableX
2023-04-08,78,2.0,,0.02,1.56,ImmutableX
2023-04-09,31,2.0,,0.02,0.62,ImmutableX
2023-04-10,60,2.0,,0.02,1.2,ImmutableX
2023-04-11,100,2.0,,0.02,2.0,ImmutableX
2023-04-12,45,2.0,,0.02,0.9,ImmutableX
2023-04-13,99,2.0,,0.02,1.98,ImmutableX
2023-04-14,88,2.0,,0.02,1.76,ImmutableX
2023-04-15,71,2.0,,0.02,1.42,ImmutableX
2023-04-16,87,2.0,,0.02,1.74,ImmutableX
2023-04-17,66,2.0,,0.02,1.32,ImmutableX
2023-04-18,21,2.0,,0.02,0.42,ImmutableX
2023-04-19,77,2.0,,0.02,1.54,ImmutableX
2023-04-20,63,2.0,,0.02,1.26,ImmutableX
2023-04-21,26,2.0,,0.02,0.52,ImmutableX
2023-04-22,57,2.0,,0.02,1.14,ImmutableX
2023-04-23,44,2.0,,0.02,0.88,ImmutableX
2023-04-24,54,2.0,,0.02,1.08,ImmutableX
2023-04-25,58,2.0,,0.02,1.16,ImmutableX
2023-04-26,55,2.0,,0.02,1.1,ImmutableX
2023-04-27,38,2.0,,0.02,0.76,ImmutableX
2023-04-28,62,2.0,,0.02,1.24,ImmutableX
2023-04-29,71,2.0,,0.02,1.42,ImmutableX
2023-04-30,49,2.0,,0.02,0.98,ImmutableX
2023-05-01,67,2.0,False,0.02,1.34,ImmutableX
2023-05-02,51,2.0,,0.02,1.02,ImmutableX
2023-05-03,42,2.0,,0.02,0.84,ImmutableX
2023-05-04,66,2.0,,0.02,1.32,ImmutableX
2023-05-05,85,2.0,,0.02,1.7,ImmutableX
2023-05-06,60,2.0,,0.02,1.2,ImmutableX
2023-05-07,47,2.0,,0.02,0.94,ImmutableX
2023-05-08,68,2.0,,0.02,1.36,ImmutableX
2023-05-09,52,2.0,,0.02,1.04,ImmutableX
2023-05-10,60,2.0,,0.02,1.2,ImmutableX
2023-05-11,17,2.0,,0.02,0.34,ImmutableX
2023-05-12,51,2.0,,0.02,1.02,ImmutableX
2023-05-13,35,2.0,,0.02,0.7000000000000001,ImmutableX
2023-05-14,12,2.0,,0.02,0.24,ImmutableX
2023-05-15,44,2.0,,0.02,0.88,ImmutableX
2023-05-16,96,2.0,,0.02,1.92,ImmutableX
2023-05-17,100,2.0,,0.02,2.0,ImmutableX
2023-05-18,95,2.0,,0.02,1.9,ImmutableX
2023-05-19,38,2.0,,0.02,0.76,ImmutableX
2023-05-20,70,2.0,,0.02,1.4,ImmutableX
2023-05-21,57,2.0,,0.02,1.14,ImmutableX
2023-05-22,59,2.0,,0.02,1.18,ImmutableX
2023-05-23,67,2.0,,0.02,1.34,ImmutableX
2023-05-24,70,2.0,,0.02,1.4,ImmutableX
2023-05-25,92,2.0,,0.02,1.84,ImmutableX
2023-05-26,35,2.0,,0.02,0.7000000000000001,ImmutableX
2023-05-27,64,2.0,,0.02,1.28,ImmutableX
2023-05-28,53,2.0,,0.02,1.06,ImmutableX
2023-05-29,90,2.0,,0.02,1.8,ImmutableX
2023-05-30,92,2.0,,0.02,1.84,ImmutableX
2023-05-31,70,2.0,,0.02,1.4,ImmutableX
2023-06-01,44,2.0,False,0.02,0.88,ImmutableX
2023-06-02,63,2.0,,0.02,1.26,ImmutableX
2023-06-03,53,2.0,,0.02,1.06,ImmutableX
2023-06-04,36,2.0,,0.02,0.72,ImmutableX
2023-06-05,41,2.0,,0.02,0.8200000000000001,ImmutableX
2023-06-06,39,2.0,,0.02,0.78,ImmutableX
2023-06-07,42,2.0,,0.02,0.84,ImmutableX
2023-06-08,53,2.0,,0.02,1.06,ImmutableX
2023-06-09,48,2.0,,0.02,0.96,ImmutableX
2023-06-10,79,2.0,,0.02,1.58,ImmutableX
2023-06-11,34,2.0,,0.02,0.68,ImmutableX
2023-06-12,64,2.0,,0.02,1.28,ImmutableX
2023-06-13,37,2.0,,0.02,0.74,ImmutableX
2023-06-14,49,2.0,,0.02,0.98,ImmutableX
2023-06-15,42,2.0,,0.02,0.84,ImmutableX
2023-06-16,38,2.0,,0.02,0.76,ImmutableX
2023-06-17,32,2.0,,0.02,0.64,ImmutableX
2023-06-18,34,2.0,,0.02,0.68,ImmutableX
2023-06-19,27,2.0,,0.02,0.54,ImmutableX
2023-06-20,57,2.0,,0.02,1.14,ImmutableX
2023-06-21,47,2.0,,0.02,0.94,ImmutableX
2023-06-22,63,2.0,,0.02,1.26,ImmutableX
2023-06-23,54,2.0,,0.02,1.08,ImmutableX
2023-06-24,47,2.0,,0.02,0.94,ImmutableX
2023-06-25,39,2.0,,0.02,0.78,ImmutableX
2023-06-26,55,2.0,,0.02,1.1,ImmutableX
2023-06-27,62,2.0,,0.02,1.24,ImmutableX
2023-06-28,55,2.0,,0.02,1.1,ImmutableX
2023-06-29,49,2.0,,0.02,0.98,ImmutableX
2023-06-30,100,2.0,,0.02,2.0,ImmutableX
2023-07-01,51,3.0,False,0.03,1.53,ImmutableX
2023-07-02,100,3.0,,0.03,3.0,ImmutableX
2023-07-03,71,3.0,,0.03,2.13,ImmutableX
2023-07-04,51,3.0,,0.03,1.53,ImmutableX
2023-07-05,61,3.0,,0.03,1.83,ImmutableX
2023-07-06,46,3.0,,0.03,1.38,ImmutableX
2023-07-07,34,3.0,,0.03,1.02,ImmutableX
2023-07-08,29,3.0,,0.03,0.87,ImmutableX
2023-07-09,53,3.0,,0.03,1.59,ImmutableX
2023-07-10,38,3.0,,0.03,1.14,ImmutableX
2023-07-11,43,3.0,,0.03,1.29,ImmutableX
2023-07-12,38,3.0,,0.03,1.14,ImmutableX
2023-07-13,37,3.0,,0.03,1.11,ImmutableX
2023-07-14,34,3.0,,0.03,1.02,ImmutableX
2023-07-15,46,3.0,,0.03,1.38,ImmutableX
2023-07-16,34,3.0,,0.03,1.02,ImmutableX
2023-07-17,22,3.0,,0.03,0.6599999999999999,ImmutableX
2023-07-18,30,3.0,,0.03,0.8999999999999999,ImmutableX
2023-07-19,53,3.0,,0.03,1.59,ImmutableX
2023-07-20,36,3.0,,0.03,1.08,ImmutableX
2023-07-21,40,3.0,,0.03,1.2,ImmutableX
2023-07-22,49,3.0,,0.03,1.47,ImmutableX
2023-07-23,27,3.0,,0.03,0.8099999999999999,ImmutableX
2023-07-24,59,3.0,,0.03,1.77,ImmutableX
2023-07-25,40,3.0,,0.03,1.2,ImmutableX
2023-07-26,47,3.0,,0.03,1.41,ImmutableX
2023-07-27,29,3.0,,0.03,0.87,ImmutableX
2023-07-28,45,3.0,,0.03,1.35,ImmutableX
2023-07-29,22,3.0,,0.03,0.6599999999999999,ImmutableX
2023-07-30,36,3.0,,0.03,1.08,ImmutableX
2023-07-31,40,3.0,,0.03,1.2,ImmutableX
2023-08-01,62,2.0,False,0.02,1.24,ImmutableX
2023-08-02,100,2.0,,0.02,2.0,ImmutableX
2023-08-03,85,2.0,,0.02,1.7,ImmutableX
2023-08-04,66,2.0,,0.02,1.32,ImmutableX
2023-08-05,54,2.0,,0.02,1.08,ImmutableX
2023-08-06,54,2.0,,0.02,1.08,ImmutableX
2023-08-07,51,2.0,,0.02,1.02,ImmutableX
2023-08-08,68,2.0,,0.02,1.36,ImmutableX
2023-08-09,54,2.0,,0.02,1.08,ImmutableX
2023-08-10,46,2.0,,0.02,0.92,ImmutableX
2023-08-11,53,2.0,,0.02,1.06,ImmutableX
2023-08-12,48,2.0,,0.02,0.96,ImmutableX
2023-08-13,23,2.0,,0.02,0.46,ImmutableX
2023-08-14,36,2.0,,0.02,0.72,ImmutableX
2023-08-15,61,2.0,,0.02,1.22,ImmutableX
2023-08-16,78,2.0,,0.02,1.56,ImmutableX
2023-08-17,38,2.0,,0.02,0.76,ImmutableX
2023-08-18,65,2.0,,0.02,1.3,ImmutableX
2023-08-19,33,2.0,,0.02,0.66,ImmutableX
2023-08-20,36,2.0,,0.02,0.72,ImmutableX
2023-08-21,46,2.0,,0.02,0.92,ImmutableX
2023-08-22,43,2.0,,0.02,0.86,ImmutableX
2023-08-23,74,2.0,,0.02,1.48,ImmutableX
2023-08-24,0,2.0,,0.02,0.0,ImmutableX
2023-08-25,49,2.0,,0.02,0.98,ImmutableX
2023-08-26,37,2.0,,0.02,0.74,ImmutableX
2023-08-27,24,2.0,,0.02,0.48,ImmutableX
2023-08-28,34,2.0,,0.02,0.68,ImmutableX
2023-08-29,82,2.0,,0.02,1.64,ImmutableX
2023-08-30,61,2.0,,0.02,1.22,ImmutableX
2023-08-31,45,2.0,,0.02,0.9,ImmutableX
2023-09-01,41,2.0,False,0.02,0.8200000000000001,ImmutableX
2023-09-02,73,2.0,,0.02,1.46,ImmutableX
2023-09-03,66,2.0,,0.02,1.32,ImmutableX
2023-09-04,49,2.0,,0.02,0.98,ImmutableX
2023-09-05,96,2.0,,0.02,1.92,ImmutableX
2023-09-06,52,2.0,,0.02,1.04,ImmutableX
2023-09-07,58,2.0,,0.02,1.16,ImmutableX
2023-09-08,72,2.0,,0.02,1.44,ImmutableX
2023-09-09,18,2.0,,0.02,0.36,ImmutableX
2023-09-10,100,2.0,,0.02,2.0,ImmutableX
2023-09-11,83,2.0,,0.02,1.66,ImmutableX
2023-09-12,69,2.0,,0.02,1.38,ImmutableX
2023-09-13,91,2.0,,0.02,1.82,ImmutableX
2023-09-14,65,2.0,,0.02,1.3,ImmutableX
2023-09-15,54,2.0,,0.02,1.08,ImmutableX
2023-09-16,48,2.0,,0.02,0.96,ImmutableX
2023-09-17,57,2.0,,0.02,1.14,ImmutableX
2023-09-18,76,2.0,,0.02,1.52,ImmutableX
2023-09-19,87,2.0,,0.02,1.74,ImmutableX
2023-09-20,25,2.0,,0.02,0.5,ImmutableX
2023-09-21,40,2.0,,0.02,0.8,ImmutableX
2023-09-22,73,2.0,,0.02,1.46,ImmutableX
2023-09-23,51,2.0,,0.02,1.02,ImmutableX
2023-09-24,83,2.0,,0.02,1.66,ImmutableX
2023-09-25,51,2.0,,0.02,1.02,ImmutableX
2023-09-26,52,2.0,,0.02,1.04,ImmutableX
2023-09-27,47,2.0,,0.02,0.94,ImmutableX
2023-09-28,49,2.0,,0.02,0.98,ImmutableX
2023-09-29,50,2.0,,0.02,1.0,ImmutableX
2023-09-30,33,2.0,,0.02,0.66,ImmutableX
2023-10-01,63,2.0,False,0.02,1.26,ImmutableX
2023-10-02,58,2.0,,0.02,1.16,ImmutableX
2023-10-03,53,2.0,,0.02,1.06,ImmutableX
2023-10-04,54,2.0,,0.02,1.08,ImmutableX
2023-10-05,44,2.0,,0.02,0.88,ImmutableX
2023-10-06,48,2.0,,0.02,0.96,ImmutableX
2023-10-07,61,2.0,,0.02,1.22,ImmutableX
2023-10-08,21,2.0,,0.02,0.42,ImmutableX
2023-10-09,34,2.0,,0.02,0.68,ImmutableX
2023-10-10,87,2.0,,0.02,1.74,ImmutableX
2023-10-11,76,2.0,,0.02,1.52,ImmutableX
2023-10-12,42,2.0,,0.02,0.84,ImmutableX
2023-10-13,91,2.0,,0.02,1.82,ImmutableX
2023-10-14,45,2.0,,0.02,0.9,ImmutableX
2023-10-15,35,2.0,,0.02,0.7000000000000001,ImmutableX
2023-10-16,42,2.0,,0.02,0.84,ImmutableX
2023-10-17,60,2.0,,0.02,1.2,ImmutableX
2023-10-18,46,2.0,,0.02,0.92,ImmutableX
2023-10-19,43,2.0,,0.02,0.86,ImmutableX
2023-10-20,41,2.0,,0.02,0.8200000000000001,ImmutableX
2023-10-21,46,2.0,,0.02,0.92,ImmutableX
2023-10-22,31,2.0,,0.02,0.62,ImmutableX
2023-10-23,81,2.0,,0.02,1.62,ImmutableX
2023-10-24,100,2.0,,0.02,2.0,ImmutableX
2023-10-25,53,2.0,,0.02,1.06,ImmutableX
2023-10-26,67,2.0,,0.02,1.34,ImmutableX
2023-10-27,50,2.0,,0.02,1.0,ImmutableX
2023-10-28,58,2.0,,0.02,1.16,ImmutableX
2023-10-29,25,2.0,,0.02,0.5,ImmutableX
2023-10-30,45,2.0,,0.02,0.9,ImmutableX
2023-10-31,49,2.0,,0.02,0.98,ImmutableX
2023-11-01,44,2.0,False,0.02,0.88,ImmutableX
2023-11-02,40,2.0,,0.02,0.8,ImmutableX
2023-11-03,28,2.0,,0.02,0.56,ImmutableX
2023-11-04,18,2.0,,0.02,0.36,ImmutableX
2023-11-05,23,2.0,,0.02,0.46,ImmutableX
2023-11-06,75,2.0,,0.02,1.5,ImmutableX
2023-11-07,68,2.0,,0.02,1.36,ImmutableX
2023-11-08,28,2.0,,0.02,0.56,ImmutableX
2023-11-09,25,2.0,,0.02,0.5,ImmutableX
2023-11-10,100,2.0,,0.02,2.0,ImmutableX
2023-11-11,39,2.0,,0.02,0.78,ImmutableX
2023-11-12,60,2.0,,0.02,1.2,ImmutableX
2023-11-13,70,2.0,,0.02,1.4,ImmutableX
2023-11-14,48,2.0,,0.02,0.96,ImmutableX
2023-11-15,62,2.0,,0.02,1.24,ImmutableX
2023-11-16,59,2.0,,0.02,1.18,ImmutableX
2023-11-17,36,2.0,,0.02,0.72,ImmutableX
2023-11-18,22,2.0,,0.02,0.44,ImmutableX
2023-11-19,44,2.0,,0.02,0.88,ImmutableX
2023-11-20,27,2.0,,0.02,0.54,ImmutableX
2023-11-21,43,2.0,,0.02,0.86,ImmutableX
2023-11-22,54,2.0,,0.02,1.08,ImmutableX
2023-11-23,32,2.0,,0.02,0.64,ImmutableX
2023-11-24,46,2.0,,0.02,0.92,ImmutableX
2023-11-25,38,2.0,,0.02,0.76,ImmutableX
2023-11-26,59,2.0,,0.02,1.18,ImmutableX
2023-11-27,33,2.0,,0.02,0.66,ImmutableX
2023-11-28,21,2.0,,0.02,0.42,ImmutableX
2023-11-29,52,2.0,,0.02,1.04,ImmutableX
2023-11-30,45,2.0,,0.02,0.9,ImmutableX
2023-12-01,56,2.0,False,0.02,1.12,ImmutableX
2023-12-02,68,2.0,,0.02,1.36,ImmutableX
2023-12-03,43,2.0,,0.02,0.86,ImmutableX
2023-12-04,86,2.0,,0.02,1.72,ImmutableX
2023-12-05,93,2.0,,0.02,1.86,ImmutableX
2023-12-06,66,2.0,,0.02,1.32,ImmutableX
2023-12-07,50,2.0,,0.02,1.0,ImmutableX
2023-12-08,67,2.0,,0.02,1.34,ImmutableX
2023-12-09,71,2.0,,0.02,1.42,ImmutableX
2023-12-10,95,2.0,,0.02,1.9,ImmutableX
2023-12-11,50,2.0,,0.02,1.0,ImmutableX
2023-12-12,57,2.0,,0.02,1.14,ImmutableX
2023-12-13,31,2.0,,0.02,0.62,ImmutableX
2023-12-14,83,2.0,,0.02,1.66,ImmutableX
2023-12-15,60,2.0,,0.02,1.2,ImmutableX
2023-12-16,23,2.0,,0.02,0.46,ImmutableX
2023-12-17,36,2.0,,0.02,0.72,ImmutableX
2023-12-18,55,2.0,,0.02,1.1,ImmutableX
2023-12-19,42,2.0,,0.02,0.84,ImmutableX
2023-12-20,100,2.0,,0.02,2.0,ImmutableX
2023-12-21,59,2.0,,0.02,1.18,ImmutableX
2023-12-22,49,2.0,,0.02,0.98,ImmutableX
2023-12-23,21,2.0,,0.02,0.42,ImmutableX
2023-12-24,38,2.0,,0.02,0.76,ImmutableX
2023-12-25,64,2.0,,0.02,1.28,ImmutableX
2023-12-26,33,2.0,,0.02,0.66,ImmutableX
2023-12-27,88,2.0,,0.02,1.76,ImmutableX
2023-12-28,58,2.0,,0.02,1.16,ImmutableX
2023-12-29,48,2.0,,0.02,0.96,ImmutableX
2023-12-30,69,2.0,,0.02,1.38,ImmutableX
2023-12-31,63,2.0,,0.02,1.26,ImmutableX
