date,HON
2015-05-20,61.88
2015-05-21,48.96
2015-05-22,57.800000000000004
2015-05-23,51.68000000000001
2015-05-24,42.160000000000004
2015-05-25,42.84
2015-05-26,47.6
2015-05-27,42.84
2015-05-28,55.080000000000005
2015-05-29,53.040000000000006
2015-05-30,51.68000000000001
2015-05-31,34.0
2015-06-01,59.63
2015-06-02,56.28
2015-06-03,60.970000000000006
2015-06-04,51.59
2015-06-05,61.64
2015-06-06,43.550000000000004
2015-06-07,43.550000000000004
2015-06-08,56.28
2015-06-09,60.970000000000006
2015-06-10,60.970000000000006
2015-06-11,67.0
2015-06-12,67.0
2015-06-13,62.31
2015-06-14,42.88
2015-06-15,59.63
2015-06-16,46.900000000000006
2015-06-17,60.300000000000004
2015-06-18,50.92
2015-06-19,52.93
2015-06-20,50.25
2015-06-21,46.230000000000004
2015-06-22,52.93
2015-06-23,60.970000000000006
2015-06-24,62.980000000000004
2015-06-25,62.980000000000004
2015-06-26,61.64
2015-06-27,55.61000000000001
2015-06-28,50.25
2015-06-29,54.27
2015-06-30,63.650000000000006
2015-07-01,44.53
2015-07-02,40.87
2015-07-03,43.31
2015-07-04,35.38
2015-07-05,40.87
2015-07-06,43.92
2015-07-07,52.46
2015-07-08,61.0
2015-07-09,52.46
2015-07-10,47.58
2015-07-11,44.53
2015-07-12,36.6
2015-07-13,50.019999999999996
2015-07-14,52.46
2015-07-15,45.75
2015-07-16,46.97
2015-07-17,53.07
2015-07-18,33.55
2015-07-19,34.769999999999996
2015-07-20,41.48
2015-07-21,56.73
2015-07-22,53.07
2015-07-23,49.41
2015-07-24,49.41
2015-07-25,41.48
2015-07-26,32.94
2015-07-27,45.75
2015-07-28,48.19
2015-07-29,54.9
2015-07-30,45.14
2015-07-31,46.36
2015-08-01,43.8
2015-08-02,39.0
2015-08-03,43.199999999999996
2015-08-04,60.0
2015-08-05,54.6
2015-08-06,51.6
2015-08-07,52.199999999999996
2015-08-08,30.599999999999998
2015-08-09,48.6
2015-08-10,51.6
2015-08-11,58.199999999999996
2015-08-12,46.8
2015-08-13,54.6
2015-08-14,54.6
2015-08-15,37.199999999999996
2015-08-16,40.8
2015-08-17,45.0
2015-08-18,57.599999999999994
2015-08-19,52.199999999999996
2015-08-20,47.4
2015-08-21,52.8
2015-08-22,40.199999999999996
2015-08-23,50.4
2015-08-24,58.199999999999996
2015-08-25,58.199999999999996
2015-08-26,46.199999999999996
2015-08-27,49.199999999999996
2015-08-28,50.4
2015-08-29,37.199999999999996
2015-08-30,39.0
2015-08-31,39.6
2015-09-01,40.5
2015-09-02,45.5
2015-09-03,37.5
2015-09-04,47.0
2015-09-05,34.0
2015-09-06,32.0
2015-09-07,33.5
2015-09-08,34.0
2015-09-09,44.5
2015-09-10,50.0
2015-09-11,45.0
2015-09-12,32.0
2015-09-13,26.0
2015-09-14,39.0
2015-09-15,36.5
2015-09-16,47.5
2015-09-17,34.0
2015-09-18,39.0
2015-09-19,36.5
2015-09-20,32.0
2015-09-21,38.0
2015-09-22,46.5
2015-09-23,47.5
2015-09-24,45.0
2015-09-25,41.0
2015-09-26,37.5
2015-09-27,28.0
2015-09-28,40.5
2015-09-29,38.0
2015-09-30,37.0
2015-10-01,50.22
2015-10-02,50.22
2015-10-03,35.339999999999996
2015-10-04,41.54
2015-10-05,55.18
2015-10-06,45.26
2015-10-07,40.92
2015-10-08,60.14
2015-10-09,48.98
2015-10-10,40.3
2015-10-11,43.4
2015-10-12,46.5
2015-10-13,58.28
2015-10-14,44.02
2015-10-15,44.02
2015-10-16,55.18
2015-10-17,43.4
2015-10-18,31.0
2015-10-19,62.0
2015-10-20,52.08
2015-10-21,42.78
2015-10-22,46.5
2015-10-23,53.94
2015-10-24,37.2
2015-10-25,35.339999999999996
2015-10-26,49.6
2015-10-27,52.08
2015-10-28,45.88
2015-10-29,50.22
2015-10-30,55.18
2015-10-31,47.12
2015-11-01,42.089999999999996
2015-11-02,49.41
2015-11-03,51.24
2015-11-04,46.97
2015-11-05,53.68
2015-11-06,46.97
2015-11-07,50.629999999999995
2015-11-08,48.8
2015-11-09,50.629999999999995
2015-11-10,57.339999999999996
2015-11-11,54.9
2015-11-12,53.68
2015-11-13,48.8
2015-11-14,48.19
2015-11-15,46.36
2015-11-16,57.339999999999996
2015-11-17,46.97
