date,JNJ_unscaled,JNJ_monthly,scale,JNJ
2019-03-30,23,30.0,0.3,6.8999999999999995
2019-03-31,12,30.0,0.3,3.5999999999999996
2019-04-01,49,29.0,0.29,14.209999999999999
2019-04-02,62,29.0,0.29,17.98
2019-04-03,62,29.0,0.29,17.98
2019-04-04,60,29.0,0.29,17.4
2019-04-05,57,29.0,0.29,16.529999999999998
2019-04-06,20,29.0,0.29,5.8
2019-04-07,20,29.0,0.29,5.8
2019-04-08,51,29.0,0.29,14.79
2019-04-09,62,29.0,0.29,17.98
2019-04-10,57,29.0,0.29,16.529999999999998
2019-04-11,59,29.0,0.29,17.11
2019-04-12,53,29.0,0.29,15.37
2019-04-13,18,29.0,0.29,5.22
2019-04-14,23,29.0,0.29,6.67
2019-04-15,60,29.0,0.29,17.4
2019-04-16,100,29.0,0.29,28.999999999999996
2019-04-17,75,29.0,0.29,21.75
2019-04-18,67,29.0,0.29,19.43
2019-04-19,32,29.0,0.29,9.28
2019-04-20,26,29.0,0.29,7.539999999999999
2019-04-21,27,29.0,0.29,7.829999999999999
2019-04-22,57,29.0,0.29,16.529999999999998
2019-04-23,58,29.0,0.29,16.82
2019-04-24,58,29.0,0.29,16.82
2019-04-25,53,29.0,0.29,15.37
2019-04-26,60,29.0,0.29,17.4
2019-04-27,20,29.0,0.29,5.8
2019-04-28,25,29.0,0.29,7.249999999999999
2019-04-29,53,29.0,0.29,15.37
2019-04-30,61,29.0,0.29,17.689999999999998
2019-05-01,57,27.0,0.27,15.39
2019-05-02,41,27.0,0.27,11.07
2019-05-03,55,27.0,0.27,14.850000000000001
2019-05-04,27,27.0,0.27,7.290000000000001
2019-05-05,22,27.0,0.27,5.94
2019-05-06,49,27.0,0.27,13.23
2019-05-07,55,27.0,0.27,14.850000000000001
2019-05-08,54,27.0,0.27,14.580000000000002
2019-05-09,43,27.0,0.27,11.610000000000001
2019-05-10,54,27.0,0.27,14.580000000000002
2019-05-11,19,27.0,0.27,5.130000000000001
2019-05-12,10,27.0,0.27,2.7
2019-05-13,60,27.0,0.27,16.200000000000003
2019-05-14,59,27.0,0.27,15.930000000000001
2019-05-15,63,27.0,0.27,17.01
2019-05-16,57,27.0,0.27,15.39
2019-05-17,59,27.0,0.27,15.930000000000001
2019-05-18,25,27.0,0.27,6.75
2019-05-19,10,27.0,0.27,2.7
2019-05-20,48,27.0,0.27,12.96
2019-05-21,44,27.0,0.27,11.88
2019-05-22,63,27.0,0.27,17.01
2019-05-23,54,27.0,0.27,14.580000000000002
2019-05-24,56,27.0,0.27,15.120000000000001
2019-05-25,20,27.0,0.27,5.4
2019-05-26,11,27.0,0.27,2.97
2019-05-27,14,27.0,0.27,3.7800000000000002
2019-05-28,63,27.0,0.27,17.01
2019-05-29,100,27.0,0.27,27.0
2019-05-30,83,27.0,0.27,22.41
2019-05-31,67,27.0,0.27,18.09
2019-06-01,33,27.0,0.27,8.91
2019-06-02,23,27.0,0.27,6.210000000000001
2019-06-03,76,27.0,0.27,20.520000000000003
2019-06-04,83,27.0,0.27,22.41
2019-06-05,87,27.0,0.27,23.490000000000002
2019-06-06,92,27.0,0.27,24.840000000000003
2019-06-07,93,27.0,0.27,25.110000000000003
2019-06-08,36,27.0,0.27,9.72
2019-06-09,26,27.0,0.27,7.0200000000000005
2019-06-10,80,27.0,0.27,21.6
2019-06-11,73,27.0,0.27,19.71
2019-06-12,83,27.0,0.27,22.41
2019-06-13,87,27.0,0.27,23.490000000000002
2019-06-14,65,27.0,0.27,17.55
2019-06-15,36,27.0,0.27,9.72
2019-06-16,9,27.0,0.27,2.43
2019-06-17,64,27.0,0.27,17.28
2019-06-18,77,27.0,0.27,20.790000000000003
2019-06-19,100,27.0,0.27,27.0
2019-06-20,81,27.0,0.27,21.87
2019-06-21,91,27.0,0.27,24.57
2019-06-22,23,27.0,0.27,6.210000000000001
2019-06-23,29,27.0,0.27,7.83
2019-06-24,88,27.0,0.27,23.76
2019-06-25,88,27.0,0.27,23.76
2019-06-26,82,27.0,0.27,22.14
2019-06-27,93,27.0,0.27,25.110000000000003
2019-06-28,78,27.0,0.27,21.060000000000002
2019-06-29,30,27.0,0.27,8.100000000000001
2019-06-30,22,27.0,0.27,5.94
2019-07-01,47,36.0,0.36,16.919999999999998
2019-07-02,35,36.0,0.36,12.6
2019-07-03,35,36.0,0.36,12.6
2019-07-04,23,36.0,0.36,8.28
2019-07-05,35,36.0,0.36,12.6
2019-07-06,15,36.0,0.36,5.3999999999999995
2019-07-07,10,36.0,0.36,3.5999999999999996
2019-07-08,42,36.0,0.36,15.12
2019-07-09,37,36.0,0.36,13.32
2019-07-10,37,36.0,0.36,13.32
2019-07-11,50,36.0,0.36,18.0
2019-07-12,100,36.0,0.36,36.0
2019-07-13,20,36.0,0.36,7.199999999999999
2019-07-14,14,36.0,0.36,5.04
2019-07-15,58,36.0,0.36,20.88
2019-07-16,87,36.0,0.36,31.32
2019-07-17,59,36.0,0.36,21.24
2019-07-18,42,36.0,0.36,15.12
2019-07-19,44,36.0,0.36,15.84
2019-07-20,14,36.0,0.36,5.04
2019-07-21,10,36.0,0.36,3.5999999999999996
2019-07-22,60,36.0,0.36,21.599999999999998
2019-07-23,54,36.0,0.36,19.439999999999998
2019-07-24,42,36.0,0.36,15.12
2019-07-25,45,36.0,0.36,16.2
2019-07-26,48,36.0,0.36,17.28
2019-07-27,18,36.0,0.36,6.4799999999999995
2019-07-28,8,36.0,0.36,2.88
2019-07-29,43,36.0,0.36,15.479999999999999
2019-07-30,47,36.0,0.36,16.919999999999998
2019-07-31,44,36.0,0.36,15.84
2019-08-01,26,42.0,0.42,10.92
2019-08-02,25,42.0,0.42,10.5
2019-08-03,9,42.0,0.42,3.78
2019-08-04,10,42.0,0.42,4.2
2019-08-05,30,42.0,0.42,12.6
2019-08-06,27,42.0,0.42,11.34
2019-08-07,21,42.0,0.42,8.82
2019-08-08,19,42.0,0.42,7.9799999999999995
2019-08-09,26,42.0,0.42,10.92
2019-08-10,12,42.0,0.42,5.04
2019-08-11,10,42.0,0.42,4.2
2019-08-12,18,42.0,0.42,7.56
2019-08-13,29,42.0,0.42,12.18
2019-08-14,25,42.0,0.42,10.5
2019-08-15,26,42.0,0.42,10.92
2019-08-16,24,42.0,0.42,10.08
2019-08-17,5,42.0,0.42,2.1
2019-08-18,7,42.0,0.42,2.94
2019-08-19,19,42.0,0.42,7.9799999999999995
2019-08-20,23,42.0,0.42,9.66
2019-08-21,25,42.0,0.42,10.5
2019-08-22,27,42.0,0.42,11.34
2019-08-23,21,42.0,0.42,8.82
2019-08-24,11,42.0,0.42,4.62
2019-08-25,8,42.0,0.42,3.36
2019-08-26,100,42.0,0.42,42.0
2019-08-27,90,42.0,0.42,37.8
2019-08-28,54,42.0,0.42,22.68
2019-08-29,33,42.0,0.42,13.86
2019-08-30,27,42.0,0.42,11.34
2019-08-31,8,42.0,0.42,3.36
2019-09-01,28,26.0,0.26,7.28
2019-09-02,24,26.0,0.26,6.24
2019-09-03,65,26.0,0.26,16.900000000000002
2019-09-04,79,26.0,0.26,20.54
2019-09-05,89,26.0,0.26,23.14
2019-09-06,68,26.0,0.26,17.68
2019-09-07,37,26.0,0.26,9.620000000000001
2019-09-08,28,26.0,0.26,7.28
2019-09-09,91,26.0,0.26,23.66
2019-09-10,75,26.0,0.26,19.5
2019-09-11,100,26.0,0.26,26.0
2019-09-12,100,26.0,0.26,26.0
2019-09-13,85,26.0,0.26,22.1
2019-09-14,33,26.0,0.26,8.58
2019-09-15,25,26.0,0.26,6.5
2019-09-16,76,26.0,0.26,19.76
2019-09-17,70,26.0,0.26,18.2
2019-09-18,79,26.0,0.26,20.54
2019-09-19,61,26.0,0.26,15.860000000000001
2019-09-20,79,26.0,0.26,20.54
2019-09-21,24,26.0,0.26,6.24
2019-09-22,26,26.0,0.26,6.76
2019-09-23,55,26.0,0.26,14.3
2019-09-24,60,26.0,0.26,15.600000000000001
2019-09-25,68,26.0,0.26,17.68
2019-09-26,87,26.0,0.26,22.62
2019-09-27,62,26.0,0.26,16.12
2019-09-28,26,26.0,0.26,6.76
2019-09-29,20,26.0,0.26,5.2
2019-09-30,69,26.0,0.26,17.94
2019-10-01,36,45.0,0.45,16.2
2019-10-02,48,45.0,0.45,21.6
2019-10-03,34,45.0,0.45,15.3
2019-10-04,40,45.0,0.45,18.0
2019-10-05,17,45.0,0.45,7.65
2019-10-06,14,45.0,0.45,6.3
2019-10-07,31,45.0,0.45,13.950000000000001
2019-10-08,40,45.0,0.45,18.0
2019-10-09,78,45.0,0.45,35.1
2019-10-10,41,45.0,0.45,18.45
2019-10-11,48,45.0,0.45,21.6
2019-10-12,23,45.0,0.45,10.35
2019-10-13,21,45.0,0.45,9.450000000000001
2019-10-14,38,45.0,0.45,17.1
2019-10-15,75,45.0,0.45,33.75
2019-10-16,58,45.0,0.45,26.1
2019-10-17,54,45.0,0.45,24.3
2019-10-18,100,45.0,0.45,45.0
2019-10-19,37,45.0,0.45,16.650000000000002
2019-10-20,24,45.0,0.45,10.8
2019-10-21,80,45.0,0.45,36.0
2019-10-22,63,45.0,0.45,28.35
2019-10-23,56,45.0,0.45,25.2
2019-10-24,54,45.0,0.45,24.3
2019-10-25,55,45.0,0.45,24.75
2019-10-26,21,45.0,0.45,9.450000000000001
2019-10-27,14,45.0,0.45,6.3
2019-10-28,46,45.0,0.45,20.7
2019-10-29,69,45.0,0.45,31.05
2019-10-30,66,45.0,0.45,29.7
2019-10-31,47,45.0,0.45,21.150000000000002
2019-11-01,79,27.0,0.27,21.330000000000002
2019-11-02,20,27.0,0.27,5.4
2019-11-03,23,27.0,0.27,6.210000000000001
2019-11-04,86,27.0,0.27,23.220000000000002
2019-11-05,82,27.0,0.27,22.14
2019-11-06,92,27.0,0.27,24.840000000000003
2019-11-07,97,27.0,0.27,26.19
2019-11-08,68,27.0,0.27,18.36
2019-11-09,34,27.0,0.27,9.18
2019-11-10,27,27.0,0.27,7.290000000000001
2019-11-11,63,27.0,0.27,17.01
2019-11-12,82,27.0,0.27,22.14
2019-11-13,66,27.0,0.27,17.82
2019-11-14,75,27.0,0.27,20.25
2019-11-15,83,27.0,0.27,22.41
2019-11-16,34,27.0,0.27,9.18
2019-11-17,26,27.0,0.27,7.0200000000000005
2019-11-18,69,27.0,0.27,18.630000000000003
2019-11-19,67,27.0,0.27,18.09
2019-11-20,84,27.0,0.27,22.68
2019-11-21,89,27.0,0.27,24.03
2019-11-22,100,27.0,0.27,27.0
2019-11-23,40,27.0,0.27,10.8
2019-11-24,15,27.0,0.27,4.050000000000001
2019-11-25,64,27.0,0.27,17.28
2019-11-26,71,27.0,0.27,19.17
2019-11-27,69,27.0,0.27,18.630000000000003
2019-11-28,23,27.0,0.27,6.210000000000001
2019-11-29,35,27.0,0.27,9.450000000000001
2019-11-30,22,27.0,0.27,5.94
2019-12-01,10,27.0,0.27,2.7
2019-12-02,56,27.0,0.27,15.120000000000001
2019-12-03,69,27.0,0.27,18.630000000000003
2019-12-04,67,27.0,0.27,18.09
2019-12-05,68,27.0,0.27,18.36
2019-12-06,97,27.0,0.27,26.19
2019-12-07,40,27.0,0.27,10.8
2019-12-08,25,27.0,0.27,6.75
2019-12-09,66,27.0,0.27,17.82
2019-12-10,70,27.0,0.27,18.900000000000002
2019-12-11,61,27.0,0.27,16.470000000000002
2019-12-12,82,27.0,0.27,22.14
2019-12-13,72,27.0,0.27,19.44
2019-12-14,28,27.0,0.27,7.5600000000000005
2019-12-15,20,27.0,0.27,5.4
2019-12-16,85,27.0,0.27,22.950000000000003
2019-12-17,97,27.0,0.27,26.19
2019-12-18,70,27.0,0.27,18.900000000000002
2019-12-19,81,27.0,0.27,21.87
2019-12-20,100,27.0,0.27,27.0
2019-12-21,40,27.0,0.27,10.8
2019-12-22,24,27.0,0.27,6.48
2019-12-23,85,27.0,0.27,22.950000000000003
2019-12-24,61,27.0,0.27,16.470000000000002
2019-12-25,31,27.0,0.27,8.370000000000001
2019-12-26,67,27.0,0.27,18.09
2019-12-27,65,27.0,0.27,17.55
2019-12-28,29,27.0,0.27,7.83
2019-12-29,25,27.0,0.27,6.75
2019-12-30,61,27.0,0.27,16.470000000000002
2019-12-31,72,27.0,0.27,19.44
2020-01-01,23,36.0,0.36,8.28
2020-01-02,67,36.0,0.36,24.119999999999997
2020-01-03,58,36.0,0.36,20.88
2020-01-04,19,36.0,0.36,6.84
2020-01-05,12,36.0,0.36,4.32
2020-01-06,46,36.0,0.36,16.56
2020-01-07,45,36.0,0.36,16.2
2020-01-08,70,36.0,0.36,25.2
2020-01-09,58,36.0,0.36,20.88
2020-01-10,49,36.0,0.36,17.64
2020-01-11,35,36.0,0.36,12.6
2020-01-12,20,36.0,0.36,7.199999999999999
2020-01-13,61,36.0,0.36,21.96
2020-01-14,54,36.0,0.36,19.439999999999998
2020-01-15,70,36.0,0.36,25.2
2020-01-16,61,36.0,0.36,21.96
2020-01-17,74,36.0,0.36,26.64
2020-01-18,29,36.0,0.36,10.44
2020-01-19,20,36.0,0.36,7.199999999999999
2020-01-20,27,36.0,0.36,9.719999999999999
2020-01-21,64,36.0,0.36,23.04
2020-01-22,100,36.0,0.36,36.0
2020-01-23,82,36.0,0.36,29.52
2020-01-24,56,36.0,0.36,20.16
2020-01-25,24,36.0,0.36,8.64
2020-01-26,15,36.0,0.36,5.3999999999999995
2020-01-27,52,36.0,0.36,18.72
2020-01-28,73,36.0,0.36,26.279999999999998
2020-01-29,73,36.0,0.36,26.279999999999998
2020-01-30,80,36.0,0.36,28.799999999999997
2020-01-31,58,36.0,0.36,20.88
2020-02-01,23,32.0,0.32,7.36
2020-02-02,13,32.0,0.32,4.16
2020-02-03,44,32.0,0.32,14.08
2020-02-04,67,32.0,0.32,21.44
2020-02-05,66,32.0,0.32,21.12
2020-02-06,66,32.0,0.32,21.12
2020-02-07,58,32.0,0.32,18.56
2020-02-08,19,32.0,0.32,6.08
2020-02-09,15,32.0,0.32,4.8
2020-02-10,47,32.0,0.32,15.040000000000001
2020-02-11,45,32.0,0.32,14.4
2020-02-12,54,32.0,0.32,17.28
2020-02-13,49,32.0,0.32,15.68
2020-02-14,58,32.0,0.32,18.56
2020-02-15,22,32.0,0.32,7.04
2020-02-16,15,32.0,0.32,4.8
2020-02-17,18,32.0,0.32,5.76
2020-02-18,46,32.0,0.32,14.72
2020-02-19,51,32.0,0.32,16.32
2020-02-20,46,32.0,0.32,14.72
2020-02-21,46,32.0,0.32,14.72
2020-02-22,15,32.0,0.32,4.8
2020-02-23,19,32.0,0.32,6.08
2020-02-24,62,32.0,0.32,19.84
2020-02-25,60,32.0,0.32,19.2
2020-02-26,50,32.0,0.32,16.0
2020-02-27,61,32.0,0.32,19.52
2020-02-28,100,32.0,0.32,32.0
2020-02-29,43,32.0,0.32,13.76
2020-03-01,10,62.0,0.62,6.2
2020-03-02,31,62.0,0.62,19.22
2020-03-03,31,62.0,0.62,19.22
2020-03-04,31,62.0,0.62,19.22
2020-03-05,30,62.0,0.62,18.6
2020-03-06,30,62.0,0.62,18.6
2020-03-07,12,62.0,0.62,7.4399999999999995
2020-03-08,13,62.0,0.62,8.06
2020-03-09,36,62.0,0.62,22.32
2020-03-10,37,62.0,0.62,22.94
2020-03-11,36,62.0,0.62,22.32
2020-03-12,46,62.0,0.62,28.52
2020-03-13,51,62.0,0.62,31.62
2020-03-14,13,62.0,0.62,8.06
2020-03-15,13,62.0,0.62,8.06
2020-03-16,47,62.0,0.62,29.14
2020-03-17,37,62.0,0.62,22.94
2020-03-18,46,62.0,0.62,28.52
2020-03-19,43,62.0,0.62,26.66
2020-03-20,47,62.0,0.62,29.14
2020-03-21,12,62.0,0.62,7.4399999999999995
2020-03-22,18,62.0,0.62,11.16
2020-03-23,47,62.0,0.62,29.14
2020-03-24,45,62.0,0.62,27.9
2020-03-25,50,62.0,0.62,31.0
2020-03-26,44,62.0,0.62,27.28
2020-03-27,34,62.0,0.62,21.08
2020-03-28,16,62.0,0.62,9.92
2020-03-29,11,62.0,0.62,6.82
2020-03-30,100,62.0,0.62,62.0
2020-03-31,76,62.0,0.62,47.12
2020-04-01,58,65.0,0.65,37.7
2020-04-02,45,65.0,0.65,29.25
2020-04-03,43,65.0,0.65,27.95
2020-04-04,18,65.0,0.65,11.700000000000001
2020-04-05,17,65.0,0.65,11.05
2020-04-06,49,65.0,0.65,31.85
2020-04-07,47,65.0,0.65,30.55
2020-04-08,44,65.0,0.65,28.6
2020-04-09,49,65.0,0.65,31.85
2020-04-10,24,65.0,0.65,15.600000000000001
2020-04-11,14,65.0,0.65,9.1
2020-04-12,12,65.0,0.65,7.800000000000001
2020-04-13,49,65.0,0.65,31.85
2020-04-14,100,65.0,0.65,65.0
2020-04-15,67,65.0,0.65,43.550000000000004
2020-04-16,54,65.0,0.65,35.1
2020-04-17,60,65.0,0.65,39.0
2020-04-18,18,65.0,0.65,11.700000000000001
2020-04-19,14,65.0,0.65,9.1
2020-04-20,41,65.0,0.65,26.650000000000002
2020-04-21,42,65.0,0.65,27.3
2020-04-22,41,65.0,0.65,26.650000000000002
2020-04-23,51,65.0,0.65,33.15
2020-04-24,41,65.0,0.65,26.650000000000002
2020-04-25,15,65.0,0.65,9.75
2020-04-26,11,65.0,0.65,7.15
2020-04-27,41,65.0,0.65,26.650000000000002
2020-04-28,38,65.0,0.65,24.7
2020-04-29,43,65.0,0.65,27.95
2020-04-30,36,65.0,0.65,23.400000000000002
2020-05-01,77,39.0,0.39,30.03
2020-05-02,35,39.0,0.39,13.65
2020-05-03,20,39.0,0.39,7.800000000000001
2020-05-04,77,39.0,0.39,30.03
2020-05-05,84,39.0,0.39,32.76
2020-05-06,69,39.0,0.39,26.91
2020-05-07,63,39.0,0.39,24.57
2020-05-08,79,39.0,0.39,30.810000000000002
2020-05-09,28,39.0,0.39,10.92
2020-05-10,25,39.0,0.39,9.75
2020-05-11,64,39.0,0.39,24.96
2020-05-12,70,39.0,0.39,27.3
2020-05-13,66,39.0,0.39,25.740000000000002
2020-05-14,69,39.0,0.39,26.91
2020-05-15,77,39.0,0.39,30.03
2020-05-16,29,39.0,0.39,11.31
2020-05-17,22,39.0,0.39,8.58
2020-05-18,96,39.0,0.39,37.44
2020-05-19,92,39.0,0.39,35.88
2020-05-20,100,39.0,0.39,39.0
2020-05-21,79,39.0,0.39,30.810000000000002
2020-05-22,60,39.0,0.39,23.400000000000002
2020-05-23,31,39.0,0.39,12.09
2020-05-24,14,39.0,0.39,5.46
2020-05-25,19,39.0,0.39,7.41
2020-05-26,76,39.0,0.39,29.64
2020-05-27,70,39.0,0.39,27.3
2020-05-28,68,39.0,0.39,26.52
2020-05-29,69,39.0,0.39,26.91
2020-05-30,22,39.0,0.39,8.58
2020-05-31,21,39.0,0.39,8.19
2020-06-01,63,42.0,0.42,26.459999999999997
2020-06-02,74,42.0,0.42,31.08
2020-06-03,69,42.0,0.42,28.98
2020-06-04,67,42.0,0.42,28.14
2020-06-05,84,42.0,0.42,35.28
2020-06-06,34,42.0,0.42,14.28
2020-06-07,19,42.0,0.42,7.9799999999999995
2020-06-08,72,42.0,0.42,30.24
2020-06-09,73,42.0,0.42,30.66
2020-06-10,81,42.0,0.42,34.019999999999996
2020-06-11,94,42.0,0.42,39.48
2020-06-12,100,42.0,0.42,42.0
2020-06-13,32,42.0,0.42,13.44
2020-06-14,20,42.0,0.42,8.4
2020-06-15,83,42.0,0.42,34.86
2020-06-16,81,42.0,0.42,34.019999999999996
2020-06-17,71,42.0,0.42,29.82
2020-06-18,65,42.0,0.42,27.3
2020-06-19,77,42.0,0.42,32.339999999999996
2020-06-20,23,42.0,0.42,9.66
2020-06-21,24,42.0,0.42,10.08
2020-06-22,64,42.0,0.42,26.88
2020-06-23,61,42.0,0.42,25.619999999999997
2020-06-24,62,42.0,0.42,26.04
2020-06-25,65,42.0,0.42,27.3
2020-06-26,59,42.0,0.42,24.779999999999998
2020-06-27,27,42.0,0.42,11.34
2020-06-28,25,42.0,0.42,10.5
2020-06-29,73,42.0,0.42,30.66
2020-06-30,70,42.0,0.42,29.4
2020-07-01,40,45.0,0.45,18.0
2020-07-02,43,45.0,0.45,19.35
2020-07-03,31,45.0,0.45,13.950000000000001
2020-07-04,15,45.0,0.45,6.75
2020-07-05,13,45.0,0.45,5.8500000000000005
2020-07-06,46,45.0,0.45,20.7
2020-07-07,45,45.0,0.45,20.25
2020-07-08,42,45.0,0.45,18.900000000000002
2020-07-09,49,45.0,0.45,22.05
2020-07-10,40,45.0,0.45,18.0
2020-07-11,17,45.0,0.45,7.65
2020-07-12,17,45.0,0.45,7.65
2020-07-13,55,45.0,0.45,24.75
2020-07-14,59,45.0,0.45,26.55
2020-07-15,68,45.0,0.45,30.6
2020-07-16,100,45.0,0.45,45.0
2020-07-17,67,45.0,0.45,30.150000000000002
2020-07-18,23,45.0,0.45,10.35
2020-07-19,15,45.0,0.45,6.75
2020-07-20,56,45.0,0.45,25.2
2020-07-21,68,45.0,0.45,30.6
2020-07-22,56,45.0,0.45,25.2
2020-07-23,53,45.0,0.45,23.85
2020-07-24,51,45.0,0.45,22.95
2020-07-25,22,45.0,0.45,9.9
2020-07-26,14,45.0,0.45,6.3
2020-07-27,49,45.0,0.45,22.05
2020-07-28,48,45.0,0.45,21.6
2020-07-29,48,45.0,0.45,21.6
2020-07-30,76,45.0,0.45,34.2
2020-07-31,56,45.0,0.45,25.2
2020-08-01,28,44.0,0.44,12.32
2020-08-02,15,44.0,0.44,6.6
2020-08-03,55,44.0,0.44,24.2
2020-08-04,58,44.0,0.44,25.52
2020-08-05,100,44.0,0.44,44.0
2020-08-06,75,44.0,0.44,33.0
2020-08-07,73,44.0,0.44,32.12
2020-08-08,24,44.0,0.44,10.56
2020-08-09,28,44.0,0.44,12.32
2020-08-10,64,44.0,0.44,28.16
2020-08-11,68,44.0,0.44,29.92
2020-08-12,71,44.0,0.44,31.24
2020-08-13,52,44.0,0.44,22.88
2020-08-14,57,44.0,0.44,25.080000000000002
2020-08-15,24,44.0,0.44,10.56
2020-08-16,19,44.0,0.44,8.36
2020-08-17,50,44.0,0.44,22.0
2020-08-18,52,44.0,0.44,22.88
2020-08-19,78,44.0,0.44,34.32
2020-08-20,49,44.0,0.44,21.56
2020-08-21,68,44.0,0.44,29.92
2020-08-22,33,44.0,0.44,14.52
2020-08-23,24,44.0,0.44,10.56
2020-08-24,67,44.0,0.44,29.48
2020-08-25,58,44.0,0.44,25.52
2020-08-26,63,44.0,0.44,27.72
2020-08-27,57,44.0,0.44,25.080000000000002
2020-08-28,58,44.0,0.44,25.52
2020-08-29,19,44.0,0.44,8.36
2020-08-30,14,44.0,0.44,6.16
2020-08-31,55,44.0,0.44,24.2
2020-09-01,58,38.0,0.38,22.04
2020-09-02,53,38.0,0.38,20.14
2020-09-03,58,38.0,0.38,22.04
2020-09-04,51,38.0,0.38,19.38
2020-09-05,24,38.0,0.38,9.120000000000001
2020-09-06,13,38.0,0.38,4.94
2020-09-07,10,38.0,0.38,3.8
2020-09-08,53,38.0,0.38,20.14
2020-09-09,56,38.0,0.38,21.28
2020-09-10,52,38.0,0.38,19.76
2020-09-11,46,38.0,0.38,17.48
2020-09-12,22,38.0,0.38,8.36
2020-09-13,15,38.0,0.38,5.7
2020-09-14,45,38.0,0.38,17.1
2020-09-15,51,38.0,0.38,19.38
2020-09-16,48,38.0,0.38,18.240000000000002
2020-09-17,48,38.0,0.38,18.240000000000002
2020-09-18,53,38.0,0.38,20.14
2020-09-19,18,38.0,0.38,6.84
2020-09-20,17,38.0,0.38,6.46
2020-09-21,44,38.0,0.38,16.72
2020-09-22,45,38.0,0.38,17.1
2020-09-23,100,38.0,0.38,38.0
2020-09-24,74,38.0,0.38,28.12
2020-09-25,67,38.0,0.38,25.46
2020-09-26,33,38.0,0.38,12.540000000000001
2020-09-27,25,38.0,0.38,9.5
2020-09-28,55,38.0,0.38,20.9
2020-09-29,53,38.0,0.38,20.14
2020-09-30,50,38.0,0.38,19.0
2020-10-01,30,44.0,0.44,13.2
2020-10-02,30,44.0,0.44,13.2
2020-10-03,11,44.0,0.44,4.84
2020-10-04,7,44.0,0.44,3.08
2020-10-05,27,44.0,0.44,11.88
2020-10-06,27,44.0,0.44,11.88
2020-10-07,27,44.0,0.44,11.88
2020-10-08,38,44.0,0.44,16.72
2020-10-09,31,44.0,0.44,13.64
2020-10-10,13,44.0,0.44,5.72
2020-10-11,12,44.0,0.44,5.28
2020-10-12,36,44.0,0.44,15.84
2020-10-13,100,44.0,0.44,44.0
2020-10-14,41,44.0,0.44,18.04
2020-10-15,37,44.0,0.44,16.28
2020-10-16,31,44.0,0.44,13.64
2020-10-17,9,44.0,0.44,3.96
2020-10-18,9,44.0,0.44,3.96
2020-10-19,29,44.0,0.44,12.76
2020-10-20,30,44.0,0.44,13.2
2020-10-21,28,44.0,0.44,12.32
2020-10-22,29,44.0,0.44,12.76
2020-10-23,36,44.0,0.44,15.84
2020-10-24,14,44.0,0.44,6.16
2020-10-25,10,44.0,0.44,4.4
2020-10-26,26,44.0,0.44,11.44
2020-10-27,30,44.0,0.44,13.2
2020-10-28,35,44.0,0.44,15.4
2020-10-29,35,44.0,0.44,15.4
2020-10-30,40,44.0,0.44,17.6
2020-10-31,10,44.0,0.44,4.4
2020-11-01,19,39.0,0.39,7.41
2020-11-02,65,39.0,0.39,25.35
2020-11-03,67,39.0,0.39,26.130000000000003
2020-11-04,45,39.0,0.39,17.55
2020-11-05,57,39.0,0.39,22.23
2020-11-06,53,39.0,0.39,20.67
2020-11-07,21,39.0,0.39,8.19
2020-11-08,16,39.0,0.39,6.24
2020-11-09,100,39.0,0.39,39.0
2020-11-10,70,39.0,0.39,27.3
2020-11-11,75,39.0,0.39,29.25
2020-11-12,74,39.0,0.39,28.86
2020-11-13,93,39.0,0.39,36.27
2020-11-14,32,39.0,0.39,12.48
2020-11-15,34,39.0,0.39,13.26
2020-11-16,98,39.0,0.39,38.22
2020-11-17,67,39.0,0.39,26.130000000000003
2020-11-18,85,39.0,0.39,33.15
2020-11-19,90,39.0,0.39,35.1
2020-11-20,87,39.0,0.39,33.93
2020-11-21,43,39.0,0.39,16.77
2020-11-22,26,39.0,0.39,10.14
2020-11-23,75,39.0,0.39,29.25
2020-11-24,93,39.0,0.39,36.27
2020-11-25,85,39.0,0.39,33.15
2020-11-26,25,39.0,0.39,9.75
2020-11-27,55,39.0,0.39,21.45
2020-11-28,29,39.0,0.39,11.31
2020-11-29,19,39.0,0.39,7.41
2020-11-30,61,39.0,0.39,23.79
2020-12-01,71,49.0,0.49,34.79
2020-12-02,75,49.0,0.49,36.75
2020-12-03,79,49.0,0.49,38.71
2020-12-04,87,49.0,0.49,42.63
2020-12-05,37,49.0,0.49,18.13
2020-12-06,21,49.0,0.49,10.29
2020-12-07,73,49.0,0.49,35.769999999999996
2020-12-08,95,49.0,0.49,46.55
2020-12-09,98,49.0,0.49,48.019999999999996
2020-12-10,83,49.0,0.49,40.67
2020-12-11,92,49.0,0.49,45.08
2020-12-12,50,49.0,0.49,24.5
2020-12-13,25,49.0,0.49,12.25
2020-12-14,86,49.0,0.49,42.14
2020-12-15,84,49.0,0.49,41.16
2020-12-16,85,49.0,0.49,41.65
2020-12-17,100,49.0,0.49,49.0
2020-12-18,97,49.0,0.49,47.53
2020-12-19,50,49.0,0.49,24.5
2020-12-20,31,49.0,0.49,15.19
2020-12-21,93,49.0,0.49,45.57
2020-12-22,84,49.0,0.49,41.16
2020-12-23,77,49.0,0.49,37.73
2020-12-24,64,49.0,0.49,31.36
2020-12-25,31,49.0,0.49,15.19
2020-12-26,27,49.0,0.49,13.23
2020-12-27,29,49.0,0.49,14.209999999999999
2020-12-28,76,49.0,0.49,37.24
