date,PG_unscaled,PG_monthly,scale,PG
2013-01-01,62,50.0,0.5,31.0
2013-01-02,80,50.0,0.5,40.0
2013-01-03,72,50.0,0.5,36.0
2013-01-04,75,50.0,0.5,37.5
2013-01-05,59,50.0,0.5,29.5
2013-01-06,60,50.0,0.5,30.0
2013-01-07,76,50.0,0.5,38.0
2013-01-08,71,50.0,0.5,35.5
2013-01-09,76,50.0,0.5,38.0
2013-01-10,60,50.0,0.5,30.0
2013-01-11,65,50.0,0.5,32.5
2013-01-12,66,50.0,0.5,33.0
2013-01-13,63,50.0,0.5,31.5
2013-01-14,66,50.0,0.5,33.0
2013-01-15,79,50.0,0.5,39.5
2013-01-16,65,50.0,0.5,32.5
2013-01-17,70,50.0,0.5,35.0
2013-01-18,70,50.0,0.5,35.0
2013-01-19,60,50.0,0.5,30.0
2013-01-20,55,50.0,0.5,27.5
2013-01-21,53,50.0,0.5,26.5
2013-01-22,73,50.0,0.5,36.5
2013-01-23,70,50.0,0.5,35.0
2013-01-24,83,50.0,0.5,41.5
2013-01-25,100,50.0,0.5,50.0
2013-01-26,70,50.0,0.5,35.0
2013-01-27,72,50.0,0.5,36.0
2013-01-28,93,50.0,0.5,46.5
2013-01-29,82,50.0,0.5,41.0
2013-01-30,82,50.0,0.5,41.0
2013-01-31,69,50.0,0.5,34.5
2013-02-01,84,56.0,0.56,47.040000000000006
2013-02-02,76,56.0,0.56,42.56
2013-02-03,79,56.0,0.56,44.24
2013-02-04,81,56.0,0.56,45.36000000000001
2013-02-05,93,56.0,0.56,52.080000000000005
2013-02-06,85,56.0,0.56,47.6
2013-02-07,84,56.0,0.56,47.040000000000006
2013-02-08,85,56.0,0.56,47.6
2013-02-09,80,56.0,0.56,44.800000000000004
2013-02-10,75,56.0,0.56,42.00000000000001
2013-02-11,93,56.0,0.56,52.080000000000005
2013-02-12,93,56.0,0.56,52.080000000000005
2013-02-13,81,56.0,0.56,45.36000000000001
2013-02-14,83,56.0,0.56,46.480000000000004
2013-02-15,92,56.0,0.56,51.52
2013-02-16,81,56.0,0.56,45.36000000000001
2013-02-17,79,56.0,0.56,44.24
2013-02-18,81,56.0,0.56,45.36000000000001
2013-02-19,94,56.0,0.56,52.64000000000001
2013-02-20,100,56.0,0.56,56.00000000000001
2013-02-21,87,56.0,0.56,48.720000000000006
2013-02-22,85,56.0,0.56,47.6
2013-02-23,75,56.0,0.56,42.00000000000001
2013-02-24,82,56.0,0.56,45.92
2013-02-25,81,56.0,0.56,45.36000000000001
2013-02-26,93,56.0,0.56,52.080000000000005
2013-02-27,91,56.0,0.56,50.96000000000001
2013-02-28,92,56.0,0.56,51.52
2013-03-01,79,54.0,0.54,42.660000000000004
2013-03-02,69,54.0,0.54,37.260000000000005
2013-03-03,62,54.0,0.54,33.480000000000004
2013-03-04,70,54.0,0.54,37.800000000000004
2013-03-05,72,54.0,0.54,38.88
2013-03-06,86,54.0,0.54,46.440000000000005
2013-03-07,80,54.0,0.54,43.2
2013-03-08,76,54.0,0.54,41.040000000000006
2013-03-09,66,54.0,0.54,35.64
2013-03-10,59,54.0,0.54,31.860000000000003
2013-03-11,69,54.0,0.54,37.260000000000005
2013-03-12,72,54.0,0.54,38.88
2013-03-13,71,54.0,0.54,38.34
2013-03-14,69,54.0,0.54,37.260000000000005
2013-03-15,71,54.0,0.54,38.34
2013-03-16,62,54.0,0.54,33.480000000000004
2013-03-17,59,54.0,0.54,31.860000000000003
2013-03-18,76,54.0,0.54,41.040000000000006
2013-03-19,76,54.0,0.54,41.040000000000006
2013-03-20,74,54.0,0.54,39.96
2013-03-21,84,54.0,0.54,45.36
2013-03-22,75,54.0,0.54,40.5
2013-03-23,60,54.0,0.54,32.400000000000006
2013-03-24,70,54.0,0.54,37.800000000000004
2013-03-25,100,54.0,0.54,54.0
2013-03-26,75,54.0,0.54,40.5
2013-03-27,78,54.0,0.54,42.120000000000005
2013-03-28,73,54.0,0.54,39.42
2013-03-29,70,54.0,0.54,37.800000000000004
2013-03-30,66,54.0,0.54,35.64
2013-03-31,61,54.0,0.54,32.940000000000005
2013-04-01,82,53.0,0.53,43.46
2013-04-02,76,53.0,0.53,40.28
2013-04-03,87,53.0,0.53,46.11
2013-04-04,83,53.0,0.53,43.99
2013-04-05,81,53.0,0.53,42.93
2013-04-06,69,53.0,0.53,36.57
2013-04-07,74,53.0,0.53,39.22
2013-04-08,82,53.0,0.53,43.46
2013-04-09,80,53.0,0.53,42.400000000000006
2013-04-10,86,53.0,0.53,45.580000000000005
2013-04-11,90,53.0,0.53,47.7
2013-04-12,83,53.0,0.53,43.99
2013-04-13,75,53.0,0.53,39.75
2013-04-14,65,53.0,0.53,34.45
2013-04-15,82,53.0,0.53,43.46
2013-04-16,90,53.0,0.53,47.7
2013-04-17,82,53.0,0.53,43.46
2013-04-18,73,53.0,0.53,38.690000000000005
2013-04-19,81,53.0,0.53,42.93
2013-04-20,77,53.0,0.53,40.81
2013-04-21,77,53.0,0.53,40.81
2013-04-22,83,53.0,0.53,43.99
2013-04-23,88,53.0,0.53,46.64
2013-04-24,100,53.0,0.53,53.0
2013-04-25,95,53.0,0.53,50.35
2013-04-26,83,53.0,0.53,43.99
2013-04-27,66,53.0,0.53,34.980000000000004
2013-04-28,78,53.0,0.53,41.34
2013-04-29,80,53.0,0.53,42.400000000000006
2013-04-30,85,53.0,0.53,45.050000000000004
2013-05-01,95,57.0,0.57,54.15
2013-05-02,87,57.0,0.57,49.589999999999996
2013-05-03,80,57.0,0.57,45.599999999999994
2013-05-04,78,57.0,0.57,44.459999999999994
2013-05-05,68,57.0,0.57,38.76
2013-05-06,79,57.0,0.57,45.029999999999994
2013-05-07,85,57.0,0.57,48.449999999999996
2013-05-08,85,57.0,0.57,48.449999999999996
2013-05-09,73,57.0,0.57,41.61
2013-05-10,74,57.0,0.57,42.18
2013-05-11,78,57.0,0.57,44.459999999999994
2013-05-12,77,57.0,0.57,43.88999999999999
2013-05-13,85,57.0,0.57,48.449999999999996
2013-05-14,72,57.0,0.57,41.04
2013-05-15,72,57.0,0.57,41.04
2013-05-16,86,57.0,0.57,49.019999999999996
2013-05-17,69,57.0,0.57,39.33
2013-05-18,66,57.0,0.57,37.62
2013-05-19,70,57.0,0.57,39.9
2013-05-20,81,57.0,0.57,46.169999999999995
2013-05-21,85,57.0,0.57,48.449999999999996
2013-05-22,77,57.0,0.57,43.88999999999999
2013-05-23,90,57.0,0.57,51.3
2013-05-24,100,57.0,0.57,56.99999999999999
2013-05-25,81,57.0,0.57,46.169999999999995
2013-05-26,73,57.0,0.57,41.61
2013-05-27,83,57.0,0.57,47.309999999999995
2013-05-28,91,57.0,0.57,51.87
2013-05-29,80,57.0,0.57,45.599999999999994
2013-05-30,90,57.0,0.57,51.3
2013-05-31,79,57.0,0.57,45.029999999999994
2013-06-01,78,54.0,0.54,42.120000000000005
2013-06-02,85,54.0,0.54,45.900000000000006
2013-06-03,89,54.0,0.54,48.06
2013-06-04,100,54.0,0.54,54.0
2013-06-05,99,54.0,0.54,53.46
2013-06-06,83,54.0,0.54,44.82
2013-06-07,91,54.0,0.54,49.14
2013-06-08,78,54.0,0.54,42.120000000000005
2013-06-09,71,54.0,0.54,38.34
2013-06-10,77,54.0,0.54,41.580000000000005
2013-06-11,97,54.0,0.54,52.38
2013-06-12,77,54.0,0.54,41.580000000000005
2013-06-13,82,54.0,0.54,44.28
2013-06-14,85,54.0,0.54,45.900000000000006
2013-06-15,77,54.0,0.54,41.580000000000005
2013-06-16,69,54.0,0.54,37.260000000000005
2013-06-17,87,54.0,0.54,46.980000000000004
2013-06-18,96,54.0,0.54,51.84
2013-06-19,88,54.0,0.54,47.52
2013-06-20,88,54.0,0.54,47.52
2013-06-21,90,54.0,0.54,48.6
2013-06-22,77,54.0,0.54,41.580000000000005
2013-06-23,81,54.0,0.54,43.74
2013-06-24,91,54.0,0.54,49.14
2013-06-25,86,54.0,0.54,46.440000000000005
2013-06-26,73,54.0,0.54,39.42
2013-06-27,88,54.0,0.54,47.52
2013-06-28,93,54.0,0.54,50.220000000000006
2013-06-29,92,54.0,0.54,49.68000000000001
2013-06-30,80,54.0,0.54,43.2
2013-07-01,65,54.0,0.54,35.1
2013-07-02,61,54.0,0.54,32.940000000000005
2013-07-03,61,54.0,0.54,32.940000000000005
2013-07-04,57,54.0,0.54,30.78
2013-07-05,62,54.0,0.54,33.480000000000004
2013-07-06,58,54.0,0.54,31.32
2013-07-07,55,54.0,0.54,29.700000000000003
2013-07-08,65,54.0,0.54,35.1
2013-07-09,61,54.0,0.54,32.940000000000005
2013-07-10,57,54.0,0.54,30.78
2013-07-11,62,54.0,0.54,33.480000000000004
2013-07-12,71,54.0,0.54,38.34
2013-07-13,55,54.0,0.54,29.700000000000003
2013-07-14,48,54.0,0.54,25.92
2013-07-15,63,54.0,0.54,34.02
2013-07-16,100,54.0,0.54,54.0
2013-07-17,100,54.0,0.54,54.0
2013-07-18,63,54.0,0.54,34.02
2013-07-19,59,54.0,0.54,31.860000000000003
2013-07-20,58,54.0,0.54,31.32
2013-07-21,47,54.0,0.54,25.380000000000003
2013-07-22,59,54.0,0.54,31.860000000000003
2013-07-23,61,54.0,0.54,32.940000000000005
2013-07-24,69,54.0,0.54,37.260000000000005
2013-07-25,59,54.0,0.54,31.860000000000003
2013-07-26,66,54.0,0.54,35.64
2013-07-27,49,54.0,0.54,26.46
2013-07-28,53,54.0,0.54,28.62
2013-07-29,66,54.0,0.54,35.64
2013-07-30,59,54.0,0.54,31.860000000000003
2013-07-31,67,54.0,0.54,36.18
2013-08-01,85,53.0,0.53,45.050000000000004
2013-08-02,85,53.0,0.53,45.050000000000004
2013-08-03,76,53.0,0.53,40.28
2013-08-04,69,53.0,0.53,36.57
2013-08-05,84,53.0,0.53,44.52
2013-08-06,81,53.0,0.53,42.93
2013-08-07,79,53.0,0.53,41.870000000000005
2013-08-08,83,53.0,0.53,43.99
2013-08-09,79,53.0,0.53,41.870000000000005
2013-08-10,76,53.0,0.53,40.28
2013-08-11,71,53.0,0.53,37.63
2013-08-12,87,53.0,0.53,46.11
2013-08-13,85,53.0,0.53,45.050000000000004
2013-08-14,93,53.0,0.53,49.29
2013-08-15,87,53.0,0.53,46.11
2013-08-16,86,53.0,0.53,45.580000000000005
2013-08-17,80,53.0,0.53,42.400000000000006
2013-08-18,83,53.0,0.53,43.99
2013-08-19,92,53.0,0.53,48.760000000000005
2013-08-20,100,53.0,0.53,53.0
2013-08-21,85,53.0,0.53,45.050000000000004
2013-08-22,80,53.0,0.53,42.400000000000006
2013-08-23,75,53.0,0.53,39.75
2013-08-24,66,53.0,0.53,34.980000000000004
2013-08-25,81,53.0,0.53,42.93
2013-08-26,88,53.0,0.53,46.64
2013-08-27,80,53.0,0.53,42.400000000000006
2013-08-28,80,53.0,0.53,42.400000000000006
2013-08-29,87,53.0,0.53,46.11
2013-08-30,82,53.0,0.53,43.46
2013-08-31,81,53.0,0.53,42.93
2013-09-01,76,54.0,0.54,41.040000000000006
2013-09-02,84,54.0,0.54,45.36
2013-09-03,85,54.0,0.54,45.900000000000006
2013-09-04,79,54.0,0.54,42.660000000000004
2013-09-05,87,54.0,0.54,46.980000000000004
2013-09-06,79,54.0,0.54,42.660000000000004
2013-09-07,72,54.0,0.54,38.88
2013-09-08,82,54.0,0.54,44.28
2013-09-09,89,54.0,0.54,48.06
2013-09-10,85,54.0,0.54,45.900000000000006
2013-09-11,96,54.0,0.54,51.84
2013-09-12,82,54.0,0.54,44.28
2013-09-13,100,54.0,0.54,54.0
2013-09-14,75,54.0,0.54,40.5
2013-09-15,63,54.0,0.54,34.02
2013-09-16,79,54.0,0.54,42.660000000000004
2013-09-17,90,54.0,0.54,48.6
2013-09-18,76,54.0,0.54,41.040000000000006
2013-09-19,87,54.0,0.54,46.980000000000004
2013-09-20,74,54.0,0.54,39.96
2013-09-21,71,54.0,0.54,38.34
2013-09-22,64,54.0,0.54,34.56
2013-09-23,83,54.0,0.54,44.82
2013-09-24,85,54.0,0.54,45.900000000000006
2013-09-25,86,54.0,0.54,46.440000000000005
2013-09-26,82,54.0,0.54,44.28
2013-09-27,84,54.0,0.54,45.36
2013-09-28,71,54.0,0.54,38.34
2013-09-29,77,54.0,0.54,41.580000000000005
2013-09-30,91,54.0,0.54,49.14
2013-10-01,83,54.0,0.54,44.82
2013-10-02,82,54.0,0.54,44.28
2013-10-03,93,54.0,0.54,50.220000000000006
2013-10-04,94,54.0,0.54,50.760000000000005
2013-10-05,83,54.0,0.54,44.82
2013-10-06,73,54.0,0.54,39.42
2013-10-07,90,54.0,0.54,48.6
2013-10-08,86,54.0,0.54,46.440000000000005
2013-10-09,91,54.0,0.54,49.14
2013-10-10,87,54.0,0.54,46.980000000000004
2013-10-11,87,54.0,0.54,46.980000000000004
2013-10-12,72,54.0,0.54,38.88
2013-10-13,69,54.0,0.54,37.260000000000005
2013-10-14,87,54.0,0.54,46.980000000000004
2013-10-15,88,54.0,0.54,47.52
2013-10-16,80,54.0,0.54,43.2
2013-10-17,78,54.0,0.54,42.120000000000005
2013-10-18,91,54.0,0.54,49.14
2013-10-19,72,54.0,0.54,38.88
2013-10-20,73,54.0,0.54,39.42
2013-10-21,82,54.0,0.54,44.28
2013-10-22,91,54.0,0.54,49.14
2013-10-23,88,54.0,0.54,47.52
2013-10-24,92,54.0,0.54,49.68000000000001
2013-10-25,92,54.0,0.54,49.68000000000001
2013-10-26,85,54.0,0.54,45.900000000000006
2013-10-27,73,54.0,0.54,39.42
2013-10-28,93,54.0,0.54,50.220000000000006
2013-10-29,91,54.0,0.54,49.14
2013-10-30,100,54.0,0.54,54.0
2013-10-31,85,54.0,0.54,45.900000000000006
2013-11-01,86,54.0,0.54,46.440000000000005
2013-11-02,84,54.0,0.54,45.36
2013-11-03,63,54.0,0.54,34.02
2013-11-04,80,54.0,0.54,43.2
2013-11-05,83,54.0,0.54,44.82
2013-11-06,88,54.0,0.54,47.52
2013-11-07,86,54.0,0.54,46.440000000000005
2013-11-08,91,54.0,0.54,49.14
2013-11-09,76,54.0,0.54,41.040000000000006
2013-11-10,63,54.0,0.54,34.02
2013-11-11,84,54.0,0.54,45.36
2013-11-12,91,54.0,0.54,49.14
2013-11-13,93,54.0,0.54,50.220000000000006
2013-11-14,90,54.0,0.54,48.6
2013-11-15,93,54.0,0.54,50.220000000000006
2013-11-16,83,54.0,0.54,44.82
2013-11-17,68,54.0,0.54,36.72
2013-11-18,80,54.0,0.54,43.2
2013-11-19,85,54.0,0.54,45.900000000000006
2013-11-20,86,54.0,0.54,46.440000000000005
2013-11-21,84,54.0,0.54,45.36
2013-11-22,100,54.0,0.54,54.0
2013-11-23,76,54.0,0.54,41.040000000000006
2013-11-24,65,54.0,0.54,35.1
2013-11-25,81,54.0,0.54,43.74
2013-11-26,85,54.0,0.54,45.900000000000006
2013-11-27,77,54.0,0.54,41.580000000000005
2013-11-28,65,54.0,0.54,35.1
2013-11-29,73,54.0,0.54,39.42
2013-11-30,70,54.0,0.54,37.800000000000004
2013-12-01,49,49.0,0.49,24.009999999999998
2013-12-02,62,49.0,0.49,30.38
2013-12-03,66,49.0,0.49,32.339999999999996
2013-12-04,64,49.0,0.49,31.36
2013-12-05,64,49.0,0.49,31.36
2013-12-06,64,49.0,0.49,31.36
2013-12-07,57,49.0,0.49,27.93
2013-12-08,62,49.0,0.49,30.38
2013-12-09,100,49.0,0.49,49.0
2013-12-10,78,49.0,0.49,38.22
2013-12-11,75,49.0,0.49,36.75
2013-12-12,68,49.0,0.49,33.32
2013-12-13,65,49.0,0.49,31.849999999999998
2013-12-14,59,49.0,0.49,28.91
2013-12-15,49,49.0,0.49,24.009999999999998
2013-12-16,66,49.0,0.49,32.339999999999996
2013-12-17,63,49.0,0.49,30.87
2013-12-18,63,49.0,0.49,30.87
2013-12-19,66,49.0,0.49,32.339999999999996
2013-12-20,60,49.0,0.49,29.4
2013-12-21,62,49.0,0.49,30.38
2013-12-22,53,49.0,0.49,25.97
2013-12-23,67,49.0,0.49,32.83
2013-12-24,54,49.0,0.49,26.46
2013-12-25,51,49.0,0.49,24.99
2013-12-26,61,49.0,0.49,29.89
2013-12-27,54,49.0,0.49,26.46
2013-12-28,63,49.0,0.49,30.87
2013-12-29,52,49.0,0.49,25.48
2013-12-30,60,49.0,0.49,29.4
2013-12-31,59,49.0,0.49,28.91
2014-01-01,72,66.0,0.66,47.52
2014-01-02,80,66.0,0.66,52.800000000000004
2014-01-03,93,66.0,0.66,61.38
2014-01-04,64,66.0,0.66,42.24
2014-01-05,65,66.0,0.66,42.9
2014-01-06,82,66.0,0.66,54.120000000000005
2014-01-07,91,66.0,0.66,60.06
2014-01-08,77,66.0,0.66,50.82
2014-01-09,81,66.0,0.66,53.46
2014-01-10,87,66.0,0.66,57.42
2014-01-11,82,66.0,0.66,54.120000000000005
2014-01-12,75,66.0,0.66,49.5
2014-01-13,90,66.0,0.66,59.400000000000006
2014-01-14,85,66.0,0.66,56.1
2014-01-15,87,66.0,0.66,57.42
2014-01-16,79,66.0,0.66,52.14
2014-01-17,89,66.0,0.66,58.74
2014-01-18,81,66.0,0.66,53.46
2014-01-19,64,66.0,0.66,42.24
2014-01-20,78,66.0,0.66,51.480000000000004
2014-01-21,96,66.0,0.66,63.36
2014-01-22,100,66.0,0.66,66.0
2014-01-23,90,66.0,0.66,59.400000000000006
2014-01-24,94,66.0,0.66,62.040000000000006
2014-01-25,72,66.0,0.66,47.52
2014-01-26,71,66.0,0.66,46.86
2014-01-27,75,66.0,0.66,49.5
2014-01-28,87,66.0,0.66,57.42
2014-01-29,100,66.0,0.66,66.0
2014-01-30,84,66.0,0.66,55.440000000000005
2014-01-31,79,66.0,0.66,52.14
2014-02-01,77,61.0,0.61,46.97
2014-02-02,65,61.0,0.61,39.65
2014-02-03,83,61.0,0.61,50.629999999999995
2014-02-04,84,61.0,0.61,51.24
2014-02-05,100,61.0,0.61,61.0
2014-02-06,76,61.0,0.61,46.36
2014-02-07,76,61.0,0.61,46.36
2014-02-08,70,61.0,0.61,42.699999999999996
2014-02-09,72,61.0,0.61,43.92
2014-02-10,92,61.0,0.61,56.12
2014-02-11,76,61.0,0.61,46.36
2014-02-12,82,61.0,0.61,50.019999999999996
2014-02-13,83,61.0,0.61,50.629999999999995
2014-02-14,90,61.0,0.61,54.9
2014-02-15,83,61.0,0.61,50.629999999999995
2014-02-16,73,61.0,0.61,44.53
2014-02-17,81,61.0,0.61,49.41
2014-02-18,93,61.0,0.61,56.73
2014-02-19,79,61.0,0.61,48.19
2014-02-20,80,61.0,0.61,48.8
2014-02-21,78,61.0,0.61,47.58
2014-02-22,77,61.0,0.61,46.97
2014-02-23,69,61.0,0.61,42.089999999999996
2014-02-24,77,61.0,0.61,46.97
2014-02-25,80,61.0,0.61,48.8
2014-02-26,84,61.0,0.61,51.24
2014-02-27,81,61.0,0.61,49.41
2014-02-28,85,61.0,0.61,51.85
2014-03-01,81,57.0,0.57,46.169999999999995
2014-03-02,75,57.0,0.57,42.74999999999999
2014-03-03,81,57.0,0.57,46.169999999999995
2014-03-04,90,57.0,0.57,51.3
2014-03-05,93,57.0,0.57,53.01
2014-03-06,75,57.0,0.57,42.74999999999999
2014-03-07,78,57.0,0.57,44.459999999999994
2014-03-08,72,57.0,0.57,41.04
2014-03-09,64,57.0,0.57,36.48
2014-03-10,80,57.0,0.57,45.599999999999994
2014-03-11,81,57.0,0.57,46.169999999999995
2014-03-12,81,57.0,0.57,46.169999999999995
2014-03-13,79,57.0,0.57,45.029999999999994
2014-03-14,78,57.0,0.57,44.459999999999994
2014-03-15,69,57.0,0.57,39.33
2014-03-16,63,57.0,0.57,35.91
2014-03-17,100,57.0,0.57,56.99999999999999
2014-03-18,96,57.0,0.57,54.72
2014-03-19,80,57.0,0.57,45.599999999999994
2014-03-20,76,57.0,0.57,43.31999999999999
2014-03-21,79,57.0,0.57,45.029999999999994
2014-03-22,59,57.0,0.57,33.629999999999995
2014-03-23,64,57.0,0.57,36.48
2014-03-24,76,57.0,0.57,43.31999999999999
2014-03-25,83,57.0,0.57,47.309999999999995
2014-03-26,76,57.0,0.57,43.31999999999999
2014-03-27,76,57.0,0.57,43.31999999999999
2014-03-28,81,57.0,0.57,46.169999999999995
2014-03-29,62,57.0,0.57,35.339999999999996
2014-03-30,69,57.0,0.57,39.33
2014-03-31,77,57.0,0.57,43.88999999999999
2014-04-01,83,59.0,0.59,48.97
2014-04-02,93,59.0,0.59,54.87
2014-04-03,92,59.0,0.59,54.279999999999994
2014-04-04,92,59.0,0.59,54.279999999999994
2014-04-05,71,59.0,0.59,41.89
2014-04-06,75,59.0,0.59,44.25
2014-04-07,89,59.0,0.59,52.51
2014-04-08,100,59.0,0.59,59.0
2014-04-09,93,59.0,0.59,54.87
2014-04-10,98,59.0,0.59,57.82
2014-04-11,83,59.0,0.59,48.97
2014-04-12,72,59.0,0.59,42.48
2014-04-13,59,59.0,0.59,34.809999999999995
2014-04-14,86,59.0,0.59,50.739999999999995
2014-04-15,88,59.0,0.59,51.919999999999995
2014-04-16,81,59.0,0.59,47.79
2014-04-17,82,59.0,0.59,48.379999999999995
2014-04-18,81,59.0,0.59,47.79
2014-04-19,83,59.0,0.59,48.97
2014-04-20,73,59.0,0.59,43.07
2014-04-21,84,59.0,0.59,49.559999999999995
2014-04-22,82,59.0,0.59,48.379999999999995
2014-04-23,93,59.0,0.59,54.87
2014-04-24,82,59.0,0.59,48.379999999999995
2014-04-25,94,59.0,0.59,55.459999999999994
2014-04-26,73,59.0,0.59,43.07
2014-04-27,76,59.0,0.59,44.839999999999996
2014-04-28,95,59.0,0.59,56.05
2014-04-29,86,59.0,0.59,50.739999999999995
2014-04-30,86,59.0,0.59,50.739999999999995
2014-05-01,80,60.0,0.6,48.0
2014-05-02,79,60.0,0.6,47.4
2014-05-03,69,60.0,0.6,41.4
2014-05-04,67,60.0,0.6,40.199999999999996
2014-05-05,82,60.0,0.6,49.199999999999996
2014-05-06,86,60.0,0.6,51.6
2014-05-07,80,60.0,0.6,48.0
2014-05-08,84,60.0,0.6,50.4
2014-05-09,81,60.0,0.6,48.6
2014-05-10,71,60.0,0.6,42.6
2014-05-11,75,60.0,0.6,45.0
2014-05-12,100,60.0,0.6,60.0
2014-05-13,79,60.0,0.6,47.4
2014-05-14,80,60.0,0.6,48.0
2014-05-15,82,60.0,0.6,49.199999999999996
2014-05-16,92,60.0,0.6,55.199999999999996
2014-05-17,81,60.0,0.6,48.6
2014-05-18,74,60.0,0.6,44.4
2014-05-19,98,60.0,0.6,58.8
2014-05-20,83,60.0,0.6,49.8
2014-05-21,81,60.0,0.6,48.6
2014-05-22,85,60.0,0.6,51.0
2014-05-23,77,60.0,0.6,46.199999999999996
2014-05-24,74,60.0,0.6,44.4
2014-05-25,84,60.0,0.6,50.4
2014-05-26,81,60.0,0.6,48.6
2014-05-27,87,60.0,0.6,52.199999999999996
2014-05-28,80,60.0,0.6,48.0
2014-05-29,86,60.0,0.6,51.6
2014-05-30,79,60.0,0.6,47.4
2014-05-31,64,60.0,0.6,38.4
2014-06-01,84,60.0,0.6,50.4
2014-06-02,88,60.0,0.6,52.8
2014-06-03,89,60.0,0.6,53.4
2014-06-04,79,60.0,0.6,47.4
2014-06-05,90,60.0,0.6,54.0
2014-06-06,88,60.0,0.6,52.8
2014-06-07,80,60.0,0.6,48.0
2014-06-08,82,60.0,0.6,49.199999999999996
2014-06-09,100,60.0,0.6,60.0
2014-06-10,86,60.0,0.6,51.6
2014-06-11,95,60.0,0.6,57.0
2014-06-12,85,60.0,0.6,51.0
2014-06-13,96,60.0,0.6,57.599999999999994
2014-06-14,78,60.0,0.6,46.8
2014-06-15,66,60.0,0.6,39.6
2014-06-16,80,60.0,0.6,48.0
2014-06-17,86,60.0,0.6,51.6
2014-06-18,77,60.0,0.6,46.199999999999996
2014-06-19,74,60.0,0.6,44.4
2014-06-20,89,60.0,0.6,53.4
2014-06-21,77,60.0,0.6,46.199999999999996
2014-06-22,76,60.0,0.6,45.6
2014-06-23,90,60.0,0.6,54.0
2014-06-24,80,60.0,0.6,48.0
2014-06-25,86,60.0,0.6,51.6
2014-06-26,92,60.0,0.6,55.199999999999996
2014-06-27,92,60.0,0.6,55.199999999999996
2014-06-28,83,60.0,0.6,49.8
2014-06-29,86,60.0,0.6,51.6
2014-06-30,79,60.0,0.6,47.4
2014-07-01,100,54.0,0.54,54.0
2014-07-02,85,54.0,0.54,45.900000000000006
2014-07-03,76,54.0,0.54,41.040000000000006
2014-07-04,79,54.0,0.54,42.660000000000004
2014-07-05,82,54.0,0.54,44.28
2014-07-06,71,54.0,0.54,38.34
2014-07-07,77,54.0,0.54,41.580000000000005
2014-07-08,73,54.0,0.54,39.42
2014-07-09,80,54.0,0.54,43.2
2014-07-10,75,54.0,0.54,40.5
2014-07-11,83,54.0,0.54,44.82
2014-07-12,73,54.0,0.54,39.42
2014-07-13,74,54.0,0.54,39.96
2014-07-14,83,54.0,0.54,44.82
2014-07-15,74,54.0,0.54,39.96
2014-07-16,81,54.0,0.54,43.74
2014-07-17,86,54.0,0.54,46.440000000000005
2014-07-18,87,54.0,0.54,46.980000000000004
2014-07-19,84,54.0,0.54,45.36
2014-07-20,81,54.0,0.54,43.74
2014-07-21,82,54.0,0.54,44.28
2014-07-22,87,54.0,0.54,46.980000000000004
2014-07-23,83,54.0,0.54,44.82
2014-07-24,78,54.0,0.54,42.120000000000005
2014-07-25,93,54.0,0.54,50.220000000000006
2014-07-26,86,54.0,0.54,46.440000000000005
2014-07-27,72,54.0,0.54,38.88
2014-07-28,85,54.0,0.54,45.900000000000006
2014-07-29,76,54.0,0.54,41.040000000000006
2014-07-30,85,54.0,0.54,45.900000000000006
2014-07-31,78,54.0,0.54,42.120000000000005
2014-08-01,74,62.0,0.62,45.88
2014-08-02,100,62.0,0.62,62.0
2014-08-03,79,62.0,0.62,48.98
2014-08-04,72,62.0,0.62,44.64
2014-08-05,74,62.0,0.62,45.88
2014-08-06,71,62.0,0.62,44.02
2014-08-07,68,62.0,0.62,42.16
2014-08-08,74,62.0,0.62,45.88
2014-08-09,66,62.0,0.62,40.92
2014-08-10,59,62.0,0.62,36.58
2014-08-11,66,62.0,0.62,40.92
2014-08-12,66,62.0,0.62,40.92
2014-08-13,68,62.0,0.62,42.16
2014-08-14,67,62.0,0.62,41.54
2014-08-15,71,62.0,0.62,44.02
2014-08-16,63,62.0,0.62,39.06
2014-08-17,61,62.0,0.62,37.82
2014-08-18,69,62.0,0.62,42.78
2014-08-19,71,62.0,0.62,44.02
2014-08-20,69,62.0,0.62,42.78
2014-08-21,69,62.0,0.62,42.78
2014-08-22,69,62.0,0.62,42.78
2014-08-23,61,62.0,0.62,37.82
2014-08-24,60,62.0,0.62,37.2
2014-08-25,69,62.0,0.62,42.78
2014-08-26,72,62.0,0.62,44.64
2014-08-27,63,62.0,0.62,39.06
2014-08-28,66,62.0,0.62,40.92
2014-08-29,60,62.0,0.62,37.2
2014-08-30,65,62.0,0.62,40.3
2014-08-31,54,62.0,0.62,33.48
2014-09-01,80,58.0,0.58,46.4
2014-09-02,88,58.0,0.58,51.04
2014-09-03,100,58.0,0.58,57.99999999999999
2014-09-04,77,58.0,0.58,44.66
2014-09-05,83,58.0,0.58,48.13999999999999
2014-09-06,71,58.0,0.58,41.18
2014-09-07,57,58.0,0.58,33.059999999999995
2014-09-08,91,58.0,0.58,52.779999999999994
2014-09-09,84,58.0,0.58,48.72
2014-09-10,76,58.0,0.58,44.08
2014-09-11,80,58.0,0.58,46.4
2014-09-12,80,58.0,0.58,46.4
2014-09-13,71,58.0,0.58,41.18
2014-09-14,66,58.0,0.58,38.279999999999994
