date,AMGN
2016-02-02,66.0
2016-02-03,41.580000000000005
2016-02-04,23.1
2016-02-05,33.660000000000004
2016-02-06,12.540000000000001
2016-02-07,9.9
2016-02-08,36.300000000000004
2016-02-09,44.22
2016-02-10,58.74
2016-02-11,27.060000000000002
2016-02-12,31.020000000000003
2016-02-13,0.0
2016-02-14,0.0
2016-02-15,0.0
2016-02-16,31.68
2016-02-17,44.22
2016-02-18,31.68
2016-02-19,25.080000000000002
2016-02-20,14.520000000000001
2016-02-21,27.060000000000002
2016-02-22,39.6
2016-02-23,20.46
2016-02-24,27.720000000000002
2016-02-25,38.28
2016-02-26,45.54
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,17.82
2016-03-01,54.51
2016-03-02,41.4
2016-03-03,69.0
2016-03-04,41.4
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,37.26
2016-03-08,26.909999999999997
2016-03-09,29.669999999999998
2016-03-10,46.23
2016-03-11,37.949999999999996
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,57.959999999999994
2016-03-15,20.7
2016-03-16,30.36
2016-03-17,25.529999999999998
2016-03-18,46.23
2016-03-19,0.0
2016-03-20,15.18
2016-03-21,50.37
