date,INTC
2014-06-20,22.5
2014-06-21,3.15
2014-06-22,2.25
2014-06-23,9.9
2014-06-24,23.400000000000002
2014-06-25,18.0
2014-06-26,19.35
2014-06-27,21.6
2014-06-28,10.35
2014-06-29,1.35
2014-06-30,16.2
2014-07-01,19.25
2014-07-02,12.100000000000001
2014-07-03,17.05
2014-07-04,4.4
2014-07-05,4.4
2014-07-06,2.75
2014-07-07,14.850000000000001
2014-07-08,10.450000000000001
2014-07-09,11.0
2014-07-10,12.65
2014-07-11,12.100000000000001
2014-07-12,2.75
2014-07-13,3.3000000000000003
2014-07-14,19.25
2014-07-15,41.800000000000004
2014-07-16,55.00000000000001
2014-07-17,45.650000000000006
2014-07-18,23.1
2014-07-19,7.15
2014-07-20,4.4
2014-07-21,12.65
2014-07-22,23.650000000000002
2014-07-23,22.55
2014-07-24,22.0
2014-07-25,17.05
2014-07-26,8.8
2014-07-27,3.8500000000000005
2014-07-28,12.100000000000001
2014-07-29,12.100000000000001
2014-07-30,11.55
2014-07-31,16.5
2014-08-01,27.88
2014-08-02,13.12
2014-08-03,2.46
2014-08-04,22.549999999999997
2014-08-05,27.47
2014-08-06,28.29
2014-08-07,27.47
2014-08-08,18.86
2014-08-09,5.739999999999999
2014-08-10,3.28
2014-08-11,24.599999999999998
2014-08-12,15.579999999999998
2014-08-13,20.91
2014-08-14,28.7
2014-08-15,22.139999999999997
2014-08-16,10.66
2014-08-17,5.739999999999999
2014-08-18,26.65
2014-08-19,25.009999999999998
2014-08-20,28.29
2014-08-21,41.0
2014-08-22,32.39
2014-08-23,9.84
2014-08-24,8.61
2014-08-25,27.88
2014-08-26,24.599999999999998
2014-08-27,23.369999999999997
2014-08-28,22.549999999999997
2014-08-29,20.09
2014-08-30,5.739999999999999
2014-08-31,4.92
2014-09-01,0.0
2014-09-02,16.8
2014-09-03,19.8
2014-09-04,29.4
2014-09-05,21.599999999999998
2014-09-06,3.0
2014-09-07,2.6999999999999997
2014-09-08,21.9
2014-09-09,30.0
2014-09-10,21.3
2014-09-11,22.8
2014-09-12,16.8
2014-09-13,5.3999999999999995
2014-09-14,2.6999999999999997
2014-09-15,12.9
2014-09-16,20.4
2014-09-17,19.2
2014-09-18,18.599999999999998
2014-09-19,16.8
2014-09-20,7.5
2014-09-21,3.0
2014-09-22,19.8
2014-09-23,16.2
2014-09-24,18.0
2014-09-25,25.2
2014-09-26,13.5
2014-09-27,9.299999999999999
2014-09-28,0.0
2014-09-29,25.5
2014-09-30,14.1
2014-10-01,17.1
2014-10-02,8.1
2014-10-03,10.8
2014-10-04,3.15
2014-10-05,3.6
2014-10-06,13.05
2014-10-07,9.9
2014-10-08,11.700000000000001
2014-10-09,11.25
2014-10-10,21.6
2014-10-11,7.65
2014-10-12,0.0
2014-10-13,16.2
2014-10-14,45.0
2014-10-15,37.35
2014-10-16,19.35
2014-10-17,18.45
2014-10-18,4.95
2014-10-19,2.7
2014-10-20,10.8
