date,MMM
2014-08-30,52.54
2014-08-31,53.25
2014-09-01,36.72
2014-09-02,41.82
2014-09-03,46.410000000000004
2014-09-04,39.27
2014-09-05,51.0
2014-09-06,48.45
2014-09-07,43.35
2014-09-08,44.88
2014-09-09,31.62
2014-09-10,38.25
2014-09-11,39.27
2014-09-12,47.94
2014-09-13,37.74
2014-09-14,49.980000000000004
2014-09-15,30.6
2014-09-16,39.27
2014-09-17,42.33
2014-09-18,35.7
2014-09-19,44.88
2014-09-20,38.76
2014-09-21,35.19
2014-09-22,45.39
2014-09-23,41.31
2014-09-24,41.82
2014-09-25,48.45
2014-09-26,34.68
2014-09-27,45.9
2014-09-28,38.76
2014-09-29,43.86
2014-09-30,39.78
2014-10-01,37.800000000000004
2014-10-02,43.2
2014-10-03,52.92
2014-10-04,51.84
2014-10-05,44.82
2014-10-06,39.96
2014-10-07,45.900000000000006
2014-10-08,30.78
2014-10-09,39.96
2014-10-10,34.02
2014-10-11,39.96
2014-10-12,49.14
2014-10-13,34.02
2014-10-14,39.42
2014-10-15,43.2
2014-10-16,38.88
2014-10-17,42.660000000000004
2014-10-18,44.28
2014-10-19,41.580000000000005
2014-10-20,31.860000000000003
2014-10-21,40.5
2014-10-22,37.800000000000004
2014-10-23,38.88
2014-10-24,45.900000000000006
2014-10-25,54.0
2014-10-26,45.36
2014-10-27,41.040000000000006
2014-10-28,35.64
2014-10-29,33.480000000000004
2014-10-30,39.96
2014-10-31,50.760000000000005
2014-11-01,37.129999999999995
2014-11-02,41.36
2014-11-03,38.54
2014-11-04,39.48
2014-11-05,31.959999999999997
2014-11-06,43.71
2014-11-07,40.89
2014-11-08,37.129999999999995
2014-11-09,39.48
2014-11-10,35.25
2014-11-11,45.589999999999996
2014-11-12,46.529999999999994
2014-11-13,47.0
2014-11-14,38.07
2014-11-15,46.059999999999995
2014-11-16,38.07
2014-11-17,40.89
2014-11-18,45.12
2014-11-19,37.599999999999994
2014-11-20,39.949999999999996
2014-11-21,41.83
2014-11-22,36.66
2014-11-23,39.949999999999996
2014-11-24,41.83
2014-11-25,39.01
2014-11-26,36.66
2014-11-27,42.3
2014-11-28,37.129999999999995
2014-11-29,39.01
2014-11-30,39.949999999999996
2014-12-01,34.04
2014-12-02,35.42
2014-12-03,34.96
2014-12-04,35.88
2014-12-05,39.56
2014-12-06,31.28
2014-12-07,27.6
2014-12-08,33.58
2014-12-09,38.64
2014-12-10,40.480000000000004
2014-12-11,33.58
2014-12-12,27.14
2014-12-13,35.42
2014-12-14,32.2
2014-12-15,33.58
2014-12-16,41.86
2014-12-17,26.68
2014-12-18,44.160000000000004
2014-12-19,40.02
2014-12-20,39.56
2014-12-21,32.2
2014-12-22,30.82
2014-12-23,42.78
