date,MRK_unscaled,MRK_monthly,scale,MRK
2018-03-16,56,34.0,0.34,19.040000000000003
2018-03-17,7,34.0,0.34,2.3800000000000003
2018-03-18,17,34.0,0.34,5.78
2018-03-19,56,34.0,0.34,19.040000000000003
2018-03-20,35,34.0,0.34,11.9
2018-03-21,54,34.0,0.34,18.360000000000003
2018-03-22,62,34.0,0.34,21.080000000000002
2018-03-23,36,34.0,0.34,12.24
2018-03-24,0,34.0,0.34,0.0
2018-03-25,13,34.0,0.34,4.42
2018-03-26,55,34.0,0.34,18.700000000000003
2018-03-27,44,34.0,0.34,14.96
2018-03-28,44,34.0,0.34,14.96
2018-03-29,54,34.0,0.34,18.360000000000003
2018-03-30,44,34.0,0.34,14.96
2018-03-31,8,34.0,0.34,2.72
2018-04-01,10,46.0,0.46,4.6000000000000005
2018-04-02,27,46.0,0.46,12.42
2018-04-03,34,46.0,0.46,15.64
2018-04-04,39,46.0,0.46,17.94
2018-04-05,37,46.0,0.46,17.02
2018-04-06,65,46.0,0.46,29.900000000000002
2018-04-07,17,46.0,0.46,7.82
2018-04-08,17,46.0,0.46,7.82
2018-04-09,74,46.0,0.46,34.04
2018-04-10,72,46.0,0.46,33.120000000000005
2018-04-11,52,46.0,0.46,23.92
2018-04-12,54,46.0,0.46,24.84
2018-04-13,43,46.0,0.46,19.78
2018-04-14,13,46.0,0.46,5.98
2018-04-15,15,46.0,0.46,6.9
2018-04-16,87,46.0,0.46,40.02
2018-04-17,100,46.0,0.46,46.0
2018-04-18,75,46.0,0.46,34.5
2018-04-19,68,46.0,0.46,31.28
2018-04-20,39,46.0,0.46,17.94
2018-04-21,29,46.0,0.46,13.34
2018-04-22,0,46.0,0.46,0.0
2018-04-23,62,46.0,0.46,28.52
2018-04-24,53,46.0,0.46,24.380000000000003
2018-04-25,51,46.0,0.46,23.46
2018-04-26,38,46.0,0.46,17.48
2018-04-27,45,46.0,0.46,20.7
2018-04-28,6,46.0,0.46,2.7600000000000002
2018-04-29,29,46.0,0.46,13.34
2018-04-30,42,46.0,0.46,19.32
2018-05-01,94,37.0,0.37,34.78
2018-05-02,61,37.0,0.37,22.57
2018-05-03,70,37.0,0.37,25.9
2018-05-04,50,37.0,0.37,18.5
2018-05-05,17,37.0,0.37,6.29
2018-05-06,16,37.0,0.37,5.92
2018-05-07,56,37.0,0.37,20.72
2018-05-08,53,37.0,0.37,19.61
2018-05-09,80,37.0,0.37,29.6
2018-05-10,64,37.0,0.37,23.68
2018-05-11,49,37.0,0.37,18.13
2018-05-12,26,37.0,0.37,9.62
2018-05-13,7,37.0,0.37,2.59
2018-05-14,73,37.0,0.37,27.009999999999998
2018-05-15,65,37.0,0.37,24.05
2018-05-16,52,37.0,0.37,19.24
2018-05-17,44,37.0,0.37,16.28
2018-05-18,30,37.0,0.37,11.1
2018-05-19,7,37.0,0.37,2.59
2018-05-20,19,37.0,0.37,7.03
2018-05-21,100,37.0,0.37,37.0
2018-05-22,56,37.0,0.37,20.72
2018-05-23,60,37.0,0.37,22.2
2018-05-24,50,37.0,0.37,18.5
2018-05-25,36,37.0,0.37,13.32
2018-05-26,23,37.0,0.37,8.51
2018-05-27,11,37.0,0.37,4.07
2018-05-28,12,37.0,0.37,4.4399999999999995
2018-05-29,58,37.0,0.37,21.46
2018-05-30,39,37.0,0.37,14.43
2018-05-31,56,37.0,0.37,20.72
2018-06-01,64,41.0,0.41,26.24
2018-06-02,15,41.0,0.41,6.1499999999999995
2018-06-03,28,41.0,0.41,11.479999999999999
2018-06-04,100,41.0,0.41,41.0
2018-06-05,55,41.0,0.41,22.549999999999997
2018-06-06,50,41.0,0.41,20.5
2018-06-07,60,41.0,0.41,24.599999999999998
2018-06-08,60,41.0,0.41,24.599999999999998
2018-06-09,24,41.0,0.41,9.84
2018-06-10,12,41.0,0.41,4.92
2018-06-11,33,41.0,0.41,13.53
2018-06-12,74,41.0,0.41,30.34
2018-06-13,77,41.0,0.41,31.569999999999997
2018-06-14,85,41.0,0.41,34.85
2018-06-15,64,41.0,0.41,26.24
2018-06-16,24,41.0,0.41,9.84
2018-06-17,30,41.0,0.41,12.299999999999999
2018-06-18,55,41.0,0.41,22.549999999999997
2018-06-19,76,41.0,0.41,31.159999999999997
2018-06-20,44,41.0,0.41,18.04
2018-06-21,48,41.0,0.41,19.68
2018-06-22,39,41.0,0.41,15.989999999999998
2018-06-23,0,41.0,0.41,0.0
2018-06-24,26,41.0,0.41,10.66
2018-06-25,47,41.0,0.41,19.27
2018-06-26,54,41.0,0.41,22.139999999999997
2018-06-27,50,41.0,0.41,20.5
2018-06-28,74,41.0,0.41,30.34
2018-06-29,48,41.0,0.41,19.68
2018-06-30,31,41.0,0.41,12.709999999999999
2018-07-01,35,38.0,0.38,13.3
2018-07-02,47,38.0,0.38,17.86
2018-07-03,74,38.0,0.38,28.12
2018-07-04,16,38.0,0.38,6.08
2018-07-05,45,38.0,0.38,17.1
2018-07-06,38,38.0,0.38,14.44
2018-07-07,16,38.0,0.38,6.08
2018-07-08,30,38.0,0.38,11.4
2018-07-09,51,38.0,0.38,19.38
2018-07-10,54,38.0,0.38,20.52
2018-07-11,38,38.0,0.38,14.44
2018-07-12,49,38.0,0.38,18.62
2018-07-13,57,38.0,0.38,21.66
2018-07-14,17,38.0,0.38,6.46
2018-07-15,16,38.0,0.38,6.08
2018-07-16,50,38.0,0.38,19.0
2018-07-17,56,38.0,0.38,21.28
2018-07-18,42,38.0,0.38,15.96
2018-07-19,46,38.0,0.38,17.48
2018-07-20,46,38.0,0.38,17.48
2018-07-21,17,38.0,0.38,6.46
2018-07-22,22,38.0,0.38,8.36
2018-07-23,34,38.0,0.38,12.92
2018-07-24,56,38.0,0.38,21.28
2018-07-25,40,38.0,0.38,15.2
2018-07-26,49,38.0,0.38,18.62
2018-07-27,100,38.0,0.38,38.0
2018-07-28,0,38.0,0.38,0.0
2018-07-29,34,38.0,0.38,12.92
2018-07-30,44,38.0,0.38,16.72
2018-07-31,80,38.0,0.38,30.4
2018-08-01,97,38.0,0.38,36.86
2018-08-02,58,38.0,0.38,22.04
2018-08-03,48,38.0,0.38,18.240000000000002
2018-08-04,43,38.0,0.38,16.34
2018-08-05,21,38.0,0.38,7.98
2018-08-06,62,38.0,0.38,23.56
2018-08-07,78,38.0,0.38,29.64
2018-08-08,44,38.0,0.38,16.72
2018-08-09,75,38.0,0.38,28.5
2018-08-10,32,38.0,0.38,12.16
2018-08-11,23,38.0,0.38,8.74
2018-08-12,32,38.0,0.38,12.16
2018-08-13,64,38.0,0.38,24.32
2018-08-14,45,38.0,0.38,17.1
2018-08-15,41,38.0,0.38,15.58
2018-08-16,79,38.0,0.38,30.02
2018-08-17,58,38.0,0.38,22.04
2018-08-18,33,38.0,0.38,12.540000000000001
2018-08-19,41,38.0,0.38,15.58
2018-08-20,100,38.0,0.38,38.0
2018-08-21,75,38.0,0.38,28.5
2018-08-22,79,38.0,0.38,30.02
2018-08-23,56,38.0,0.38,21.28
2018-08-24,53,38.0,0.38,20.14
2018-08-25,0,38.0,0.38,0.0
2018-08-26,13,38.0,0.38,4.94
2018-08-27,59,38.0,0.38,22.42
2018-08-28,61,38.0,0.38,23.18
2018-08-29,64,38.0,0.38,24.32
2018-08-30,37,38.0,0.38,14.06
2018-08-31,53,38.0,0.38,20.14
2018-09-01,29,31.0,0.31,8.99
2018-09-02,64,31.0,0.31,19.84
2018-09-03,13,31.0,0.31,4.03
2018-09-04,69,31.0,0.31,21.39
2018-09-05,76,31.0,0.31,23.56
2018-09-06,70,31.0,0.31,21.7
2018-09-07,90,31.0,0.31,27.9
2018-09-08,50,31.0,0.31,15.5
2018-09-09,44,31.0,0.31,13.64
2018-09-10,76,31.0,0.31,23.56
2018-09-11,97,31.0,0.31,30.07
2018-09-12,82,31.0,0.31,25.419999999999998
2018-09-13,67,31.0,0.31,20.77
2018-09-14,99,31.0,0.31,30.69
2018-09-15,31,31.0,0.31,9.61
2018-09-16,40,31.0,0.31,12.4
2018-09-17,64,31.0,0.31,19.84
2018-09-18,82,31.0,0.31,25.419999999999998
2018-09-19,72,31.0,0.31,22.32
2018-09-20,100,31.0,0.31,31.0
2018-09-21,80,31.0,0.31,24.8
2018-09-22,37,31.0,0.31,11.47
2018-09-23,40,31.0,0.31,12.4
2018-09-24,85,31.0,0.31,26.35
2018-09-25,82,31.0,0.31,25.419999999999998
2018-09-26,81,31.0,0.31,25.11
2018-09-27,90,31.0,0.31,27.9
2018-09-28,76,31.0,0.31,23.56
2018-09-29,50,31.0,0.31,15.5
2018-09-30,54,31.0,0.31,16.74
2018-10-01,42,43.0,0.43,18.06
2018-10-02,86,43.0,0.43,36.98
2018-10-03,44,43.0,0.43,18.919999999999998
2018-10-04,38,43.0,0.43,16.34
2018-10-05,54,43.0,0.43,23.22
2018-10-06,29,43.0,0.43,12.47
2018-10-07,20,43.0,0.43,8.6
2018-10-08,65,43.0,0.43,27.95
2018-10-09,45,43.0,0.43,19.35
2018-10-10,100,43.0,0.43,43.0
2018-10-11,76,43.0,0.43,32.68
2018-10-12,69,43.0,0.43,29.669999999999998
2018-10-13,47,43.0,0.43,20.21
2018-10-14,8,43.0,0.43,3.44
2018-10-15,76,43.0,0.43,32.68
2018-10-16,51,43.0,0.43,21.93
2018-10-17,45,43.0,0.43,19.35
2018-10-18,66,43.0,0.43,28.38
2018-10-19,59,43.0,0.43,25.37
2018-10-20,42,43.0,0.43,18.06
2018-10-21,61,43.0,0.43,26.23
2018-10-22,54,43.0,0.43,23.22
2018-10-23,55,43.0,0.43,23.65
2018-10-24,51,43.0,0.43,21.93
2018-10-25,94,43.0,0.43,40.42
2018-10-26,60,43.0,0.43,25.8
2018-10-27,49,43.0,0.43,21.07
2018-10-28,22,43.0,0.43,9.459999999999999
2018-10-29,67,43.0,0.43,28.81
2018-10-30,60,43.0,0.43,25.8
2018-10-31,72,43.0,0.43,30.96
2018-11-01,100,41.0,0.41,41.0
2018-11-02,62,41.0,0.41,25.419999999999998
2018-11-03,35,41.0,0.41,14.35
2018-11-04,21,41.0,0.41,8.61
2018-11-05,34,41.0,0.41,13.94
2018-11-06,39,41.0,0.41,15.989999999999998
2018-11-07,65,41.0,0.41,26.65
2018-11-08,72,41.0,0.41,29.52
2018-11-09,31,41.0,0.41,12.709999999999999
2018-11-10,27,41.0,0.41,11.069999999999999
2018-11-11,23,41.0,0.41,9.43
2018-11-12,47,41.0,0.41,19.27
2018-11-13,63,41.0,0.41,25.83
2018-11-14,50,41.0,0.41,20.5
2018-11-15,52,41.0,0.41,21.32
2018-11-16,62,41.0,0.41,25.419999999999998
2018-11-17,13,41.0,0.41,5.33
2018-11-18,28,41.0,0.41,11.479999999999999
2018-11-19,33,41.0,0.41,13.53
2018-11-20,56,41.0,0.41,22.959999999999997
2018-11-21,56,41.0,0.41,22.959999999999997
2018-11-22,11,41.0,0.41,4.51
2018-11-23,49,41.0,0.41,20.09
2018-11-24,18,41.0,0.41,7.38
2018-11-25,21,41.0,0.41,8.61
2018-11-26,32,41.0,0.41,13.12
2018-11-27,62,41.0,0.41,25.419999999999998
2018-11-28,59,41.0,0.41,24.189999999999998
2018-11-29,54,41.0,0.41,22.139999999999997
2018-11-30,55,41.0,0.41,22.549999999999997
2018-12-01,57,35.0,0.35,19.95
2018-12-02,32,35.0,0.35,11.2
2018-12-03,84,35.0,0.35,29.4
2018-12-04,99,35.0,0.35,34.65
2018-12-05,35,35.0,0.35,12.25
2018-12-06,100,35.0,0.35,35.0
2018-12-07,62,35.0,0.35,21.7
2018-12-08,12,35.0,0.35,4.199999999999999
2018-12-09,29,35.0,0.35,10.149999999999999
2018-12-10,79,35.0,0.35,27.65
2018-12-11,55,35.0,0.35,19.25
2018-12-12,94,35.0,0.35,32.9
2018-12-13,90,35.0,0.35,31.499999999999996
2018-12-14,99,35.0,0.35,34.65
2018-12-15,0,35.0,0.35,0.0
2018-12-16,18,35.0,0.35,6.3
2018-12-17,82,35.0,0.35,28.7
2018-12-18,89,35.0,0.35,31.15
2018-12-19,83,35.0,0.35,29.049999999999997
2018-12-20,71,35.0,0.35,24.849999999999998
2018-12-21,65,35.0,0.35,22.75
2018-12-22,31,35.0,0.35,10.85
2018-12-23,30,35.0,0.35,10.5
2018-12-24,62,35.0,0.35,21.7
2018-12-25,0,35.0,0.35,0.0
2018-12-26,75,35.0,0.35,26.25
2018-12-27,91,35.0,0.35,31.849999999999998
2018-12-28,95,35.0,0.35,33.25
2018-12-29,37,35.0,0.35,12.95
2018-12-30,38,35.0,0.35,13.299999999999999
2018-12-31,91,35.0,0.35,31.849999999999998
2019-01-01,9,36.0,0.36,3.2399999999999998
2019-01-02,77,36.0,0.36,27.72
2019-01-03,79,36.0,0.36,28.439999999999998
2019-01-04,68,36.0,0.36,24.48
2019-01-05,30,36.0,0.36,10.799999999999999
2019-01-06,18,36.0,0.36,6.4799999999999995
2019-01-07,93,36.0,0.36,33.48
2019-01-08,79,36.0,0.36,28.439999999999998
2019-01-09,72,36.0,0.36,25.919999999999998
2019-01-10,89,36.0,0.36,32.04
2019-01-11,54,36.0,0.36,19.439999999999998
2019-01-12,11,36.0,0.36,3.96
2019-01-13,24,36.0,0.36,8.64
2019-01-14,40,36.0,0.36,14.399999999999999
2019-01-15,56,36.0,0.36,20.16
2019-01-16,59,36.0,0.36,21.24
2019-01-17,61,36.0,0.36,21.96
2019-01-18,57,36.0,0.36,20.52
2019-01-19,28,36.0,0.36,10.08
2019-01-20,20,36.0,0.36,7.199999999999999
2019-01-21,18,36.0,0.36,6.4799999999999995
2019-01-22,52,36.0,0.36,18.72
2019-01-23,41,36.0,0.36,14.76
2019-01-24,80,36.0,0.36,28.799999999999997
2019-01-25,100,36.0,0.36,36.0
2019-01-26,21,36.0,0.36,7.56
2019-01-27,0,36.0,0.36,0.0
2019-01-28,31,36.0,0.36,11.16
2019-01-29,70,36.0,0.36,25.2
2019-01-30,57,36.0,0.36,20.52
2019-01-31,53,36.0,0.36,19.08
2019-02-01,100,47.0,0.47,47.0
2019-02-02,24,47.0,0.47,11.28
2019-02-03,21,47.0,0.47,9.87
2019-02-04,53,47.0,0.47,24.91
2019-02-05,57,47.0,0.47,26.79
2019-02-06,57,47.0,0.47,26.79
2019-02-07,33,47.0,0.47,15.51
2019-02-08,47,47.0,0.47,22.09
2019-02-09,25,47.0,0.47,11.75
2019-02-10,9,47.0,0.47,4.2299999999999995
2019-02-11,46,47.0,0.47,21.619999999999997
2019-02-12,53,47.0,0.47,24.91
2019-02-13,61,47.0,0.47,28.669999999999998
2019-02-14,46,47.0,0.47,21.619999999999997
2019-02-15,61,47.0,0.47,28.669999999999998
2019-02-16,9,47.0,0.47,4.2299999999999995
2019-02-17,21,47.0,0.47,9.87
2019-02-18,23,47.0,0.47,10.809999999999999
2019-02-19,53,47.0,0.47,24.91
2019-02-20,47,47.0,0.47,22.09
2019-02-21,67,47.0,0.47,31.49
2019-02-22,45,47.0,0.47,21.15
2019-02-23,30,47.0,0.47,14.1
2019-02-24,17,47.0,0.47,7.989999999999999
2019-02-25,51,47.0,0.47,23.97
2019-02-26,57,47.0,0.47,26.79
2019-02-27,59,47.0,0.47,27.729999999999997
2019-02-28,56,47.0,0.47,26.32
2019-03-01,84,36.0,0.36,30.24
2019-03-02,28,36.0,0.36,10.08
2019-03-03,20,36.0,0.36,7.199999999999999
2019-03-04,73,36.0,0.36,26.279999999999998
2019-03-05,66,36.0,0.36,23.759999999999998
2019-03-06,66,36.0,0.36,23.759999999999998
2019-03-07,100,36.0,0.36,36.0
2019-03-08,75,36.0,0.36,27.0
2019-03-09,23,36.0,0.36,8.28
2019-03-10,45,36.0,0.36,16.2
2019-03-11,33,36.0,0.36,11.879999999999999
2019-03-12,77,36.0,0.36,27.72
2019-03-13,71,36.0,0.36,25.56
2019-03-14,60,36.0,0.36,21.599999999999998
2019-03-15,87,36.0,0.36,31.32
2019-03-16,19,36.0,0.36,6.84
2019-03-17,20,36.0,0.36,7.199999999999999
2019-03-18,55,36.0,0.36,19.8
2019-03-19,75,36.0,0.36,27.0
2019-03-20,74,36.0,0.36,26.64
2019-03-21,76,36.0,0.36,27.36
2019-03-22,92,36.0,0.36,33.12
2019-03-23,19,36.0,0.36,6.84
2019-03-24,18,36.0,0.36,6.4799999999999995
2019-03-25,58,36.0,0.36,20.88
2019-03-26,48,36.0,0.36,17.28
2019-03-27,57,36.0,0.36,20.52
2019-03-28,47,36.0,0.36,16.919999999999998
2019-03-29,41,36.0,0.36,14.76
2019-03-30,0,36.0,0.36,0.0
2019-03-31,15,36.0,0.36,5.3999999999999995
2019-04-01,45,47.0,0.47,21.15
2019-04-02,48,47.0,0.47,22.56
2019-04-03,64,47.0,0.47,30.08
2019-04-04,64,47.0,0.47,30.08
2019-04-05,80,47.0,0.47,37.599999999999994
2019-04-06,28,47.0,0.47,13.16
2019-04-07,22,47.0,0.47,10.34
2019-04-08,53,47.0,0.47,24.91
2019-04-09,60,47.0,0.47,28.2
2019-04-10,61,47.0,0.47,28.669999999999998
2019-04-11,49,47.0,0.47,23.029999999999998
2019-04-12,85,47.0,0.47,39.949999999999996
2019-04-13,41,47.0,0.47,19.27
2019-04-14,28,47.0,0.47,13.16
2019-04-15,62,47.0,0.47,29.139999999999997
2019-04-16,59,47.0,0.47,27.729999999999997
2019-04-17,81,47.0,0.47,38.07
2019-04-18,92,47.0,0.47,43.239999999999995
2019-04-19,77,47.0,0.47,36.19
2019-04-20,27,47.0,0.47,12.69
2019-04-21,23,47.0,0.47,10.809999999999999
2019-04-22,69,47.0,0.47,32.43
2019-04-23,66,47.0,0.47,31.02
2019-04-24,62,47.0,0.47,29.139999999999997
2019-04-25,50,47.0,0.47,23.5
2019-04-26,64,47.0,0.47,30.08
2019-04-27,9,47.0,0.47,4.2299999999999995
2019-04-28,26,47.0,0.47,12.219999999999999
2019-04-29,80,47.0,0.47,37.599999999999994
2019-04-30,100,47.0,0.47,47.0
2019-05-01,69,36.0,0.36,24.84
2019-05-02,54,36.0,0.36,19.439999999999998
2019-05-03,67,36.0,0.36,24.119999999999997
2019-05-04,36,36.0,0.36,12.959999999999999
2019-05-05,0,36.0,0.36,0.0
2019-05-06,49,36.0,0.36,17.64
2019-05-07,62,36.0,0.36,22.32
2019-05-08,58,36.0,0.36,20.88
2019-05-09,55,36.0,0.36,19.8
2019-05-10,56,36.0,0.36,20.16
2019-05-11,26,36.0,0.36,9.36
2019-05-12,11,36.0,0.36,3.96
2019-05-13,47,36.0,0.36,16.919999999999998
2019-05-14,55,36.0,0.36,19.8
2019-05-15,60,36.0,0.36,21.599999999999998
2019-05-16,54,36.0,0.36,19.439999999999998
2019-05-17,47,36.0,0.36,16.919999999999998
2019-05-18,8,36.0,0.36,2.88
2019-05-19,16,36.0,0.36,5.76
2019-05-20,62,36.0,0.36,22.32
2019-05-21,37,36.0,0.36,13.32
2019-05-22,100,36.0,0.36,36.0
2019-05-23,50,36.0,0.36,18.0
2019-05-24,56,36.0,0.36,20.16
2019-05-25,30,36.0,0.36,10.799999999999999
2019-05-26,35,36.0,0.36,12.6
2019-05-27,19,36.0,0.36,6.84
2019-05-28,48,36.0,0.36,17.28
2019-05-29,60,36.0,0.36,21.599999999999998
2019-05-30,42,36.0,0.36,15.12
2019-05-31,38,36.0,0.36,13.68
2019-06-01,0,45.0,0.45,0.0
2019-06-02,28,45.0,0.45,12.6
2019-06-03,54,45.0,0.45,24.3
2019-06-04,70,45.0,0.45,31.5
2019-06-05,87,45.0,0.45,39.15
2019-06-06,82,45.0,0.45,36.9
2019-06-07,77,45.0,0.45,34.65
2019-06-08,22,45.0,0.45,9.9
2019-06-09,27,45.0,0.45,12.15
2019-06-10,62,45.0,0.45,27.900000000000002
2019-06-11,100,45.0,0.45,45.0
2019-06-12,70,45.0,0.45,31.5
2019-06-13,59,45.0,0.45,26.55
2019-06-14,57,45.0,0.45,25.650000000000002
2019-06-15,16,45.0,0.45,7.2
2019-06-16,31,45.0,0.45,13.950000000000001
2019-06-17,89,45.0,0.45,40.050000000000004
2019-06-18,99,45.0,0.45,44.550000000000004
2019-06-19,71,45.0,0.45,31.95
2019-06-20,74,45.0,0.45,33.300000000000004
2019-06-21,56,45.0,0.45,25.2
2019-06-22,17,45.0,0.45,7.65
2019-06-23,0,45.0,0.45,0.0
2019-06-24,59,45.0,0.45,26.55
2019-06-25,89,45.0,0.45,40.050000000000004
2019-06-26,90,45.0,0.45,40.5
2019-06-27,48,45.0,0.45,21.6
2019-06-28,63,45.0,0.45,28.35
2019-06-29,33,45.0,0.45,14.85
2019-06-30,11,45.0,0.45,4.95
2019-07-01,35,48.0,0.48,16.8
2019-07-02,68,48.0,0.48,32.64
2019-07-03,42,48.0,0.48,20.16
2019-07-04,18,48.0,0.48,8.64
2019-07-05,20,48.0,0.48,9.6
2019-07-06,14,48.0,0.48,6.72
2019-07-07,11,48.0,0.48,5.279999999999999
2019-07-08,43,48.0,0.48,20.64
2019-07-09,43,48.0,0.48,20.64
2019-07-10,52,48.0,0.48,24.96
2019-07-11,75,48.0,0.48,36.0
2019-07-12,82,48.0,0.48,39.36
2019-07-13,22,48.0,0.48,10.559999999999999
2019-07-14,27,48.0,0.48,12.959999999999999
2019-07-15,62,48.0,0.48,29.759999999999998
2019-07-16,72,48.0,0.48,34.56
2019-07-17,67,48.0,0.48,32.16
2019-07-18,42,48.0,0.48,20.16
2019-07-19,37,48.0,0.48,17.759999999999998
2019-07-20,12,48.0,0.48,5.76
2019-07-21,18,48.0,0.48,8.64
2019-07-22,46,48.0,0.48,22.08
2019-07-23,54,48.0,0.48,25.919999999999998
2019-07-24,37,48.0,0.48,17.759999999999998
2019-07-25,49,48.0,0.48,23.52
2019-07-26,59,48.0,0.48,28.32
2019-07-27,10,48.0,0.48,4.8
2019-07-28,23,48.0,0.48,11.04
2019-07-29,55,48.0,0.48,26.4
2019-07-30,100,48.0,0.48,48.0
2019-07-31,45,48.0,0.48,21.599999999999998
2019-08-01,92,43.0,0.43,39.56
2019-08-02,29,43.0,0.43,12.47
2019-08-03,19,43.0,0.43,8.17
2019-08-04,24,43.0,0.43,10.32
2019-08-05,96,43.0,0.43,41.28
2019-08-06,72,43.0,0.43,30.96
2019-08-07,63,43.0,0.43,27.09
2019-08-08,53,43.0,0.43,22.79
2019-08-09,70,43.0,0.43,30.099999999999998
2019-08-10,13,43.0,0.43,5.59
2019-08-11,13,43.0,0.43,5.59
2019-08-12,51,43.0,0.43,21.93
2019-08-13,63,43.0,0.43,27.09
2019-08-14,82,43.0,0.43,35.26
2019-08-15,48,43.0,0.43,20.64
2019-08-16,70,43.0,0.43,30.099999999999998
2019-08-17,15,43.0,0.43,6.45
2019-08-18,18,43.0,0.43,7.74
2019-08-19,60,43.0,0.43,25.8
2019-08-20,41,43.0,0.43,17.63
2019-08-21,65,43.0,0.43,27.95
2019-08-22,100,43.0,0.43,43.0
2019-08-23,46,43.0,0.43,19.78
2019-08-24,35,43.0,0.43,15.049999999999999
2019-08-25,28,43.0,0.43,12.04
2019-08-26,66,43.0,0.43,28.38
2019-08-27,69,43.0,0.43,29.669999999999998
2019-08-28,62,43.0,0.43,26.66
2019-08-29,85,43.0,0.43,36.55
2019-08-30,69,43.0,0.43,29.669999999999998
2019-08-31,19,43.0,0.43,8.17
2019-09-01,19,45.0,0.45,8.55
2019-09-02,24,45.0,0.45,10.8
2019-09-03,53,45.0,0.45,23.85
2019-09-04,36,45.0,0.45,16.2
2019-09-05,57,45.0,0.45,25.650000000000002
2019-09-06,59,45.0,0.45,26.55
2019-09-07,30,45.0,0.45,13.5
2019-09-08,18,45.0,0.45,8.1
2019-09-09,81,45.0,0.45,36.45
2019-09-10,100,45.0,0.45,45.0
2019-09-11,70,45.0,0.45,31.5
2019-09-12,63,45.0,0.45,28.35
2019-09-13,62,45.0,0.45,27.900000000000002
2019-09-14,18,45.0,0.45,8.1
2019-09-15,13,45.0,0.45,5.8500000000000005
2019-09-16,62,45.0,0.45,27.900000000000002
2019-09-17,85,45.0,0.45,38.25
2019-09-18,62,45.0,0.45,27.900000000000002
2019-09-19,48,45.0,0.45,21.6
2019-09-20,63,45.0,0.45,28.35
2019-09-21,21,45.0,0.45,9.450000000000001
2019-09-22,19,45.0,0.45,8.55
2019-09-23,50,45.0,0.45,22.5
2019-09-24,39,45.0,0.45,17.55
2019-09-25,42,45.0,0.45,18.900000000000002
2019-09-26,50,45.0,0.45,22.5
2019-09-27,39,45.0,0.45,17.55
2019-09-28,27,45.0,0.45,12.15
2019-09-29,19,45.0,0.45,8.55
2019-09-30,47,45.0,0.45,21.150000000000002
2019-10-01,68,45.0,0.45,30.6
2019-10-02,62,45.0,0.45,27.900000000000002
2019-10-03,49,45.0,0.45,22.05
2019-10-04,32,45.0,0.45,14.4
2019-10-05,25,45.0,0.45,11.25
2019-10-06,16,45.0,0.45,7.2
2019-10-07,53,45.0,0.45,23.85
2019-10-08,47,45.0,0.45,21.150000000000002
2019-10-09,30,45.0,0.45,13.5
2019-10-10,43,45.0,0.45,19.35
2019-10-11,70,45.0,0.45,31.5
2019-10-12,47,45.0,0.45,21.150000000000002
2019-10-13,30,45.0,0.45,13.5
2019-10-14,41,45.0,0.45,18.45
2019-10-15,52,45.0,0.45,23.400000000000002
2019-10-16,38,45.0,0.45,17.1
2019-10-17,28,45.0,0.45,12.6
2019-10-18,45,45.0,0.45,20.25
2019-10-19,26,45.0,0.45,11.700000000000001
2019-10-20,0,45.0,0.45,0.0
2019-10-21,42,45.0,0.45,18.900000000000002
2019-10-22,61,45.0,0.45,27.45
2019-10-23,70,45.0,0.45,31.5
2019-10-24,39,45.0,0.45,17.55
2019-10-25,49,45.0,0.45,22.05
2019-10-26,15,45.0,0.45,6.75
2019-10-27,17,45.0,0.45,7.65
2019-10-28,96,45.0,0.45,43.2
2019-10-29,100,45.0,0.45,45.0
2019-10-30,94,45.0,0.45,42.300000000000004
2019-10-31,49,45.0,0.45,22.05
2019-11-01,78,41.0,0.41,31.979999999999997
2019-11-02,23,41.0,0.41,9.43
2019-11-03,22,41.0,0.41,9.02
2019-11-04,76,41.0,0.41,31.159999999999997
2019-11-05,62,41.0,0.41,25.419999999999998
2019-11-06,94,41.0,0.41,38.54
2019-11-07,87,41.0,0.41,35.669999999999995
2019-11-08,63,41.0,0.41,25.83
2019-11-09,25,41.0,0.41,10.25
2019-11-10,0,41.0,0.41,0.0
2019-11-11,39,41.0,0.41,15.989999999999998
2019-11-12,82,41.0,0.41,33.62
2019-11-13,54,41.0,0.41,22.139999999999997
2019-11-14,75,41.0,0.41,30.749999999999996
2019-11-15,64,41.0,0.41,26.24
2019-11-16,26,41.0,0.41,10.66
2019-11-17,27,41.0,0.41,11.069999999999999
2019-11-18,63,41.0,0.41,25.83
2019-11-19,89,41.0,0.41,36.489999999999995
2019-11-20,87,41.0,0.41,35.669999999999995
2019-11-21,45,41.0,0.41,18.45
2019-11-22,100,41.0,0.41,41.0
2019-11-23,13,41.0,0.41,5.33
2019-11-24,25,41.0,0.41,10.25
2019-11-25,56,41.0,0.41,22.959999999999997
2019-11-26,57,41.0,0.41,23.369999999999997
2019-11-27,56,41.0,0.41,22.959999999999997
2019-11-28,24,41.0,0.41,9.84
2019-11-29,53,41.0,0.41,21.73
2019-11-30,17,41.0,0.41,6.97
2019-12-01,12,41.0,0.41,4.92
2019-12-02,46,41.0,0.41,18.86
2019-12-03,67,41.0,0.41,27.47
2019-12-04,84,41.0,0.41,34.44
2019-12-05,87,41.0,0.41,35.669999999999995
2019-12-06,63,41.0,0.41,25.83
2019-12-07,30,41.0,0.41,12.299999999999999
2019-12-08,12,41.0,0.41,4.92
2019-12-09,50,41.0,0.41,20.5
2019-12-10,72,41.0,0.41,29.52
