date,MSFT_unscaled,MSFT_monthly,scale,MSFT
2013-01-01,18,13.0,0.13,2.34
2013-01-02,45,13.0,0.13,5.8500000000000005
2013-01-03,42,13.0,0.13,5.46
2013-01-04,33,13.0,0.13,4.29
2013-01-05,20,13.0,0.13,2.6
2013-01-06,11,13.0,0.13,1.4300000000000002
2013-01-07,25,13.0,0.13,3.25
2013-01-08,40,13.0,0.13,5.2
2013-01-09,29,13.0,0.13,3.77
2013-01-10,37,13.0,0.13,4.8100000000000005
2013-01-11,45,13.0,0.13,5.8500000000000005
2013-01-12,14,13.0,0.13,1.82
2013-01-13,14,13.0,0.13,1.82
2013-01-14,32,13.0,0.13,4.16
2013-01-15,37,13.0,0.13,4.8100000000000005
2013-01-16,28,13.0,0.13,3.64
2013-01-17,37,13.0,0.13,4.8100000000000005
2013-01-18,30,13.0,0.13,3.9000000000000004
2013-01-19,6,13.0,0.13,0.78
2013-01-20,8,13.0,0.13,1.04
2013-01-21,22,13.0,0.13,2.8600000000000003
2013-01-22,37,13.0,0.13,4.8100000000000005
2013-01-23,34,13.0,0.13,4.42
2013-01-24,100,13.0,0.13,13.0
2013-01-25,88,13.0,0.13,11.440000000000001
2013-01-26,25,13.0,0.13,3.25
2013-01-27,18,13.0,0.13,2.34
2013-01-28,38,13.0,0.13,4.94
2013-01-29,30,13.0,0.13,3.9000000000000004
2013-01-30,30,13.0,0.13,3.9000000000000004
2013-01-31,37,13.0,0.13,4.8100000000000005
2013-02-01,100,10.0,0.1,10.0
2013-02-02,34,10.0,0.1,3.4000000000000004
2013-02-03,26,10.0,0.1,2.6
2013-02-04,89,10.0,0.1,8.9
2013-02-05,82,10.0,0.1,8.200000000000001
2013-02-06,69,10.0,0.1,6.9
2013-02-07,85,10.0,0.1,8.5
2013-02-08,66,10.0,0.1,6.6000000000000005
2013-02-09,29,10.0,0.1,2.9000000000000004
2013-02-10,24,10.0,0.1,2.4000000000000004
2013-02-11,78,10.0,0.1,7.800000000000001
2013-02-12,72,10.0,0.1,7.2
2013-02-13,98,10.0,0.1,9.8
2013-02-14,60,10.0,0.1,6.0
2013-02-15,55,10.0,0.1,5.5
2013-02-16,18,10.0,0.1,1.8
2013-02-17,10,10.0,0.1,1.0
2013-02-18,38,10.0,0.1,3.8000000000000003
2013-02-19,67,10.0,0.1,6.7
2013-02-20,64,10.0,0.1,6.4
2013-02-21,74,10.0,0.1,7.4
2013-02-22,52,10.0,0.1,5.2
2013-02-23,14,10.0,0.1,1.4000000000000001
2013-02-24,41,10.0,0.1,4.1000000000000005
2013-02-25,71,10.0,0.1,7.1000000000000005
2013-02-26,60,10.0,0.1,6.0
2013-02-27,49,10.0,0.1,4.9
2013-02-28,59,10.0,0.1,5.9
2013-03-01,75,9.0,0.09,6.75
2013-03-02,40,9.0,0.09,3.5999999999999996
2013-03-03,26,9.0,0.09,2.34
2013-03-04,68,9.0,0.09,6.12
2013-03-05,100,9.0,0.09,9.0
2013-03-06,83,9.0,0.09,7.47
2013-03-07,65,9.0,0.09,5.85
2013-03-08,57,9.0,0.09,5.13
2013-03-09,29,9.0,0.09,2.61
2013-03-10,33,9.0,0.09,2.9699999999999998
2013-03-11,63,9.0,0.09,5.67
2013-03-12,73,9.0,0.09,6.569999999999999
2013-03-13,55,9.0,0.09,4.95
2013-03-14,75,9.0,0.09,6.75
2013-03-15,45,9.0,0.09,4.05
2013-03-16,28,9.0,0.09,2.52
2013-03-17,17,9.0,0.09,1.53
2013-03-18,60,9.0,0.09,5.3999999999999995
2013-03-19,54,9.0,0.09,4.859999999999999
2013-03-20,52,9.0,0.09,4.68
2013-03-21,60,9.0,0.09,5.3999999999999995
2013-03-22,60,9.0,0.09,5.3999999999999995
2013-03-23,24,9.0,0.09,2.16
2013-03-24,5,9.0,0.09,0.44999999999999996
2013-03-25,50,9.0,0.09,4.5
2013-03-26,67,9.0,0.09,6.029999999999999
2013-03-27,42,9.0,0.09,3.78
2013-03-28,54,9.0,0.09,4.859999999999999
2013-03-29,27,9.0,0.09,2.4299999999999997
2013-03-30,32,9.0,0.09,2.88
2013-03-31,31,9.0,0.09,2.79
2013-04-01,31,14.0,0.14,4.340000000000001
2013-04-02,39,14.0,0.14,5.460000000000001
2013-04-03,45,14.0,0.14,6.300000000000001
2013-04-04,30,14.0,0.14,4.2
2013-04-05,27,14.0,0.14,3.7800000000000002
2013-04-06,10,14.0,0.14,1.4000000000000001
2013-04-07,10,14.0,0.14,1.4000000000000001
2013-04-08,20,14.0,0.14,2.8000000000000003
2013-04-09,41,14.0,0.14,5.74
2013-04-10,69,14.0,0.14,9.66
2013-04-11,100,14.0,0.14,14.000000000000002
2013-04-12,61,14.0,0.14,8.540000000000001
2013-04-13,21,14.0,0.14,2.9400000000000004
2013-04-14,14,14.0,0.14,1.9600000000000002
2013-04-15,37,14.0,0.14,5.180000000000001
2013-04-16,44,14.0,0.14,6.16
2013-04-17,40,14.0,0.14,5.6000000000000005
2013-04-18,76,14.0,0.14,10.64
2013-04-19,77,14.0,0.14,10.780000000000001
2013-04-20,28,14.0,0.14,3.9200000000000004
2013-04-21,20,14.0,0.14,2.8000000000000003
2013-04-22,70,14.0,0.14,9.8
2013-04-23,68,14.0,0.14,9.520000000000001
2013-04-24,62,14.0,0.14,8.680000000000001
2013-04-25,75,14.0,0.14,10.500000000000002
2013-04-26,54,14.0,0.14,7.5600000000000005
2013-04-27,18,14.0,0.14,2.5200000000000005
2013-04-28,9,14.0,0.14,1.2600000000000002
2013-04-29,51,14.0,0.14,7.140000000000001
2013-04-30,58,14.0,0.14,8.120000000000001
2013-05-01,41,16.0,0.16,6.5600000000000005
2013-05-02,45,16.0,0.16,7.2
2013-05-03,43,16.0,0.16,6.88
2013-05-04,20,16.0,0.16,3.2
2013-05-05,13,16.0,0.16,2.08
2013-05-06,37,16.0,0.16,5.92
2013-05-07,35,16.0,0.16,5.6000000000000005
2013-05-08,41,16.0,0.16,6.5600000000000005
2013-05-09,42,16.0,0.16,6.72
2013-05-10,40,16.0,0.16,6.4
2013-05-11,10,16.0,0.16,1.6
2013-05-12,8,16.0,0.16,1.28
2013-05-13,37,16.0,0.16,5.92
2013-05-14,38,16.0,0.16,6.08
2013-05-15,36,16.0,0.16,5.76
2013-05-16,50,16.0,0.16,8.0
2013-05-17,72,16.0,0.16,11.52
2013-05-18,16,16.0,0.16,2.56
2013-05-19,16,16.0,0.16,2.56
2013-05-20,61,16.0,0.16,9.76
2013-05-21,100,16.0,0.16,16.0
2013-05-22,66,16.0,0.16,10.56
2013-05-23,46,16.0,0.16,7.36
2013-05-24,45,16.0,0.16,7.2
2013-05-25,22,16.0,0.16,3.52
2013-05-26,10,16.0,0.16,1.6
2013-05-27,14,16.0,0.16,2.24
2013-05-28,35,16.0,0.16,5.6000000000000005
2013-05-29,30,16.0,0.16,4.8
2013-05-30,36,16.0,0.16,5.76
2013-05-31,36,16.0,0.16,5.76
2013-06-01,17,13.0,0.13,2.21
2013-06-02,20,13.0,0.13,2.6
2013-06-03,72,13.0,0.13,9.36
2013-06-04,59,13.0,0.13,7.67
2013-06-05,66,13.0,0.13,8.58
2013-06-06,66,13.0,0.13,8.58
2013-06-07,68,13.0,0.13,8.84
2013-06-08,26,13.0,0.13,3.38
2013-06-09,25,13.0,0.13,3.25
2013-06-10,60,13.0,0.13,7.800000000000001
2013-06-11,100,13.0,0.13,13.0
2013-06-12,71,13.0,0.13,9.23
2013-06-13,70,13.0,0.13,9.1
2013-06-14,61,13.0,0.13,7.930000000000001
2013-06-15,32,13.0,0.13,4.16
2013-06-16,20,13.0,0.13,2.6
2013-06-17,68,13.0,0.13,8.84
2013-06-18,46,13.0,0.13,5.98
2013-06-19,68,13.0,0.13,8.84
2013-06-20,70,13.0,0.13,9.1
2013-06-21,61,13.0,0.13,7.930000000000001
2013-06-22,21,13.0,0.13,2.73
2013-06-23,20,13.0,0.13,2.6
2013-06-24,62,13.0,0.13,8.06
2013-06-25,59,13.0,0.13,7.67
2013-06-26,69,13.0,0.13,8.97
2013-06-27,54,13.0,0.13,7.0200000000000005
2013-06-28,56,13.0,0.13,7.28
2013-06-29,33,13.0,0.13,4.29
2013-06-30,12,13.0,0.13,1.56
2013-07-01,16,16.0,0.16,2.56
2013-07-02,13,16.0,0.16,2.08
2013-07-03,14,16.0,0.16,2.24
2013-07-04,8,16.0,0.16,1.28
2013-07-05,10,16.0,0.16,1.6
2013-07-06,8,16.0,0.16,1.28
2013-07-07,3,16.0,0.16,0.48
2013-07-08,13,16.0,0.16,2.08
2013-07-09,12,16.0,0.16,1.92
2013-07-10,12,16.0,0.16,1.92
2013-07-11,34,16.0,0.16,5.44
2013-07-12,27,16.0,0.16,4.32
2013-07-13,11,16.0,0.16,1.76
2013-07-14,4,16.0,0.16,0.64
2013-07-15,19,16.0,0.16,3.04
2013-07-16,20,16.0,0.16,3.2
2013-07-17,21,16.0,0.16,3.36
2013-07-18,41,16.0,0.16,6.5600000000000005
2013-07-19,100,16.0,0.16,16.0
2013-07-20,38,16.0,0.16,6.08
2013-07-21,16,16.0,0.16,2.56
2013-07-22,41,16.0,0.16,6.5600000000000005
2013-07-23,33,16.0,0.16,5.28
2013-07-24,25,16.0,0.16,4.0
2013-07-25,27,16.0,0.16,4.32
2013-07-26,18,16.0,0.16,2.88
2013-07-27,9,16.0,0.16,1.44
2013-07-28,10,16.0,0.16,1.6
2013-07-29,19,16.0,0.16,3.04
2013-07-30,21,16.0,0.16,3.36
2013-07-31,21,16.0,0.16,3.36
2013-08-01,13,16.0,0.16,2.08
2013-08-02,12,16.0,0.16,1.92
2013-08-03,9,16.0,0.16,1.44
2013-08-04,4,16.0,0.16,0.64
2013-08-05,14,16.0,0.16,2.24
2013-08-06,11,16.0,0.16,1.76
2013-08-07,11,16.0,0.16,1.76
2013-08-08,14,16.0,0.16,2.24
2013-08-09,17,16.0,0.16,2.72
2013-08-10,4,16.0,0.16,0.64
2013-08-11,4,16.0,0.16,0.64
2013-08-12,14,16.0,0.16,2.24
2013-08-13,15,16.0,0.16,2.4
2013-08-14,14,16.0,0.16,2.24
2013-08-15,18,16.0,0.16,2.88
2013-08-16,17,16.0,0.16,2.72
2013-08-17,4,16.0,0.16,0.64
2013-08-18,3,16.0,0.16,0.48
2013-08-19,12,16.0,0.16,1.92
2013-08-20,16,16.0,0.16,2.56
2013-08-21,14,16.0,0.16,2.24
2013-08-22,16,16.0,0.16,2.56
2013-08-23,100,16.0,0.16,16.0
2013-08-24,22,16.0,0.16,3.52
2013-08-25,14,16.0,0.16,2.24
2013-08-26,25,16.0,0.16,4.0
2013-08-27,24,16.0,0.16,3.84
2013-08-28,16,16.0,0.16,2.56
2013-08-29,14,16.0,0.16,2.24
2013-08-30,15,16.0,0.16,2.4
2013-08-31,7,16.0,0.16,1.12
2013-09-01,6,17.0,0.17,1.02
2013-09-02,5,17.0,0.17,0.8500000000000001
2013-09-03,100,17.0,0.17,17.0
2013-09-04,37,17.0,0.17,6.29
2013-09-05,29,17.0,0.17,4.930000000000001
2013-09-06,24,17.0,0.17,4.08
2013-09-07,5,17.0,0.17,0.8500000000000001
2013-09-08,5,17.0,0.17,0.8500000000000001
2013-09-09,22,17.0,0.17,3.74
2013-09-10,24,17.0,0.17,4.08
2013-09-11,29,17.0,0.17,4.930000000000001
2013-09-12,22,17.0,0.17,3.74
2013-09-13,21,17.0,0.17,3.5700000000000003
2013-09-14,7,17.0,0.17,1.1900000000000002
2013-09-15,6,17.0,0.17,1.02
2013-09-16,19,17.0,0.17,3.2300000000000004
2013-09-17,38,17.0,0.17,6.460000000000001
2013-09-18,28,17.0,0.17,4.760000000000001
2013-09-19,25,17.0,0.17,4.25
2013-09-20,23,17.0,0.17,3.91
2013-09-21,13,17.0,0.17,2.21
2013-09-22,7,17.0,0.17,1.1900000000000002
2013-09-23,27,17.0,0.17,4.590000000000001
2013-09-24,25,17.0,0.17,4.25
2013-09-25,16,17.0,0.17,2.72
2013-09-26,18,17.0,0.17,3.06
2013-09-27,22,17.0,0.17,3.74
2013-09-28,11,17.0,0.17,1.87
2013-09-29,7,17.0,0.17,1.1900000000000002
2013-09-30,20,17.0,0.17,3.4000000000000004
2013-10-01,33,15.0,0.15,4.95
2013-10-02,40,15.0,0.15,6.0
2013-10-03,37,15.0,0.15,5.55
2013-10-04,33,15.0,0.15,4.95
2013-10-05,15,15.0,0.15,2.25
2013-10-06,7,15.0,0.15,1.05
2013-10-07,26,15.0,0.15,3.9
2013-10-08,33,15.0,0.15,4.95
2013-10-09,31,15.0,0.15,4.6499999999999995
2013-10-10,36,15.0,0.15,5.3999999999999995
2013-10-11,38,15.0,0.15,5.7
2013-10-12,15,15.0,0.15,2.25
2013-10-13,6,15.0,0.15,0.8999999999999999
2013-10-14,31,15.0,0.15,4.6499999999999995
2013-10-15,38,15.0,0.15,5.7
2013-10-16,40,15.0,0.15,6.0
2013-10-17,33,15.0,0.15,4.95
2013-10-18,36,15.0,0.15,5.3999999999999995
2013-10-19,14,15.0,0.15,2.1
2013-10-20,16,15.0,0.15,2.4
2013-10-21,37,15.0,0.15,5.55
2013-10-22,35,15.0,0.15,5.25
2013-10-23,34,15.0,0.15,5.1
2013-10-24,80,15.0,0.15,12.0
2013-10-25,100,15.0,0.15,15.0
2013-10-26,26,15.0,0.15,3.9
2013-10-27,12,15.0,0.15,1.7999999999999998
2013-10-28,43,15.0,0.15,6.45
2013-10-29,46,15.0,0.15,6.8999999999999995
2013-10-30,31,15.0,0.15,4.6499999999999995
2013-10-31,33,15.0,0.15,4.95
2013-11-01,31,13.0,0.13,4.03
2013-11-02,23,13.0,0.13,2.99
2013-11-03,21,13.0,0.13,2.73
2013-11-04,35,13.0,0.13,4.55
2013-11-05,69,13.0,0.13,8.97
2013-11-06,100,13.0,0.13,13.0
2013-11-07,87,13.0,0.13,11.31
2013-11-08,62,13.0,0.13,8.06
2013-11-09,27,13.0,0.13,3.5100000000000002
2013-11-10,21,13.0,0.13,2.73
2013-11-11,45,13.0,0.13,5.8500000000000005
2013-11-12,62,13.0,0.13,8.06
2013-11-13,54,13.0,0.13,7.0200000000000005
2013-11-14,54,13.0,0.13,7.0200000000000005
2013-11-15,47,13.0,0.13,6.11
2013-11-16,20,13.0,0.13,2.6
2013-11-17,13,13.0,0.13,1.69
2013-11-18,52,13.0,0.13,6.76
2013-11-19,58,13.0,0.13,7.54
2013-11-20,62,13.0,0.13,8.06
2013-11-21,63,13.0,0.13,8.19
2013-11-22,68,13.0,0.13,8.84
2013-11-23,32,13.0,0.13,4.16
2013-11-24,19,13.0,0.13,2.47
2013-11-25,49,13.0,0.13,6.37
2013-11-26,63,13.0,0.13,8.19
2013-11-27,47,13.0,0.13,6.11
2013-11-28,21,13.0,0.13,2.73
2013-11-29,37,13.0,0.13,4.8100000000000005
2013-11-30,28,13.0,0.13,3.64
2013-12-01,20,11.0,0.11,2.2
2013-12-02,58,11.0,0.11,6.38
2013-12-03,50,11.0,0.11,5.5
2013-12-04,71,11.0,0.11,7.81
2013-12-05,100,11.0,0.11,11.0
2013-12-06,76,11.0,0.11,8.36
2013-12-07,34,11.0,0.11,3.74
2013-12-08,21,11.0,0.11,2.31
2013-12-09,54,11.0,0.11,5.94
2013-12-10,62,11.0,0.11,6.82
2013-12-11,66,11.0,0.11,7.26
2013-12-12,61,11.0,0.11,6.71
2013-12-13,76,11.0,0.11,8.36
2013-12-14,18,11.0,0.11,1.98
2013-12-15,18,11.0,0.11,1.98
2013-12-16,60,11.0,0.11,6.6
2013-12-17,51,11.0,0.11,5.61
2013-12-18,68,11.0,0.11,7.48
2013-12-19,68,11.0,0.11,7.48
2013-12-20,63,11.0,0.11,6.93
2013-12-21,31,11.0,0.11,3.41
2013-12-22,13,11.0,0.11,1.43
2013-12-23,60,11.0,0.11,6.6
2013-12-24,52,11.0,0.11,5.72
2013-12-25,32,11.0,0.11,3.52
2013-12-26,54,11.0,0.11,5.94
2013-12-27,46,11.0,0.11,5.06
2013-12-28,20,11.0,0.11,2.2
2013-12-29,14,11.0,0.11,1.54
2013-12-30,48,11.0,0.11,5.28
2013-12-31,49,11.0,0.11,5.39
2014-01-01,12,13.0,0.13,1.56
2014-01-02,25,13.0,0.13,3.25
2014-01-03,26,13.0,0.13,3.38
2014-01-04,16,13.0,0.13,2.08
2014-01-05,7,13.0,0.13,0.91
2014-01-06,31,13.0,0.13,4.03
2014-01-07,38,13.0,0.13,4.94
2014-01-08,41,13.0,0.13,5.33
2014-01-09,27,13.0,0.13,3.5100000000000002
2014-01-10,31,13.0,0.13,4.03
2014-01-11,14,13.0,0.13,1.82
2014-01-12,11,13.0,0.13,1.4300000000000002
2014-01-13,30,13.0,0.13,3.9000000000000004
2014-01-14,43,13.0,0.13,5.59
2014-01-15,32,13.0,0.13,4.16
2014-01-16,43,13.0,0.13,5.59
2014-01-17,32,13.0,0.13,4.16
2014-01-18,16,13.0,0.13,2.08
2014-01-19,10,13.0,0.13,1.3
2014-01-20,12,13.0,0.13,1.56
2014-01-21,24,13.0,0.13,3.12
2014-01-22,30,13.0,0.13,3.9000000000000004
2014-01-23,81,13.0,0.13,10.530000000000001
2014-01-24,100,13.0,0.13,13.0
2014-01-25,24,13.0,0.13,3.12
2014-01-26,11,13.0,0.13,1.4300000000000002
2014-01-27,40,13.0,0.13,5.2
2014-01-28,33,13.0,0.13,4.29
2014-01-29,30,13.0,0.13,3.9000000000000004
2014-01-30,50,13.0,0.13,6.5
2014-01-31,60,13.0,0.13,7.800000000000001
2014-02-01,18,13.0,0.13,2.34
2014-02-02,9,13.0,0.13,1.17
2014-02-03,27,13.0,0.13,3.5100000000000002
2014-02-04,100,13.0,0.13,13.0
2014-02-05,48,13.0,0.13,6.24
2014-02-06,27,13.0,0.13,3.5100000000000002
2014-02-07,34,13.0,0.13,4.42
2014-02-08,8,13.0,0.13,1.04
2014-02-09,10,13.0,0.13,1.3
2014-02-10,25,13.0,0.13,3.25
2014-02-11,23,13.0,0.13,2.99
2014-02-12,32,13.0,0.13,4.16
2014-02-13,30,13.0,0.13,3.9000000000000004
2014-02-14,23,13.0,0.13,2.99
2014-02-15,14,13.0,0.13,1.82
2014-02-16,7,13.0,0.13,0.91
2014-02-17,13,13.0,0.13,1.69
2014-02-18,26,13.0,0.13,3.38
2014-02-19,26,13.0,0.13,3.38
2014-02-20,26,13.0,0.13,3.38
2014-02-21,27,13.0,0.13,3.5100000000000002
2014-02-22,11,13.0,0.13,1.4300000000000002
2014-02-23,11,13.0,0.13,1.4300000000000002
2014-02-24,27,13.0,0.13,3.5100000000000002
2014-02-25,22,13.0,0.13,2.8600000000000003
2014-02-26,25,13.0,0.13,3.25
2014-02-27,21,13.0,0.13,2.73
2014-02-28,30,13.0,0.13,3.9000000000000004
2014-03-01,20,12.0,0.12,2.4
2014-03-02,22,12.0,0.12,2.6399999999999997
2014-03-03,49,12.0,0.12,5.88
2014-03-04,66,12.0,0.12,7.92
2014-03-05,53,12.0,0.12,6.359999999999999
2014-03-06,48,12.0,0.12,5.76
2014-03-07,51,12.0,0.12,6.12
2014-03-08,24,12.0,0.12,2.88
2014-03-09,19,12.0,0.12,2.28
2014-03-10,41,12.0,0.12,4.92
2014-03-11,53,12.0,0.12,6.359999999999999
2014-03-12,51,12.0,0.12,6.12
2014-03-13,55,12.0,0.12,6.6
2014-03-14,50,12.0,0.12,6.0
2014-03-15,26,12.0,0.12,3.12
2014-03-16,18,12.0,0.12,2.16
2014-03-17,40,12.0,0.12,4.8
2014-03-18,100,12.0,0.12,12.0
2014-03-19,83,12.0,0.12,9.959999999999999
2014-03-20,77,12.0,0.12,9.24
2014-03-21,61,12.0,0.12,7.319999999999999
2014-03-22,28,12.0,0.12,3.36
2014-03-23,16,12.0,0.12,1.92
2014-03-24,56,12.0,0.12,6.72
2014-03-25,73,12.0,0.12,8.76
2014-03-26,61,12.0,0.12,7.319999999999999
2014-03-27,100,12.0,0.12,12.0
2014-03-28,81,12.0,0.12,9.719999999999999
2014-03-29,27,12.0,0.12,3.2399999999999998
2014-03-30,16,12.0,0.12,1.92
2014-03-31,68,12.0,0.12,8.16
2014-04-01,52,14.0,0.14,7.280000000000001
2014-04-02,65,14.0,0.14,9.100000000000001
2014-04-03,48,14.0,0.14,6.720000000000001
2014-04-04,49,14.0,0.14,6.86
2014-04-05,18,14.0,0.14,2.5200000000000005
2014-04-06,15,14.0,0.14,2.1
2014-04-07,42,14.0,0.14,5.880000000000001
2014-04-08,64,14.0,0.14,8.96
2014-04-09,43,14.0,0.14,6.0200000000000005
2014-04-10,47,14.0,0.14,6.580000000000001
2014-04-11,47,14.0,0.14,6.580000000000001
2014-04-12,24,14.0,0.14,3.3600000000000003
2014-04-13,10,14.0,0.14,1.4000000000000001
2014-04-14,36,14.0,0.14,5.040000000000001
2014-04-15,49,14.0,0.14,6.86
2014-04-16,43,14.0,0.14,6.0200000000000005
2014-04-17,44,14.0,0.14,6.16
2014-04-18,29,14.0,0.14,4.0600000000000005
2014-04-19,11,14.0,0.14,1.54
2014-04-20,13,14.0,0.14,1.8200000000000003
2014-04-21,42,14.0,0.14,5.880000000000001
2014-04-22,45,14.0,0.14,6.300000000000001
2014-04-23,43,14.0,0.14,6.0200000000000005
2014-04-24,90,14.0,0.14,12.600000000000001
2014-04-25,100,14.0,0.14,14.000000000000002
2014-04-26,27,14.0,0.14,3.7800000000000002
2014-04-27,11,14.0,0.14,1.54
2014-04-28,48,14.0,0.14,6.720000000000001
2014-04-29,48,14.0,0.14,6.720000000000001
2014-04-30,42,14.0,0.14,5.880000000000001
2014-05-01,97,11.0,0.11,10.67
2014-05-02,83,11.0,0.11,9.13
2014-05-03,29,11.0,0.11,3.19
2014-05-04,33,11.0,0.11,3.63
2014-05-05,75,11.0,0.11,8.25
2014-05-06,90,11.0,0.11,9.9
2014-05-07,75,11.0,0.11,8.25
2014-05-08,97,11.0,0.11,10.67
2014-05-09,61,11.0,0.11,6.71
2014-05-10,23,11.0,0.11,2.53
2014-05-11,22,11.0,0.11,2.42
2014-05-12,86,11.0,0.11,9.46
2014-05-13,87,11.0,0.11,9.57
2014-05-14,75,11.0,0.11,8.25
2014-05-15,86,11.0,0.11,9.46
2014-05-16,76,11.0,0.11,8.36
2014-05-17,31,11.0,0.11,3.41
2014-05-18,16,11.0,0.11,1.76
2014-05-19,81,11.0,0.11,8.91
2014-05-20,75,11.0,0.11,8.25
2014-05-21,99,11.0,0.11,10.89
2014-05-22,78,11.0,0.11,8.58
2014-05-23,82,11.0,0.11,9.02
2014-05-24,28,11.0,0.11,3.08
2014-05-25,14,11.0,0.11,1.54
2014-05-26,24,11.0,0.11,2.64
2014-05-27,79,11.0,0.11,8.69
2014-05-28,100,11.0,0.11,11.0
2014-05-29,80,11.0,0.11,8.8
2014-05-30,94,11.0,0.11,10.34
2014-05-31,34,11.0,0.11,3.74
2014-06-01,31,10.0,0.1,3.1
2014-06-02,69,10.0,0.1,6.9
2014-06-03,59,10.0,0.1,5.9
2014-06-04,81,10.0,0.1,8.1
2014-06-05,83,10.0,0.1,8.3
2014-06-06,97,10.0,0.1,9.700000000000001
2014-06-07,23,10.0,0.1,2.3000000000000003
2014-06-08,26,10.0,0.1,2.6
2014-06-09,65,10.0,0.1,6.5
2014-06-10,96,10.0,0.1,9.600000000000001
2014-06-11,98,10.0,0.1,9.8
2014-06-12,79,10.0,0.1,7.9
2014-06-13,83,10.0,0.1,8.3
2014-06-14,15,10.0,0.1,1.5
2014-06-15,20,10.0,0.1,2.0
2014-06-16,85,10.0,0.1,8.5
2014-06-17,100,10.0,0.1,10.0
2014-06-18,72,10.0,0.1,7.2
2014-06-19,66,10.0,0.1,6.6000000000000005
2014-06-20,66,10.0,0.1,6.6000000000000005
2014-06-21,65,10.0,0.1,6.5
2014-06-22,17,10.0,0.1,1.7000000000000002
2014-06-23,62,10.0,0.1,6.2
2014-06-24,65,10.0,0.1,6.5
2014-06-25,79,10.0,0.1,7.9
2014-06-26,82,10.0,0.1,8.200000000000001
2014-06-27,85,10.0,0.1,8.5
2014-06-28,27,10.0,0.1,2.7
2014-06-29,26,10.0,0.1,2.6
2014-06-30,95,10.0,0.1,9.5
2014-07-01,21,14.0,0.14,2.9400000000000004
2014-07-02,19,14.0,0.14,2.66
2014-07-03,17,14.0,0.14,2.3800000000000003
2014-07-04,5,14.0,0.14,0.7000000000000001
2014-07-05,7,14.0,0.14,0.9800000000000001
2014-07-06,6,14.0,0.14,0.8400000000000001
2014-07-07,19,14.0,0.14,2.66
2014-07-08,23,14.0,0.14,3.22
2014-07-09,18,14.0,0.14,2.5200000000000005
2014-07-10,24,14.0,0.14,3.3600000000000003
2014-07-11,19,14.0,0.14,2.66
2014-07-12,7,14.0,0.14,0.9800000000000001
2014-07-13,3,14.0,0.14,0.42000000000000004
2014-07-14,21,14.0,0.14,2.9400000000000004
2014-07-15,23,14.0,0.14,3.22
2014-07-16,35,14.0,0.14,4.9
2014-07-17,100,14.0,0.14,14.000000000000002
2014-07-18,50,14.0,0.14,7.000000000000001
2014-07-19,23,14.0,0.14,3.22
2014-07-20,10,14.0,0.14,1.4000000000000001
2014-07-21,32,14.0,0.14,4.48
2014-07-22,68,14.0,0.14,9.520000000000001
2014-07-23,52,14.0,0.14,7.280000000000001
2014-07-24,31,14.0,0.14,4.340000000000001
2014-07-25,27,14.0,0.14,3.7800000000000002
2014-07-26,8,14.0,0.14,1.12
2014-07-27,7,14.0,0.14,0.9800000000000001
2014-07-28,21,14.0,0.14,2.9400000000000004
2014-07-29,24,14.0,0.14,3.3600000000000003
2014-07-30,25,14.0,0.14,3.5000000000000004
2014-07-31,24,14.0,0.14,3.3600000000000003
2014-08-01,74,9.0,0.09,6.66
2014-08-02,52,9.0,0.09,4.68
2014-08-03,11,9.0,0.09,0.99
2014-08-04,69,9.0,0.09,6.21
2014-08-05,70,9.0,0.09,6.3
2014-08-06,55,9.0,0.09,4.95
2014-08-07,61,9.0,0.09,5.49
2014-08-08,61,9.0,0.09,5.49
2014-08-09,26,9.0,0.09,2.34
2014-08-10,25,9.0,0.09,2.25
2014-08-11,63,9.0,0.09,5.67
2014-08-12,65,9.0,0.09,5.85
2014-08-13,65,9.0,0.09,5.85
2014-08-14,66,9.0,0.09,5.9399999999999995
2014-08-15,71,9.0,0.09,6.39
2014-08-16,32,9.0,0.09,2.88
2014-08-17,20,9.0,0.09,1.7999999999999998
2014-08-18,43,9.0,0.09,3.8699999999999997
2014-08-19,100,9.0,0.09,9.0
2014-08-20,88,9.0,0.09,7.92
2014-08-21,70,9.0,0.09,6.3
2014-08-22,78,9.0,0.09,7.02
2014-08-23,29,9.0,0.09,2.61
2014-08-24,21,9.0,0.09,1.89
2014-08-25,63,9.0,0.09,5.67
2014-08-26,65,9.0,0.09,5.85
2014-08-27,53,9.0,0.09,4.77
2014-08-28,56,9.0,0.09,5.04
2014-08-29,57,9.0,0.09,5.13
2014-08-30,20,9.0,0.09,1.7999999999999998
2014-08-31,20,9.0,0.09,1.7999999999999998
2014-09-01,10,11.0,0.11,1.1
2014-09-02,69,11.0,0.11,7.59
2014-09-03,79,11.0,0.11,8.69
2014-09-04,76,11.0,0.11,8.36
2014-09-05,77,11.0,0.11,8.47
2014-09-06,29,11.0,0.11,3.19
2014-09-07,22,11.0,0.11,2.42
2014-09-08,76,11.0,0.11,8.36
2014-09-09,84,11.0,0.11,9.24
2014-09-10,99,11.0,0.11,10.89
2014-09-11,71,11.0,0.11,7.81
2014-09-12,66,11.0,0.11,7.26
2014-09-13,21,11.0,0.11,2.31
2014-09-14,22,11.0,0.11,2.42
2014-09-15,89,11.0,0.11,9.790000000000001
2014-09-16,85,11.0,0.11,9.35
2014-09-17,91,11.0,0.11,10.01
