Date,PX_LAST,Change,% Change,PX_VOLUME,Change.1,% Change.1
2022-11-14,37.3953,-0.2214000000000027,-0.588568375216334,8301937,-4799403.0,-36.632916938267385
2022-11-11,37.6167,2.5254000000000048,7.196655581297943,13101340,4276355.0,48.45736281704728
2022-11-10,35.0913,1.4587000000000003,4.337160968821919,8824985,1994525.0,29.20044916447794
2022-11-09,33.6326,-1.2764000000000024,-3.6563636884471125,6830460,-1252392.0,-15.49443191586336
2022-11-08,34.909,-0.2734999999999985,-0.7773751154693344,8082852,-4548512.0,-36.0096660978181
2022-11-07,35.1825,1.3857999999999961,4.100400334943933,12631364,5152673.0,68.89805983426778
2022-11-04,33.7967,1.212600000000002,3.7214469633962635,7478691,1868921.0,33.31546569645458
2022-11-03,32.5841,-0.06380000000000052,-0.19541838831900527,5609770,-2517995.0,-30.980164903881942
2022-11-02,32.6479,-0.41029999999999944,-1.2411444059265158,8127765,2654694.0,48.504651227802455
2022-11-01,33.0582,-0.21880000000000166,-0.657511193917726,5473071,-4232751.0,-43.610432995783356
2022-10-31,33.277,-0.07289999999999708,-0.21859136009402452,9705822,2822302.0,41.00085421412301
2022-10-28,33.3499,0.8295999999999992,2.55102197704203,6883520,1301949.0,23.325852165994124
2022-10-27,32.5203,0.14589999999999748,0.4506647227438886,5581571,-158920.0,-2.768404305485367
2022-10-26,32.3744,-0.009099999999996555,-0.028100730310178196,5740491,-856367.0,-12.98143752677411
2022-10-25,32.3835,0.7566999999999986,2.392591093629449,6596858,-1058705.0,-13.829224578257667
2022-10-24,31.6268,0.35549999999999926,1.1368251399845841,7655563,-2228263.0,-22.54453892652501
2022-10-21,31.2713,0.8569999999999993,2.8177534909565543,9883826,3660256.0,58.81280358379515
2022-10-20,30.4143,-0.027300000000000324,-0.0896799116997803,6223570,-2239057.0,-26.458179002808468
2022-10-19,30.4416,0.26440000000000197,0.8761581591400195,8462627,-1542901.0,-15.420485555584873
2022-10-18,30.1772,0.09110000000000085,0.30279763744719607,10005528,-3117383.0,-23.755270457903737
2022-10-17,30.0861,-0.21880000000000166,-0.7219954528805628,13122911,2641351.0,25.199979774003108
2022-10-14,30.3049,-0.37379999999999924,-1.2184349402028092,10481560,-11325329.0,-51.9346386364419
2022-10-13,30.6787,1.5589999999999975,5.353763946743948,21806889,12250971.0,128.20297327792056
2022-10-12,29.1197,-0.6107999999999976,-2.05445586182539,9555918,-1425884.0,-12.984062178502217
2022-10-11,29.7305,0.7019999999999982,2.418313037187585,10981802,421801.0,3.994327273264463
2022-10-10,29.0285,1.203400000000002,4.324872147809,10560001,-731087.0,-6.474903038573431
2022-10-07,27.8251,-1.5772000000000013,-5.364206201555666,11291088,5873463.0,108.41398214162109
2022-10-06,29.4023,-0.8295999999999992,-2.744121275870849,5417625,109577.0,2.0643558611376536
2022-10-05,30.2319,-0.20970000000000155,-0.6888599810785292,5308048,-1118691.0,-17.4068217178261
2022-10-04,30.4416,0.8751999999999995,2.9601168894420677,6426739,-1909434.0,-22.90540275495722
2022-10-03,29.5664,0.9390999999999998,3.2804351091440678,8336173,300849.0,3.744080512497069
2022-09-30,28.6273,-0.13679999999999737,-0.47559283968557114,8035324,-196825.0,-2.390930970758668
2022-09-29,28.7641,-1.5043000000000006,-4.969869566941102,8232149,1552017.0,23.23332832345229
2022-09-28,30.2684,0.7019999999999982,2.3743167920341945,6680132,537872.0,8.75690706677998
2022-09-27,29.5664,-0.23699999999999832,-0.7952112846185279,6142260,658821.0,12.014741114107405
2022-09-26,29.8034,-0.1277000000000008,-0.42664653153409265,5483439,-610148.0,-10.012952961859739
2022-09-23,29.9311,-0.4466999999999999,-1.4704817333710798,6093587,1159730.0,23.505545458654353
2022-09-22,30.3778,-0.10030000000000072,-0.32908875553266353,4933857,-67389.0,-1.3474442169011482
2022-09-21,30.4781,-0.5105000000000004,-1.647380004259632,5001246,-78946.0,-1.5539963843886215
2022-09-20,30.9886,-0.14589999999999748,-0.46861198991471675,5080192,-292509.0,-5.444356572234338
2022-09-19,31.1345,-0.10940000000000083,-0.3501483489577192,5372701,-5193103.0,-49.150097806092184
2022-09-16,31.2439,0.03640000000000043,0.11663862853480872,10565804,-323990.0,-2.975171063841979
2022-09-15,31.2075,-0.4923000000000002,-1.553006643575039,10889794,4467093.0,69.55162633290885
2022-09-14,31.6998,0.02740000000000009,0.08651065280812345,6422701,-2616677.0,-28.947533779425974
2022-09-13,31.6724,-1.7230999999999987,-5.159677202018233,9039378,-44979.0,-0.49512585205535187
2022-09-12,33.3955,0.35549999999999926,1.0759685230024192,9084357,-1151042.0,-11.245697407594955
2022-09-09,33.04,0.2552999999999983,0.7787169014814785,10235399,2491327.0,32.17076235861443
2022-09-08,32.7847,-0.10940000000000083,-0.3325824387960176,7744072,82890.0,1.0819479291837735
2022-09-07,32.8941,0.6929000000000016,2.151783163360377,7661182,-1038861.0,-11.94087201637969
2022-09-06,32.2012,0.04560000000000031,0.14181044670290807,8700043,1440297.0,19.83949576197294
2022-09-02,32.1556,0.009099999999996555,0.028307902882107085,7259746,-201799.0,-2.7045203104718927
2022-09-01,32.1465,0.18230000000000146,0.5703255517109812,7461545,-366925.0,-4.687058901675551
2022-08-31,31.9642,-0.10939999999999728,-0.3410904918686935,7828470,1159714.0,17.390259892549675
2022-08-30,32.0736,-0.7111000000000018,-2.1689995638209343,6668756,1352381.0,25.438028731983728
2022-08-29,32.7847,-0.036499999999996646,-0.1112086090697374,5316375,-1611271.0,-23.258564308857583
2022-08-26,32.8212,-0.7293000000000021,-2.173738096302595,6927646,494317.0,7.683689113365724
2022-08-25,33.5505,0.02729999999999677,0.08143613974798578,6433329,-1169719.0,-15.384869331352373
2022-08-24,33.5232,-0.6107999999999976,-1.7894181754262541,7603048,2558891.0,50.72980480187274
2022-08-23,34.134,0.11849999999999739,0.3483705957578086,5044157,-1276649.0,-20.197566576161332
2022-08-22,34.0155,-0.8295999999999992,-2.3808225546777,6320806,-587910.0,-8.509685446615551
2022-08-19,34.8451,-0.01829999999999643,-0.05249057751107589,6908716,-9541651.0,-58.00266340562493
2022-08-18,34.8634,-1.9601000000000042,-5.322959523130621,16450367,9951030.0,153.10838628617043
2022-08-17,36.8235,-1.0541999999999945,-2.783167932583009,6499337,-393451.0,-5.708154668328694
2022-08-16,37.8777,0.8739999999999952,2.3619259695651924,6892788,2109473.0,44.100649863117944
2022-08-15,37.0037,0.43250000000000455,1.1826245789036307,4783315,366972.0,8.309408938572027
2022-08-12,36.5712,0.4684999999999988,1.2976868766047935,4416343,-137560.0,-3.0207055354494816
2022-08-11,36.1027,0.15319999999999823,0.426153354010482,4553903,-1334685.0,-22.665620349054816
2022-08-10,35.9495,0.6936999999999998,1.9676195122504658,5888588,419405.0,7.668512829064231
2022-08-09,35.2558,-0.3153000000000006,-0.8863937297412803,5469183,335283.0,6.530766084263425
2022-08-08,35.5711,0.4414999999999978,1.2567749134632837,5133900,-477933.0,-8.51652214169595
2022-08-05,35.1296,0.009000000000000341,0.02562598588862474,5611833,520191.0,10.216566679275566
2022-08-04,35.1206,-0.1891999999999996,-0.5358285801675443,5091642,-3345729.0,-39.653690705315675
2022-08-03,35.3098,0.126100000000001,0.35840460213110326,8437371,2163109.0,34.47591127052074
2022-08-02,35.1837,-0.7567999999999984,-2.105702480488581,6274262,735985.0,13.289060839679921
2022-08-01,35.9405,0.24320000000000164,0.6812840186792885,5538277,-4203426.0,-43.14878004389992
2022-07-29,35.6973,0.16219999999999857,0.45645010144898585,9741703,5341347.0,121.3844288962075
2022-07-28,35.5351,0.19819999999999993,0.5608867784101037,4400356,-307125.0,-6.524189901138209
2022-07-27,35.3369,0.3333999999999975,0.952476180953326,4707481,140983.0,3.0873330066059372
2022-07-26,35.0035,0.09009999999999962,0.25806710317528403,4566498,740788.0,19.36341228164184
2022-07-25,34.9134,0.08110000000000639,0.23282987342210074,3825710,-603742.0,-13.63017366482355
2022-07-22,34.8323,0.18019999999999925,0.5200262033181229,4429452,-1297356.0,-22.654085836298336
2022-07-21,34.6521,-0.41450000000000387,-1.1820364677499497,5726808,712325.0,14.205352775151496
2022-07-20,35.0666,0.28829999999999956,0.8289651880626699,5014483,-383833.0,-7.11023585873817
2022-07-19,34.7783,0.2522999999999982,0.7307536349417777,5398316,977214.0,22.103403178664504
2022-07-18,34.526,0.26130000000000564,0.7625924055952793,4421102,-3048517.0,-40.812215455701285
2022-07-15,34.2647,1.0541999999999945,3.1742972854970395,7469619,-828820.0,-9.98766153489831
2022-07-14,33.2105,-0.3423999999999978,-1.020478110684912,8298439,2656924.0,47.095930791640185
2022-07-13,33.5529,-0.6576999999999984,-1.9225035515308075,5641515,-226934.0,-3.867018355275815
2022-07-12,34.2106,0.4864999999999995,1.4425885346087797,5868449,-839367.0,-12.513268103955147
2022-07-11,33.7241,-0.10810000000000031,-0.3195180922316619,6707816,-358954.0,-5.079463460675811
2022-07-08,33.8322,-0.5947000000000031,-1.7274282610400677,7066770,1013475.0,16.742534437855745
2022-07-07,34.4269,0.38750000000000284,1.1383866930674538,6053295,101353.0,1.7028559754110506
2022-07-06,34.0394,-0.6578000000000017,-1.8958302110833198,5951942,-1017872.0,-14.604005214486355
2022-07-05,34.6972,-0.0449999999999946,-0.12952547622198538,6969814,-2322041.0,-24.99006925958272
2022-07-01,34.7422,0.5945999999999998,1.7412643933980714,9291855,-6319862.0,-40.48153063497116
2022-06-30,34.1476,-2.6759000000000057,-7.266826890436829,15611717,9512492.0,155.96230668650526
2022-06-29,36.8235,-0.08109999999999928,-0.21975580279964904,6099225,-1726231.0,-22.059174570785395
2022-06-28,36.9046,-1.1081999999999965,-2.9153337823048986,7825456,684879.0,9.591367756415202
2022-06-27,38.0128,0.4864999999999995,1.2964241078923302,7140577,-953335.0,-11.778420620337855
2022-06-24,37.5263,0.6847999999999956,1.85877339413432,8093912,1739818.0,27.381055426627306
2022-06-23,36.8415,0.39640000000000697,1.0876633621529561,6354094,21302.0,0.33637611972728615
2022-06-22,36.4451,0.3153999999999968,0.8729660085746541,6332792,839637.0,15.285150337101356
2022-06-21,36.1297,0.7027000000000001,1.9835153978603892,5493155,-6477218.0,-54.11041076163625
2022-06-17,35.427,-0.3153000000000006,-0.8821480430750136,11970373,4185521.0,53.7649399115102
2022-06-16,35.7423,-0.9551000000000016,-2.6026366990577032,7784852,1345723.0,20.89914645288206
2022-06-15,36.6974,0.47760000000000247,1.318615784736532,6439129,10196.0,0.15859552432728727
2022-06-14,36.2198,-0.07209999999999894,-0.19866692016675608,6428933,-267784.0,-3.998735499797886
2022-06-13,36.2919,-1.1353000000000009,-3.0333554206566373,6696717,639154.0,10.551338880008347
2022-06-10,37.4272,-0.16210000000000235,-0.4312397410965417,6057563,850297.0,16.329048679287748
2022-06-09,37.5893,-0.7928999999999959,-2.065801334993815,5207266,1916226.0,58.22554572414799
2022-06-08,38.3822,-0.3604000000000056,-0.9302421623742484,3291040,-795915.0,-19.474523208599066
2022-06-07,38.7426,-0.35139999999999816,-0.8988591599733927,4086955,475509.0,13.16672047706099
2022-06-06,39.094,0.22520000000000095,0.5793850080270061,3611446,-400512.0,-9.982955953177974
2022-06-03,38.8688,-0.2612000000000023,-0.6675185279836502,4011958,-848054.0,-17.44962769639252
2022-06-02,39.13,0.153100000000002,0.3927967591060398,4860012,168889.0,3.6001827281015655
2022-06-01,38.9769,-0.5135000000000005,-1.300316026173451,4691123,-3500903.0,-42.735496689097424
2022-05-31,39.4904,0.10810000000000031,0.2744887931888191,8192026,3263217.0,66.20700863027965
2022-05-27,39.3823,0.6036000000000001,1.5565245869510842,4928809,-2332949.0,-32.12650435335355
2022-05-26,38.7787,0.5225999999999971,1.3660566550171005,7261758,1717635.0,30.981184941243185
2022-05-25,38.2561,0.3424000000000049,0.9031036274486661,5544123,253554.0,4.7925657901824925
2022-05-24,37.9137,-0.0630999999999986,-0.16615407301299373,5290569,-1598160.0,-23.19963523024349
2022-05-23,37.9768,1.0721999999999952,2.9053288749911803,6888729,-481653.0,-6.5349801407851045
2022-05-20,36.9046,0.3154000000000039,0.862002995419424,7370382,-953233.0,-11.452151499078225
2022-05-19,36.5892,-0.07440000000000424,-0.20292606290709106,8323615,-6840517.0,-45.10984868767959
2022-05-18,36.6636,-3.357299999999995,-8.38886681708806,15164132,8074290.0,113.88533058987774
2022-05-17,40.0209,0.7034999999999982,1.7892841337423082,7089842,2170679.0,44.126998841063
2022-05-16,39.3174,0.5343000000000018,1.3776619197537119,4919163,-862644.0,-14.91997225088973
2022-05-13,38.7831,0.34729999999999706,0.9035846788670902,5781807,-763905.0,-11.670311801069158
2022-05-12,38.4358,-0.16919999999999646,-0.43828519621809736,6545712,327292.0,5.263266231615105
2022-05-11,38.605,0.03569999999999851,0.09256066353290962,6218420,-1877526.0,-23.1909402557774
2022-05-10,38.5693,-0.48089999999999833,-1.2314917721292038,8095946,-804486.0,-9.038729805474611
2022-05-09,39.0502,-0.12470000000000425,-0.31831606462302203,8900432,-1731407.0,-16.285113045823962
2022-05-06,39.1749,0.1869999999999976,0.47963598962754495,10631839,2746847.0,34.836395522024624
2022-05-05,38.9879,-0.6055999999999955,-1.5295439908065604,7884992,-1296765.0,-14.123277276887201
2022-05-04,39.5935,1.3536999999999964,3.5400289750469307,9181757,2212920.0,31.754509396618115
2022-05-03,38.2398,0.37400000000000233,0.987698662117273,6968837,-722710.0,-9.396159186181922
2022-05-02,37.8658,0.10679999999999978,0.2828464736883916,7691547,-4143983.0,-35.01307503761978
2022-04-29,37.759,-1.896799999999999,-4.783159083917104,11835530,5780025.0,95.45075101085706
2022-04-28,39.6558,0.26720000000000255,0.6783688681496742,6055505,-881348.0,-12.705300227639247
2022-04-27,39.3886,-0.5700000000000003,-1.4264764030771857,6936853,885738.0,14.63759984730087
2022-04-26,39.9586,-0.4631000000000043,-1.1456717555174678,6051115,-521563.0,-7.935319515120017
2022-04-25,40.4217,-0.13360000000000127,-0.32942673337393946,6572678,616146.0,10.344039115377875
2022-04-22,40.5553,-1.130899999999997,-2.7128881980127644,5956532,-1149492.0,-16.17630337302548
2022-04-21,41.6862,0.24040000000000106,0.5800346476603204,7106024,1444404.0,25.51220322098622
2022-04-20,41.4458,0.8370999999999995,2.0613809356123185,5661620,333439.0,6.2580268951073545
2022-04-19,40.6087,0.9795999999999978,2.4719208864193174,5328181,1649050.0,44.821725565085885
2022-04-18,39.6291,-0.27609999999999957,-0.6918897787756974,3679131,-1610609.0,-30.447791384831767
2022-04-14,39.9052,0.18710000000000093,0.47106986487269265,5289740,-6724361.0,-55.970571580844876
2022-04-13,39.7181,0.329500000000003,0.8365364597878652,12014101,6845866.0,132.46042410997177
2022-04-12,39.3886,-0.1782000000000039,-0.4503775892920426,5168235,-2530295.0,-32.86724868254069
2022-04-11,39.5668,-0.8815999999999988,-2.1795670533321436,7698530,1533637.0,24.876944336260173
2022-04-08,40.4484,0.27609999999999957,0.6872895004766956,6164893,-3361466.0,-35.28594712838347
2022-04-07,40.1723,0.7124000000000024,1.8053771043515123,9526359,-978168.0,-9.311870967631384
2022-04-06,39.4599,0.7302999999999997,1.8856378583822186,10504527,2592749.0,32.77075013985478
2022-04-05,38.7296,0.08009999999999451,0.20724718301658365,7911778,-1847535.0,-18.930994425529747
2022-04-04,38.6495,-0.4095999999999975,-1.0486672759996967,9759313,-5250074.0,-34.978603723123406
2022-04-01,39.0591,-0.8104000000000013,-2.0326314601387057,15009387,-8275358.0,-35.53982661180099
2022-03-31,39.8695,-2.3955999999999946,-5.668033436570586,23284745,15250345.0,189.8131161007667
2022-03-30,42.2651,-0.320600000000006,-0.7528348717997027,8034400,2911459.0,56.83178861517242
2022-03-29,42.5857,0.5611000000000033,1.335170352603007,5122941,626184.0,13.925235453016473
2022-03-28,42.0246,0.062300000000000466,0.1484665997812333,4496757,-197427.0,-4.205778895756962
2022-03-25,41.9623,0.08899999999999864,0.2125459421636189,4694184,-719417.0,-13.289065817743126
2022-03-24,41.8733,0.2494000000000014,0.5991749932130372,5413601,-2573101.0,-32.21731573307731
2022-03-23,41.6239,-0.6144999999999996,-1.4548373044433491,7986702,976949.0,13.936996068192418
2022-03-22,42.2384,0.04459999999999553,0.10570273357696043,7009753,1367190.0,24.229946568607208
2022-03-21,42.1938,0.017800000000001148,0.042204097116846424,5642563,-5726980.0,-50.37124183443433
2022-03-18,42.176,-0.106899999999996,-0.25282088030857863,11369543,5633273.0,98.20446038976547
2022-03-17,42.2829,0.08909999999999485,0.21116846550913843,5736270,-1747814.0,-23.353746430424884
2022-03-16,42.1938,-0.7035999999999945,-1.6401926457081186,7484084,3633886.0,94.38179542974153
2022-03-15,42.8974,0.23160000000000025,0.5428235261028745,3850198,-1427404.0,-27.0464502628277
2022-03-14,42.6658,0.41849999999999454,0.9905958487287815,5277602,-460391.0,-8.02355457735832
2022-03-11,42.2473,-0.5609999999999999,-1.310493525788223,5737993,738171.0,14.763945596463234
2022-03-10,42.8083,-0.04449999999999932,-0.10384385617742438,4999822,-408560.0,-7.554200128615175
2022-03-09,42.8528,0.5788000000000011,1.369163078961066,5408382,-301725.0,-5.284051594830009
2022-03-08,42.274,0.427500000000002,1.0215908140465797,5710107,-964288.0,-14.447571652561768
2022-03-07,41.8465,-0.6501000000000019,-1.529769440378764,6674395,-2928013.0,-30.492486884539794
2022-03-04,42.4966,0.890500000000003,2.1403111562968,9602408,2368076.0,32.733858495850065
2022-03-03,41.6061,0.5075999999999965,1.2350815723201491,7234332,987128.0,15.801116787606103
2022-03-02,41.0985,1.0152,2.5327255989402073,6247204,955239.0,18.050742965987116
2022-03-01,40.0833,-0.9617000000000004,-2.3430381288829345,5291965,-1741241.0,-24.757429257724002
2022-02-28,41.045,-0.09799999999999898,-0.2381936173832705,7033206,1333182.0,23.389059414486677
2022-02-25,41.143,0.8282000000000025,2.0543324039806783,5700024,-2733698.0,-32.41389744646551
2022-02-24,40.3148,-0.16920000000000357,-0.4179428910186828,8433722,3393327.0,67.3226403883029
2022-02-23,40.484,-0.2939000000000007,-0.7207335345861379,5040395,-2582510.0,-33.878291806076554
2022-02-22,40.7779,-0.7301999999999964,-1.7591747152965238,7622905,3023854.0,65.74952093377524
2022-02-18,41.5081,-0.1781000000000006,-0.4272397100239422,4599051,184295.0,4.174522895489581
2022-02-17,41.6862,-0.527700000000003,-1.250062183309296,4414756,-240687.0,-5.1700128215510315
2022-02-16,42.2139,-0.3703000000000003,-0.8695713433620926,4655443,-405572.0,-8.013649435933306
2022-02-15,42.5842,0.8288000000000011,1.9848929719269868,5061015,-1758672.0,-25.788163005134987
2022-02-14,41.7554,-1.1813999999999965,-2.7514859048648166,6819687,-1107722.0,-13.973317133000203
2022-02-11,42.9368,-0.4585000000000008,-1.0565660336488072,7927409,544791.0,7.379374091954913
2022-02-10,43.3953,-0.6788999999999987,-1.5403569435179738,7382618,-2883888.0,-28.09025777611195
2022-02-09,44.0742,0.176400000000001,0.40184246135341867,10266506,2786936.0,37.26064466272794
2022-02-08,43.8978,0.6170999999999935,1.425808732298677,7479570,2469332.0,49.28572255449741
2022-02-07,43.2807,0.43200000000000216,1.0081986151271851,5010238,-1427978.0,-22.17971562308565
2022-02-04,42.8487,-0.7935000000000016,-1.8181943165101704,6438216,1024874.0,18.932371167386062
2022-02-03,43.6422,-0.8022999999999954,-1.80517274353406,5413342,-513917.0,-8.670398914574173
2022-02-02,44.4445,0.5818999999999974,1.326642743476213,5927259,-127278.0,-2.1021921246826967
2022-02-01,43.8626,-0.008800000000000807,-0.0200586258929526,6054537,-4676436.0,-43.57886279277751
2022-01-31,43.8714,-0.6171999999999969,-1.387321695895121,10730973,5300600.0,97.61023782344233
2022-01-28,44.4886,0.40559999999999974,0.9200825715128275,5430373,-585663.0,-9.73503150579551
2022-01-27,44.083,0.21159999999999712,0.4823187771532185,6016036,-2924936.0,-32.71384811405292
2022-01-26,43.8714,-1.0844000000000023,-2.412147042205905,8940972,1588924.0,21.611991651849934
2022-01-25,44.9558,-1.2254999999999967,-2.6536715077314774,7352048,-596081.0,-7.499639223268772
2022-01-24,46.1813,-0.10580000000000211,-0.22857340382093955,7948129,158486.0,2.0345733430915898
2022-01-21,46.2871,-0.5995999999999952,-1.2788274713298127,7789643,1890132.0,32.038791011661814
2022-01-20,46.8867,-0.30860000000000554,-0.6538786701218247,5899511,386643.0,7.013463772395784
2022-01-19,47.1953,0.008900000000004127,0.018861366834520384,5512868,361892.0,7.025697654192138
2022-01-18,47.1864,-0.6876999999999995,-1.4364760904121425,5150976,677201.0,15.137126923012445
2022-01-14,47.8741,0.09689999999999799,0.20281640615188412,4473775,-2712764.0,-37.74785052999782
2022-01-13,47.7772,0.24690000000000367,0.5194581140872321,7186539,1906470.0,36.10691451191263
2022-01-12,47.5303,-0.3703000000000003,-0.773059210114279,5280069,-1441527.0,-21.44620117007925
2022-01-11,47.9006,0.5289999999999964,1.1167028346097585,6721596,-16696.0,-0.24777792354501704
2022-01-10,47.3716,-0.09700000000000131,-0.20434560951871616,6738292,-903682.0,-11.82524305892692
2022-01-07,47.4686,1.2344000000000008,2.66988506343789,7641974,-4434733.0,-36.721376116850394
2022-01-06,46.2342,-1.375399999999999,-2.8889131603710156,12076707,3745802.0,44.96272613839673
2022-01-05,47.6096,0.4583999999999975,0.9721915879129215,8330905,1586600.0,23.525033342946383
2022-01-04,47.1512,0.3703000000000003,0.7915623684024896,6744305,-900912.0,-11.783995143630325
2022-01-03,46.7809,0.7935000000000016,1.7254726294593772,7645217,4238549.0,124.41919787898321
2021-12-31,45.9874,0.14990000000000236,0.3270248159258301,3406668,-246925.0,-6.758415619911687
2021-12-30,45.8375,-0.22919999999999874,-0.4975394373810122,3653593,-1463696.0,-28.60295754255818
2021-12-29,46.0667,0.7228999999999957,1.5942642654563481,5117289,1377530.0,36.834726515799545
2021-12-28,45.3438,0.617200000000004,1.3799394543739163,3739759,-1479684.0,-28.34946181038858
2021-12-27,44.7266,0.22039999999999793,0.4952119030606925,5219443,2320853.0,80.06834357394457
2021-12-23,44.5062,0.061700000000001864,0.13882482646897112,2898590,-1892977.0,-39.506428690238494
2021-12-22,44.4445,0.39679999999999893,0.9008415876424851,4791567,-286901.0,-5.6493611853023395
2021-12-21,44.0477,0.9962000000000018,2.3139728000185866,5078468,770721.0,17.891510341716913
2021-12-20,43.0515,-0.017600000000001614,-0.040864564153886694,4307747,-5203425.0,-54.708557473253556
2021-12-17,43.0691,-0.3614999999999995,-0.8323624357020154,9511172,3959320.0,71.31530163268042
2021-12-16,43.4306,-0.35260000000000247,-0.8053317254106654,5551852,105867.0,1.9439458610334035
2021-12-15,43.7832,0.2997000000000014,0.6892269481527509,5445985,131286.0,2.470243375965412
2021-12-14,43.4835,0.15869999999999607,0.3663029027254507,5314699,725847.0,15.817616257835294
2021-12-13,43.3248,-0.31739999999999924,-0.7272777266040649,4588852,467242.0,11.33639524360626
2021-12-10,43.6422,0.2910000000000039,0.6712616951779973,4121610,-2260052.0,-35.41478693168018
2021-12-09,43.3512,0.5906999999999982,1.3814150910302692,6381662,1052305.0,19.745440209766393
2021-12-08,42.7605,0.23799999999999955,0.559703686283731,5329357,-1124900.0,-17.428807064856574
2021-12-07,42.5225,-0.061700000000001864,-0.14488941908032055,6454257,-2538215.0,-28.225998368413045
2021-12-06,42.5842,1.5606000000000009,3.8041517565498904,8992472,-3780414.0,-29.59717952544163
2021-12-03,41.0236,1.6839000000000013,4.280408849076127,12772886,7014391.0,121.80944847568679
2021-12-02,39.3397,0.7935000000000016,2.058568678624616,5758495,-507321.0,-8.096646949096494
2021-12-01,38.5462,-0.9521999999999977,-2.410730561237918,6265816,-6972283.0,-52.66830985325008
2021-11-30,39.4984,-1.1285000000000025,-2.7777162421942174,13238099,4362913.0,49.15855284610373
2021-11-29,40.6269,0.15869999999999607,0.392159769893388,8875186,3076533.0,53.05599421106936
2021-11-26,40.4682,-0.6347999999999985,-1.5444128165827273,5798653,-2195231.0,-27.46138172632978
2021-11-24,41.103,-0.6788999999999987,-1.624866269844116,7993884,686114.0,9.388828602980116
2021-11-23,41.7819,0.06179999999999808,0.1481300380392139,7307770,2526805.0,52.851359505873816
2021-11-22,41.7201,0.2997000000000014,0.7235565083871749,4780965,-2838291.0,-37.25155054509259
2021-11-19,41.4204,-0.7406000000000006,-1.7565997011456098,7619256,2432632.0,46.902031070692615
2021-11-18,42.161,0.008800000000000807,0.0208767276678342,5186624,-3453989.0,-39.97388842666602
2021-11-17,42.1522,-0.6700000000000017,-1.5646090112138136,8640613,4627252.0,115.29618192831396
2021-11-16,42.8222,-0.5730999999999966,-1.3206499321355,4013361,524314.0,15.027427260223208
2021-11-15,43.3953,-0.2820999999999998,-0.6458717780820282,3489047,288732.0,9.021986898164712
2021-11-12,43.6774,0.0683000000000007,0.15661868738405677,3200315,-636918.0,-16.59836658342092
2021-11-11,43.6091,0.8470000000000013,1.9807259231889953,3837233,-700172.0,-15.431110954389128
2021-11-10,42.7621,-0.11350000000000193,-0.2647193275429427,4537405,-181781.0,-3.8519566721888054
2021-11-09,42.8756,-0.698599999999999,-1.6032422855726531,4719186,-2001724.0,-29.78352633795126
2021-11-08,43.5742,-0.26200000000000045,-0.5976795433910796,6720910,-1980745.0,-22.76285373299677
2021-11-05,43.8362,0.6025999999999954,1.3938233226009291,8701655,2196523.0,33.766001981204994
2021-11-04,43.2336,0.24450000000000216,0.5687488223759096,6505132,486805.0,8.088709702879221
2021-11-03,42.9891,1.2922999999999973,3.0992786017152327,6018327,959028.0,18.955748612604236
2021-11-02,41.6968,0.3755000000000024,0.9087323002906549,5059299,267862.0,5.590431430069935
2021-11-01,41.3213,0.26200000000000045,0.6381014776189571,4791437,-207513.0,-4.15113173766491
2021-10-29,41.0593,-0.06989999999999696,-0.16995224803788297,4998950,155099.0,3.2019771045806324
2021-10-28,41.1292,-0.01740000000000208,-0.042287819649745255,4843851,-808195.0,-14.299158216334403
2021-10-27,41.1466,-1.039200000000001,-2.46338815430785,5652046,-154364.0,-2.6585101637672848
2021-10-26,42.1858,-0.7946000000000026,-1.8487496626369289,5806410,746317.0,14.749076746217906
2021-10-25,42.9804,0.1921000000000035,0.4489545039181353,5060093,-90477.0,-1.7566405271649546
2021-10-22,42.7883,-0.12219999999999942,-0.28477878374756627,5150570,411317.0,8.678941596914113
2021-10-21,42.9105,0.6548999999999978,1.5498537471956328,4739253,-196762.0,-3.9862520677104913
2021-10-20,42.2556,0.3318000000000012,0.7914358908305097,4936015,-1104822.0,-18.289220516958164
2021-10-19,41.9238,-0.340600000000002,-0.8058791796405532,6040837,-416308.0,-6.447245648037948
2021-10-18,42.2644,-0.4540000000000006,-1.0627738866624232,6457145,-5399503.0,-45.5398777124867
2021-10-15,42.7184,-1.6154999999999973,-3.6439383857499505,11856648,-17524184.0,-59.64495491482338
2021-10-14,44.3339,3.0649999999999977,7.426900159684405,29380832,23398088.0,391.09291656136384
2021-10-13,41.2689,-0.13969999999999771,-0.3373695319329746,5982744,1509170.0,33.735219312344
2021-10-12,41.4086,0.0,0.0,4473574,1194878.0,36.44369590837333
2021-10-11,41.4086,0.034900000000000375,0.08435310354162276,3278696,-2364963.0,-41.90478198629648
2021-10-08,41.3737,-0.41040000000000276,-0.9821917906572183,5643659,1332212.0,30.899417295399896
2021-10-07,41.7841,0.8209000000000017,2.003993828607144,4311447,-102995.0,-2.333137461087947
2021-10-06,40.9632,-0.157199999999996,-0.38229200105056377,4414442,264801.0,6.381299008757625
2021-10-05,41.1204,0.3492999999999995,0.8567343044460403,4149641,-1479110.0,-26.277765706814886
2021-10-04,40.7711,-0.09609999999999985,-0.23515190666353422,5628751,732634.0,14.963572153198136
2021-10-01,40.8672,-0.21830000000000638,-0.5313310048557431,4896117,-1556880.0,-24.12646402903953
